Date,Track,Race Name,Race,Market,Selection,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
2026-03-01,Colac,R7 1600m Hcap,7,254556986,91485587,6,King Alla,5,0.0,5.7,0.0,1.85
2026-03-01,Colac,R7 1600m Hcap,7,254556986,91485589,1,The Daily Planet,1,0.0,2.38,1.0,1.31
2026-03-01,Colac,R7 1600m Hcap,7,254556986,95621194,2,Solar Mist,4,0.0,7.74,0.0,2.41
2026-03-01,Esperance,R1 1100m Mdn,1,254555043,4497323,8,Why She Left,4,0.0,19.96,1.0,5.6
2026-03-01,Esperance,R1 1100m Mdn,1,254555043,50740755,2,Gods Wrath,5,0.0,35.49,0.0,7.29
2026-03-01,Esperance,R1 1100m Mdn,1,254555043,88291625,6,Desert Madame,3,0.0,9.37,0.0,3.05
2026-03-01,Esperance,R1 1100m Mdn,1,254555043,95621728,3,Show On The Road,2,0.0,3.97,0.0,1.91
2026-03-01,Esperance,R1 1100m Mdn,1,254555043,95621730,10,Working Class Girl,1,0.0,5.62,0.0,2.43
2026-03-01,Esperance,R2 1400m Mdn,2,254555047,750851,11,Champagne Victory,3,0.0,40.0,0.0,8.0
2026-03-01,Esperance,R2 1400m Mdn,2,254555047,62296208,3,Nanarup,5,0.0,11.64,1.0,3.15
2026-03-01,Esperance,R2 1400m Mdn,2,254555047,82538647,7,Market Player,1,0.0,6.8,0.0,2.12
2026-03-01,Esperance,R2 1400m Mdn,2,254555047,86555419,8,Social Aspect,4,0.0,75.0,0.0,13.0
2026-03-01,Esperance,R2 1400m Mdn,2,254555047,95621732,10,Secret Intent,2,0.0,49.69,0.0,7.69
2026-03-01,Esperance,R3 1400m Hcap,3,254555051,7307082,7,Dublin Red,4,0.0,35.52,0.0,6.2
2026-03-01,Esperance,R3 1400m Hcap,3,254555051,51414285,2,Birdieagle,1,0.0,48.0,0.0,7.2
2026-03-01,Esperance,R3 1400m Hcap,3,254555051,53089444,6,Cocoon Bay,5,0.0,25.03,0.0,5.2
2026-03-01,Esperance,R3 1400m Hcap,3,254555051,64343821,4,Harlequin Prancer,3,1.0,2.64,1.0,1.27
2026-03-01,Esperance,R3 1400m Hcap,3,254555051,66993481,5,Cap Cavour,2,0.0,7.96,1.0,2.14
2026-03-01,Esperance,R4 1200m CL2,4,254555055,3338503,8,Golden Opera,3,0.0,19.2,0.0,4.5
2026-03-01,Esperance,R4 1200m CL2,4,254555055,7977430,6,Military Action,5,0.0,38.43,0.0,9.37
2026-03-01,Esperance,R4 1200m CL2,4,254555055,76008407,4,Guard The Mullah,1,0.0,3.34,0.0,1.8
2026-03-01,Esperance,R4 1200m CL2,4,254555055,80064786,1,Favaios,4,1.0,4.7,1.0,1.83
2026-03-01,Esperance,R4 1200m CL2,4,254555055,92784936,3,Swift Streaker,2,0.0,6.54,0.0,2.24
2026-03-01,Esperance,R5 1200m Hcap,5,254555059,142415,4,Storm Commander,4,0.0,7.6,0.0,2.86
2026-03-01,Esperance,R5 1200m Hcap,5,254555059,2530357,6,Tacito,2,0.0,11.0,0.0,3.17
2026-03-01,Esperance,R5 1200m Hcap,5,254555059,5525543,5,False Statement,5,0.0,13.82,0.0,4.1
2026-03-01,Esperance,R5 1200m Hcap,5,254555059,5886848,1,Hilton,1,0.0,4.69,1.0,2.06
2026-03-01,Esperance,R5 1200m Hcap,5,254555059,95621737,8,I Am Spartacus,3,0.0,46.3,0.0,10.5
2026-03-01,Esperance,R6 1100m CL5,6,254555063,49261321,2,Royal Accolade,3,0.0,11.18,1.0,3.1
2026-03-01,Esperance,R6 1100m CL5,6,254555063,52937696,5,Ruperts Empire,4,0.0,72.03,0.0,12.0
2026-03-01,Esperance,R6 1100m CL5,6,254555063,64205916,6,Fameux,5,0.0,329.95,0.0,60.0
2026-03-01,Esperance,R6 1100m CL5,6,254555063,74572881,3,Dubais Daughter,2,0.0,14.89,0.0,3.62
2026-03-01,Esperance,R6 1100m CL5,6,254555063,89709493,11,Hard Solo,1,0.0,3.68,0.0,1.54
2026-03-01,Esperance,,7,254555067,7871598,1,Wild Imagination,3,,,,
2026-03-01,Esperance,R7 2010m Hcap,7,254555067,60987240,2,Arcadia Knight,1,0.0,3.08,1.0,1.63
2026-03-01,Esperance,R7 2010m Hcap,7,254555067,69932911,4,Atlantis Beach,2,0.0,9.0,0.0,2.9
2026-03-01,Esperance,R7 2010m Hcap,7,254555067,77301902,12,The Jesters Son,4,0.0,32.0,1.0,6.0
2026-03-01,Esperance,R7 2010m Hcap,7,254555067,95621739,3,Outspoken Lad,5,1.0,5.77,1.0,2.2
2026-03-01,Esperance,R8 1600m Hcap,8,254555071,7810248,7,Royal Gap,2,0.0,12.46,1.0,3.5
2026-03-01,Esperance,R8 1600m Hcap,8,254555071,62136619,1,Crunchy Nut,1,0.0,25.0,1.0,6.2
2026-03-01,Esperance,R8 1600m Hcap,8,254555071,79738521,11,Midsummer Romance,3,0.0,50.18,0.0,11.13
2026-03-01,Esperance,R8 1600m Hcap,8,254555071,95621743,9,Biondo,4,0.0,11.0,0.0,3.24
2026-03-01,Esperance,R8 1600m Hcap,8,254555071,95621744,10,Metalic Marlin,5,0.0,55.52,0.0,10.5
2026-03-01,Gatton,R1 860m Mdn,1,254558109,3188972,4,Thrill Seeker,5,0.0,24.0,1.0,7.6
2026-03-01,Gatton,R1 860m Mdn,1,254558109,4357912,7,Sure Start,1,1.0,1.61,1.0,1.28
2026-03-01,Gatton,R1 860m Mdn,1,254558109,28435742,1,Privet,4,0.0,110.0,0.0,21.0
2026-03-01,Gatton,R1 860m Mdn,1,254558109,73220335,2,Demes Girl,2,0.0,8.82,0.0,2.53
2026-03-01,Gatton,R1 860m Mdn,1,254558109,88733410,6,Betty Boom,3,0.0,5.48,0.0,2.3
2026-03-01,Gatton,R2 860m Hcap,2,254558113,321156,6,Wise Choice,5,0.0,29.99,0.0,7.69
2026-03-01,Gatton,R2 860m Hcap,2,254558113,65089752,4,Goodes,3,0.0,7.77,1.0,2.86
2026-03-01,Gatton,R2 860m Hcap,2,254558113,78047427,1,Palawa Kani,1,1.0,2.78,1.0,1.51
2026-03-01,Gatton,R2 860m Hcap,2,254558113,85064208,2,Zoe Shark,2,0.0,2.19,0.0,1.32
2026-03-01,Gatton,R2 860m Hcap,2,254558113,85744450,7,Albion Square,4,0.0,139.24,0.0,29.0
2026-03-01,Gatton,R3 1600m Mdn,3,254558117,1343395,9,Flying Phoenix,2,1.0,5.69,1.0,3.0
2026-03-01,Gatton,R3 1600m Mdn,3,254558117,88651444,4,Hopetoun Park,5,0.0,10.5,0.0,4.06
2026-03-01,Gatton,R3 1600m Mdn,3,254558117,92996092,3,Concador,3,0.0,4.72,0.0,2.32
2026-03-01,Gatton,R3 1600m Mdn,3,254558117,95621525,5,Prince Phoenix,1,0.0,4.0,1.0,2.14
2026-03-01,Gatton,R3 1600m Mdn,3,254558117,95621527,7,Fortunas Girl,4,0.0,6.21,0.0,3.4
2026-03-01,Gatton,R4 1100m 3yo,4,254558121,86933129,4,Ruthven Rush,3,0.0,29.0,0.0,2.86
2026-03-01,Gatton,R4 1100m 3yo,4,254558121,87206041,2,Swift Duke,5,0.0,3.98,0.0,1.32
2026-03-01,Gatton,R4 1100m 3yo,4,254558121,89708555,7,Krumac,1,0.0,9.56,1.0,1.64
2026-03-01,Gatton,R4 1100m 3yo,4,254558121,95514825,6,Captain Bull,4,1.0,14.51,1.0,2.16
2026-03-01,Gatton,R4 1100m 3yo,4,254558121,95621528,1,Howdoyouzou,2,0.0,1.75,1.0,1.24
2026-03-01,Gatton,R5 1400m Hcap,5,254558125,9335305,6,Toba,1,1.0,3.95,1.0,1.68
2026-03-01,Gatton,R5 1400m Hcap,5,254558125,52900225,1,Decimus,2,0.0,2.53,1.0,1.33
2026-03-01,Gatton,R5 1400m Hcap,5,254558125,70169712,3,All I Want Is You,5,0.0,13.16,0.0,3.05
2026-03-01,Gatton,R5 1400m Hcap,5,254558125,70666627,2,Reggae Fire,3,0.0,12.0,0.0,3.27
2026-03-01,Gatton,R5 1400m Hcap,5,254558125,70666627,2,Reggae Fire,4,0.0,12.0,0.0,3.27
2026-03-01,Gatton,R6 1400m Hcap,6,254558129,61104740,14,Peach Galantes,1,0.0,11.21,1.0,2.74
2026-03-01,Gatton,R6 1400m Hcap,6,254558129,61104740,14,Peach Galantes,3,0.0,11.21,1.0,2.74
2026-03-01,Gatton,R6 1400m Hcap,6,254558129,63609377,7,Yeah Copy,2,1.0,2.47,1.0,1.36
2026-03-01,Gatton,R6 1400m Hcap,6,254558129,81812320,10,Midnight Miracle,4,0.0,8.2,0.0,2.54
2026-03-01,Gatton,R6 1400m Hcap,6,254558129,86554869,13,State A Fact,5,0.0,19.54,0.0,4.35
2026-03-01,Gatton,R7 1600m CL2,7,254558133,53719382,6,Battlespace,3,0.0,7.73,1.0,2.34
2026-03-01,Gatton,R7 1600m CL2,7,254558133,53719382,6,Battlespace,5,0.0,7.73,1.0,2.34
2026-03-01,Gatton,R7 1600m CL2,7,254558133,77023022,11,Propose,2,1.0,3.55,1.0,1.49
2026-03-01,Gatton,R7 1600m CL2,7,254558133,84146754,3,Arduous,1,0.0,3.6,0.0,1.77
2026-03-01,Gatton,R7 1600m CL2,7,254558133,94779999,2,Spirit Of Nurai,4,0.0,12.96,0.0,2.86
2026-03-01,Sale,R3 1012m Mdn,3,254558318,85587328,2,Galactic Force,1,0.0,8.18,1.0,1.97
2026-03-01,Sale,R3 1012m Mdn,3,254558318,89921321,10,Paris Winds,2,1.0,5.9,1.0,1.59
2026-03-01,Sale,R3 1012m Mdn,3,254558318,94098935,9,Mahrajan,5,0.0,13.66,0.0,2.26
2026-03-01,Sale,R3 1012m Mdn,3,254558318,95621449,1,Mainmankash,3,0.0,1.8,1.0,1.14
2026-03-01,Sale,R3 1012m Mdn,3,254558318,95621450,4,Ottalaus,4,0.0,8.7,0.0,1.92
2026-03-01,Sale,R4 1212m Mdn,4,254558325,857153,4,Gentleman Jim,5,0.0,81.97,0.0,4.4
2026-03-01,Sale,R4 1212m Mdn,4,254558325,82566382,1,Bjarne,3,0.0,15.0,1.0,1.59
2026-03-01,Sale,R4 1212m Mdn,4,254558325,84511767,3,Gathers No Stone,4,0.0,140.0,1.0,5.6
2026-03-01,Sale,R4 1212m Mdn,4,254558325,95621455,5,Louis Barthas,1,1.0,1.49,1.0,1.07
2026-03-01,Sale,R4 1212m Mdn,4,254558325,95621458,8,Gazerati,2,0.0,7.2,0.0,1.29
2026-03-01,Sale,R5 1212m Hcap,5,254558332,68674019,7,Five Star King,3,0.0,11.93,0.0,2.9
2026-03-01,Sale,R5 1212m Hcap,5,254558332,71374482,10,Faithinher,5,0.0,10.74,0.0,2.71
2026-03-01,Sale,R5 1212m Hcap,5,254558332,76006599,1,Gaeilge,1,0.0,3.9,1.0,1.57
2026-03-01,Sale,R5 1212m Hcap,5,254558332,95621461,2,Jett Smash,2,1.0,4.65,1.0,1.58
2026-03-01,Sale,R5 1212m Hcap,5,254558332,95621462,6,Small Town Hero,4,0.0,3.94,1.0,1.56
2026-03-01,Sale,R6 1427m Hcap,6,254558339,77386258,9,Shidan,5,0.0,5.26,0.0,1.89
2026-03-01,Sale,R6 1427m Hcap,6,254558339,90847729,6,Pavlich,3,0.0,9.1,1.0,2.39
2026-03-01,Sale,R6 1427m Hcap,6,254558339,95621463,4,Quello Dorato,1,0.0,4.66,0.0,1.82
2026-03-01,Sale,R6 1427m Hcap,6,254558339,95621464,5,Diamond Gust,2,1.0,2.44,1.0,1.27
2026-03-01,Sale,R6 1427m Hcap,6,254558339,95621465,10,Honey Maker,4,0.0,18.57,1.0,3.25
2026-03-01,Sale,R7 1627m Hcap,7,254558346,43692371,5,Russian Roni,3,0.0,8.85,0.0,2.54
2026-03-01,Sale,R7 1627m Hcap,7,254558346,66543527,4,Blistering,4,1.0,4.42,1.0,1.52
2026-03-01,Sale,R7 1627m Hcap,7,254558346,77769013,7,All Torque,5,0.0,10.07,0.0,2.7
2026-03-01,Sale,R7 1627m Hcap,7,254558346,85064348,3,Proshow,2,0.0,5.3,1.0,1.67
2026-03-01,Sale,R7 1627m Hcap,7,254558346,95621467,2,Hotei Senshi,1,0.0,2.47,1.0,1.33
2026-03-01,Sale,R8 1112m Hcap,8,254558353,6732493,2,Juice Box,4,1.0,15.5,1.0,2.22
2026-03-01,Sale,R8 1112m Hcap,8,254558353,8903847,4,Flip The Switch,5,0.0,70.0,0.0,5.4
2026-03-01,Sale,R8 1112m Hcap,8,254558353,93870922,5,Sugar Schnapps,3,0.0,5.98,1.0,1.61
2026-03-01,Sale,R8 1112m Hcap,8,254558353,95621470,8,Serinda,1,0.0,2.81,1.0,1.26
2026-03-01,Sale,R8 1112m Hcap,8,254558353,95621471,9,Unobscured,2,0.0,2.16,0.0,1.23
2026-03-01,Sapphire Coast,R2 1000m CL3,2,254558212,68323038,4,Boom In The Dark,3,0.0,18.02,0.0,4.75
2026-03-01,Sapphire Coast,R2 1000m CL3,2,254558212,75165034,1,Iowna Benz,4,0.0,3.96,1.0,2.29
2026-03-01,Sapphire Coast,R2 1000m CL3,2,254558212,79767047,3,Helluva Teen,5,0.0,25.0,0.0,6.4
2026-03-01,Sapphire Coast,R2 1000m CL3,2,254558212,83903868,5,Christmas Star,1,1.0,6.16,1.0,2.19
2026-03-01,Sapphire Coast,R2 1000m CL3,2,254558212,95620657,2,All Adore,2,0.0,1.97,0.0,1.31
2026-03-01,Sapphire Coast,R3 1400m Mdn,3,254558215,12577135,12,Classic Touch,2,1.0,2.11,1.0,1.36
2026-03-01,Sapphire Coast,R3 1400m Mdn,3,254558215,81848402,11,Extremely Exciting,5,0.0,70.0,0.0,6.2
2026-03-01,Sapphire Coast,R3 1400m Mdn,3,254558215,82895735,4,Exceed Success,4,0.0,6.49,0.0,2.16
2026-03-01,Sapphire Coast,R3 1400m Mdn,3,254558215,95620664,9,Dunna Runna,1,0.0,9.2,1.0,2.08
2026-03-01,Sapphire Coast,R3 1400m Mdn,3,254558215,95620665,13,Raining Violets,3,0.0,10.0,0.0,2.54
2026-03-01,Sapphire Coast,R4 1200m Mdn,4,254558218,5301554,5,Landmark Lady,5,0.0,80.85,0.0,8.21
2026-03-01,Sapphire Coast,R4 1200m Mdn,4,254558218,85542178,3,Ol Mate Coop,2,0.0,4.8,1.0,1.4
2026-03-01,Sapphire Coast,R4 1200m Mdn,4,254558218,90603969,2,Leon Ruben,3,0.0,27.13,0.0,3.89
2026-03-01,Sapphire Coast,R4 1200m Mdn,4,254558218,95620666,4,Zoufection,4,0.0,250.0,0.0,10.3
2026-03-01,Sapphire Coast,R4 1200m Mdn,4,254558218,95620668,8,Gaelic Gem,1,1.0,1.61,1.0,1.22
2026-03-01,Sapphire Coast,R5 1200m Hcap,5,254558221,47816661,5,Missile Leader,4,0.0,10.32,0.0,2.69
2026-03-01,Sapphire Coast,R5 1200m Hcap,5,254558221,55745998,2,Tidal Rush,5,0.0,20.0,0.0,3.89
2026-03-01,Sapphire Coast,R5 1200m Hcap,5,254558221,58406984,1,Your Not The Boss,2,0.0,14.0,0.0,2.96
2026-03-01,Sapphire Coast,R5 1200m Hcap,5,254558221,73991290,8,Jazz All Knight,1,1.0,3.23,1.0,1.59
2026-03-01,Sapphire Coast,R5 1200m Hcap,5,254558221,76335491,4,Ischyros,3,0.0,2.12,1.0,1.32
2026-03-01,Sapphire Coast,R6 1400m Hcap,6,254558224,4761104,9,Star Empire,1,0.0,13.0,1.0,3.23
2026-03-01,Sapphire Coast,R6 1400m Hcap,6,254558224,19740736,1,Cossack Warrior,2,0.0,3.71,1.0,1.52
2026-03-01,Sapphire Coast,R6 1400m Hcap,6,254558224,41420298,12,Spiele,5,0.0,8.62,0.0,2.54
2026-03-01,Sapphire Coast,R6 1400m Hcap,6,254558224,67855558,3,Hurricane Coni,4,0.0,18.34,0.0,4.4
2026-03-01,Sapphire Coast,R6 1400m Hcap,6,254558224,95620678,16,Too Darn Sassy,3,0.0,7.37,0.0,2.02
2026-03-01,Sapphire Coast,R7 1400m CL5,7,254558227,1393951,1,Canadian Ruler,1,0.0,6.64,1.0,2.42
2026-03-01,Sapphire Coast,R7 1400m CL5,7,254558227,3077138,8,Bengal,3,0.0,55.0,1.0,10.46
2026-03-01,Sapphire Coast,R7 1400m CL5,7,254558227,95620687,15,Rose Aye,2,0.0,2.46,0.0,1.71
2026-03-01,Sapphire Coast,R7 1400m CL5,7,254558227,95620688,16,Xcessive Force,5,0.0,12.64,0.0,4.25
2026-03-01,Sapphire Coast,R7 1400m CL5,7,254558227,95620689,17,Martini Mumma,4,0.0,58.97,0.0,9.0
2026-03-01,Sapphire Coast,R8 1600m Hcap,8,254558230,3133758,1,Straight Fire,1,0.0,6.4,1.0,2.18
2026-03-01,Sapphire Coast,R8 1600m Hcap,8,254558230,28150006,13,Cinephile,5,0.0,60.0,0.0,8.4
2026-03-01,Sapphire Coast,R8 1600m Hcap,8,254558230,49806731,10,Incantata,4,0.0,5.9,0.0,2.52
2026-03-01,Sapphire Coast,R8 1600m Hcap,8,254558230,65977974,7,Sanzeno,2,0.0,5.48,0.0,1.95
2026-03-01,Sapphire Coast,R8 1600m Hcap,8,254558230,95620699,3,Star Bling,3,0.0,7.8,1.0,2.37
2026-03-02,Bathurst,,1,254584319,57916481,4,Nightwalker,1,,,,
2026-03-02,Bathurst,,1,254584319,61522476,2,Fortians,3,,,,
2026-03-02,Bathurst,,1,254584319,94448356,6,Allusive Intent,5,,,,
2026-03-02,Bathurst,,1,254584319,95620872,3,King Lesong,2,,,,
2026-03-02,Bathurst,,1,254584319,95620875,8,Miss Strategic,4,,,,
2026-03-02,Bathurst,,2,254584322,51454544,4,Cheap Shot,5,,,,
2026-03-02,Bathurst,,2,254584322,54901040,5,Kobold,4,,,,
2026-03-02,Bathurst,,2,254584322,63608753,8,Jacob Joe,3,,,,
2026-03-02,Bathurst,,2,254584322,74773832,7,Giovanna Star,2,,,,
2026-03-02,Bathurst,,2,254584322,95620876,1,Chico Casino,1,,,,
2026-03-02,Bathurst,,3,254584325,4615149,9,Lucky Star,5,,,,
2026-03-02,Bathurst,,3,254584325,69865793,6,Dark Thinker,4,,,,
2026-03-02,Bathurst,,3,254584325,72609467,5,Brooklyn Dash,3,,,,
2026-03-02,Bathurst,,3,254584325,86099350,1,Afloat,2,,,,
2026-03-02,Bathurst,,3,254584325,95540662,4,Sir Tua,1,,,,
2026-03-02,Bathurst,,4,254584328,1184374,10,Sudden Strike,2,,,,
2026-03-02,Bathurst,,4,254584328,94735824,4,Deluce,1,,,,
2026-03-02,Bathurst,,4,254584328,95620878,2,Star Half,3,,,,
2026-03-02,Bathurst,,4,254584328,95620879,3,Strike A Pose,5,,,,
2026-03-02,Bathurst,,4,254584328,95620881,7,Tiara Gaga,4,,,,
2026-03-02,Bathurst,,5,254584331,9327418,5,Check Your Six,3,,,,
2026-03-02,Bathurst,,5,254584331,58343989,8,More Voltage,5,,,,
2026-03-02,Bathurst,,5,254584331,80971970,4,Call Me Terry,1,,,,
2026-03-02,Bathurst,,5,254584331,90848029,2,Shyamalan,4,,,,
2026-03-02,Bathurst,,5,254584331,95620884,7,Iconique,2,,,,
2026-03-02,Bathurst,,6,254584334,567183,6,Sir William,5,,,,
2026-03-02,Bathurst,,6,254584334,68598663,9,Just Joan,3,,,,
2026-03-02,Bathurst,,6,254584334,94735751,5,Mikkie,2,,,,
