Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,  Bsp  ,   Tipster_Profit   ,   Back_Profit   ,   Lay_Profit   
2/11/2024,Harness,QLD,Albion Park,Ryan Spice,235383715,38335690,BACK,TRUE,Rated Price: 1.5 | Stake: 3 Units,1. Mossdale Terry,0, $1.20 ,-$3.00 ,-$3.00 , $13.95 
2/11/2024,Harness,QLD,Albion Park,Ryan Spice,235383724,28699498,BACK,FALSE,Rated Price: 4 | Stake: 2 Units,11. Is That A Bid,0, $3.36 ,-$2.00 ,-$2.00 , $0.79 
2/11/2024,Harness,QLD,Albion Park,Ryan Spice,235441725,40718023,BACK,FALSE,Rated Price: 4 | Stake: 1 Units,1. Betterthan Popsy,0, $5.80 ,-$1.00 ,-$1.00 , $0.19 
2/11/2024,Harness,QLD,Albion Park,Ryan Spice,235383730,51072581,BACK,FALSE,Rated Price: 8 | Stake: 1 Units,2. Lara Tiara,0, $11.64 ,-$1.00 ,-$1.00 , $0.09 
2/11/2024,Harness,QLD,Albion Park,Ryan Spice,235383718,41730232,LAY,TRUE,Rated Price: 4 | Stake: 1 Units,2. Rocknpenny,0, $5.01 , $0.23 ,-$1.00 , $0.23 
2/11/2024,Thoroughbred,WA,Ascot,Terry Leighton,235296514,75314671,BACK,FALSE,Rated Price: 2.4 | Stake: 2 Units,8. Lord Randolph,0, $2.31 ,-$2.00 ,-$2.00 , $1.42 
2/11/2024,Thoroughbred,WA,Ascot,Terry Leighton,235296523,423602,BACK,FALSE,Rated Price: 4.2 | Stake: 1 Units,5. Amjaad,0, $3.19 ,-$1.00 ,-$1.00 , $0.42 
2/11/2024,Thoroughbred,WA,Ascot,Terry Leighton,235296568,51752670,BACK,FALSE,Rated Price: 5.8 | Stake: 1 Units,9. Diamond Scene,0, $9.01 ,-$1.00 ,-$1.00 , $0.12 
2/11/2024,Thoroughbred,WA,Ascot,Terry Leighton,235296577,48403488,BACK,FALSE,Rated Price: 3.8 | Stake: 1 Units,4. Malkar Pindari,0, $6.54 ,-$1.00 ,-$1.00 , $0.17 
2/11/2024,Thoroughbred,WA,Ascot,Terry Leighton,235296524,75719236,BACK,FALSE,Rated Price: 6.5 | Stake: 1 Units,7. Winning Shuffle,0, $2.28 ,-$1.00 ,-$1.00 , $0.73 
2/11/2024,Thoroughbred,WA,Ascot,Terry Leighton,235296533,75719250,BACK,FALSE,Rated Price: 4.5 | Stake: 2 Units,12. Rock In Wonder,0, $3.58 ,-$2.00 ,-$2.00 , $0.72 
2/11/2024,Thoroughbred,WA,Ascot,Terry Leighton,235296568,62099314,BACK,TRUE,Rated Price: 2.9 | Stake: 3 Units,2. Super Smink,1, $3.25 , $6.28 , $6.28 ,-$3.00 
2/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235246174,72723283,BACK,FALSE,Rated Price: 3 | Stake: 3 Units,Ecoro Sieg,0, $3.55 ,-$3.00 ,-$3.00 , $1.09 
2/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235246183,10300916,BACK,TRUE,Rated Price: 2 | Stake: 5 Units,East Avenue,0, $3.33 ,-$5.00 ,-$5.00 , $2.00 
2/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235246186,795894,BACK,FALSE,Rated Price: 4 | Stake: 2 Units,Al Qudra,0, $5.83 ,-$2.00 ,-$2.00 , $0.39 
2/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235246186,70707107,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,Satono Carnaval,0, $13.21 ,-$1.00 ,-$1.00 , $0.08 
2/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235246177,28217447,BACK,FALSE,Rated Price: 3 | Stake: 3 Units,Immersive,1, $3.37 , $6.75 , $6.75 ,-$3.00 
2/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235246180,25381611,BACK,TRUE,Rated Price: 1.5 | Stake: 5 Units,Lake Victoria,1, $1.57 , $2.71 , $2.71 ,-$5.00 
2/11/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,235294126,75718515,BACK,TRUE,Rated Price: 1.75 | Stake: 3 Units,4. Appin Girl,0, $1.52 ,-$3.00 ,-$3.00 , $5.37 
2/11/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,235294135,69675344,BACK,FALSE,Rated Price: 2.7 | Stake: 1 Units,3. Payline,0, $2.75 ,-$1.00 ,-$1.00 , $0.53 
2/11/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,235294162,58635302,BACK,FALSE,Rated Price: 3.2 | Stake: 1 Units,10. Exotique Miss,0, $4.00 ,-$1.00 ,-$1.00 , $0.31 
2/11/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,235294153,51178359,LAY,FALSE,Rated Price: 6 | Stake: 1 Units,9. Ocean Zar,0, $2.44 , $0.65 ,-$1.00 , $0.65 
2/11/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,235294135,67532044,LAY,TRUE,Rated Price: 5 | Stake: 1 Units,2. Transatlantic,0, $3.28 , $0.41 ,-$1.00 , $0.41 
2/11/2024,Thoroughbred,VIC,Flemington,Glenn Ingram,235288187,75718473,BACK,TRUE,Rated Price: 5 | Stake: 2 Units,4. Goldrush Guru,1, $3.06 , $3.83 , $3.83 ,-$2.00 
2/11/2024,Thoroughbred,VIC,Flemington,Jackson Oldham,235288129,63085173,BACK,FALSE,Rated Price: 2.55 | Stake: 3 Units,5. Jimmysstar ,0, $2.30 ,-$3.00 ,-$3.00 , $2.15 
2/11/2024,Thoroughbred,VIC,Flemington,Jackson Oldham,235288148,75718459,BACK,TRUE,Rated Price: 2.33 | Stake: 4 Units,5. Powers Of Opal,0, $1.94 ,-$4.00 ,-$4.00 , $3.96 
2/11/2024,Thoroughbred,VIC,Flemington,Jackson Oldham,235288224,75718493,BACK,FALSE,Rated Price: 4 | Stake: 2 Units,19. Pondalowie,0, $6.40 ,-$2.00 ,-$2.00 , $0.34 
2/11/2024,Thoroughbred,VIC,Flemington,Jackson Oldham,235288167,68637849,LAY,TRUE,Rated Price: 4.8 | Stake: 3 Units,1. Growing Empire,0, $4.10 , $0.90 ,-$3.00 , $0.90 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383772,60185172,BACK,FALSE,Rated Price:  | Stake: 2 Units,4. Obler ,0, $4.08 ,-$2.00 ,-$2.00 , $0.60 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383778,75676792,BACK,FALSE,Rated Price:  | Stake: 3 Units,7. Smooth Reason ,0, $2.44 ,-$3.00 ,-$3.00 , $1.94 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383786,24700850,BACK,FALSE,Rated Price:  | Stake: 2 Units,7. Royal Appointment ,0, $9.60 ,-$2.00 ,-$2.00 , $0.22 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383790,66268298,BACK,FALSE,Rated Price:  | Stake: 2 Units,1. Crack The Vault,0, $3.09 ,-$2.00 ,-$2.00 , $0.89 
2/11/2024,Harness,TAS,Hobart,Jamie Cockshutt,235383773,75676761,BACK,FALSE,Rated Price:  | Stake: 1 Units,9. Illtellyousumthing,0, $10.78 ,-$1.00 ,-$1.00 , $0.10 
