Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
14/06/2023,Thoroughbred,NSW,Randwick,Marc Lambourne,215193788,45737100,lay,TRUE,Lay 3. Demitasse,Demitasse,0,2.30,0.77,-1.00,0.77
14/06/2023,Thoroughbred,NSW,Randwick,Mark Rhoden,215193788,45737100,lay,TRUE,Lay 3. Demitasse,Demitasse,0,2.30,0.77,-1.00,0.77
14/06/2023,Thoroughbred,NSW,Randwick,Linton Chataway,215193792,55819266,lay,TRUE,Lay 2. Sky Out,Sky Out,0,4.09,0.32,-1.00,0.32
14/06/2023,Thoroughbred,NSW,Randwick,The Analyst,215193792,55819266,lay,TRUE,Lay 2. Sky Out,Sky Out,0,4.09,0.32,-1.00,0.32
14/06/2023,Thoroughbred,NSW,Randwick,Linton Chataway,215193796,57047387,back,FALSE,Back 8. Principessa,Principessa,0,4.80,-1.00,-1.00,0.26
14/06/2023,Thoroughbred,VIC,Sandown,Punters.Com.Au,215194305,3552521,lay,TRUE,Lay 1. Lady in Pink,Lady In Pink,0,4.81,0.26,-1.00,0.26
14/06/2023,Thoroughbred,VIC,Sandown,Jackson Oldham,215194317,56528606,lay,TRUE,Lay 3. Ferlazzo,Ferlazzo,0,1.85,1.18,-1.00,1.18
14/06/2023,Thoroughbred,VIC,Sandown,The Analyst,215194317,56528606,lay,TRUE,Lay 3. Ferlazzo,Ferlazzo,0,1.85,1.18,-1.00,1.18
14/06/2023,Thoroughbred,VIC,Sandown,Cam O'Brien,215194335,57047356,lay,TRUE,Lay 12. Mr Mojo Risin,Mr Mojo Risin,0,5.80,0.21,-1.00,0.21
14/06/2023,Thoroughbred,VIC,Sandown,Jackson Oldham,215194341,57047361,back,FALSE,Back 5. Tasman Park,Tasman Park,0,3.17,-1.00,-1.00,0.46
14/06/2023,Thoroughbred,VIC,Sandown,Trevor Lawson,215194347,55713715,lay,TRUE,Lay 11. Sir Rockford,Sir Rockford,1,5.91,-1.00,4.91,-1.00
15/06/2023,Greyhounds,QLD,Albion Park,Jaycin Campbell,215228378,43504246,back,FALSE,Back 5. Targod Shirley,Targod Shirley,0,12.58,-1.00,-1.00,0.09
15/06/2023,Greyhounds,QLD,Albion Park,Jaycin Campbell,215228383,46345321,back,FALSE,Back 1. First Picked,First Picked,1,1.64,0.64,0.64,-1.00
15/06/2023,Greyhounds,QLD,Albion Park,Jaycin Campbell,215228398,42710575,lay,TRUE,Lay 8. Kelsey Bale,Kelsey Bale,1,4.73,-1.00,3.73,-1.00
15/06/2023,Greyhounds,QLD,Albion Park,Jaycin Campbell,215228418,49513892,back,TRUE,Back 3. Jay Is Jay,Jay Is Jay,1,1.39,0.39,0.39,-1.00
15/06/2023,Harness,VIC,Ballarat,Darren And Brett Carroll,215204985,56948620,back,FALSE,Back 5. Hesallmuscle,Hesallmuscle,1,1.30,0.30,0.30,-1.00
15/06/2023,Harness,VIC,Ballarat,Darren And Brett Carroll,215204987,56948623,lay,TRUE,Lay 5. Majestic Monarch,Majestic Monarch,0,4.72,0.27,-1.00,0.27
15/06/2023,Harness,VIC,Ballarat,Darren And Brett Carroll,215204995,39820905,back,TRUE,Back 5. Gardena Ronda,Gardena Ronda,0,4.17,-1.00,-1.00,0.32
15/06/2023,Harness,VIC,Ballarat,Darren And Brett Carroll,215205001,1289569,back,FALSE,Back 6. Brother Joseph,Brother Joseph,0,6.25,-1.00,-1.00,0.19
15/06/2023,Thoroughbred,VIC,Moe,Chris Camilleri,215204589,54632550,lay,FALSE,Lay 7. Thermodynamic,Thermodynamic,0,3.42,0.41,-1.00,0.41
15/06/2023,Thoroughbred,VIC,Moe,Chris Camilleri,215204619,42483330,back,TRUE,Back 1. Throntari,Throntari,0,8.60,-1.00,-1.00,0.13
15/06/2023,Thoroughbred,NSW,Wyong,Linton Chataway,215204520,57047369,lay,TRUE,Lay 1. Luai,Luai,0,16.00,0.07,-1.00,0.07
15/06/2023,Thoroughbred,NSW,Wyong,Linton Chataway,215204524,55745984,back,FALSE,Back 2. Mr Kennedy,Mr Kennedy,1,2.01,1.01,1.01,-1.00
15/06/2023,Thoroughbred,NSW,Wyong,Linton Chataway,215204526,49807365,back,TRUE,Back 5. Acceber,Acceber,0,1.90,-1.00,-1.00,1.11
15/06/2023,Thoroughbred,NSW,Wyong,Linton Chataway,215204530,50739985,back,FALSE,Back 4. Angel Fund,Angel Fund,1,2.47,1.47,1.47,-1.00
15/06/2023,Thoroughbred,NSW,Wyong,Linton Chataway,215204534,26909124,back,FALSE,Back 4. Trust The Proces,Trust The Process,0,3.95,-1.00,-1.00,0.34
16/06/2023,Thoroughbred,VIC,Geelong,The Analyst,215225180,57113744,back,TRUE,Back 13. Nokhbah,Nokhbah,0,1.82,-1.00,-1.00,1.22
16/06/2023,Thoroughbred,VIC,Geelong,Glenn Ingram,215225180,57113744,back,FALSE,Back 13. Nokhbah,Nokhbah,0,1.82,-1.00,-1.00,1.22
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225742,42549077,back,FALSE,Back 1. Fly To Fame,Fly To Fame,1,2.60,1.60,1.60,-1.00
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225745,39307937,back,FALSE,Back 7. Blitzembye,Blitzembye,1,14.16,13.16,13.16,-1.00
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225745,27341202,lay,TRUE,Lay 1. Moonlite Drive,Moonlite Drive,0,3.47,0.40,-1.00,0.40
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225748,44591905,back,FALSE,Back 6. Faster Than Dad,Faster Than Dad,1,4.13,3.13,3.13,-1.00
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225754,41553019,back,TRUE,Back 1. Rockmyster,Rockmyster,0,2.09,-1.00,-1.00,0.92
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225757,57088852,back,FALSE,Back 3. Nase Vira,Nase Vira,1,2.92,1.92,1.92,-1.00
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225763,37975449,back,FALSE,Back 7. Otis,Otis,0,2.18,-1.00,-1.00,0.85
16/06/2023,Harness,WA,Gloucester Park,Scott Hill,215225772,43354723,back,FALSE,Back 5. Sovrana,Sovrana,0,3.81,-1.00,-1.00,0.36
16/06/2023,Thoroughbred,QLD,Sunshine Coast,Betfair,215225003,55457450,lay,FALSE,Lay 1. Masterplan,Masterplan,0,4.68,0.27,-1.00,0.27
