Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Mitch Lewis,1/01/2026,Canterbury,EXPERT TIPS,FALSE,Thoroughbred,6,5,BACK,WIN,$2.20,5. Cassiel,3,BEST BET,252192858,67819578,10,0,2.43,-3,-3,-3
Mitch Lewis,1/01/2026,Canterbury,EXPERT TIPS,FALSE,Thoroughbred,8,3,BACK,WIN,$8.50,3. Liberty Park,1,,252192876,3162938,10,0,7.2,-1,0,0
Mitch Lewis,1/01/2026,Canterbury,EXPERT TIPS,FALSE,Thoroughbred,8,3,BACK,PLACE,$8.50,3. Liberty Park,1,,252192877,3162938,10,0,2.21,-1,0,0
Brett & Darren Carroll,1/01/2026,Echuca,EXPERT TIPS,FALSE,Harness,3,5,BACK,WIN,$3.00,5. Wallis,1,,252215590,1304273,8,1,2.88,1.73,0,0
Brett & Darren Carroll,1/01/2026,Echuca,EXPERT TIPS,FALSE,Harness,6,9,BACK,WIN,$3.00,9. Taste It,1,,252215596,42099510,8,0,10.5,-1,-1,0
Brett & Darren Carroll,1/01/2026,Echuca,EXPERT TIPS,FALSE,Harness,7,4,LAY,WIN,$4.00,4. El Conqueror,1,,252215598,45321414,8,1,3.36,-1,-1,0
Brett & Darren Carroll,1/01/2026,Echuca,EXPERT TIPS,FALSE,Harness,8,6,BACK,WIN,$2.00,6. Fake Cullection,2,BEST BET,252215600,55722182,8,0,4.39,-2,-2,-2
Stephen Christie,1/01/2026,Longford,EXPERT TIPS,FALSE,Thoroughbred,1,1,BACK,WIN,$2.15,1. Lord Hear Us ,1,,252194393,92160993,8,0,1.94,-1,0,0
Stephen Christie,1/01/2026,Longford,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,WIN,$4.20,4. Baybougg,1,,252194412,82857226,8,1,7.58,6.05,6.05,0
Stephen Christie,1/01/2026,Longford,EXPERT TIPS,FALSE,Thoroughbred,5,7,BACK,WIN,$2.60,7. Launnie Nights,4,,252194419,37995858,8,0,4.08,-4,-4,0
Stephen Christie,1/01/2026,Longford,EXPERT TIPS,FALSE,Thoroughbred,6,5,BACK,WIN,$2.00,5. Fluffys Girl,2,,252194425,1515134,8,1,2.24,2.28,2.28,0
Stephen Christie,1/01/2026,Longford,EXPERT TIPS,FALSE,Thoroughbred,8,3,BACK,WIN,$3.50,3. Captain Morgan,1,,252194438,699200,8,1,4.34,3.07,3.07,0
Lachlan Mosley,1/01/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,3,1,BACK,WIN,,1. Mikki Tango ,2,BEST BET,252194993,81746612,8,0,8.08,-2,-2,-2
Lachlan Mosley,1/01/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,3,1,BACK,PLACE,,1. Mikki Tango ,2,BEST BET,252194994,81746612,8,0,2.41,-2,-2,-2
Lachlan Mosley,1/01/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,5,3,BACK,WIN,,3. Here Comes Hogan,1,,252195005,62432851,8,0,22.94,-1,-1,0
Lachlan Mosley,1/01/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,5,3,BACK,PLACE,,3. Here Comes Hogan,1,,252195006,62432851,8,0,6.88,-1,-1,0
Lachlan Mosley,1/01/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,7,1,BACK,WIN,,1. Royal Fox ,2,,252195017,2938859,8,0,5.36,-2,-2,0
Lachlan Mosley,1/01/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,7,1,BACK,PLACE,,1. Royal Fox ,2,,252195018,2938859,8,0,2.06,-2,-2,0
Michael Tye,1/01/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,1,4,LAY,WIN,$5.50,4. Paw Matic ,2,,252223597,92996340,8,0,7.13,0.3,0,0
Michael Tye,1/01/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,10,1,BACK,WIN,$1.62,1. Point Break ,3,,252223642,3023053,8,0,1.63,-3,-3,0
Michael Tye,1/01/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,12,2,BACK,PLACE,$1.38,2. Ralph Wiggum ,2,,252223653,87381004,8,0,1.52,-2,-2,0
Michael Tye,1/01/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,4,4,BACK,WIN,$1.95,4. Traumatise ,3,BEST BET,252223612,84148000,8,1,2.08,2.98,2.98,2.98
Michael Tye,1/01/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,6,4,BACK,WIN,$3.85,4. Ethanol Secret ,1,,252223622,81255009,8,0,3.1,-1,0,0
Michael Tye,1/01/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,8,1,LAY,WIN,$5.50,1. Lochinvar Hummer ,2,BEST BET,252223632,83569423,8,0,8,0.26,0,0.26
Michael Tye,1/01/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,8,1,LAY,PLACE,$5.50,1. Lochinvar Hummer ,2,BEST BET,252223633,83569423,8,1,3.75,-2,-2,-2
Michael Tye,2/01/2026,Geelong,EXPERT TIPS,FALSE,Greyhounds,10,7,BACK,WIN,$3.00,7. Galactic Spartan ,2,,252243202,72851391,8,0,3.2,-2,-2,0
Michael Tye,2/01/2026,Geelong,EXPERT TIPS,FALSE,Greyhounds,3,2,BACK,WIN,$3.35,2. Paw Quark,1,,252243167,72380156,8,0,2.78,-1,0,0
Michael Tye,2/01/2026,Geelong,EXPERT TIPS,FALSE,Greyhounds,4,6,BACK,WIN,$2.25,6. Conceivable ,3,BEST BET,252243172,91204376,8,0,2.17,-3,0,-3
Michael Tye,2/01/2026,Geelong,EXPERT TIPS,FALSE,Greyhounds,8,7,BACK,WIN,$1.65,7. Highly Connected ,3,BEST BET,252243192,85445785,8,0,1.55,-3,0,-3
Michael Tye,2/01/2026,Geelong,EXPERT TIPS,FALSE,Greyhounds,9,1,BACK,PLACE,$1.68,1. Hudson Hawk ,2,,252243198,91355194,8,0,1.53,-2,0,0
Scott Hill,2/01/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,1,7,BACK,WIN,$2.50,7. Sweet Coco,2,,252242016,69841765,8,0,3,-2,-2,0
Scott Hill,2/01/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,2,1,BACK,WIN,$1.30,1. Infinite Sign,5,BEST BET,252242019,43701141,8,1,2.32,6.07,6.07,6.07
Scott Hill,2/01/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,4,1,BACK,WIN,$2.00,1. My Watchlist,2,,252242025,93234333,8,1,2.08,1.99,1.99,0
Scott Hill,2/01/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,6,8,LAY,WIN,$4.00,8. Icy Cold,3,,252242031,80684117,8,0,3,1.38,1.38,0
Scott Hill,2/01/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,7,2,BACK,PLACE,$2.00,2. Cold Hard Cash,2,,252242035,45580897,8,0,2.13,-2,-2,0
Will Norman,2/01/2026,Goulburn,EXPERT TIPS,FALSE,Harness,2,10,BACK,WIN,$5.00,10. Petes Big Jim,1,,252239921,17793876,8,1,3.05,1.89,0,0
Will Norman,2/01/2026,Goulburn,EXPERT TIPS,FALSE,Harness,4,9,BACK,WIN,$4.00,9. Obadiah Dragon,2,BEST BET,252239927,60987708,8,0,8.4,-2,-2,-2
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,1,5,BACK,WIN,$1.70,5. Fiorente De Legend,2,,252223718,71145451,8,0,2.24,-2,-2,0
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,2,9,BACK,WIN,$2.00,9. Bella Chinkara,2,,252223724,93206095,8,1,3.56,4.71,4.71,0
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,3,7,BACK,WIN,$1.90,7. Vortistar,2,,252223730,93206104,8,0,2.09,-2,-2,0
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,4,3,BACK,WIN,$3.80,3. South Georgia ,1,,252223736,2971964,8,0,4.83,-1,-1,0
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,5,6,BACK,WIN,$8.50,6. Global Awareness,1,,252223742,64546171,8,0,17.5,-1,-1,0
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,6,5,BACK,WIN,$3.60,5. Geegeehailstorm,1,,252223748,50997875,8,0,3.58,-1,0,0
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,7,2,BACK,WIN,$4.20,2. Sir Jag,1,,252223754,67855271,8,0,6.2,-1,-1,0
Stephen Christie,2/01/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,7,3,BACK,WIN,$4.20,3. Alpine Cowgirl,1,,252223754,88376680,8,0,5.58,-1,-1,0
Brett & Darren Carroll,2/01/2026,Melton,EXPERT TIPS,FALSE,Harness,1,10,BACK,WIN,$2.40,10. Maurlen Grace,2,,252239942,93207125,8,0,2.2,-2,0,0
Brett & Darren Carroll,2/01/2026,Melton,EXPERT TIPS,FALSE,Harness,2,6,BACK,WIN,$2.50,6. Savannah Breeze,2,,252239945,93207130,8,0,4.2,-2,-2,0
Brett & Darren Carroll,2/01/2026,Melton,EXPERT TIPS,FALSE,Harness,4,12,BACK,WIN,$2.50,12. Davolas Legacy,3,BEST BET,252239951,93207135,8,0,2.82,-3,-3,-3
Brett & Darren Carroll,2/01/2026,Melton,EXPERT TIPS,FALSE,Harness,6,8,BACK,WIN,$1.80,8. Shiralee,2,,252239957,10736804,8,1,2.34,2.47,2.47,0
Brett & Darren Carroll,2/01/2026,Melton,EXPERT TIPS,FALSE,Harness,7,9,BACK,WIN,$1.80,9. Riddlemethis,2,,252239960,70667923,8,0,1.42,-2,0,0
Mitch Lewis,2/01/2026,Taree,EXPERT TIPS,FALSE,Thoroughbred,3,10,BACK,WIN,$2.20,10. Odaka,3,BEST BET,252217999,93239486,10,0,2.54,-3,-3,-3
Mitch Lewis,2/01/2026,Taree,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,WIN,$3.00,4. Speedy Target,2,,252218002,65787469,10,0,5.03,-2,-2,0
Ryan Spice,3/01/2026,Albion Park,EXPERT TIPS,FALSE,Harness,1,7,LAY,PLACE,$2.50,7. Mullum Hank,1,BEST BET,252268456,69685650,8,0,4,0.31,0,0.31
Ryan Spice,3/01/2026,Albion Park,EXPERT TIPS,FALSE,Harness,2,5,BACK,WIN,$4.00,5. The Vicar Of Dibley,1,,252268458,50853504,8,0,6.32,-1,-1,0
Ryan Spice,3/01/2026,Albion Park,EXPERT TIPS,FALSE,Harness,6,5,BACK,WIN,$3.20,5. Sweet Agenda,1,,252268470,48105981,8,0,2.66,-1,0,0
Ryan Spice,3/01/2026,Albion Park,EXPERT TIPS,FALSE,Harness,7,3,BACK,WIN,$1.30,3. Cheerstolou,5,BEST BET,252268473,48016192,8,1,1.13,0.6,0,0.6
Brett & Darren Carroll,3/01/2026,Cranbourne,EXPERT TIPS,FALSE,Harness,5,5,BACK,WIN,$1.60,5. Smoken Ace,3,BEST BET,252267790,13174132,8,0,1.56,-3,0,-3
Brett & Darren Carroll,3/01/2026,Cranbourne,EXPERT TIPS,FALSE,Harness,7,1,BACK,WIN,$2.00,1. Cee Cee Lou,1,,252267796,77083487,8,1,2.38,1.27,1.27,0
Brett & Darren Carroll,3/01/2026,Cranbourne,EXPERT TIPS,FALSE,Harness,8,2,BACK,WIN,$2.20,2. Ubetta Knot,2,,252267799,58179077,8,0,2.85,-2,-2,0
Lachlan Mosley,3/01/2026,Gawler,EXPERT TIPS,FALSE,Thoroughbred,3,8,BACK,WIN,,8. Sir Monica,2,,252223811,82277805,8,0,32.71,-2,-2,0
Lachlan Mosley,3/01/2026,Gawler,EXPERT TIPS,FALSE,Thoroughbred,3,8,BACK,PLACE,,8. Sir Monica,2,,252223812,82277805,8,0,4.2,-2,-2,0
Lachlan Mosley,3/01/2026,Gawler,EXPERT TIPS,FALSE,Thoroughbred,6,7,BACK,WIN,,7. There Goes My Hero ,2,BEST BET,252223838,63608896,8,0,5.88,-2,-2,-2
Lachlan Mosley,3/01/2026,Gawler,EXPERT TIPS,FALSE,Thoroughbred,6,7,BACK,PLACE,,7. There Goes My Hero ,2,BEST BET,252223839,63608896,8,0,1.69,-2,-2,-2
Jackson Oldham,3/01/2026,Geelong,EXPERT TIPS,FALSE,Thoroughbred,4,2,BACK,WIN,$3.66,2. Miss Ole,2,BEST BET,252218078,84431606,8,0,4.23,-2,-2,-2
Jackson Oldham,3/01/2026,Geelong,EXPERT TIPS,FALSE,Thoroughbred,6,5,LAY,WIN,$3.10,5. Harrys Yacht ,3,BEST BET,252218096,82857611,8,1,2.7,-3,-3,-3
Will Norman,3/01/2026,Newcastle,EXPERT TIPS,FALSE,Harness,2,9,BACK,PLACE,$1.50,9. Charlies Ace,3,,252267431,37948086,8,0,1.5,-3,-3,0
Will Norman,3/01/2026,Newcastle,EXPERT TIPS,FALSE,Harness,3,5,BACK,WIN,$2.00,5. Huxton,3,BEST BET,252267433,93211372,8,1,2.4,3.86,3.86,3.86
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,1,6,BACK,WIN,$3.50,6. Vatican Storm,3,BEST BET,252221689,93240412,8,1,5.32,11.92,11.92,11.92
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,1,6,BACK,PLACE,$3.50,6. Vatican Storm,3,BEST BET,252221690,93240412,8,1,1.57,1.57,0,1.57
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,2,1,BACK,WIN,$2.30,1. Wolf Whistle Zel,3,BEST BET,252221698,93240414,8,1,1.99,2.73,0,2.73
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,3,11,BACK,WIN,$14.00,11. Penny Pincher,1,,252221707,93240427,8,0,72.94,-1,-1,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,4,8,BACK,WIN,$8.50,8. Coupe Deburj,1,,252221716,85471667,8,0,15.5,-1,-1,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,4,8,BACK,PLACE,$8.50,8. Coupe Deburj,1,,252221717,85471667,8,0,4.05,-1,0,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,5,4,BACK,WIN,$3.00,4. You Can Call Me Al,3,BEST BET,252221725,6081149,8,0,3.45,-3,-3,-3
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,7,2,BACK,WIN,$5.50,2. Bruce Almighty,1,,252221743,3472340,8,0,11.83,-1,-1,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,7,9,BACK,WIN,$3.50,9. Without Reg,1,,252221743,65023857,8,1,3.66,2.45,2.45,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,8,8,BACK,WIN,$6.50,8. Cable Rock,1,,252221752,68825779,8,0,7.48,-1,-1,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,8,8,BACK,PLACE,$6.50,8. Cable Rock,1,,252221753,68825779,8,1,2.4,1.29,0,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,9,3,BACK,WIN,$3.00,3. Ranyx,2,,252221761,84108081,8,0,3.18,-2,-2,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,9,10,BACK,WIN,$13.00,10. Five Down,1,,252221761,59085311,8,0,15.41,-1,-1,0
Terry Leighton,3/01/2026,Pinjarra,EXPERT TIPS,FALSE,Thoroughbred,9,6,BACK,WIN,$5.50,6. Leetron,1,,252221761,92088015,8,0,12.5,-1,-1,0
Mitch Lewis,3/01/2026,Randwick,EXPERT TIPS,FALSE,Thoroughbred,3,4,BACK,WIN,$10.00,4. Mount Bona,1,,252220311,82818916,10,1,2.77,1.59,0,0
Mitch Lewis,3/01/2026,Randwick,EXPERT TIPS,FALSE,Thoroughbred,6,11,BACK,WIN,$3.00,11. Cinsault,2,,252220347,93239721,10,0,3.2,-2,-2,0
Mitch Lewis,3/01/2026,Randwick,EXPERT TIPS,FALSE,Thoroughbred,7,3,LAY,WIN,$8.50,3. Cigar Flick,1,BEST BET,252220356,70078422,10,0,8,0.13,0.13,0.13
Mitch Lewis,3/01/2026,Randwick,EXPERT TIPS,FALSE,Thoroughbred,8,1,BACK,WIN,$3.00,1. Cool Jakey,3,BEST BET,252220365,70822096,10,1,2.81,4.89,0,4.89
Mitch Lewis,3/01/2026,Randwick,EXPERT TIPS,FALSE,Thoroughbred,9,2,BACK,WIN,$3.50,2. Hawker Hall,2,,252220374,81888844,10,0,2.29,-2,0,0
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,1,1,BACK,WIN,$1.70,1. Exequiel,2,,252268373,93240287,8,0,1.41,-2,0,0
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,12,6,BACK,WIN,$1.58,6. Spicy La Vida ,2,,252268428,80639359,8,1,1.52,0.96,0,0
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,3,3,BACK,WIN,$2.00,3. Flying Ducati,2,,252268383,93240303,8,1,1.8,1.47,0,0
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,5,3,BACK,WIN,$2.80,3. Charlestown ,2,,252268393,55433298,8,1,2.5,2.76,0,0
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,6,1,LAY,WIN,$4.75,1. Heavy Haulage ,2,BEST BET,252268398,4390207,8,1,5.03,-2,0,-2
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,7,7,BACK,WIN,$2.00,7. Brother Doom ,3,,252268403,93240318,8,0,1.98,-3,0,0
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,8,7,BACK,WIN,$2.10,7. Without A Trace ,2,,252268408,2615580,8,1,1.83,1.53,0,0
Michael Tye,3/01/2026,Sale,EXPERT TIPS,FALSE,Greyhounds,9,1,BACK,WIN,$1.70,1. Feikuai Calvin ,3,BEST BET,252268413,76337589,8,1,1.51,1.41,0,1.41
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,1,1,BACK,WIN,$3.50,1. Rocky Stride,2,,252299348,84945247,8,1,6,9.2,9.2,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,2,5,BACK,WIN,$4.00,5. Everything But The,1,,252299350,92707522,8,1,3.55,2.35,0,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,3,1,BACK,WIN,$4.00,1. Harbour Springs,1,,252299352,93178024,8,0,8.93,-1,-1,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,4,4,BACK,WIN,$6.00,4. Shoobees Spirit,2,,252299354,50398625,8,0,4.4,-2,0,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,4,6,BACK,WIN,$13.00,6. Demand Respect,1,,252299354,36864445,8,0,38.72,-1,-1,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,4,6,BACK,PLACE,$13.00,6. Demand Respect,1,,252299355,36864445,8,0,7,-1,0,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,6,6,BACK,WIN,$2.50,6. Nova Baxter,3,BEST BET,252299358,41580952,8,1,2.2,3.31,0,3.31
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,7,12,BACK,WIN,$4.00,12. Moneys No Issue,1,,252299360,63085819,8,0,13.22,-1,-1,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,7,9,BACK,WIN,$9.00,9. Donny In Paris,1,,252299360,20137249,8,0,15.13,-1,-1,0
Braden Howlett,4/01/2026,Hobart,EXPERT TIPS,FALSE,Harness,8,4,BACK,WIN,$2.00,4. Sir Nippa,3,,252299362,65311062,8,0,1.58,-3,0,0
Brett & Darren Carroll,4/01/2026,Maryborough,EXPERT TIPS,FALSE,Harness,1,7,BACK,WIN,$1.80,7. Pipalicious,2,,252292255,93240035,8,0,8.1,-2,-2,0
Brett & Darren Carroll,4/01/2026,Maryborough,EXPERT TIPS,FALSE,Harness,2,3,BACK,WIN,$2.40,3. Ox Knox,1,,252292257,76754407,8,0,4.7,-1,-1,0
Brett & Darren Carroll,4/01/2026,Maryborough,EXPERT TIPS,FALSE,Harness,3,2,BACK,WIN,$3.00,2. Charlenes Delight,2,BEST BET,252292259,87678850,8,1,2.97,3.62,0,3.62
Lachlan Mosley,4/01/2026,Strathalbyn,EXPERT TIPS,FALSE,Thoroughbred,1,2,BACK,WIN,,2. Cosmic Spy ,2,,252262050,93278697,8,0,8.31,-2,-2,0
Lachlan Mosley,4/01/2026,Strathalbyn,EXPERT TIPS,FALSE,Thoroughbred,1,2,BACK,PLACE,,2. Cosmic Spy ,2,,252262051,93278697,8,0,2.3,-2,-2,0
Lachlan Mosley,4/01/2026,Strathalbyn,EXPERT TIPS,FALSE,Thoroughbred,4,1,BACK,WIN,,1. Ali Foreman ,2,,252262068,73917957,8,0,11,-2,-2,0
Lachlan Mosley,4/01/2026,Strathalbyn,EXPERT TIPS,FALSE,Thoroughbred,4,1,BACK,PLACE,,1. Ali Foreman ,2,,252262069,73917957,8,0,2.08,-2,-2,0
Lachlan Mosley,4/01/2026,Strathalbyn,EXPERT TIPS,FALSE,Thoroughbred,8,7,BACK,WIN,,7. Charlesfort ,2,BEST BET,252262092,45942839,8,0,12.11,-2,-2,-2
Lachlan Mosley,4/01/2026,Strathalbyn,EXPERT TIPS,FALSE,Thoroughbred,8,7,BACK,PLACE,,7. Charlesfort ,2,BEST BET,252262093,45942839,8,1,3.07,3.81,3.81,3.81
Brett & Darren Carroll,5/01/2026,Horsham,EXPERT TIPS,FALSE,Harness,1,3,BACK,WIN,$1.55,3. Sizzle Oro,3,,252336403,93240330,8,0,1.3,-3,0,0
Brett & Darren Carroll,5/01/2026,Horsham,EXPERT TIPS,FALSE,Harness,3,7,BACK,WIN,$1.55,7. Steam Machine,3,BEST BET,252336407,8275440,8,0,1.92,-3,-3,-3
Scott Hill,5/01/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,1,5,BACK,WIN,$1.30,5. Dourado,5,BEST BET,252340355,56646335,8,1,2.4,6.44,6.44,6.44
Scott Hill,5/01/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,2,4,BACK,WIN,$2.00,4. Yankee Lover,2,,252340357,42401416,8,0,3.25,-2,-2,0
Scott Hill,5/01/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,3,2,BACK,PLACE,$1.10,2. Head Office ,5,,252340360,19842415,8,1,1.7,3.22,3.22,0
Scott Hill,5/01/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,5,4,BACK,WIN,$3.30,4. Cassini Belle,1,,252340363,66834640,8,0,6.8,-1,-1,0
Scott Hill,5/01/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,6,1,BACK,PLACE,$1.50,1. Sundancer Rainbow ,3,,252340366,23379649,8,1,1.89,2.46,2.46,0
Scott Hill,5/01/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,7,5,LAY,PLACE,$2.50,5. Zuede,3,,252340368,56939658,8,1,2.62,-3,0,0
Michael Tye,5/01/2026,Shepparton,EXPERT TIPS,FALSE,Greyhounds,1,8,BACK,WIN,$2.40,8. Devington,2,,252338166,93320884,8,0,2.27,-2,0,0
Michael Tye,5/01/2026,Shepparton,EXPERT TIPS,FALSE,Greyhounds,10,4,LAY,WIN,$6.00,4. Rabada,1,,252338211,66654275,8,0,21.25,0.05,0,0
Michael Tye,5/01/2026,Shepparton,EXPERT TIPS,FALSE,Greyhounds,11,2,BACK,WIN,$2.10,2. Lightning Range ,2,,252338216,76008135,8,1,2.38,2.54,2.54,0
Michael Tye,5/01/2026,Shepparton,EXPERT TIPS,FALSE,Greyhounds,4,2,BACK,WIN,$3.70,2. Atticus ,2,,252338181,86058149,8,0,5.4,-2,-2,0
Michael Tye,5/01/2026,Shepparton,EXPERT TIPS,FALSE,Greyhounds,5,2,BACK,WIN,$2.10,2. Black Business ,3,BEST BET,252338186,78433710,8,0,3.17,-3,-3,-3
Michael Tye,5/01/2026,Shepparton,EXPERT TIPS,FALSE,Greyhounds,7,2,LAY,WIN,$6.50,2. Especial Kai ,1,BEST BET,252338196,84148017,8,0,6.02,0.18,0.18,0.18
