EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_GOALS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_KICK_OFF,BEST_LAY_KICK_OFF,MATCHED_VOLUME_KICK_OFF,HALF_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,TOTAL_MATCHED_VOLUME
2025-10-31 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 31 Oct/Western Sydney Wanderers (W) v Perth Glory (W),34882853,MATCH_ODDS,249696416,Match Odds,8839004,Perth Glory (W),WINNER,1,4,Western Sydney Wanderers (W),Perth Glory (W),,1,3,2.88,3.05,62.3,2025-10-31 10:04:32.000 Z,1.71,1.71,1029.13,32463.52
2025-10-31 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 31 Oct/Western Sydney Wanderers (W) v Perth Glory (W),34882853,MATCH_ODDS,249696416,Match Odds,58805,The Draw,LOSER,0,4,Western Sydney Wanderers (W),Perth Glory (W),,1,3,3.75,3.9,83.81,2025-10-31 10:04:32.000 Z,3.55,3.75,508.89,1353.18
2025-10-31 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 31 Oct/Western Sydney Wanderers (W) v Perth Glory (W),34882853,MATCH_ODDS,249696416,Match Odds,8839006,Western Sydney (W),LOSER,0,4,Western Sydney Wanderers (W),Perth Glory (W),,1,3,2.44,2.54,214.64,2025-10-31 10:04:32.000 Z,7.2,7.8,801.26,1273.11
2025-11-01 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 1 Nov/Sydney FC (W) v Melbourne City (W),34885717,MATCH_ODDS,249696638,Match Odds,10475264,Melbourne City (W),LOSER,0,4,Sydney FC (W),Melbourne City (W),0,2,2,1.75,1.78,109.58,2025-11-01 04:01:44.000 Z,2.74,2.72,1172.7,3060.65
2025-11-01 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 1 Nov/Sydney FC (W) v Melbourne City (W),34885717,MATCH_ODDS,249696638,Match Odds,8839012,Sydney FC (W),LOSER,0,4,Sydney FC (W),Melbourne City (W),0,2,2,4.9,5,77,2025-11-01 04:01:44.000 Z,3.75,5.3,469.36,2792.2
2025-11-01 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 1 Nov/Sydney FC (W) v Melbourne City (W),34885717,MATCH_ODDS,249696638,Match Odds,58805,The Draw,WINNER,1,4,Sydney FC (W),Melbourne City (W),0,2,2,4.3,4.4,53.07,2025-11-01 04:01:44.000 Z,2.64,2.74,160.33,8282.99
2025-11-01 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 1 Nov/Brisbane Roar FC (W) v Melbourne Victory (W),34886070,MATCH_ODDS,249696521,Match Odds,37905964,Brisbane Roar FC (W),WINNER,1,5,Brisbane Roar FC (W),Melbourne Victory (W),-1,3,2,3.15,3.5,165.1,2025-11-01 07:08:41.000 Z,9.2,9.8,515.75,4992.3
2025-11-01 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 1 Nov/Brisbane Roar FC (W) v Melbourne Victory (W),34886070,MATCH_ODDS,249696521,Match Odds,8839001,Melbourne Victory (W),LOSER,0,5,Brisbane Roar FC (W),Melbourne Victory (W),-1,3,2,2.24,2.38,295.36,2025-11-01 07:08:41.000 Z,1.46,1.48,3638.19,8725.8
2025-11-01 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 1 Nov/Brisbane Roar FC (W) v Melbourne Victory (W),34886070,MATCH_ODDS,249696521,Match Odds,58805,The Draw,LOSER,0,5,Brisbane Roar FC (W),Melbourne Victory (W),-1,3,2,3.75,3.95,1.61,2025-11-01 07:08:41.000 Z,4.7,4.7,626.81,3102.37
2025-11-02 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 2 Nov/Central Coast Mariners (W) v Adelaide United (W),34890007,MATCH_ODDS,249696899,Match Odds,8839013,Adelaide United (W),LOSER,0,3,Central Coast Mariners (W),Adelaide United (W),,3,0,2.36,2.44,434.01,2025-11-02 04:02:25.000 Z,24,27,2024.27,2552.99
2025-11-02 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 2 Nov/Central Coast Mariners (W) v Adelaide United (W),34890007,MATCH_ODDS,249696899,Match Odds,61641026,Central Coast (W),WINNER,1,3,Central Coast Mariners (W),Adelaide United (W),,3,0,3.05,3.25,109.42,2025-11-02 04:02:25.000 Z,1.19,1.2,669.58,19994.72
2025-11-02 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 2 Nov/Central Coast Mariners (W) v Adelaide United (W),34890007,MATCH_ODDS,249696899,Match Odds,58805,The Draw,LOSER,0,3,Central Coast Mariners (W),Adelaide United (W),,3,0,3.7,3.95,12.22,2025-11-02 04:02:25.000 Z,7.8,8.6,284.48,976.05
2025-11-02 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 2 Nov/Canberra United (W) v Newcastle Jets (W),34890305,MATCH_ODDS,249696773,Match Odds,8839009,Canberra United (W),LOSER,0,3,Canberra United (W),Newcastle Jets (W),1,1,2,2.12,2.16,59.57,2025-11-02 05:53:04.000 Z,2.22,2.34,965.56,2156.09
2025-11-02 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 2 Nov/Canberra United (W) v Newcastle Jets (W),34890305,MATCH_ODDS,249696773,Match Odds,8839000,Newcastle Jets (W),WINNER,1,3,Canberra United (W),Newcastle Jets (W),1,1,2,3.4,3.55,67.47,2025-11-02 05:53:04.000 Z,4.5,5,151.02,2556.19
2025-11-02 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 2 Nov/Canberra United (W) v Newcastle Jets (W),34890305,MATCH_ODDS,249696773,Match Odds,58805,The Draw,LOSER,0,3,Canberra United (W),Newcastle Jets (W),1,1,2,4,4.3,13.06,2025-11-02 05:53:04.000 Z,2.86,2.92,110.68,2913.76
2025-11-07 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 7 Nov/Perth Glory (W) v Brisbane Roar FC (W),34912188,MATCH_ODDS,250004508,Match Odds,37905964,Brisbane Roar FC (W),WINNER,1,5,Perth Glory (W),Brisbane Roar FC (W),1,2,3,2.48,2.56,1833.28,2025-11-07 08:47:46.000 Z,3.4,3.55,5626.76,34777.93
2025-11-07 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 7 Nov/Perth Glory (W) v Brisbane Roar FC (W),34912188,MATCH_ODDS,250004508,Match Odds,8839004,Perth Glory (W),LOSER,0,5,Perth Glory (W),Brisbane Roar FC (W),1,2,3,2.8,2.9,546.64,2025-11-07 08:47:46.000 Z,2.84,2.92,2484.39,3273.09
2025-11-07 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 7 Nov/Perth Glory (W) v Brisbane Roar FC (W),34912188,MATCH_ODDS,250004508,Match Odds,58805,The Draw,LOSER,0,5,Perth Glory (W),Brisbane Roar FC (W),1,2,3,3.95,4,488.05,2025-11-07 08:47:46.000 Z,2.72,2.78,1918.77,2996.58
2025-11-08 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Melbourne City (W) v Central Coast Mariners (W)/Fixtures 8 Nov,34915880,MATCH_ODDS,250004597,Match Odds,61640820,Central Coast Mariners (W),LOSER,0,4,,ixtures 8 Nov,,,,7.6,8,25.77,2025-11-08 04:47:07.000 Z,90,1000,636.83,649.4
2025-11-08 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Melbourne City (W) v Central Coast Mariners (W)/Fixtures 8 Nov,34915880,MATCH_ODDS,250004597,Match Odds,10475264,Melbourne City (W),WINNER,1,4,,ixtures 8 Nov,,,,1.47,1.48,210.95,2025-11-08 04:47:07.000 Z,1.04,1.05,8632.23,18626.87
2025-11-08 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Melbourne City (W) v Central Coast Mariners (W)/Fixtures 8 Nov,34915880,MATCH_ODDS,250004597,Match Odds,58805,The Draw,LOSER,0,4,,ixtures 8 Nov,,,,5.3,5.4,158.34,2025-11-08 04:47:07.000 Z,23,38,367.16,417.28
2025-11-08 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 8 Nov/Adelaide United (W) v Sydney FC (W),34915882,MATCH_ODDS,250004686,Match Odds,8839013,Adelaide United (W),LOSER,0,0,Adelaide United (W),Sydney FC (W),0,0,0,2.24,2.28,799.25,2025-11-08 05:49:45.000 Z,2.34,2.4,2671.05,4708.8
2025-11-08 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 8 Nov/Adelaide United (W) v Sydney FC (W),34915882,MATCH_ODDS,250004686,Match Odds,8839012,Sydney FC (W),LOSER,0,0,Adelaide United (W),Sydney FC (W),0,0,0,3.35,3.5,39.24,2025-11-08 05:49:45.000 Z,4.6,4.8,823.06,1346.38
2025-11-08 00:00:00.000 Z,Australian Soccer/Australian A-League Women/Fixtures 8 Nov/Adelaide United (W) v Sydney FC (W),34915882,MATCH_ODDS,250004686,Match Odds,58805,The Draw,WINNER,1,0,Adelaide United (W),Sydney FC (W),0,0,0,3.75,3.9,70.61,2025-11-08 05:49:45.000 Z,2.74,2.76,794.82,4204.16
