Date,Track,Race Name,Race,Market,Selection,Number,Horse,Race_Speed,Speed_Cat,Early_Speed,Late_Speed,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2025-01-01,Ascot,R1 1000m 3yo,1,237704736,78433879,1,Gold Flakes,Average,On-Pace,0.75,2.0,11.45,0.0,16.7,0.0,2.25,0.02745600502052664
2025-01-01,Ascot,R1 1000m 3yo,1,237704736,71905366,3,Cleanemup,Average,On-Pace,0.8333333333333334,2.0,5.91,0.0,10.79,0.0,1.92,0.07652633180123852
2025-01-01,Ascot,R1 1000m 3yo,1,237704736,78433881,4,Shmoov Moova,Average,Midfield,0.4166666666666667,5.0,1.99,1.0,1.48,1.0,1.1,-0.17316311286160535
2025-01-01,Ascot,R1 1000m 3yo,1,237704736,78433882,5,Supernatural,Average,Backmarker,0.1666666666666666,5.0,7.08,0.0,9.0,1.0,1.7,0.030131826741996243
2025-01-01,Ascot,R1 1000m 3yo,1,237704736,13210356,6,Promising,Average,On-Pace,0.7916666666666666,4.0,12.82,0.0,14.5,1.0,2.26,0.009037602883425686
2025-01-01,Ascot,R1 1000m 3yo,1,237704736,78433883,8,Something Royal,Average,On-Pace,0.7083333333333334,1.0,89.03,0.0,221.69,0.0,15.0,0.00672136555773981
2025-01-01,Ascot,R1 1000m 3yo,1,237704736,78433884,9,Nice As Pie,Average,Midfield,0.5,1.0,97.54,0.0,247.18,0.0,17.77,0.006206569463814281
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,64163970,1,Madame Magic,Average,Backmarker,0.1666666666666666,5.0,4.57,0.0,5.16,0.0,1.91,0.02501993113157941
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,64083569,2,My Jimmy,Average,Off-Pace,0.6666666666666666,3.0,6.65,0.0,10.5,0.0,3.04,0.05513784461152882
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,4338631,3,Starating,Average,Off Midfield,0.27775,2.0,8.68,0.0,11.97,0.0,3.07,0.031665184466542706
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,2432309,4,Icebergs,Average,On-Pace,0.8333333333333334,1.0,6.48,0.0,3.5,1.0,1.49,-0.13139329805996472
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,78433885,5,MacK MacK,Average,Off Midfield,0.2222499999999999,4.0,34.06,0.0,75.0,0.0,11.5,0.016026619690741824
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,71082778,6,I Dreamed A Dream,Average,Midfield,0.5,3.0,15.05,1.0,16.5,1.0,4.1,0.005839122118191875
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,77083410,7,Lien Hyphen,Average,Off-Pace,0.6110833333333333,5.0,11.5,0.0,15.36,0.0,3.49,0.02185235507246376
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,69932995,8,Antique Queen,Average,Off Midfield,0.3333333333333333,2.0,5.94,0.0,6.2,1.0,2.08,0.0070598457695231764
2025-01-01,Ascot,R2 1600m Hcap,2,237704745,39359917,9,Lucky Heart,Average,Off-Pace,0.5555833333333333,2.0,99.84,0.0,131.18,0.0,22.0,0.0023929123615623075
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,27542585,2,Rogues Point,Average,Leader,0.9166666666666666,1.0,23.03,0.0,44.5,0.0,8.2,0.02094971385637688
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,78433886,4,Dont Wait For Luck,Average,Midfield,0.4583333333333333,5.0,11.02,0.0,12.53,0.0,3.35,0.010935641936665977
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,73721047,5,Kraken Time,Average,Midfield,0.4166666666666667,3.0,5.47,0.0,4.71,1.0,1.8,-0.029498868563133412
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,66733953,6,Mystic Jane,Average,On-Pace,0.8333333333333334,3.0,15.42,0.0,17.66,0.0,4.13,0.008225701498105892
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,64343978,7,Hostile Talk,Average,Off Midfield,0.3333333333333333,2.0,5.48,1.0,6.7,1.0,2.16,0.03322802048153395
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,61792053,8,Shooting Spirit,Average,Midfield,0.375,1.0,6.71,0.0,9.2,0.0,2.64,0.04033564439836712
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,68891162,9,Treasured Queen,Average,Off-Pace,0.5833333333333334,4.0,7.01,0.0,4.4,0.0,1.88,-0.08461937491894694
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,78433887,10,Brazen Bid,Average,Midfield,0.5,4.0,8.45,0.0,14.61,1.0,3.8,0.04989692558796967
2025-01-01,Ascot,R3 1200m Hcap,3,237704754,49280135,11,Catch The Red Eye,Average,Off-Pace,0.6666666666666666,3.0,39.25,0.0,29.34,0.0,6.42,-0.00860545591114932
2025-01-01,Ascot,R4 1000m Listed,4,237704763,27616457,1,Gemmas Son,Fast,Off-Pace,0.6666666666666666,4.0,25.1,0.0,83.14,0.0,10.0,0.027812732711204734
2025-01-01,Ascot,R4 1000m Listed,4,237704763,6887187,2,Ghost Who Walks,Fast,Midfield,0.4166666666666667,2.0,28.12,0.0,41.26,0.0,4.8,0.011325328951677902
2025-01-01,Ascot,R4 1000m Listed,4,237704763,41902163,3,Bitofmerit,Fast,Midfield,0.5,4.0,9.69,0.0,9.0,0.0,2.22,-0.00791193670450635
2025-01-01,Ascot,R4 1000m Listed,4,237704763,41833007,4,Bopping Blue,Fast,Leader,0.9444166666666668,5.0,2.43,0.0,1.99,1.0,1.15,-0.09098992906921438
2025-01-01,Ascot,R4 1000m Listed,4,237704763,62790792,5,Crippalenko,Fast,On-Pace,0.8333333333333334,4.0,18.05,0.0,28.0,0.0,4.35,0.019687376335575782
2025-01-01,Ascot,R4 1000m Listed,4,237704763,38849727,6,Norich,Fast,Leader,1.0,4.0,5.21,0.0,5.2,1.0,1.53,-0.0003691126531817357
2025-01-01,Ascot,R4 1000m Listed,4,237704763,28249063,7,Oxbridge,Fast,Leader,0.8889166666666667,1.0,13.15,1.0,25.0,1.0,4.6,0.03604562737642585
2025-01-01,Ascot,R4 1000m Listed,4,237704763,69932981,8,Sunlit Fresco,Fast,On-Pace,0.75,1.0,11.54,0.0,17.32,0.0,3.28,0.028918392097373936
2025-01-01,Ascot,R5 2400m Grp2,5,237704772,38765207,1,Casino Seventeen,Average,Backmarker,0.125,2.0,26.8,0.0,38.0,0.0,6.63,0.010997643362136683
2025-01-01,Ascot,R5 2400m Grp2,5,237704772,38766096,2,Young Werther,Average,Midfield,0.5,1.0,10.84,0.0,9.4,0.0,2.91,-0.014132056214179164
2025-01-01,Ascot,R5 2400m Grp2,5,237704772,45120999,3,Lets Galahvant,Average,Backmarker,0.0625,4.0,18.74,0.0,19.03,0.0,4.1,0.000813185494341076
