EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_FIRST_BOUNCE,BEST_LAY_FIRST_BOUNCE,MATCHED_VOLUME_FIRST_BOUNCE,BEST_BACK_PRICE_APPROX_QUARTER_TIME,BEST_LAY_PRICE_APPROX_QUARTER_TIME,MATCHED_VOLUME_QUARTER_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,BEST_BACK_PRICE_APPROX_THREE_QUARTER_TIME,BEST_LAY_PRICE_APPROX_THREE_QUARTER_TIME,MATCHED_VOLUME_APPROX_THREE_QUARTER_TIME,TOTAL_MATCHED_VOLUME
2025-09-18 00:00:00.000 Z,  Australian NBL/Tasmania Jackjumpers v Melbourne United,34722748,MATCH_ODDS,247696832,Match Odds,8814925,Melbourne United,WINNER,1,172,Tasmania Jackjumpers,v Melbourne United,,,,2.4,2.46,6661.8,2.7,4.1,7119.75,2.08,4.1,7233.33,1.8,1.97,13146.68,16380.93
2025-09-18 00:00:00.000 Z,  Australian NBL/Tasmania Jackjumpers v Melbourne United,34722748,MATCH_ODDS,247696832,Match Odds,41030340,Tasmania JackJumpers,LOSER,0,172,Tasmania Jackjumpers,v Melbourne United,,,,1.68,1.7,12760.01,1.65,1.74,16246,1.77,1.77,20983.81,1.98,2.3,25934.75,28090.24
2025-09-20 00:00:00.000 Z,  Australian NBL/SE Melbourne Phoenix v Cairns Taipans,34722750,MATCH_ODDS,247696534,Match Odds,1196408,Cairns Taipans,LOSER,0,191,SE Melbourne Phoenix,v Cairns Taipans,36,113.5,77.5,3.1,3.4,495.25,4.8,6.6,1085.12,1.01,,1086.19,1.12,,1086.19,1086.19
2025-09-20 00:00:00.000 Z,  Australian NBL/SE Melbourne Phoenix v Cairns Taipans,34722750,MATCH_ODDS,247696534,Match Odds,26135246,SE Melbourne Phoenix,WINNER,1,191,SE Melbourne Phoenix,v Cairns Taipans,36,113.5,77.5,1.46,1.48,1448.04,1.3,1.34,2735.44,1.01,1.01,3733.46,,1.01,4745.42,4745.42
2025-09-20 00:00:00.000 Z,  Australian NBL/Perth Wildcats v Tasmania Jackjumpers,34750420,MATCH_ODDS,247958653,Match Odds,1196410,Perth Wildcats,LOSER,0,147,Perth Wildcats,v Tasmania Jackjumpers,-3,72,75,1.41,1.44,1351.33,1.16,1.19,3248.57,1.42,1.45,8266.18,2.06,3,11380.93,12286.39
2025-09-20 00:00:00.000 Z,  Australian NBL/Perth Wildcats v Tasmania Jackjumpers,34750420,MATCH_ODDS,247958653,Match Odds,41030340,Tasmania JackJumpers,WINNER,1,147,Perth Wildcats,v Tasmania Jackjumpers,-3,72,75,3.3,3.45,104.71,5.3,7,525.15,3.1,,686.28,1.65,2.02,4307.77,9992.32
2025-09-25 00:00:00.000 Z,  Australian NBL/Melbourne United v SE Melbourne Phoenix,34762485,MATCH_ODDS,248160004,Match Odds,8814925,Melbourne United,WINNER,1,186,Melbourne United,v SE Melbourne Phoenix,20,103,83,1.7,1.71,3442.45,1.63,1.76,7740.1,1.22,1.27,9347.89,1.45,1.45,15076.91,17425.92
2025-09-25 00:00:00.000 Z,  Australian NBL/Melbourne United v SE Melbourne Phoenix,34762485,MATCH_ODDS,248160004,Match Odds,26135246,SE Melbourne Phoenix,LOSER,0,186,Melbourne United,v SE Melbourne Phoenix,20,103,83,2.4,2.44,1529.02,2.32,2.94,1887.94,4.4,7,2308.97,2.7,,3230.43,3276.85
2025-09-26 00:00:00.000 Z,  Australian NBL/Cairns Taipans v Brisbane Bullets,34763148,MATCH_ODDS,248159411,Match Odds,1196396,Brisbane Bullets,LOSER,0,165,Cairns Taipans,v Brisbane Bullets,1,83,82,1.53,1.54,2629.36,1.6,1.65,4307,1.86,2.04,6830.99,8.2,13,8688.03,8908.38
2025-09-26 00:00:00.000 Z,  Australian NBL/Cairns Taipans v Brisbane Bullets,34763148,MATCH_ODDS,248159411,Match Odds,1196408,Cairns Taipans,WINNER,1,165,Cairns Taipans,v Brisbane Bullets,1,83,82,2.86,2.88,1073.95,2.2,3.5,1528.09,1.98,2.4,3388.32,1.13,1.13,5537.39,7900.39
2025-09-27 00:00:00.000 Z,  Australian NBL/Illawarra Hawks v Tasmania Jackjumpers,34765769,MATCH_ODDS,248159708,Match Odds,38507223,Illawarra Hawks,LOSER,0,177,Illawarra Hawks,v Tasmania Jackjumpers,-5,86,91,1.58,1.6,6188.32,1.49,1.59,10599.31,1.84,1.93,12821.73,1.71,5.8,18197.15,18388.14
2025-09-27 00:00:00.000 Z,  Australian NBL/Illawarra Hawks v Tasmania Jackjumpers,34765769,MATCH_ODDS,248159708,Match Odds,41030340,Tasmania JackJumpers,WINNER,1,177,Illawarra Hawks,v Tasmania Jackjumpers,-5,86,91,2.62,2.84,2559.54,2.84,3.25,3872.82,1.81,2.24,4063.08,1.94,2.2,8717.96,10849.78
2025-09-28 00:00:00.000 Z,  Australian NBL/Sydney Kings v Cairns Taipans,34780512,MATCH_ODDS,248343486,Match Odds,1196408,Cairns Taipans,WINNER,1,151,Sydney Kings,v Cairns Taipans,-3,74,77,4.8,5.2,649.72,3.1,8,758.39,6.6,,831.29,1.84,,883.93,5100.39
2025-09-28 00:00:00.000 Z,  Australian NBL/Sydney Kings v Cairns Taipans,34780512,MATCH_ODDS,248343486,Match Odds,1196407,Sydney Kings,LOSER,0,151,Sydney Kings,v Cairns Taipans,-3,74,77,1.25,1.28,2656.69,1.3,1.46,6275.12,1.08,1.16,7260.1,1.51,1.69,9968.97,12911.96
2025-09-28 00:00:00.000 Z,  Australian NBL/Adelaide 36ers v Brisbane Bullets,34780518,MATCH_ODDS,248343190,Match Odds,1196397,Adelaide 36ers,WINNER,1,167,Adelaide 36ers,v Brisbane Bullets,7,87,80,1.36,1.4,6063.28,1.32,1.34,6939.52,1.38,1.48,12260.37,1.09,1.13,14370.99,16813.42
2025-09-28 00:00:00.000 Z,  Australian NBL/Adelaide 36ers v Brisbane Bullets,34780518,MATCH_ODDS,248343190,Match Odds,1196396,Brisbane Bullets,LOSER,0,167,Adelaide 36ers,v Brisbane Bullets,7,87,80,3.55,3.8,1204.27,3.65,9,1464.5,2.98,9,1669.17,8,,2009.71,2009.71
2025-10-02 00:00:00.000 Z,  Australian NBL/Cairns Taipans v Adelaide 36ers,34791833,MATCH_ODDS,248507162,Match Odds,1196397,Adelaide 36ers,WINNER,1,189,Cairns Taipans,v Adelaide 36ers,-31,79,110,1.58,1.59,10747.76,1.17,1.26,13658.48,1.02,1.04,20843.58,,1.01,25888.02,25888.02
2025-10-02 00:00:00.000 Z,  Australian NBL/Cairns Taipans v Adelaide 36ers,34791833,MATCH_ODDS,248507162,Match Odds,1196408,Cairns Taipans,LOSER,0,189,Cairns Taipans,v Adelaide 36ers,-31,79,110,2.66,2.74,2985.23,1.01,,3853.42,12.5,,4024.56,1000,,4129.56,4129.56
2025-10-02 00:00:00.000 Z,  Australian NBL/Perth Wildcats v Illawarra Hawks,34791838,MATCH_ODDS,248507458,Match Odds,38507223,Illawarra Hawks,LOSER,0,176,Perth Wildcats,v Illawarra Hawks,8,92,84,2.82,2.84,3251.54,1.6,1.67,6021.21,1.88,2.86,8768.35,1.81,,9117.93,9117.93
2025-10-02 00:00:00.000 Z,  Australian NBL/Perth Wildcats v Illawarra Hawks,34791838,MATCH_ODDS,248507458,Match Odds,1196410,Perth Wildcats,WINNER,1,176,Perth Wildcats,v Illawarra Hawks,8,92,84,1.54,1.55,10151.54,2.16,2.7,13526.81,1.64,1.76,16346.35,,1.02,29860.38,36454.64
