Date,Track,Race Name,Race,Market,Selection,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,4361092,6,Flaming Eyes,3,0.0,3.48,1.0,1.44
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,14953129,1,Captain Love,5,0.0,8.6,0.0,2.17
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,64342959,2,Cracken Good Time,4,0.0,9.06,1.0,2.31
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,73482805,3,Rhinestone Rory,2,0.0,8.8,0.0,2.23
2025-10-01,Balaklava,R1 2200m Mdn,1,248388699,89265158,5,Empress Of Soul,1,1.0,3.34,1.0,1.46
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,2799944,6,Southern Style,5,0.0,50.0,0.0,7.39
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,5069968,2,Simply Sid,2,0.0,13.61,1.0,2.32
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,8414958,9,Artistic Angel,1,0.0,5.19,1.0,1.48
2025-10-01,Balaklava,,2,248388707,82857354,4,Villa Maria,4,,,,
2025-10-01,Balaklava,R2 1050m Mdn,2,248388707,89018019,11,Good Expectations,3,1.0,1.8,1.0,1.14
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,39456965,5,Bellavardo,3,0.0,14.0,0.0,3.41
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,49297086,7,Chartin,5,0.0,3.49,1.0,1.64
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,51958146,9,Wheels,1,0.0,30.45,0.0,7.0
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,53679613,2,Cours Vite,2,0.0,12.0,0.0,3.1
2025-10-01,Balaklava,R3 2200m Hcap,3,248388714,89265165,4,Sandpiper,4,1.0,4.82,1.0,2.03
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,1352678,5,Master Charlie,4,0.0,11.94,0.0,3.1
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,36610781,1,Bad To The Bone,3,0.0,18.32,1.0,4.7
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,77427292,14,Urbanise,1,1.0,3.2,1.0,1.51
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,87093998,3,Indiamo,2,0.0,12.5,1.0,3.3
2025-10-01,Balaklava,R4 1300m Mdn,4,248388721,88376169,10,Oldpop,5,0.0,5.23,0.0,2.04
2025-10-01,Balaklava,R5 1200m CL1,5,248388729,81155837,8,Lady Of Savoy,1,0.0,11.5,0.0,3.4
2025-10-01,Balaklava,R5 1200m CL1,5,248388729,84696271,7,Omaha Dawn,2,1.0,3.85,1.0,1.63
2025-10-01,Balaklava,R5 1200m CL1,5,248388729,85712815,6,Silver Chaos,5,0.0,8.6,0.0,2.37
2025-10-01,Balaklava,R5 1200m CL1,5,248388729,89265172,1,Swiftie Harriet,4,0.0,2.88,1.0,1.41
2025-10-01,Balaklava,R5 1200m CL1,5,248388729,89265175,10,Zoutrail,3,0.0,9.83,0.0,2.68
2025-10-01,Balaklava,R6 1050m Hcap,6,248388736,51178213,5,Lastar,5,1.0,11.21,1.0,3.07
2025-10-01,Balaklava,R6 1050m Hcap,6,248388736,57563318,2,Ambello,3,0.0,9.8,0.0,2.55
2025-10-01,Balaklava,R6 1050m Hcap,6,248388736,59146114,8,One Kind,2,0.0,2.92,1.0,1.54
2025-10-01,Balaklava,,6,248388736,64342950,3,Sioux Warrior,1,,,,
2025-10-01,Balaklava,R6 1050m Hcap,6,248388736,69711546,13,Broadway Lane,4,0.0,6.6,0.0,2.25
2025-10-01,Balaklava,R7 1400m Hcap,7,248388744,2528895,8,Snipers Nightmare,4,0.0,12.77,0.0,3.18
2025-10-01,Balaklava,R7 1400m Hcap,7,248388744,66032304,3,Flambard,5,0.0,4.68,1.0,1.95
2025-10-01,Balaklava,R7 1400m Hcap,7,248388744,68599939,5,Thebigsosso,3,1.0,21.62,1.0,4.3
2025-10-01,Balaklava,R7 1400m Hcap,7,248388744,83569046,14,Our Goddess,1,0.0,19.21,0.0,5.4
2025-10-01,Balaklava,R7 1400m Hcap,7,248388744,89265180,1,Flaming Navy,2,0.0,4.74,0.0,2.07
2025-10-01,Eagle Farm,R1 1000m 3yo,1,248393846,80973079,10,Making News,1,1.0,4.16,1.0,1.51
2025-10-01,Eagle Farm,R1 1000m 3yo,1,248393846,89265259,5,Boozie Miss,2,0.0,7.23,1.0,2.22
2025-10-01,Eagle Farm,R1 1000m 3yo,1,248393846,89265260,6,Cardonette,5,0.0,2.61,1.0,1.43
2025-10-01,Eagle Farm,R1 1000m 3yo,1,248393846,89265262,8,Mishani Witness,4,0.0,65.0,0.0,8.91
2025-10-01,Eagle Farm,R1 1000m 3yo,1,248393846,89265265,12,Madam Magpie,3,0.0,63.66,0.0,9.25
2025-10-01,Eagle Farm,R2 1000m 3yo,2,248393855,71838985,10,Tilia,3,0.0,6.55,0.0,2.03
2025-10-01,Eagle Farm,R2 1000m 3yo,2,248393855,82641366,4,Switch The Stars,5,0.0,5.98,0.0,2.06
2025-10-01,Eagle Farm,R2 1000m 3yo,2,248393855,86586261,6,Crypto Miss,1,0.0,3.35,1.0,1.34
2025-10-01,Eagle Farm,R2 1000m 3yo,2,248393855,89265269,7,Mishani Prince,2,0.0,40.0,1.0,4.92
2025-10-01,Eagle Farm,R2 1000m 3yo,2,248393855,89265270,8,Seismic Boom,4,1.0,3.48,1.0,1.5
2025-10-01,Eagle Farm,R3 1200m Mdn,3,248393864,1107921,1,Express Star,5,0.0,34.0,0.0,5.61
2025-10-01,Eagle Farm,R3 1200m Mdn,3,248393864,12708658,8,Silver Spoon,2,0.0,6.32,0.0,2.06
2025-10-01,Eagle Farm,R3 1200m Mdn,3,248393864,72850551,10,What Artists Do,1,1.0,21.88,1.0,4.1
2025-10-01,Eagle Farm,R3 1200m Mdn,3,248393864,89265273,2,Subterrain,4,0.0,4.8,1.0,1.77
2025-10-01,Eagle Farm,R3 1200m Mdn,3,248393864,89265274,3,Farnesina,3,0.0,7.81,0.0,2.35
2025-10-01,Eagle Farm,R4 1600m CL5,4,248393873,40950848,1,Menazzi,2,0.0,7.27,0.0,3.45
2025-10-01,Eagle Farm,R4 1600m CL5,4,248393873,51833392,2,Don Pedro,3,0.0,4.64,0.0,2.36
2025-10-01,Eagle Farm,R4 1600m CL5,4,248393873,58177084,4,Ocean Zar,1,1.0,4.27,1.0,2.54
2025-10-01,Eagle Farm,R4 1600m CL5,4,248393873,64206047,6,Desiah,4,0.0,46.31,0.0,14.76
2025-10-01,Eagle Farm,R4 1600m CL5,4,248393873,67937991,3,Becamo,5,0.0,8.4,0.0,4.23
2025-10-01,Eagle Farm,R5 1840m Hcap,5,248393882,2741342,8,Loch Awe,5,0.0,13.58,0.0,3.1
