Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
20/04/2023,Thoroughbred,VIC,Pakenham,Jackson Oldham,213066858,54901060,back,TRUE,Back WIN #3 Impending Link,Impending Link,1,1.84,0.84,0.84,-1.00
20/04/2023,Thoroughbred,VIC,Pakenham,Jackson Oldham,213066864,49514141,lay,TRUE,Lay WIN #7 Optume,Optume,1,2.42,-1.00,1.42,-1.00
20/04/2023,Thoroughbred,VIC,Pakenham,Jackson Oldham,213066864,54901064,back,FALSE,Back WIN #5 Nothinupmys ,Nothinupmysleeve,0,2.86,-1.00,-1.00,0.54
20/04/2023,Thoroughbred,VIC,Pakenham,Jackson Oldham,213066900,1491132,back,FALSE,Back WIN #3 Prowling,Prowling,1,2.60,1.60,1.60,-1.00
21/04/2023,Greyhounds,VIC,Geelong,Michael Tye,213149964,54974485,back,FALSE,Back WIN #3 RHB,Red Hot Bandit,0,2.38,-1.00,-1.00,0.73
21/04/2023,Greyhounds,VIC,Geelong,Michael Tye,213149974,44416550,back,FALSE,Back WIN #6 RR,Rothwell Random,0,13.00,-1.00,-1.00,0.08
21/04/2023,Greyhounds,VIC,Geelong,Michael Tye,213149979,54974498,back,FALSE,Back WIN #1 MNP,Make No Promise,1,1.24,0.24,0.24,-1.00
21/04/2023,Greyhounds,VIC,Geelong,Michael Tye,213149984,36557161,lay,TRUE,Lay WIN #1 TS,Typhoon Sammy,1,2.74,-1.00,1.74,-1.00
21/04/2023,Greyhounds,VIC,Geelong,Michael Tye,213149989,43619247,lay,FALSE,Lay WIN #2 MS,Moraine Suzie,0,5.50,0.22,-1.00,0.22
21/04/2023,Greyhounds,VIC,Geelong,Michael Tye,213149999,39297529,back,FALSE,Back WIN #2 MW,Mepunga Warrior,0,5.03,-1.00,-1.00,0.25
21/04/2023,Greyhounds,VIC,Geelong,Michael Tye,213150014,46426608,back,TRUE,Back WIN #1 DR,Dundee Rebel,0,3.93,-1.00,-1.00,0.34
21/04/2023,Greyhounds,QLD,Rockhampton,Jaycin Campbell,213149813,53090166,back,FALSE,Back WIN #7 Little Spyr,Little Spyro,0,2.52,-1.00,-1.00,0.66
21/04/2023,Greyhounds,QLD,Rockhampton,Jaycin Campbell,213149816,50663194,lay,TRUE,Lay WIN #1 White Like Snow,White Like Snow,1,1.57,-1.00,0.57,-1.00
21/04/2023,Greyhounds,QLD,Rockhampton,Jaycin Campbell,213149816,49459858,back,FALSE,Back WIN #5 Saron,Saron,0,8.70,-1.00,-1.00,0.13
21/04/2023,Greyhounds,QLD,Rockhampton,Jaycin Campbell,213149825,50529839,back,TRUE,Back WIN #5 Jay Is Jay,Jay Is Jay,0,2.39,-1.00,-1.00,0.72
21/04/2023,Greyhounds,QLD,Rockhampton,Jaycin Campbell,213149843,43778654,back,FALSE,Back WIN #1 Signify,Signify,0,2.80,-1.00,-1.00,0.56
21/04/2023,Harness,WA,Gloucester Park,Scott Hill,213117122,26493490,back,FALSE,Back WIN #7 EC,Eighteen Carat,1,4.23,3.23,3.23,-1.00
21/04/2023,Harness,WA,Gloucester Park,Scott Hill,213117125,6085797,back,FALSE,Back WIN #7 Machnificen,Machnificent,0,11.50,-1.00,-1.00,0.10
21/04/2023,Harness,WA,Gloucester Park,Scott Hill,213117128,37797478,back,FALSE,Back WIN #4 Feeling Ace,Feeling Aces,0,12.96,-1.00,-1.00,0.08
21/04/2023,Harness,WA,Gloucester Park,Scott Hill,213117131,53651543,back,TRUE,Back WIN #2 Star Lavra,Star Lavra,0,2.16,-1.00,-1.00,0.86
21/04/2023,Harness,WA,Gloucester Park,Scott Hill,213117134,54914971,lay,FALSE,Lay WIN #5 Flametree,Flametree,0,7.65,0.15,-1.00,0.15
21/04/2023,Harness,WA,Gloucester Park,Scott Hill,213117134,47281904,back,FALSE,Back WIN #4 BTT,Between Two Thorns,1,1.50,0.50,0.50,-1.00
21/04/2023,Harness,WA,Gloucester Park,Scott Hill,213117137,53956497,back,FALSE,Back WIN #4 TTTD,Ten To The Dozen,1,1.80,0.80,0.80,-1.00
21/04/2023,Thoroughbred,VIC,Cranbourne,Glenn Ingram,213115978,52966258,back,FALSE,Back WIN #3 Prancing Sp,Prancing Spirit,1,2.27,1.27,1.27,-1.00
21/04/2023,Thoroughbred,VIC,Cranbourne,Jackson Oldham,213115948,51432299,lay,TRUE,Lay WIN #4 Thistler,Thistler,0,5.54,0.22,-1.00,0.22
21/04/2023,Thoroughbred,VIC,Cranbourne,Jackson Oldham,213115984,53088721,back,TRUE,Back WIN #5 Magarten,Magarten,0,3.05,-1.00,-1.00,0.49
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117313,3503473,back,FALSE,Back WIN #6 LL,Lucky Landing,0,5.05,-1.00,-1.00,0.25
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117313,21649629,back,FALSE,Back WIN #9 AH,Amber Highway,0,26.85,-1.00,-1.00,0.04
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117321,1084712,back,FALSE,Back WIN #3 Gunmetal Gr,Gunmetal Grey,0,2.95,-1.00,-1.00,0.51
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117321,44563584,back,FALSE,Back WIN #2 Jadavi,Jadavi,0,10.13,-1.00,-1.00,0.11
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117329,7859750,back,FALSE,Back WIN #6 No Change,No Change,1,7.00,6.00,6.00,-1.00
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117333,54936326,back,FALSE,Back WIN #8 FTW,Fear The Wind,1,4.79,3.79,3.79,-1.00
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117333,54936327,back,FALSE,Back WIN #11 CR,Cruisey Roy,0,6.64,-1.00,-1.00,0.18
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117337,54936329,back,FALSE,Back WIN #10 KS,Kings Sicario,0,2.43,-1.00,-1.00,0.70
22/04/2023,Thoroughbred,WA,Ascot,Terry Leighton,213117341,262758,back,TRUE,Back WIN #2 Featherweight,Featherweight,0,5.23,-1.00,-1.00,0.24
22/04/2023,Thoroughbred,QLD,Doomben,Shane Ciurleo,213113317,27057964,back,TRUE,Back WIN #5 Alburq,Alburq,0,2.83,-1.00,-1.00,0.55
22/04/2023,Thoroughbred,QLD,Doomben,Shane Ciurleo,213113333,147117,lay,TRUE,Lay WIN #1 Wolverine,Wolverine,0,3.00,0.50,-1.00,0.50
