DATE,VENUE,tipster,market_id,selection_id,bet_type,bet_text,best_bet,SELECTION_NAME,WIN_LOSE,BSP,Tipster_Profit,Back_Profit,Lay_Profit
21/11/2023,Albion Park,Ryan Spice,221467187,50397621,Back,Back 6. Bold Medley Jujo,1,Bold Medley Jujon,0,4.40,-1,-1,0.294117647
21/11/2023,Gloucester Park,Scott Hill,221467216,49075833,Back,Back 6. Major Overs,1,Major Overs,0,1.82,-1,-1,1.219512195
21/11/2023,Gloucester Park,Scott Hill,221467225,17995612,Back,Back 6. Rockaball,1,Rockaball,0,3.20,-1,-1,0.454530319
21/11/2023,Gloucester Park,Scott Hill,221467228,62886481,Back,Back 11. Meraviglia,1,Meraviglia,0,5.20,-1,-1,0.238095238
21/11/2023,Gloucester Park,Scott Hill,221467231,11379396,Back,Back 11. Montego,1,Montego,0,26.57,-1,-1,0.039109293
21/11/2023,Gloucester Park,Scott Hill,221467234,44387362,Back,Back 8. Paster Tedesco,1,Paster Tedesco,0,2.51,-1,-1,0.664145305
21/11/2023,Mildura,Darren And Brett Carroll,221467173,52238339,Back,Back 6. Jay Miller,1,Jay Miller,0,3.35,-1,-1,0.425531915
21/11/2023,Newcastle,Linton Chataway,221458627,56904806,Back,Back 13. Razella,1,Razella,0,4.20,-1,-1,0.3125
21/11/2023,Newcastle,Linton Chataway,221458642,61287732,Back,Back 8. Jared,1,Jared,0,1.81,-1,-1,1.234567901
21/11/2023,Newcastle,Linton Chataway,221458652,62907925,Back,Back 5. Divine Vicky,1,Divine Vicky,0,2.74,-1,-1,0.575509278
22/11/2023,Balaklava,Lachlan Mosley,221513033,63025796,Back,Back 6. Alexein,1,Alexein,0,20.79,-1,-1,0.05052008
22/11/2023,Balaklava,Lachlan Mosley,221513051,43154264,Back,Back 1. Fleurieu Flipper,1,Fleurieu Flipper,0,2.86,-1,-1,0.536717986
22/11/2023,Balaklava,Lachlan Mosley,221513057,708483,Back,Back 1. Jimmys Edge,1,Jimmys Edge,0,4.11,-1,-1,0.321740527
22/11/2023,Balaklava,Lachlan Mosley,221513063,48401522,Back,Back 7. Lotto Fight,1,Lotto Fight,0,4.63,-1,-1,0.275177041
22/11/2023,Bunbury,Pros Vs Bookies,221520717,53185120,Lay,Lay 6. Stormy Tawny,1,Stormy Tawny,1,4.70,-1,3.7,-1
22/11/2023,Launceston,Steve Christie,221515858,52204767,Back,Back 3. Johnnie Pinch,1,Johnnie Pinch,0,7.33,-1,-1,0.157960883
22/11/2023,Launceston,Steve Christie,221515863,50528221,Back,Back 3. Rohzhae,1,Rohzhae,0,2.99,-1,-1,0.50133831
22/11/2023,Launceston,Steve Christie,221515878,50294181,Back,Back 2. Coup De Spry,1,Coup De Spry,0,4.84,-1,-1,0.260183543
22/11/2023,Launceston,Steve Christie,221515883,19965275,Back,Back 4. Arty Lucas,1,Arty Lucas,0,15.00,-1,-1,0.071428571
22/11/2023,Rockhampton,Jaycin Campbell,221571115,63052869,Back,Back 3. Perfect Nando,1,Perfect Nando,0,12.00,-1,-1,0.090909091
22/11/2023,Rockhampton,Jaycin Campbell,221571125,39499469,Back,Back 2. Five Putt Cal,1,Five Putt Cal,0,3.35,-1,-1,0.425531915
22/11/2023,Rockhampton,Jaycin Campbell,221571130,49268746,Back,Back 6. Burnt Me,1,Burnt Me,0,4.98,-1,-1,0.251312294
22/11/2023,Rockhampton,Jaycin Campbell,221571145,47612953,Back,Back 5. White Like Snow,1,White Like Snow,0,2.88,-1,-1,0.531914894
22/11/2023,Sandown,Pros Vs Bookies,221515335,6112510,Lay,Lay 6. Sisterhood,2,Sisterhood,1,2.44,-1,1.44155443,-1
22/11/2023,Sandown,Glenn Ingram,221515343,63026421,Back,Back 3. Alectrona,1,Alectrona,0,2.11,-1,-1,0.899607573
22/11/2023,Sandown,Jackson Oldham,221515343,63026421,Back,Back 3. Alectrona,1,Alectrona,0,2.11,-1,-1,0.899607573
22/11/2023,The Meadows,Michael Tye,221572182,63052850,Lay,Lay 1. Bomb Murt,1,Bomb Murt,1,3.37,-1,2.36545275,-1
22/11/2023,The Meadows,Michael Tye,221572197,51203538,Back,Back 1. Creditor,1,Creditor,0,6.23,-1,-1,0.19134762
22/11/2023,Warwick Farm,Linton Chataway,221515917,25109409,Back,Back 1. Le Parrain,1,Le Parrain,0,2.34,-1,-1,0.747203257
22/11/2023,Warwick Farm,Pros Vs Bookies,221515925,62840291,Lay,Lay 7. Heads You Lose,2,Heads You Lose,1,3.06,-1,2.05560371,-1
22/11/2023,Warwick Farm,Pros Vs Bookies,221515933,1062594,Lay,Lay 2. Fathers Day,2,Fathers Day,1,3.00,-1,2,-1
22/11/2023,Warwick Farm,Linton Chataway,221515949,63026455,Back,Back 3. Silent Raindrops,1,Silent Raindrops,0,4.90,-1,-1,0.256410256
23/11/2023,Ballarat,Jackson Oldham,221566791,63052234,Back,Back 9. Sistine Tunnel,1,Sistine Tunnel,0,2.00,-1,-1,1.003881548
23/11/2023,Hawkesbury,Linton Chataway,221566777,63052219,Back,Back 8. Our Lady Stardus,1,Our Lady Stardust,0,10.00,-1,-1,0.111111111
23/11/2023,Shepparton,Darren And Brett Carroll,221571098,10984497,Lay,Lay 7. John Wayne,1,John Wayne,1,3.77,-1,2.76516015,-1
24/11/2023,Canterbury,Linton Chataway,221601447,63084462,Back,Back 5. So Outrageous,1,So Outrageous,0,6.65,-1,-1,0.177027056
24/11/2023,Gloucester Park,Scott Hill,221604901,42770278,Back,Back 1. Me Flash,1,Me Flash,0,2.76,-1,-1,0.568181818
24/11/2023,Gloucester Park,Scott Hill,221604907,28646802,Back,Back 5. Arma Einstein,1,Arma Einstein,0,4.18,-1,-1,0.31468731
24/11/2023,Gloucester Park,Scott Hill,221604916,42353290,Back,Back 7. Whos The Dad,1,Whos The Dad,0,7.00,-1,-1,0.166666667
24/11/2023,Gloucester Park,Scott Hill,221604922,37467312,Back,Back 4. Luvaflair,1,Luvaflair,0,3.60,-1,-1,0.384797955
24/11/2023,Gloucester Park,Scott Hill,221604925,51819113,Back,Back 4. Water Lou,1,Water Lou,0,1.42,-1,-1,2.395559304
24/11/2023,Moonee Valley,Daniel O'Sullivan,221599855,61522401,Back,Back 1. Chimed,1,Chimed,0,4.22,-1,-1,0.310397217
24/11/2023,The Meadows,Michael Tye,221643655,60780054,Back,Back 5. Aunt Virginia,1,Aunt Virginia,0,1.94,-1,-1,1.068964536
24/11/2023,The Meadows,Michael Tye,221643705,54266116,Back,Back 3. Got Rhythm,1,Got Rhythm,0,2.04,-1,-1,0.961538462
24/11/2023,Wodonga,Glenn Ingram,221600017,63084398,Back,Back 3. Manalore,1,Manalore,0,8.70,-1,-1,0.129899426
25/11/2023,Albion Park,Ryan Spice,221644230,49380813,Back,Back 9. Chiseled,1,Chiseled,0,7.29,-1,-1,0.159050624
25/11/2023,Albion Park,Ryan Spice,221644239,35909832,Back,Back 4. Aphrodite,1,Aphrodite,0,4.95,-1,-1,0.253126733
25/11/2023,Ascot,Terry Leighton,221606173,964447,Back,Back 1. Bruce Almighty,1,Bruce Almighty,0,5.00,-1,-1,0.25
25/11/2023,Ascot,Terry Leighton,221606180,63085677,Back,Back 11. Something Royal,1,Something Royal,0,3.55,-1,-1,0.392222425
25/11/2023,Ascot,Terry Leighton,221606187,38765207,Back,Back 1. Casino Seventeen,1,Casino Seventeen,0,2.69,-1,-1,0.590666226
25/11/2023,Ascot,Terry Leighton,221606194,8681499,Back,Back 9. Big Screen,1,Big Screen,0,9.99,-1,-1,0.11124606
25/11/2023,Ascot,Terry Leighton,221606208,24442732,Back,Back 2. Marocchino,1,Marocchino,0,24.65,-1,-1,0.042284076
25/11/2023,Ascot,Terry Leighton,221606215,63085692,Back,Back 19. Celebrity Princ,1,Celebrity Prince,0,6.80,-1,-1,0.172413793
25/11/2023,Cannington,Jaycin Campbell,221679871,49396487,Back,Back 4. Golden Chopstick,1,Golden Chopstick,0,10.21,-1,-1,0.108558379
25/11/2023,Cannington,Jaycin Campbell,221679901,62559274,Lay,Lay 3. Sunset Mayhem,1,Sunset Mayhem,1,3.41,-1,2.41356277,-1
25/11/2023,Cranbourne,The Lay Back Team,221602418,63085143,Back,Back 1. Warmonger,1,Warmonger,0,2.76,-1,-1,0.568181818
25/11/2023,Cranbourne,The Lay Back Team,221602426,61337567,Back,Back 2. Wiggum,1,Wiggum,0,3.43,-1,-1,0.410771922
25/11/2023,Cranbourne,The Lay Back Team,221602434,56321705,Back,Back 4. Kazou,1,Kazou,0,1.71,-1,-1,1.406535676
25/11/2023,Cranbourne,The Lay Back Team,221602442,60987394,Back,Back 1. Wertheimer,1,Wertheimer,0,8.76,-1,-1,0.128862763
25/11/2023,Cranbourne,The Lay Back Team,221602450,45919357,Back,Back 8. Zou Sensation,1,Zou Sensation,0,8.00,-1,-1,0.142857143
25/11/2023,Cranbourne,The Lay Back Team,221602458,63085161,Back,Back 11. Free Willed,1,Free Willed,0,2.88,-1,-1,0.530752413
25/11/2023,Cranbourne,The Lay Back Team,221602466,63085165,Back,Back 10. Glentaneous,1,Glentaneous,0,6.40,-1,-1,0.185226223
25/11/2023,Cranbourne,The Lay Back Team,221602474,42218007,Back,Back 10. Alicia Roma,1,Alicia Roma,0,20.66,-1,-1,0.050864747
25/11/2023,Cranbourne,The Lay Back Team,221602482,5414244,Back,Back 6. Umgawa,1,Umgawa,0,13.50,-1,-1,0.080015589
25/11/2023,Cranbourne,The Lay Back Team,221602490,63085173,Lay,Lay 5. Jimmysstar,1,Jimmysstar,1,2.55,-1,1.54716046,-1
25/11/2023,Doomben,Shane Ciurleo,221602857,51636208,Back,Back 4. I Am The Empire,1,I Am The Empire,0,4.05,-1,-1,0.327560253
25/11/2023,Doomben,Shane Ciurleo,221602864,63085020,Back,Back 5. Mishani Ego,1,Mishani Ego,0,3.16,-1,-1,0.461927243
25/11/2023,Doomben,Shane Ciurleo,221602885,42195138,Back,Back 3. Midnight In Toky,1,Midnight In Tokyo,0,1.82,-1,-1,1.216152648
25/11/2023,Doomben,Shane Ciurleo,221602892,49088468,Back,Back 14. Madame Odette,1,Madame Odette,0,3.10,-1,-1,0.476190476
25/11/2023,Doomben,Pros Vs Bookies,221602906,63085036,Lay,Lay 13. Zarastro,1,Zarastro,1,3.52,-1,2.517835,-1
25/11/2023,Doomben,Shane Ciurleo,221602906,63085036,Lay,Lay 13. Zarastro,1,Zarastro,1,3.52,-1,2.517835,-1
25/11/2023,Kembla Grange,The Lay Back Team,221601892,2785676,Back,Back 11. Deficit,1,Deficit,0,10.64,-1,-1,0.103682065
25/11/2023,Kembla Grange,Linton Chataway,221601892,2785676,Back,Back 11. Deficit,1,Deficit,0,10.64,-1,-1,0.103682065
25/11/2023,Kembla Grange,The Lay Back Team,221601900,53148332,Back,Back 3. Osipenko,1,Osipenko,0,4.49,-1,-1,0.286261963
25/11/2023,Kembla Grange,The Lay Back Team,221601916,63084603,Back,Back 5. Headwall,1,Headwall,0,3.75,-1,-1,0.36368937
25/11/2023,Kembla Grange,The Lay Back Team,221601916,63084603,Back,Back 5. Headwall,1,Headwall,0,3.75,-1,-1,0.36368937
25/11/2023,Melton,Darren And Brett Carroll,221644364,54176108,Back,Back 5. Watts Up Partyti,1,Watts Up Partytime,0,17.33,-1,-1,0.061245811
25/11/2023,Melton,Darren And Brett Carroll,221644376,58212365,Back,Back 2. Oliver Dan,1,Oliver Dan,0,1.74,-1,-1,1.351351351
25/11/2023,Melton,Darren And Brett Carroll,221644379,3256528,Back,Back 4. Joyful,1,Joyful,0,2.96,-1,-1,0.510204082
25/11/2023,Melton,Darren And Brett Carroll,221644385,40866201,Back,Back 5. Third Eye,1,Third Eye,0,7.05,-1,-1,0.165328172
25/11/2023,Melton,Darren And Brett Carroll,221644388,37047781,Back,Back 7. Treachery,1,Treachery,0,1.22,-1,-1,4.460618051
25/11/2023,Morphettville,Lachlan Mosley,221601733,63084158,Back,Back 5. Anotherhouse,1,Anotherhouse,0,7.57,-1,-1,0.152144745
25/11/2023,Morphettville,Lachlan Mosley,221601745,62839142,Back,Back 3. En Francais,1,En Francais,0,3.71,-1,-1,0.368488122
25/11/2023,Morphettville,Lachlan Mosley,221601751,63084161,Back,Back 1. The Map,1,The Map,0,2.98,-1,-1,0.504688732
25/11/2023,Morphettville,The Lay Back Team,221601751,63084161,Back,Back 1. The Map,1,The Map,0,2.98,-1,-1,0.504688732
25/11/2023,Morphettville,Lachlan Mosley,221601763,40336723,Back,Back 3. My Khalifa,1,My Khalifa,0,14.73,-1,-1,0.072811009
25/11/2023,Morphettville,Lachlan Mosley,221601769,62432411,Back,Back 8. Second To Nun,1,Second To Nun,0,3.42,-1,-1,0.412391337
25/11/2023,Sandown Park,Michael Tye,221675342,50758667,Back,Back 7. Rippin Grace,1,Rippin Grace,0,3.60,-1,-1,0.384757829
25/11/2023,Sandown Park,Michael Tye,221675357,56576645,Back,Back 4. Jay Is Jay,1,Jay Is Jay,0,5.45,-1,-1,0.22452158
25/11/2023,Sandown Park,Michael Tye,221675367,55534033,Back,Back 3. Rocket Riot,1,Rocket Riot,0,3.67,-1,-1,0.374097767
25/11/2023,Sandown Park,Michael Tye,221675377,57916856,Back,Back 3. Victa Damian,1,Victa Damian,0,3.15,-1,-1,0.465561776
25/11/2023,Sandown Park,Michael Tye,221675382,53914453,Back,Back 3. Transponder,1,Transponder,0,4.58,-1,-1,0.279469812
26/11/2023,Kilmore,Chris Camilleri,221674319,61557456,Back,Back 2. Fighting Edge,1,Fighting Edge,0,4.40,-1,-1,0.294066313
26/11/2023,Launceston,Jamie Cockshutt,221677382,46279353,Back,Back 1. Imhooked,1,Imhooked,0,6.71,-1,-1,0.175271771
26/11/2023,Launceston,Jamie Cockshutt,221677386,2211288,Back,Back 9. Galaxy Dancer,1,Galaxy Dancer,0,6.40,-1,-1,0.185286078
26/11/2023,Launceston,Jamie Cockshutt,221677390,28161330,Back,Back 9. Smooth Deal,1,Smooth Deal,0,4.30,-1,-1,0.303030303
26/11/2023,Launceston,Jamie Cockshutt,221677396,36321893,Back,Back 8. Nova Baxter,1,Nova Baxter,0,3.08,-1,-1,0.480064759
26/11/2023,Launceston,Jamie Cockshutt,221677398,62810125,Back,Back 2. Dontpushmebutton,1,Dontpushmebuttons,0,2.40,-1,-1,0.714122563
26/11/2023,Launceston,Jamie Cockshutt,221677400,37582029,Back,Back 2. Hy Leinvincible,1,Hy Leinvincible,0,2.18,-1,-1,0.844448599
26/11/2023,Swan Hill,Glenn Ingram,221674077,6240137,Back,Back 9. Miami Vice,1,Miami Vice,0,1.75,-1,-1,1.329249772
27/11/2023,Ballarat,Michael Tye,221765731,60348163,Back,Back 8. Show Princess,1,Show Princess,0,1.51,-1,-1,1.944401624
27/11/2023,Ballarat,Michael Tye,221765736,58100371,Back,Back 2. Second Thoughts,1,Second Thoughts,0,6.80,-1,-1,0.172413793
27/11/2023,Globe Derby,Mark Lawrence,221718405,18258979,Back,Back 4. Culture King,1,Culture King,0,7.63,-1,-1,0.150725839
27/11/2023,Horsham,Darren And Brett Carroll,221716231,38417069,Back,Back 9. Burning Hot,1,Burning Hot,0,7.24,-1,-1,0.160205273
27/11/2023,Horsham,Darren And Brett Carroll,221716239,63123347,Back,Back 5. Jilliby Mendoza,1,Jilliby Mendoza,0,1.69,-1,-1,1.444971358
28/11/2023,Albion Park,Ryan Spice,221764054,63132811,Back,Back 1. Skyro Dreamz,1,Skyro Dreamz,0,1.65,-1,-1,1.529854389
28/11/2023,Albion Park,Ryan Spice,221764066,40761559,Back,Back 5. Offyarocka Crock,1,Offyarocka Crocker,0,3.20,-1,-1,0.455035267
28/11/2023,Gloucester Park,Scott Hill,221767239,63132720,Back,Back 9. Insta Gator,1,Insta Gator,0,5.00,-1,-1,0.25
28/11/2023,Gloucester Park,Scott Hill,221767242,24229020,Back,Back 7. Ultimate Rocker,1,Ultimate Rocker,0,8.43,-1,-1,0.134618426
28/11/2023,Gloucester Park,Scott Hill,221767248,23199337,Back,Back 2. Tellmetoattack,1,Tellmetoattack,0,23.07,-1,-1,0.045305946
28/11/2023,Gloucester Park,Scott Hill,221767257,46159159,Back,Back 5. Ima Tiny Dancer,1,Ima Tiny Dancer,0,12.50,-1,-1,0.086956522
29/11/2023,Geraldton,Pros Vs Bookies,221811693,51033293,Lay,Lay 5. Safe Hustle,1,Safe Hustle,1,9.60,-1,8.60279355,-1
29/11/2023,Ipswich,Shane Ciurleo,221804535,56644812,Back,Back 12. Shot Out,1,Shot Out,0,2.04,-1,-1,0.963317097
29/11/2023,Ipswich,Shane Ciurleo,221804549,38859800,Back,Back 5. Why We Drink,1,Why We Drink,0,4.13,-1,-1,0.319193013
29/11/2023,Sandown,Pros Vs Bookies,221810328,59231890,Lay,Lay 1. Tommy,1,Tommy,1,2.77,-1,1.76939964,-1
29/11/2023,Sandown,Jackson Oldham,221810344,63296751,Back,Back 4. Running By,1,Running By,0,5.10,-1,-1,0.243997314
29/11/2023,The Meadows,Michael Tye,221862844,63325291,Back,Back 2. Enzo Envy,1,Enzo Envy,0,1.64,-1,-1,1.560317262
29/11/2023,The Meadows,Michael Tye,221862849,63325294,Back,Back 4. Wincey Bale,1,Wincey Bale,0,9.92,-1,-1,0.112078868
29/11/2023,The Meadows,Michael Tye,221862874,59848454,Lay,Lay 7. Chance Take It,1,Chance Take It,1,3.05,-1,2.05,-1
29/11/2023,The Meadows,Michael Tye,221862899,55667116,Back,Back 4. What A Doll,1,What A Doll,0,4.30,-1,-1,0.303030303
29/11/2023,Wyong,Linton Chataway,221805070,6571573,Back,Back 4. Uncle Harry,1,Uncle Harry,0,1.95,-1,-1,1.052631579
29/11/2023,Wyong,Pros Vs Bookies,221805110,23705894,Lay,Lay 3. Bojangles,1,Bojangles,1,1.52,-1,0.51764676,-1
30/11/2023,Albion Park,Jaycin Campbell,221907676,63364162,Back,Back 2. Royal Warren,1,2. Royal Warren,0,2.69,-1,-1,0.591715976
30/11/2023,Albion Park,Jaycin Campbell,221907686,56838229,Lay,Lay 7. Icy Eyes,1,7. Icy Eyes,1,1.21,-1,0.21,-1
30/11/2023,Albion Park,Jaycin Campbell,221907691,47489465,Back,Back 2. Swish,1,2. Swish,0,3.42,-1,-1,0.41322314
30/11/2023,Albion Park,Jaycin Campbell,221907721,52842198,Back,Back 3. Salieri,1,3. Salieri,0,9.70,-1,-1,0.114942529
30/11/2023,Ballarat,Michael Tye,221908440,49487615,Back,Back 1. Heffernan Bale,1,1. Heffernan Bale,0,2.40,-1,-1,0.714285714
30/11/2023,Ballarat,Michael Tye,221908450,60452251,Back,Back 6. Minty Box,1,6. Minty Box,0,5.94,-1,-1,0.20242915
30/11/2023,Ballarat,Michael Tye,221908480,43378713,Back,Back 7. Zipping Phoenix,1,7. Zipping Phoenix,0,2.07,-1,-1,0.934579439
30/11/2023,Geelong,Jackson Oldham,221861121,63324930,Lay,Lay 4. Frawley,1,4. Frawley,1,6.40,-1,5.4,-1
30/11/2023,Geelong,Jackson Oldham,221861128,63324947,Back,Back 10. Tuscan Storey,1,10. Tuscan Storey,0,5.72,-1,-1,0.211864407
30/11/2023,Yarra Valley,Darren And Brett Carroll,221861419,56016206,Back,Back 6. Brookies Babe,1,6. Brookies Babe,0,3.45,-1,-1,0.408163265
30/11/2023,Yarra Valley,Darren And Brett Carroll,221861435,63297755,Back,Back 6. Terror Eyes,1,6. Terror Eyes,0,21.23,-1,-1,0.049431537
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
