LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,27531608,1,Corindhap Creek,WINNER,2.88,WINNER,1.4,3034.79,5.3,2.8,3,3.31,11611.25,5,1.01,1.01,1.8,10710.85,772.72,1.69,1.37,1.4,1.46,282.78,2.82,2.9,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,26994002,2,Blue Ivy,LOSER,4.9,WINNER,1.88,786.02,5.9,3.3,5,4.77,2632.68,900,3.1,580,10.92,196.35,568.96,2,1.6,1.76,1.81,189.17,4.8,5.1,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,9095713,3,Circle Line,LOSER,146.56,LOSER,27.73,115.99,270,140,220,193.43,43.71,760,42,700,159.03,18.6,33.42,50,50,50,50,3.5,190,230,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,21675783,4,Ideal Tiger,LOSER,19.5,LOSER,4.43,182.62,32,17,21,21.63,150.68,780,10,500,28.89,101.67,209.95,4.1,3.85,3.85,3.9,25.41,18.5,20,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,9430021,5,Gasmonkey,LOSER,10.5,LOSER,3.04,266.72,18,11,11.5,13.04,867.25,800,6.4,800,29.37,209.79,336.29,3.35,2.94,2.96,3.16,746.38,14,15,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,13117784,6,In The Paper,LOSER,4.32,LOSER,1.87,664.58,4.8,3.45,4.6,4.22,3036.66,760,2.8,480,6.66,353,576.37,1.98,1.64,1.98,1.81,275.78,4.5,4.8,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,19282693,7,Torque With Esteem,LOSER,160,LOSER,11.68,47.85,160,60,160,110.1,43.12,760,65,700,178.99,9.89,24.34,12.5,12.5,12.5,12.5,5,110,140,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,12361362,8,Lets Go Better,LOSER,12.67,WINNER,2.91,342.27,15,11.5,13.5,13.22,568.54,170,1.72,130,9.63,530.25,355.78,3.4,2.78,2.82,2.85,140.03,12.5,14.5,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,9332684,9,Springfield Spirit,LOSER,112.04,LOSER,12.99,57.78,110,50,110,73.62,44.55,760,24,760,56.39,37.53,64.63,11,11,11,11,9,70,100,1.04,0.97
1/01/2021,7:25:00 PM,7:25:42 PM,Albion Park,QLD,1,177447181,R1 1660m Pace M,177447182,Harness,1660,Pace,10923608,10,Burmach,LOSER,63.73,LOSER,10.5,98.73,70,42,60,53.6,43.86,760,16.5,500,102.41,46.21,84.02,,,,,,55,70,1.04,0.97
