LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/12/2020,12:46:00 PM,12:47:07 PM,Albion Park,QLD,1,176150906,R1 2138m Trot S,176150907,Harness,2138,Trot,36894748,1,Doubletap,LOSER,25.03,LOSER,8.06,191.92,42,14.5,24,24.77,364.78,300,12,300,34.3,90.13,73.81,8.4,7.6,8.4,8.08,18.26,21,23,1.03,0.96
1/12/2020,12:46:00 PM,12:47:07 PM,Albion Park,QLD,1,176150906,R1 2138m Trot S,176150907,Harness,2138,Trot,37081745,2,Rainbow Majestic,WINNER,3.61,WINNER,2.06,651.24,8.2,3.35,3.5,4.05,5643.46,10,1.17,1.26,1.92,9543.54,460.88,3.3,2.02,2.06,2.23,206.81,4.3,4.6,1.03,0.96
1/12/2020,12:46:00 PM,12:47:07 PM,Albion Park,QLD,1,176150906,R1 2138m Trot S,176150907,Harness,2138,Trot,36709394,3,Hurrikane Spirit,LOSER,7,LOSER,3.26,351.95,9,4.3,7,7.04,1664.72,980,7,980,49.4,209.27,265.21,3.55,2.5,3.55,3.27,27.36,7.4,7.8,1.03,0.96
1/12/2020,12:46:00 PM,12:47:07 PM,Albion Park,QLD,1,176150906,R1 2138m Trot S,176150907,Harness,2138,Trot,5370835,4,Ignite,LOSER,2.73,WINNER,1.65,1555.6,3.5,2.46,2.86,2.74,6381.67,6.4,1.25,6.4,2.11,1738.33,799.55,1.98,1.5,1.58,1.71,20.16,2.62,2.86,1.03,0.96
1/12/2020,12:46:00 PM,12:47:07 PM,Albion Park,QLD,1,176150906,R1 2138m Trot S,176150907,Harness,2138,Trot,3737083,5,First Offence,LOSER,26.29,LOSER,7.28,207.84,48,24,36,30.48,214.57,980,20,920,147.66,37.21,114.79,15,7.4,7.4,12.98,13.69,23,29,1.03,0.96
1/12/2020,12:46:00 PM,12:47:07 PM,Albion Park,QLD,1,176150906,R1 2138m Trot S,176150907,Harness,2138,Trot,30105462,6,No Love About It,LOSER,6.91,LOSER,2.98,564.43,6.8,3.6,6.8,5.2,1422.99,290,4.6,290,8.04,173.18,351.95,2.7,2.3,2.7,2.54,79.47,5.2,5.4,1.03,0.96
1/12/2020,1:22:00 PM,1:23:00 PM,Albion Park,QLD,2,176150908,R2 2138m Trot S,176150909,Harness,2138,Trot,787825,1,Hedge Your Bet,LOSER,48.28,LOSER,8,105.49,50,28,50,40.13,45.24,980,8.2,770,89.9,35.02,58.33,8.8,6.8,8,8.02,91.65,40,44,1.03,0.97
1/12/2020,1:22:00 PM,1:23:00 PM,Albion Park,QLD,2,176150908,R2 2138m Trot S,176150909,Harness,2138,Trot,3484646,2,Kapai,LOSER,12,LOSER,3,235.44,15,9.8,12,11.63,337.14,890,19.5,890,57.97,22.7,293.44,3.75,3,3.75,3.3,20.23,11,12,1.03,0.97
1/12/2020,1:22:00 PM,1:23:00 PM,Albion Park,QLD,2,176150908,R2 2138m Trot S,176150909,Harness,2138,Trot,23317826,3,Illawong Buzz,LOSER,75,LOSER,12.99,50.48,80,19.5,70,42.04,99.56,980,7.6,980,94.91,80.18,35.56,11,11,11,11,12.42,48,60,1.03,0.97
1/12/2020,1:22:00 PM,1:23:00 PM,Albion Park,QLD,2,176150908,R2 2138m Trot S,176150909,Harness,2138,Trot,10231052,4,Day Tourer,LOSER,151.92,LOSER,24.57,45.82,340,75,220,173.77,26.6,980,95,980,296.17,13.48,60.95,30,19.5,30,19.62,10.26,150,220,1.03,0.97
