Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Brett & Darren Carroll,1/12/2025,Maryborough,EXPERT TIPS,FALSE,Harness,10,11,BACK,WIN,$2.00,11. Rakarompa,3,BEST BET,251170423,86586984,8,0,3.85,-3.00,-3.00,-3.00
Brett & Darren Carroll,1/12/2025,Maryborough,EXPERT TIPS,FALSE,Harness,2,4,BACK,WIN,$1.90,4. Fireside,2,,251170407,91873267,8,0,3.69,-2.00,-2.00,0.00
Brett & Darren Carroll,1/12/2025,Maryborough,EXPERT TIPS,FALSE,Harness,8,1,BACK,WIN,$2.40,1. The Ladybird,1,,251170419,49949519,8,0,5.3,-1.00,-1.00,0.00
Will Norman,1/12/2025,Menangle,EXPERT TIPS,FALSE,Harness,1,8,BACK,WIN,$3.00,8. Affaire De Cover,2,,251170426,36709375,8,0,4.4,-2.00,-2.00,0.00
Will Norman,1/12/2025,Menangle,EXPERT TIPS,FALSE,Harness,2,4,BACK,WIN,$2.50,4. Thebestbourbon,2,,251170429,45197445,8,0,2.6,-2.00,-2.00,0.00
Will Norman,1/12/2025,Menangle,EXPERT TIPS,FALSE,Harness,4,3,BACK,WIN,$1.50,3. Oursurfinsafari,3,BEST BET,251170435,42270615,8,0,1.71,-3.00,-3.00,-3.00
Scott Hill,1/12/2025,Pinjarra,EXPERT TIPS,FALSE,Harness,2,7,BACK,WIN,$2.00,7. Ultimate Event,2,,251174421,5119534,8,0,3.05,-2.00,-2.00,0.00
Scott Hill,1/12/2025,Pinjarra,EXPERT TIPS,FALSE,Harness,3,8,BACK,WIN,$5.00,8. You Fly With Me ,1,,251174423,46661998,8,0,26.96,-1.00,-1.00,0.00
Scott Hill,1/12/2025,Pinjarra,EXPERT TIPS,FALSE,Harness,4,4,BACK,WIN,$2.00,4. Skip A Beat,2,,251174425,2588928,8,1,2.24,2.28,2.28,0.00
Scott Hill,1/12/2025,Pinjarra,EXPERT TIPS,FALSE,Harness,6,10,BACK,WIN,$1.80,10. Eclipse Line,3,BEST BET,251174429,73498819,8,1,1.88,2.43,2.43,2.43
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,3,10,BACK,WIN,,10. Lady Yarrow,2,BEST BET,251126984,81221397,10,1,2.04,1.87,1.87,1.87
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,4,9,BACK,WIN,,9. Too Darn Sassy,2,,251126990,91872327,10,0,17.5,-2.00,-2.00,0.00
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,4,9,BACK,PLACE,,9. Too Darn Sassy,2,,251126991,91872327,10,0,4.08,-2.00,-2.00,0.00
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,5,6,BACK,WIN,,6. Midnight Affair,2,,251126996,69931517,10,0,3.95,-2.00,-2.00,0.00
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,5,6,BACK,PLACE,,6. Midnight Affair,2,,251126997,69931517,10,1,1.74,1.33,1.33,0.00
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,6,11,BACK,WIN,,11. Casino Shaw,2,,251127002,91872337,10,1,4.61,6.50,6.50,0.00
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,6,11,BACK,PLACE,,11. Casino Shaw,2,,251127003,91872337,10,1,1.74,1.33,1.33,0.00
Shayne O'Cass,1/12/2025,Sapphire Coast,EXPERT TIPS,FALSE,Thoroughbred,7,9,BACK,WIN,,9. Friskee Frog,2,,251127008,79891048,10,0,11.81,-2.00,-2.00,0.00
Michael Tye,1/12/2025,Shepparton,EXPERT TIPS,FALSE,Greyhounds,10,4,BACK,WIN,$2.25,4. Zonnekeyn,2,,251171243,74616788,8,0,2.24,-2.00,0.00,0.00
