EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,12443130,Collingwood (W),-59.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,47691797,Sydney (W),-59.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,47691797,Sydney (W),-58.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,12443130,Collingwood (W),-58.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,12443130,Collingwood (W),-57.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,47691797,Sydney (W),-57.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,47691797,Sydney (W),-56.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,12443130,Collingwood (W),-56.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,12443130,Collingwood (W),-55.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
2024-08-30 00:00:00.000 Z,Women's AFL/Sydney (W) v Collingwood (W),33516901,HANDICAP,232287912,Handicap,47691797,Sydney (W),-55.5,LOSER,0,85,Sydney (W),Collingwood (W),15,50,35,,,,,,,,,,,
