LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014599,1,Real Sheek,LOSER,99.89,LOSER,21.94,175.26,130.0,36.0,100.0,85.1,151.64,930.0,50.0,880.0,224.74,7.46,136.24,25.0,10.5,22.0,16.79,109.25,100.0,110.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014600,2,Gulf Of Aqaba,LOSER,4.86,LOSER,1.83,2217.37,5.4,2.56,4.8,4.69,9104.63,890.0,5.0,880.0,19.69,110.62,1925.03,1.95,1.27,1.87,1.84,1837.3,5.1,5.2,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,2759556,3,The Lout,LOSER,32.2,LOSER,6.2,662.16,42.0,17.0,34.0,29.75,1141.76,910.0,18.0,910.0,44.68,59.57,534.02,6.8,4.8,6.4,6.04,851.49,34.0,36.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,43883266,5,Gypsy King,LOSER,4.0,LOSER,1.63,2227.6,4.4,3.3,4.0,3.83,11227.05,890.0,3.5,880.0,11.88,184.12,1517.12,1.67,1.37,1.64,1.57,1329.59,3.95,4.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014602,6,Unusual Lad,LOSER,126.18,LOSER,17.97,166.49,140.0,70.0,110.0,108.08,132.61,930.0,75.0,930.0,283.1,2.95,213.97,19.0,15.5,18.5,16.6,70.92,110.0,140.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014603,7,Shez The Wolf,LOSER,26.0,LOSER,5.6,804.43,42.0,23.0,27.0,32.69,842.02,910.0,20.0,910.0,101.61,13.68,468.84,7.0,5.4,5.6,6.23,199.42,28.0,29.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014605,9,Dont Tell Leeanne,LOSER,44.95,LOSER,8.51,317.98,48.0,16.48,46.0,38.22,493.94,910.0,21.0,910.0,104.63,11.14,342.28,8.8,6.4,8.2,7.86,165.52,40.0,42.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014606,10,Sadlers Miss,LOSER,210.0,LOSER,28.89,100.22,360.0,110.0,250.0,168.71,131.92,990.0,90.0,990.0,435.29,1.79,112.84,30.0,24.0,28.0,28.55,31.03,180.0,200.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014607,11,Ixelles,LOSER,22.07,WINNER,4.4,679.11,30.0,22.0,22.0,25.12,1529.44,730.0,4.7,670.0,17.43,132.66,592.58,5.6,4.4,4.6,4.9,359.51,23.0,24.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,986709,12,Jean Lafitte,LOSER,290.0,LOSER,44.42,59.64,480.0,130.0,300.0,218.05,111.28,990.0,160.0,990.0,555.28,1.13,111.58,55.0,38.0,46.0,42.03,13.97,220.0,250.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014608,13,Heiswoody,WINNER,12.59,WINNER,2.92,1181.67,15.0,10.5,12.5,11.77,6626.78,38.0,1.01,1.01,2.35,2666.07,839.65,3.3,2.68,2.94,2.96,1088.41,11.5,12.0,1.01,0.98
2022-09-01,13:05:00,13:05:24,Bowen,QLD,1,202761540,R1 1000m Mdn,202761541.0,Thoroughbred,1000,Mdn,48014609,14,Maverick Henry,LOSER,3.25,WINNER,1.53,3195.31,12.5,3.15,3.25,3.71,19860.21,200.0,1.18,130.0,3.24,1036.55,1661.73,2.06,1.48,1.53,1.59,4291.55,3.25,3.3,1.01,0.98
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,36622470,1,Springthorpe,LOSER,5.24,WINNER,1.71,2373.4,5.3,2.86,5.2,4.74,8244.17,890.0,4.0,880.0,7.03,565.31,1804.09,1.75,1.61,1.72,1.67,2352.74,5.0,5.2,1.02,0.99
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,42087520,2,Ghosted,LOSER,2.45,WINNER,1.41,3784.99,3.15,2.1,2.44,2.42,24842.57,890.0,2.2,880.0,3.41,1627.03,1989.77,1.58,1.28,1.41,1.38,3615.68,2.48,2.5,1.02,0.99
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,43377941,3,Jakazone,LOSER,6.68,LOSER,2.04,1673.03,11.5,6.2,6.8,7.06,6270.8,890.0,2.0,890.0,7.15,353.35,1259.72,2.1,1.97,2.04,2.02,645.95,6.4,6.6,1.02,0.99
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,8961538,5,Norah,WINNER,19.5,WINNER,3.75,764.26,27.0,15.0,19.5,19.7,1586.73,15.0,1.01,1.01,2.33,2178.93,665.4,3.95,3.7,3.8,3.8,283.03,20.0,21.0,1.02,0.99
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,22969396,6,As Yawood,LOSER,36.0,LOSER,5.53,646.65,65.0,25.0,34.0,30.32,1528.23,890.0,27.0,880.0,57.8,23.42,597.43,6.6,5.3,5.6,5.76,205.78,27.0,29.0,1.02,0.99
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,39594873,7,River Tycoon,LOSER,15.5,LOSER,3.71,800.89,19.5,13.0,15.0,15.5,3565.63,890.0,9.0,890.0,21.74,79.43,656.03,4.0,3.3,3.75,3.62,430.54,14.0,15.0,1.02,0.99
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,41762386,8,Platinum Deal,LOSER,36.62,LOSER,6.31,372.31,60.0,27.0,34.0,42.82,888.55,890.0,32.0,890.0,86.27,27.06,450.76,7.6,5.7,6.4,6.82,258.31,40.0,42.0,1.02,0.99
2022-09-01,13:40:00,13:40:29,Bowen,QLD,2,202761543,R2 1810m Hcap,202761544.0,Thoroughbred,1810,Hcap,45758900,9,Owned Up,LOSER,13.5,LOSER,2.96,939.06,17.0,11.0,13.5,14.52,1901.08,890.0,8.8,890.0,20.28,133.02,1034.63,3.3,2.94,3.1,3.09,203.12,13.5,14.0,1.02,0.99
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,11245988,1,Zeppelin,LOSER,16.0,LOSER,3.45,1266.61,18.5,11.0,15.5,16.34,2261.51,890.0,1.51,670.0,8.98,385.42,1189.8,4.7,3.4,3.6,3.72,868.64,16.0,17.0,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,6332868,2,Boom Gate,LOSER,16.5,LOSER,4.1,1197.28,20.0,7.8,16.5,15.82,3266.68,910.0,12.0,910.0,37.99,55.46,532.69,4.6,2.74,4.1,4.22,620.25,15.5,16.0,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,11861701,3,Bold Kingston,LOSER,4.53,LOSER,1.83,2739.32,6.8,4.5,4.5,4.91,12177.35,890.0,1.6,890.0,4.63,1289.84,1420.18,2.04,1.77,1.85,1.85,3294.44,4.6,4.7,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,3801689,4,Boom Boom Becker,WINNER,4.25,WINNER,1.95,4133.59,5.1,3.1,4.1,4.52,15023.93,16.5,1.01,1.01,1.89,3735.64,1092.36,2.04,1.63,1.91,1.85,1863.54,4.8,5.0,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,22564268,5,Sugar Buzz,LOSER,36.0,LOSER,8.4,896.58,65.0,29.0,36.0,35.92,1580.73,910.0,40.0,880.0,134.1,14.03,356.45,8.6,6.8,8.6,7.42,277.73,36.0,38.0,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,39065261,6,Conquering Judas,LOSER,80.0,LOSER,16.53,387.32,95.0,46.0,85.0,71.99,377.77,920.0,100.0,890.0,225.02,5.24,241.34,17.0,13.5,16.0,14.47,88.56,70.0,75.0,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,36431100,7,Wise Dragon,LOSER,7.91,WINNER,2.94,1842.49,14.5,7.6,8.2,8.65,4596.11,890.0,9.0,880.0,19.2,166.73,687.0,3.45,2.7,2.94,2.98,369.75,8.6,8.8,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,44364642,8,Ask Me Tomorrow,LOSER,5.64,LOSER,2.08,2005.94,7.6,4.4,5.7,5.13,9015.77,890.0,4.8,250.0,11.29,448.55,1308.2,2.34,1.84,2.1,2.03,873.28,5.1,5.2,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,23378555,9,Scent Of Fear,LOSER,10.0,WINNER,3.25,1508.81,14.0,7.0,10.0,11.51,3492.36,890.0,8.8,890.0,19.7,166.15,621.54,3.7,2.94,3.25,3.22,691.12,11.5,12.0,1.02,0.98
2022-09-01,14:15:00,14:15:37,Bowen,QLD,3,202761546,R3 1470m Hcap,202761547.0,Thoroughbred,1470,Hcap,35635071,10,Laudeylou,LOSER,44.25,LOSER,10.5,417.21,70.0,42.0,46.0,48.47,646.97,920.0,50.0,920.0,104.89,16.18,310.09,12.0,9.6,9.8,10.11,93.55,44.0,50.0,1.02,0.98
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,43670191,1,Mission Estate,WINNER,1.75,WINNER,1.17,7632.35,2.74,1.62,1.69,1.75,40215.88,1.81,1.01,1.02,1.39,3780.23,1992.54,1.31,1.15,1.17,1.21,2661.01,1.71,1.69,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,47692280,2,Mr Whittington,LOSER,12.5,LOSER,2.51,875.01,12.5,8.6,12.0,10.34,6160.71,890.0,9.4,890.0,21.3,87.96,1006.85,2.82,2.22,2.5,2.34,1062.99,10.0,10.5,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,48014614,3,Risked It,LOSER,36.0,LOSER,5.55,458.91,65.0,15.5,34.0,25.34,1841.64,910.0,40.0,890.0,119.2,16.72,459.54,5.6,4.6,5.6,5.05,239.73,32.0,36.0,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,48014615,5,Spurcific Journey,LOSER,82.86,LOSER,9.68,272.31,95.0,32.0,75.0,70.98,431.16,920.0,75.0,500.0,114.14,54.19,315.54,10.5,6.2,9.6,9.07,374.01,65.0,75.0,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,43400647,6,Heroic Kitty,LOSER,19.0,LOSER,3.05,1098.82,26.0,9.6,17.5,18.78,3283.98,890.0,9.6,890.0,19.36,377.34,904.03,3.85,2.66,2.9,3.25,1822.68,22.0,24.0,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,41601683,8,Blondies Secret,LOSER,7.6,WINNER,1.82,1641.65,9.4,4.7,7.6,7.55,5718.88,190.0,3.05,180.0,7.56,348.04,1930.13,1.97,1.62,1.82,1.86,1237.12,8.2,8.6,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,48014616,9,Cosmic Starlet,LOSER,170.36,LOSER,23.0,137.38,240.0,60.0,170.0,147.36,191.84,940.0,170.0,880.0,234.41,32.84,167.11,22.0,13.0,20.0,19.73,68.25,180.0,210.0,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,46809626,10,Ginasue,LOSER,36.0,LOSER,5.4,716.17,65.0,19.0,32.0,33.07,1872.63,910.0,30.0,910.0,40.46,181.22,651.84,5.6,4.5,5.4,5.11,928.24,29.0,32.0,1.01,0.99
2022-09-01,14:55:00,14:56:09,Bowen,QLD,4,202761549,R4 1000m 3yo,202761550.0,Thoroughbred,1000,3yo,48014617,11,Whittys Dream,LOSER,16.0,WINNER,2.81,1024.32,18.5,12.0,15.5,14.26,4644.35,890.0,2.62,890.0,18.78,218.67,1105.49,2.94,2.64,2.86,2.79,710.1,14.5,15.5,1.01,0.99
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,47267773,1,My Best Effort,WINNER,8.6,WINNER,2.96,1372.83,11.0,5.0,8.6,7.82,5695.63,9.0,1.01,1.01,1.48,1852.01,647.63,3.01,2.67,3.01,2.9,269.61,8.0,8.4,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,42879810,2,Ela Beach,LOSER,14.27,LOSER,3.94,737.0,18.0,13.0,13.5,14.73,2569.5,910.0,4.7,890.0,9.0,299.58,577.74,4.43,3.85,3.89,4.16,205.64,15.0,16.0,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,27615686,3,Go Deep,LOSER,8.59,LOSER,2.93,1790.64,8.6,6.6,8.6,7.74,4427.99,890.0,7.2,890.0,27.61,60.59,766.64,2.96,2.59,2.88,2.86,303.68,7.8,8.2,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,36341831,4,Lighthorse Lad,LOSER,18.5,LOSER,5.12,879.41,21.0,10.16,20.0,18.6,1432.14,890.0,17.5,890.0,30.03,37.1,414.92,5.22,3.89,5.02,4.87,230.19,19.0,19.5,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,12785565,5,Well Beat It,LOSER,60.0,LOSER,12.28,366.64,90.0,38.0,60.0,60.67,486.51,920.0,110.0,920.0,188.09,5.46,200.24,13.75,10.81,11.3,11.81,192.07,50.0,60.0,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,19475113,6,Exactamente,LOSER,7.0,LOSER,2.39,2170.06,14.5,6.4,6.4,7.1,9017.7,890.0,4.9,890.0,8.14,307.33,974.48,3.01,2.37,2.45,2.43,2038.73,6.4,6.6,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,27474168,7,No Doubt A Star,LOSER,16.38,LOSER,5.02,1188.43,22.0,14.5,16.5,17.36,1824.75,960.0,16.0,960.0,33.95,101.17,624.46,6.69,4.92,5.02,5.47,178.5,15.5,17.0,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,43858015,8,Mcnair,LOSER,21.87,LOSER,5.96,903.8,25.0,8.6,25.0,22.05,1311.61,910.0,14.0,910.0,30.77,69.83,517.83,6.1,3.5,6.1,5.62,231.39,23.0,25.0,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,33024928,9,Coco Cuber,LOSER,6.6,LOSER,2.21,2281.58,8.8,5.5,6.6,5.97,6877.67,890.0,6.6,140.0,18.03,178.42,1079.84,2.63,2.2,2.24,2.26,1587.48,6.0,6.4,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,47663700,10,Hallside Hammer,LOSER,7.51,WINNER,2.95,1562.54,9.6,4.6,7.6,7.94,8468.74,1000.0,2.4,890.0,5.07,976.83,713.08,3.16,2.49,2.94,2.92,358.05,8.2,8.4,1.02,0.97
2022-09-01,15:35:00,15:36:21,Bowen,QLD,5,202761552,R5 1000m Hcap,202761553.0,Thoroughbred,1000,Hcap,38476685,11,Curvetta,LOSER,12.5,WINNER,4.24,728.94,16.5,11.0,12.5,13.07,3596.3,900.0,3.65,830.0,16.93,147.03,396.41,4.14,3.7,3.94,3.97,167.54,13.5,14.0,1.02,0.97
2022-09-01,16:10:00,16:12:13,Bowen,QLD,6,202761555,R6 1100m CL1,202761556.0,Thoroughbred,1100,CL1,2636835,1,Johnny Thunder,LOSER,7.22,LOSER,2.59,2339.71,14.0,7.0,7.2,7.9,6192.28,26.0,1.5,26.0,3.52,585.38,1001.53,3.35,2.58,2.6,2.76,1159.79,7.6,7.8,1.03,0.97
2022-09-01,16:10:00,16:12:13,Bowen,QLD,6,202761555,R6 1100m CL1,202761556.0,Thoroughbred,1100,CL1,48014621,2,Archies Law,LOSER,9.94,LOSER,3.3,1222.82,11.0,4.2,10.0,8.69,8149.52,210.0,5.2,210.0,18.89,72.99,723.45,3.35,2.38,3.35,3.0,1099.22,9.8,10.0,1.03,0.97
2022-09-01,16:10:00,16:12:13,Bowen,QLD,6,202761555,R6 1100m CL1,202761556.0,Thoroughbred,1100,CL1,4764514,3,Bastille Day,WINNER,18.0,WINNER,4.43,776.35,19.5,13.0,17.0,15.31,3218.88,25.0,1.01,1.01,1.71,1015.37,633.14,4.9,4.3,4.5,4.47,311.63,15.0,16.5,1.03,0.97
2022-09-01,16:10:00,16:12:13,Bowen,QLD,6,202761555,R6 1100m CL1,202761556.0,Thoroughbred,1100,CL1,40284899,4,Rothero Essgee,LOSER,8.41,LOSER,2.79,1744.75,9.6,8.0,8.4,8.75,6097.95,24.0,1.51,21.0,4.35,453.87,958.83,3.15,2.78,2.8,2.89,977.69,9.0,9.2,1.03,0.97
