LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2025-09-01,13:40:00.000,13:41:37.000,Globe Derby,SA,1,247262058,R1 1800m Pace M,247262059,Harness,1800,Pace,26020433,1,Neds Beach,LOSER,48,LOSER,56.25,99.1,55,25,38,43.67,138.61,790,2.12,790,12.45,104.55,,,,,,,38,44,1.02,0.98
2025-09-01,13:40:00.000,13:41:37.000,Globe Derby,SA,1,247262058,R1 1800m Pace M,247262059,Harness,1800,Pace,44081464,2,Come On Sloopy,LOSER,18,LOSER,6.6,298.62,22,15.5,16.5,17.55,263.49,790,15.5,790,60.8,15.95,7.33,6.8,5.6,5.6,6.1,3.44,16,18,1.02,0.98
2025-09-01,13:40:00.000,13:41:37.000,Globe Derby,SA,1,247262058,R1 1800m Pace M,247262059,Harness,1800,Pace,27335019,3,Roscos Rescue,LOSER,5.37,LOSER,2.42,849.31,6.8,4.6,5.6,5.66,821.83,790,5.2,790,10.02,164.77,14.17,2.48,2.02,2.42,2.18,67.48,5.7,5.8,1.02,0.98
2025-09-01,13:40:00.000,13:41:37.000,Globe Derby,SA,1,247262058,R1 1800m Pace M,247262059,Harness,1800,Pace,26963516,4,Wyattflynn,LOSER,2.34,LOSER,1.5,2207.81,2.82,1.95,2.14,2.12,4337.38,790,1.57,270,2.98,879.39,21.15,1.56,1.4,1.48,1.46,273.88,2.24,2.32,1.02,0.98
2025-09-01,13:40:00.000,13:41:37.000,Globe Derby,SA,1,247262058,R1 1800m Pace M,247262059,Harness,1800,Pace,56127732,5,Butter Cup,WINNER,5.83,WINNER,2.54,423.66,7,5.5,6.2,5.95,1356.06,170,1.01,1.01,1.84,1232.32,25.91,2.56,2.4,2.56,2.46,43.37,5.6,6,1.02,0.98
2025-09-01,13:40:00.000,13:41:37.000,Globe Derby,SA,1,247262058,R1 1800m Pace M,247262059,Harness,1800,Pace,639754,6,Night Spirit,LOSER,7.4,WINNER,3.15,319.56,12,6.8,7.2,8.79,1094.06,80,2.18,80,3.56,339.09,19.45,3.3,2.48,2.98,3.05,47.82,7.6,7.8,1.02,0.98
2025-09-01,14:12:00.000,14:13:45.000,Globe Derby,SA,2,247262060,R2 2230m Trot M,247262061,Harness,2230,Trot,28170405,1,Winsome Ruby,LOSER,12,LOSER,3.43,451.81,27,11.5,15,13.5,354.96,790,6,790,19.66,55.89,60.94,4.8,3.35,4,3.79,102.07,13,15,1.02,0.97
2025-09-01,14:12:00.000,14:13:45.000,Globe Derby,SA,2,247262060,R2 2230m Trot M,247262061,Harness,2230,Trot,68158015,2,Tiney,LOSER,2.41,LOSER,1.74,1908.55,2.38,1.96,2.16,2.14,4327.38,790,1.7,790,3.16,897.51,44.22,3.15,1.33,1.46,1.64,48.89,2.04,2.08,1.02,0.97
2025-09-01,14:12:00.000,14:13:45.000,Globe Derby,SA,2,247262060,R2 2230m Trot M,247262061,Harness,2230,Trot,51218998,3,Southwind Chloe,LOSER,3.35,WINNER,1.6,667.55,3.65,2.6,3.35,3.39,949.35,790,1.47,740,3.1,323.99,23.76,1.76,1.6,1.62,1.62,40.26,3.45,3.6,1.02,0.97
2025-09-01,14:12:00.000,14:13:45.000,Globe Derby,SA,2,247262060,R2 2230m Trot M,247262061,Harness,2230,Trot,49514454,4,Muscle Miss,LOSER,8.4,LOSER,2.98,574.44,12,6.8,9.2,7.91,1165.07,790,8.4,390,21.59,126.84,16.57,2.98,2.94,2.98,2.95,80.06,7.6,8.2,1.02,0.97
