EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,BEST_BACK_FIRST_BALL,BEST_LAY_FIRST_BALL,MATCHED_VOLUME_FIRST_BALL,BEST_BACK_FIRST_INN_FOUR_OV,BEST_LAY_FIRST_INN_FOUR_OV,MATCHED_VOLUME_FIRST_INN_FOUR_OV,BEST_BACK_FIRST_INN_SIX_OV,BEST_LAY_FIRST_INN_SIX_OV,MATCHED_VOLUME_FIRST_INN_SIX_OV,BEST_BACK_FIRST_INN_TEN_OV,BEST_LAY_FIRST_INN_TEN_OV,MATCHED_VOLUME_FIRST_INN_TEN_OV,BEST_BACK_FIRST_INN_FIFTEEN_OV,BEST_LAY_FIRST_INN_FIFTEEN_OV,MATCHED_VOLUME_FIRST_INN_FIFTEEN_OV,BEST_BACK_FIRST_INN_CONCLUSION,BEST_LAY_FIRST_INN_CONCLUSION,MATCHED_VOLUME_FIRST_INN_CONCLUSION,BEST_BACK_SECOND_INN_FOUR_OV,BEST_LAY_SECOND_INN_FOUR_OV,MATCHED_VOLUME_SECOND_INN_FOUR_OV,BEST_BACK_SECOND_INN_SIX_OV,BEST_LAY_SECOND_INN_SIX_OV,MATCHED_VOLUME_SECOND_INN_SIX_OV,BEST_BACK_SECOND_INN_TEN_OV,BEST_LAY_SECOND_INN_TEN_OV,MATCHED_VOLUME_SECOND_INN_TEN_OV,BEST_BACK_SECOND_INN_FIFTEEN_OV,BEST_LAY_SECOND_INN_FIFTEEN_OV,MATCHED_VOLUME_SECOND_INN_FIFTEEN_OV,TOTAL_MATCHED_VOLUME
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,MATCH_ODDS,251405508,Match Odds,5728188,Perth Scorchers,WINNER,1,Perth Scorchers,Sydney Sixers,1.49,1.47,793908.02,1.3,1.22,6553113.49,1.16,1.15,9126627.36,1.4,1.39,13327184.67,1.65,1.66,438753.75,1.65,1.66,438753.75,1.36,1.22,20203350.45,1.5,1.42,24904973.82,,1.01,33823745.93,1.65,1.66,438753.75,33823745.93
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,MATCH_ODDS,251405508,Match Odds,5728225,Sydney Sixers,LOSER,0,Perth Scorchers,Sydney Sixers,3.1,3.05,95815.84,5.3,5.1,332510.67,7.2,7.2,492701.88,3.45,3.45,946934.67,2.5,2.54,83631.16,2.5,2.54,83631.16,4,3.75,3413405.99,3.2,3.1,3552865.67,1000,,3663401.75,2.5,2.54,83631.16,3663401.75
2025-12-15 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Renegades v Brisbane Heat,35024648,MATCH_ODDS,251405691,Match Odds,5728194,Brisbane Heat,LOSER,0,Melbourne Renegades,Brisbane Heat,1.89,1.9,612772.33,1.84,1.82,4062773.48,1.89,1.84,5223374.32,2.78,2.68,6324250.52,4.6,4,7127167.26,6,6,7604866.39,10,9.6,8038559.28,6.8,6.6,8190333.81,9.4,9.6,8340645.58,1000,950,8470852.77,8508061.23
2025-12-15 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Renegades v Brisbane Heat,35024648,MATCH_ODDS,251405691,Match Odds,5728189,Melbourne Renegades,WINNER,1,Melbourne Renegades,Brisbane Heat,2.1,2.12,337752.01,2.2,2.1,2160180.47,2.1,2.08,3279610.32,1.73,1.55,6702097.64,1.32,1.27,16402036.64,1.2,1.18,26657009.76,1.53,1.11,49019195.03,1.19,1.14,52230475.43,1.12,1.11,60588649.51,,1.01,71671181.73,75796296.38
2025-12-16 00:00:00.000 Z, Twenty20 Big Bash/Hobart Hurricanes v Sydney Thunder,35024761,MATCH_ODDS,251405874,Match Odds,5728193,Hobart Hurricanes,WINNER,1,Hobart Hurricanes,Sydney Thunder,1.52,1.53,1037079.99,1.85,1.82,6180647.58,1.97,1.94,7998333.56,1.42,1.34,13064932.41,1.54,1.53,19426823.37,1.79,1.74,24587926.52,1.27,1.25,39352338.21,1.41,1.39,43616727.97,1.11,1.08,51622147.05,1.12,1.09,71549188.36,86463175.29
2025-12-16 00:00:00.000 Z, Twenty20 Big Bash/Hobart Hurricanes v Sydney Thunder,35024761,MATCH_ODDS,251405874,Match Odds,5728190,Sydney Thunder,LOSER,0,Hobart Hurricanes,Sydney Thunder,2.88,2.9,109685.26,2.18,2.14,651942.73,2.06,2.04,1010693.01,3.7,3.6,1484199.48,2.84,2.84,2055349.02,2.3,2.28,2528016.91,5.5,4.8,3121071.14,3.45,3.5,3348299.05,13,12.5,3694081.74,17.5,11,3937032.81,4061937.24
2025-12-17 00:00:00.000 Z, Twenty20 Big Bash/Sydney Sixers v Adelaide Strikers,35058603,MATCH_ODDS,251718052,Match Odds,5728253,Adelaide Strikers,WINNER,1,Sydney Sixers,Adelaide Strikers,2,1.98,214467.5,2.06,2.04,3804692.35,1.87,1.82,4645122.63,2.38,2.36,6868473.32,1.76,1.69,12445738.1,1.39,1.37,19626366.06,1.7,1.66,34105757.93,1.55,1.52,35476049.79,1.27,1.24,43536872.24,1.54,1.08,60950884.24,76634680.99
2025-12-17 00:00:00.000 Z, Twenty20 Big Bash/Sydney Sixers v Adelaide Strikers,35058603,MATCH_ODDS,251718052,Match Odds,5728225,Sydney Sixers,LOSER,0,Sydney Sixers,Adelaide Strikers,2.04,2,1226912.68,1.96,1.92,2899499.67,2.2,2.16,3176669.02,1.81,1.71,4592490.77,2.34,2.32,6834165.43,3.6,3.55,7478567.51,2.48,2.44,8056533.15,2.84,2.8,8295695.25,5,4.9,8618094.96,2.98,2.9,9019977.28,9276101.78
2025-12-18 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Stars v Hobart Hurricanes,35065175,MATCH_ODDS,251797795,Match Odds,5728193,Hobart Hurricanes,LOSER,0,Melbourne Stars,Hobart Hurricanes,1.87,1.87,1874186.58,2.06,2.04,4466377.71,2.02,2,4500550.83,2,1.94,5710562.67,1.99,1.93,12241179.88,2.5,2.46,14065292.31,4.9,4.8,14957601.18,4.3,4.2,15317021.03,40,34,15585751.53,,,15632227.44,15632227.44
2025-12-18 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Stars v Hobart Hurricanes,35065175,MATCH_ODDS,251797795,Match Odds,5728187,Melbourne Stars,WINNER,1,Melbourne Stars,Hobart Hurricanes,2.14,2.16,372995.07,1.98,1.71,11846333.58,2,1.94,12211156.15,2.06,1.99,13249112.41,2.04,2.02,15626671.22,1.7,1.66,23667965.33,1.28,1.25,37852064.48,1.35,1.28,44770113.7,1.07,1.02,53429939.78,,1.01,57975166.62,57975166.62
