EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,FIRST_INNINGS_FOUR_OVER_RUNS,FIRST_INNINGS_SIX_OVER_RUNS,FIRST_INNINGS_TEN_OVER_RUNS,FIRST_INNINGS_FIFTEEN_OVER_RUNS,FIRST_INNINGS_TWENTY_OVER_RUNS,SECOND_INNINGS_FOUR_OVER_RUNS,SECOND_INNINGS_SIX_OVER_RUNS,SECOND_INNINGS_TEN_OVER_RUNS,SECOND_INNINGS_FIFTEEN_OVER_RUNS,SECOND_INNINGS_TWENTY_OVER_RUNS,HOME_TEAM,AWAY_TEAM,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062812,1st Innings 10 Over Line,15316,Total Runs,0,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,30.5,,,30.5,,,30.5,,,8064.09,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189171607,1st Innings 11 Over Line,15316,Total Runs,0,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,,,,,,,84.5,,,75003.62,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062818,1st Innings 4 Over Line,15316,Total Runs,0,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,7.5,,,7.5,,,19.5,69.5,,2416.53,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062811,1st Innings 6 Over Line,15316,Total Runs,0,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,11.5,,,11.5,,,29.5,87.5,,40970.88,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062675,1st Innings 6 Over Total,269473,120 Runs or more,-120,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,,,,,,,,,,,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062675,1st Innings 6 Over Total,3263147,115 Runs or more,-115,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,,,,,,,,,,,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062675,1st Innings 6 Over Total,269472,110 Runs or more,-110,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,,,,,,,,,,,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062675,1st Innings 6 Over Total,269699,105 Runs or more,-105,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,,,,,,,,,,,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062675,1st Innings 6 Over Total,269471,100 Runs or more,-100,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,,,,,,,,,,,
2021-10-14 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,30999252,,189062675,1st Innings 6 Over Total,1190982,95 Runs or more,-95,WINNER,1,33,49,92,,,41,61,98,,,WBBL/Sydney Sixers WBBL,Melbourne Stars WBBL,9.01,,,9.01,,,9.01,,,,
