LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,22970665,1,Just Won More,LOSER,2.34,WINNER,,1428.25,5.2,2.24,2.32,3.1,13063.98,500,1.9,310,2.5,5057.95,,1.6,1.31,1.49,1.44,924.02,2.9,2.96,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,19074958,2,Tulhurst Terror,LOSER,10.83,LOSER,,231.85,15,7.8,9.8,11.82,780.11,1000,6.2,1000,40.18,108.31,,3.15,2.16,2.42,2.59,141.53,12,13,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,19283336,4,Renee Dale,WINNER,6.34,WINNER,,413.67,26,6.4,6.6,11.07,1000.37,6.6,1.01,1.01,1.85,6175.52,,2.94,2.08,2.12,2.6,960.55,12.5,13,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,12817473,5,Pacman Hammer,LOSER,13.17,LOSER,,362.45,27,3.5,14,6.47,3939.21,1000,12,1000,54.29,175.87,,11,1.64,11,5.4,858.42,4,4.3,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,21723909,6,Promise To Rock,LOSER,17.97,LOSER,,174.77,42,11,22,24.79,354.66,1000,42,1000,102.98,33.3,,6,3.7,3.7,4.5,70.06,25,27,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,27777699,7,Charolais Shannon,LOSER,38.89,LOSER,,158.76,60,7,50,13.41,1815.92,1000,24,1000,71.37,144.82,,7,2.44,7,5.57,409.41,10.5,11,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,25000290,8,Watched From Above,LOSER,80.89,LOSER,,85.08,150,40,85,61.08,179.73,1000,25,1000,154.37,21.24,,11.5,9.4,9.6,10.71,30.88,85,120,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,28267214,9,Williewa Lightning,LOSER,23.31,LOSER,,103.4,42,21,25,31.93,172.47,1000,23,1000,78.6,26.41,,7.4,3.8,3.8,4.67,193.4,34,38,1.03,0.97
1/04/2020,6:15:00 PM,6:15:44 PM,Bathurst,NSW,1,170258686,R1 1730m Pace M,170258687,Harness,1730,Pace,28267215,10,Camanchi Warrior,LOSER,7.15,WINNER,,270.81,12.5,4.8,7.8,8.6,1190.44,1000,3.4,1000,8.53,572.58,,2.82,2.1,2.14,2.46,136.77,11,12,1.03,0.97
1/04/2020,6:42:00 PM,6:42:51 PM,Bathurst,NSW,2,170258688,R2 1730m Pace M,170258689,Harness,1730,Pace,19506039,1,Womenwhiskyngold,LOSER,11.97,WINNER,,266.5,18.5,9.4,9.6,13.19,2647.15,790,6,790,11.23,457.84,,2.78,2.46,2.78,2.7,18.55,11,13,1.03,0.89
