Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose, Bsp , Tipster_Profit , Back_Profit , Lay_Profit 
23/12/2024,Greyhounds,VIC,Sandown Park,Michael Tye,237488954,67532485,BACK,FALSE,Rated Price: 3.2 | Stake: 1 Units,8. Capture My Soul ,0, $5.09 ,-$1.00 ,-$1.00 , $0.24 
23/12/2024,Greyhounds,VIC,Sandown Park,Michael Tye,237488959,73953361,BACK,TRUE,Rated Price: 2 | Stake: 3 Units,1. Paw Phelps ,0, $1.42 ,-$3.00 ,-$3.00 , $7.14 
23/12/2024,Greyhounds,VIC,Sandown Park,Michael Tye,237488964,64318880,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,5. Miss Mary Jo ,0, $6.73 ,-$1.00 ,-$1.00 , $0.17 
23/12/2024,Greyhounds,VIC,Sandown Park,Michael Tye,237488979,78084551,LAY,FALSE,Rated Price: 4.8 | Stake: 2 Units,6. Nosey Bluey,1, $5.00 ,-$2.00 , $8.00 ,-$2.00 
23/12/2024,Greyhounds,VIC,Sandown Park,Michael Tye,237488984,46221035,LAY,TRUE,Rated Price: 5.5 | Stake: 2 Units,5. Hot Scotch,0, $3.98 , $0.62 ,-$2.00 , $0.67 
23/12/2024,Greyhounds,VIC,Sandown Park,Michael Tye,237488989,74745766,LAY,FALSE,Rated Price: 4.4 | Stake: 2 Units,5. Sharnis Secret ,1, $4.60 ,-$2.00 , $7.20 ,-$2.00 
23/12/2024,Harness,VIC,Maryborough,Brett & Darren Carroll,237490342,63161913,BACK,TRUE,Rated Price: 1.8 | Stake: 3 Units,1. My Atlantis,1, $1.56 , $1.56 , $1.68 ,-$3.00 
23/12/2024,Harness,VIC,Maryborough,Brett & Darren Carroll,237490344,695436,BACK,FALSE,Rated Price: 1.8 | Stake: 2 Units,1. Iberian,1, $1.72 , $1.34 , $1.44 ,-$2.00 
23/12/2024,Harness,VIC,Maryborough,Brett & Darren Carroll,237490348,60415821,BACK,FALSE,Rated Price: 2.5 | Stake: 1 Units,9. Oprah Double You,0, $4.85 ,-$1.00 ,-$1.00 , $0.26 
23/12/2024,Harness,VIC,Maryborough,Brett & Darren Carroll,237490358,78047789,BACK,FALSE,Rated Price: 4 | Stake: 1 Units,1. Kalkadoon Dreaming,0, $8.22 ,-$1.00 ,-$1.00 , $0.14 
23/12/2024,Harness,NSW,Penrith,Will Norman,237490891,63908575,LAY,FALSE,Rated Price: 5 | Stake: 1 Units,4. Tarentaise,0, $3.65 , $0.35 ,-$1.00 , $0.38 
23/12/2024,Harness,NSW,Penrith,Will Norman,237490894,78048258,LAY,FALSE,Rated Price: 5 | Stake: 1 Units,6. Might And Temerity,0, $16.00 , $0.06 ,-$1.00 , $0.07 
23/12/2024,Thoroughbred,NSW,Bathurst,Joshua Ingram,237458576,78046428,BACK,FALSE,Rated Price:  | Stake: 1 Units,7. Seeni,0, $10.72 ,-$1.00 ,-$1.00 , $0.10 
23/12/2024,Thoroughbred,QLD,Mackay,The Leg Up,237458829,54403913,LAY,FALSE,Rated Price: 4.2 | Stake: 1 Units,2. Binghamton,0, $2.70 , $0.55 ,-$1.00 , $0.59 
23/12/2024,Thoroughbred,VIC,Wangaratta,Glenn Ingram,237424637,78083556,BACK,TRUE,Rated Price: 2.5 | Stake: 2 Units,8. Star Territory,0, $2.46 ,-$2.00 ,-$2.00 , $1.37 
24/12/2024,Greyhounds,NSW,Gosford,Joe Lannutti,237511776,76706562,LAY,TRUE,Rated Price: 3.9 | Stake: 2 Units,6. Wraps,0, $3.68 , $0.69 ,-$2.00 , $0.75 
24/12/2024,Greyhounds,NSW,Gosford,Joe Lannutti,237511791,64494402,BACK,FALSE,Rated Price: 3.2 | Stake: 2 Units,5. Nitro Freddie ,0, $2.39 ,-$2.00 ,-$2.00 , $1.44 
24/12/2024,Greyhounds,NSW,Gosford,Joe Lannutti,237511796,75966558,BACK,TRUE,Rated Price: 2.2 | Stake: 2 Units,3. Promises Three,0, $3.45 ,-$2.00 ,-$2.00 , $0.82 
24/12/2024,Greyhounds,NSW,Gosford,Joe Lannutti,237511801,72443940,BACK,FALSE,Rated Price: 3.3 | Stake: 2 Units,8. Eat The Ticket,0, $4.01 ,-$2.00 ,-$2.00 , $0.66 
24/12/2024,Greyhounds,NSW,Gosford,Joe Lannutti,237511811,78084582,BACK,TRUE,Rated Price: 3.5 | Stake: 2 Units,8. Ace Is Fire,0, $3.05 ,-$2.00 ,-$2.00 , $0.98 
24/12/2024,Greyhounds,NSW,Gosford,Joe Lannutti,237511816,69793206,BACK,TRUE,Rated Price: 2 | Stake: 3 Units,5. Bronte Lee,0, $2.44 ,-$3.00 ,-$3.00 , $2.08 
24/12/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,237512985,61372102,BACK,TRUE,Rated Price: 2.5 | Stake: 2 Units,7. Mill Ali,1, $3.60 , $4.84 , $5.20 ,-$2.00 
24/12/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,237512990,75798704,LAY,FALSE,Rated Price: 5 | Stake: 2 Units,7. Waikarie Venom,0, $5.39 , $0.42 ,-$2.00 , $0.46 
24/12/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,237512995,64520547,LAY,FALSE,Rated Price: 7 | Stake: 2 Units,7. Sweet Lollipop,0, $11.74 , $0.17 ,-$2.00 , $0.19 
24/12/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,237513010,73002000,LAY,TRUE,Rated Price: 5 | Stake: 2 Units,5. Rocky Ride,0, $5.21 , $0.44 ,-$2.00 , $0.48 
24/12/2024,Greyhounds,QLD,Rockhampton,Jaycin Campbell,237513025,73527971,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,2. Pelorus,1, $2.48 , $2.75 , $2.96 ,-$2.00 
24/12/2024,Greyhounds,VIC,Warragul,Michael Tye,237513255,78085307,LAY,TRUE,Rated Price: 4 | Stake: 2 Units,4. Overland Boy ,0, $2.92 , $0.97 ,-$2.00 , $1.04 
24/12/2024,Greyhounds,VIC,Warragul,Michael Tye,237513265,75758058,BACK,TRUE,Rated Price: 2.7 | Stake: 2 Units,4. Kelly Jane,0, $2.69 ,-$2.00 ,-$2.00 , $1.18 
24/12/2024,Greyhounds,VIC,Warragul,Michael Tye,237513275,78085310,BACK,FALSE,Rated Price: 2.2 | Stake: 2 Units,5. Serial Sticker,0, $2.20 ,-$2.00 ,-$2.00 , $1.67 
24/12/2024,Greyhounds,VIC,Warragul,Michael Tye,237513280,78085312,BACK,FALSE,Rated Price: 2 | Stake: 2 Units,9. Aston Freddie ,1, $2.72 , $3.20 , $3.44 ,-$2.00 
24/12/2024,Harness,WA,Pinjarra,Scott Hill,237514597,78053024,BACK,FALSE,Rated Price: 1.5 | Stake: 3 Units,1. Our Sweet Poppy,0, $2.07 ,-$3.00 ,-$3.00 , $2.80 
24/12/2024,Harness,WA,Pinjarra,Scott Hill,237514599,68900861,BACK,FALSE,Rated Price: 1.65 | Stake: 3 Units,2. Northview Dance,1, $1.96 , $2.68 , $2.88 ,-$3.00 
24/12/2024,Harness,WA,Pinjarra,Scott Hill,237514603,78053031,LAY,FALSE,Rated Price: 3.3 | Stake: 3 Units,5. La Schiuma,1, $1.82 ,-$3.00 , $2.46 ,-$3.00 
24/12/2024,Harness,WA,Pinjarra,Scott Hill,237514605,78053037,BACK,TRUE,Rated Price: 2.2 | Stake: 2 Units,3. Pinjarra Rocks,0, $1.95 ,-$2.00 ,-$2.00 , $2.11 
24/12/2024,Harness,WA,Pinjarra,Scott Hill,237514613,78053046,BACK,FALSE,Rated Price: 2.2 | Stake: 2 Units,5. Coopers Ideal,0, $2.13 ,-$2.00 ,-$2.00 , $1.77 
24/12/2024,Harness,VIC,Shepparton,Brett & Darren Carroll,237512880,5663119,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,5. Scheming,1, $2.22 , $2.27 , $2.44 ,-$2.00 
24/12/2024,Harness,VIC,Shepparton,Brett & Darren Carroll,237512882,59650792,LAY,FALSE,Rated Price: 9 | Stake: 1 Units,2. Majestic Monarch,0, $19.16 , $0.05 ,-$1.00 , $0.06 
24/12/2024,Harness,VIC,Shepparton,Brett & Darren Carroll,237512888,53345645,BACK,TRUE,Rated Price: 1.8 | Stake: 2 Units,4. Settle The Bill,1, $1.70 , $1.30 , $1.40 ,-$2.00 
24/12/2024,Harness,VIC,Shepparton,Brett & Darren Carroll,237512894,74854070,BACK,FALSE,Rated Price: 1.8 | Stake: 2 Units,2. Broadway Brenda,1, $1.53 , $0.99 , $1.06 ,-$2.00 
24/12/2024,Thoroughbred,NSW,Wagga,Mitch Lewis,237424714,997034,BACK,TRUE,Rated Price: 2.5 | Stake: 3 Units,3. Lang Park,0, $4.21 ,-$3.00 ,-$3.00 , $0.93 
24/12/2024,Thoroughbred,NSW,Wagga,Linton Chataway,237424719,41234103,LAY,TRUE,Rated Price: 7 | Stake: 1 Units,1. Ferrari Man,0, $13.50 , $0.07 ,-$1.00 , $0.08 
24/12/2024,Thoroughbred,NSW,Wagga,Mitch Lewis,237424724,35453889,BACK,FALSE,Rated Price: 3 | Stake: 1 Units,2. Prince Of Helena,0, $4.66 ,-$1.00 ,-$1.00 , $0.27 
24/12/2024,Thoroughbred,NSW,Wagga,Mitch Lewis,237424734,2887653,LAY,TRUE,Rated Price: 6 | Stake: 1 Units,10. Master Of Disguise,1, $2.71 ,-$1.00 , $1.71 ,-$1.00 
26/12/2024,Greyhounds,VIC,Sale,Michael Tye,237549804,78212686,BACK,TRUE,Rated Price: 1.6 | Stake: 4 Units,7. Aston Alight ,0, $1.72 ,-$4.00 ,-$4.00 , $5.56 
26/12/2024,Greyhounds,VIC,Sale,Michael Tye,237549814,71436631,BACK,FALSE,Rated Price: 2.8 | Stake: 2 Units,7. Short Straw Trev,1, $2.66 , $3.09 , $3.32 ,-$2.00 
26/12/2024,Greyhounds,VIC,Sale,Michael Tye,237549819,58780732,BACK,FALSE,Rated Price: 1.4 | Stake: 3 Units,1. Nangar Jim,1, $1.47 , $1.31 , $1.41 ,-$3.00 
26/12/2024,Greyhounds,VIC,Sale,Michael Tye,237549824,63824901,LAY,FALSE,Rated Price: 6.5 | Stake: 2 Units,5. Description ,0, $4.39 , $0.55 ,-$2.00 , $0.59 
26/12/2024,Greyhounds,VIC,Sale,Michael Tye,237549829,65860342,BACK,FALSE,Rated Price: 1.65 | Stake: 3 Units,1. Canya All Class,0, $1.78 ,-$3.00 ,-$3.00 , $3.85 
26/12/2024,Greyhounds,VIC,Sale,Michael Tye,237549844,72723060,LAY,TRUE,Rated Price: 3.6 | Stake: 2 Units,4. My Names Eden,0, $2.65 , $1.13 ,-$2.00 , $1.21 
26/12/2024,Greyhounds,VIC,Sale,Michael Tye,237549849,78212696,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,4. Select Ronan,0, $6.20 ,-$1.00 ,-$1.00 , $0.19 
26/12/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237550229,75966548,LAY,TRUE,Rated Price: 4.5 | Stake: 2 Units,1. Black Myth Wave,0, $5.00 , $0.47 ,-$2.00 , $0.50 
26/12/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237550234,63760393,LAY,TRUE,Rated Price: 4.8 | Stake: 2 Units,4. Hush Hush,0, $8.38 , $0.25 ,-$2.00 , $0.27 
26/12/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237550249,77963389,BACK,TRUE,Rated Price: 2.5 | Stake: 2 Units,4. Cunningham,1, $2.97 , $3.66 , $3.94 ,-$2.00 
26/12/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237550264,76706548,BACK,TRUE,Rated Price: 1.8 | Stake: 3 Units,7. Laura Keeping ,1, $1.45 , $1.26 , $1.35 ,-$3.00 
