LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/09/2020,1:52:00 PM,1:52:11 PM,Albion Park,QLD,1,172573866,R1 2138m Trot S,172573867,Harness,2138,Trot,28551755,1,Dead Set Muscle,LOSER,7.45,,,861.68,17,6.6,7.4,9.1,2773.17,990,8,990,15.5,349.69,,,,,,,9.2,9.8,1.02,0.98
1/09/2020,1:52:00 PM,1:52:11 PM,Albion Park,QLD,1,172573866,R1 2138m Trot S,172573867,Harness,2138,Trot,28672081,2,Defensive Guy,WINNER,3.42,,,632.98,5.1,3,3.45,3.51,11864.4,3.15,1.01,1.01,1.37,5975.4,,,,,,,3,3.15,1.02,0.98
1/09/2020,1:52:00 PM,1:52:11 PM,Albion Park,QLD,1,172573866,R1 2138m Trot S,172573867,Harness,2138,Trot,24928606,3,Indefensible,LOSER,5.74,,,473.43,6.8,2.8,6,4.87,4329.57,990,3.45,120,13.02,638.34,,,,,,,5.7,6.2,1.02,0.98
1/09/2020,1:52:00 PM,1:52:11 PM,Albion Park,QLD,1,172573866,R1 2138m Trot S,172573867,Harness,2138,Trot,9058016,4,Aurora,LOSER,2.42,,,355.7,2.78,2.2,2.42,2.51,11689.48,590,1.81,590,3.53,2174.87,,,,,,,2.46,2.52,1.02,0.98
1/09/2020,2:33:00 PM,2:33:45 PM,Albion Park,QLD,2,172573868,R2 2138m Trot S,172573869,Harness,2138,Trot,720818,1,Skyline,WINNER,3.39,WINNER,1.52,498.07,3.5,3,3.4,3.32,3880.37,5.7,1.01,1.01,2.02,6331.49,150,1.75,1.52,1.6,1.61,248.14,3.25,3.4,1.04,0.96
1/09/2020,2:33:00 PM,2:33:45 PM,Albion Park,QLD,2,172573868,R2 2138m Trot S,172573869,Harness,2138,Trot,11659686,2,Senitas Success,LOSER,16.55,WINNER,3.47,123.61,15.5,12,15.5,13.57,124.4,1000,15.5,1000,33.08,110.23,,3.2,2.98,3.2,3.17,67.57,12.5,13.5,1.04,0.96
1/09/2020,2:33:00 PM,2:33:45 PM,Albion Park,QLD,2,172573868,R2 2138m Trot S,172573869,Harness,2138,Trot,9763482,3,Matatoki,LOSER,7,LOSER,2.42,284.96,12,6.8,7,7.49,521.53,1000,4.4,1000,20.41,88.75,,2.28,2.28,2.28,2.28,7.5,6.8,7.6,1.04,0.96
1/09/2020,2:33:00 PM,2:33:45 PM,Albion Park,QLD,2,172573868,R2 2138m Trot S,172573869,Harness,2138,Trot,8097727,4,Lansbury,LOSER,57.43,LOSER,8.9,64.56,65,46,65,53.71,74.84,1000,8.4,1000,40.06,96.01,,7.4,7.4,7.4,7.4,10,44,55,1.04,0.96
1/09/2020,2:33:00 PM,2:33:45 PM,Albion Park,QLD,2,172573868,R2 2138m Trot S,172573869,Harness,2138,Trot,28540573,5,The Reaper,LOSER,42.88,LOSER,7.9,47.85,50,28,50,42.72,25.66,1000,18.5,1000,69.71,23.68,,7,6.6,7,6.87,9.39,38,48,1.04,0.96
1/09/2020,2:33:00 PM,2:33:45 PM,Albion Park,QLD,2,172573868,R2 2138m Trot S,172573869,Harness,2138,Trot,7012079,6,Ivanov,LOSER,14.54,LOSER,3.58,157.54,23,14.5,17,16.77,164.56,1000,2.86,1000,15.61,253.32,20,4.1,3.4,3.6,3.58,84.64,16,17,1.04,0.96
