Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Brett & Darren Carroll,2/07/2026,Kilmore,EXPERT TIPS,FALSE,Harness,1,8,BACK,WIN,$2.40,8. Dona Amalia,2,,259636368,59620561,8,0,3.3,-2.00,-2.00,0.00
Brett & Darren Carroll,2/07/2026,Kilmore,EXPERT TIPS,FALSE,Harness,3,9,BACK,WIN,$1.80,9. Covered In Gold,3,BEST BET,259636372,90189695,8,1,2.05,2.90,2.90,2.90
Brett & Darren Carroll,2/07/2026,Kilmore,EXPERT TIPS,FALSE,Harness,4,1,BACK,WIN,$2.00,1. Alloa,3,,259636374,100179389,8,1,2.99,5.49,5.49,0.00
Brett & Darren Carroll,2/07/2026,Kilmore,EXPERT TIPS,FALSE,Harness,5,2,BACK,WIN,$1.50,2. Bungy,3,,259636376,7373418,8,1,1.64,1.77,1.77,0.00
Michael Tye,2/07/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,1,1,BACK,PLACE,$1.38,1. Mister Rico ,2,,259636613,100166062,8,1,1.24,0.44,0.00,0.00
Michael Tye,2/07/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,2,2,BACK,WIN,$3.15,2. Tandanya ,3,BEST BET,259636617,100166064,8,0,4.2,-3.00,-3.00,-3.00
Michael Tye,2/07/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,3,7,BACK,WIN,$3.35,7. Wonderful Work ,2,,259636622,98961639,8,0,3.45,-2.00,-2.00,0.00
Michael Tye,2/07/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,4,1,BACK,WIN,$1.26,1. Dramatical ,3,,259636627,94410177,8,1,1.25,0.69,0.00,0.00
Michael Tye,2/07/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,6,6,BACK,WIN,$4.00,6. Avengement ,2,,259636637,88301885,8,0,4.6,-2.00,-2.00,0.00
Michael Tye,2/07/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,6,2,LAY,WIN,$2.40,2. Paw Oswald ,2,BEST BET,259636637,72642116,8,0,2.26,1.46,1.46,1.46
Michael Tye,2/07/2026,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,8,7,BACK,WIN,$3.35,7. Tripped Out ,2,,259636647,91808148,8,0,3.74,-2.00,-2.00,0.00
Michael Tye,3/07/2026,Bendigo,EXPERT TIPS,FALSE,Greyhounds,2,7,BACK,WIN,$1.50,7. Canya Talk Now ,4,BEST BET,259669934,100233367,8,1,1.62,2.28,2.28,2.28
Michael Tye,3/07/2026,Bendigo,EXPERT TIPS,FALSE,Greyhounds,3,8,BACK,WIN,$4.40,8. Kris Bar Imogen ,1,,259669939,99495487,8,0,4.28,-1.00,0.00,0.00
Michael Tye,3/07/2026,Bendigo,EXPERT TIPS,FALSE,Greyhounds,5,3,BACK,WIN,$3.00,3. Aston Gozo,2,,259669949,68674764,8,0,2.66,-2.00,0.00,0.00
Michael Tye,3/07/2026,Bendigo,EXPERT TIPS,FALSE,Greyhounds,7,4,LAY,WIN,$4.40,4. Flying Maverick ,2,,259669959,92418363,8,0,3.47,0.74,0.74,0.00
Michael Tye,3/07/2026,Bendigo,EXPERT TIPS,FALSE,Greyhounds,8,8,BACK,WIN,$2.00,8. Aston Aquitaine ,3,,259669964,99172135,8,1,1.79,2.18,0.00,0.00
Michael Tye,3/07/2026,Bendigo,EXPERT TIPS,FALSE,Greyhounds,9,3,LAY,WIN,$3.40,3. Deep State ,2,BEST BET,259669969,91873771,8,0,2.42,1.30,1.30,1.30
Scott Hill,3/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,1,3,BACK,WIN,$4.00,3. Stormyskyes,1,,259669074,27408239,8,0,8.11,-1.00,-1.00,0.00
Scott Hill,3/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,10,2,LAY,PLACE,$2.50,2. Stirup Iron Jack ,3,,259669102,41840452,8,1,2.62,-3.00,0.00,0.00
Scott Hill,3/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,2,3,BACK,WIN,$3.00,3. Beyond The Sea ,1,,259669077,40198182,8,0,1.99,-1.00,0.00,0.00
Scott Hill,3/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,3,3,BACK,WIN,$3.30,3. Sweet Coco,1,,259669080,70933890,8,0,6.42,-1.00,-1.00,0.00
Scott Hill,3/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,4,5,BACK,WIN,$1.65,5. Bettors Pride,3,BEST BET,259669083,90762757,8,1,2.18,3.26,3.26,3.26
Scott Hill,3/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,8,3,BACK,WIN,$2.00,3. Flyin Disco,3,,259669095,53651544,8,0,2.83,-3.00,-3.00,0.00
Brett & Darren Carroll,3/07/2026,Mildura,EXPERT TIPS,FALSE,Harness,4,3,BACK,WIN,$1.90,3. Miss Nashville,1,,259665275,100231092,8,1,1.48,0.44,0.00,0.00
Brett & Darren Carroll,3/07/2026,Mildura,EXPERT TIPS,FALSE,Harness,6,5,BACK,WIN,$2.00,5. Sneaky Philtra,2,BEST BET,259665279,71981385,8,0,2.53,-2.00,-2.00,-2.00
Brett & Darren Carroll,3/07/2026,Mildura,EXPERT TIPS,FALSE,Harness,7,9,BACK,WIN,$3.00,9. Whitehaven Beach,1,,259665281,15693114,8,1,5.5,4.14,4.14,0.00
Will Norman,3/07/2026,Newcastle,EXPERT TIPS,FALSE,Harness,3,10,BACK,WIN,$2.20,10. Tooram Cee Cee,1,,259665128,70422338,8,0,2.32,-1.00,-1.00,0.00
Will Norman,3/07/2026,Newcastle,EXPERT TIPS,FALSE,Harness,4,8,LAY,WIN,$4.00,8. Pure Grunt,1,,259665131,96537195,8,0,2.92,0.48,0.48,0.00
Will Norman,3/07/2026,Newcastle,EXPERT TIPS,FALSE,Harness,5,3,BACK,WIN,$3.40,3. Petes Crunch Time,1,,259665134,73798317,8,0,2.31,-1.00,0.00,0.00
Will Norman,3/07/2026,Newcastle,EXPERT TIPS,FALSE,Harness,8,10,BACK,WIN,$7.00,10. Yesnomaybeso,1,BEST BET,259665143,26748112,8,0,3.67,-1.00,0.00,-1.00
Will Norman,3/07/2026,Newcastle,EXPERT TIPS,FALSE,Harness,8,10,BACK,PLACE,$7.00,10. Yesnomaybeso,1,BEST BET,259665144,26748112,8,1,1.66,0.61,0.00,0.61
Ryan Spice,4/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,3,3,BACK,PLACE,$1.50,3. Rockinwithattitude,3,,259721923,60452402,8,1,1.33,0.91,0.00,0.00
Ryan Spice,4/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,4,1,BACK,WIN,$2.00,1. Triedtotellya,4,,259692889,47210813,8,0,2.28,-4.00,-4.00,0.00
Ryan Spice,4/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,5,2,BACK,WIN,$1.50,2. Gus,4,,259692892,5562518,8,1,1.53,1.95,1.95,0.00
Ryan Spice,4/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,6,5,BACK,WIN,$1.10,5. Leap To Fame,5,BEST BET,259692895,43016022,8,1,1.11,0.51,0.51,0.51
Ryan Spice,4/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,6,8,LAY,PLACE,$2.80,8. Dangerous,1,BEST BET,259692896,45490626,8,0,2.08,0.85,0.85,0.85
Ryan Spice,4/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,7,3,BACK,PLACE,$3.00,3. Sassy Galleon,2,,259692899,92089539,8,0,5.1,-2.00,-2.00,0.00
NICK NOONAN,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,1,3,BACK,WIN,,3. Star Of Macedon,1,BEST BET,259635748,100232649,8,0,3.3,-1.00,-1.00,-1.00
Trent Crebbin,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,2,2,BACK,WIN,$3.00,2. Marwooba,2,,259635748,100232648,8,1,3.5,4.60,4.60,0.00
Jackson Oldham,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,2,3,LAY,WIN,$3.95,3. Star Of Macedon,2,BEST BET,259635748,100232649,8,0,3.3,0.80,0.80,0.80
Trent Crebbin,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,3,1,BACK,WIN,$4.50,1. Fancify,1,,259635757,63363898,8,0,12,-1.00,-1.00,0.00
Trent Crebbin,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,4,3,BACK,WIN,$7.50,3. Rainsun,2,,259635766,100232656,8,0,9.05,-2.00,-2.00,0.00
NICK NOONAN,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,4,16,BACK,WIN,,16. Pressurised,1,,259635766,100232665,8,0,75,-1.00,-1.00,0.00
Trent Crebbin,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,4,13,BACK,WIN,$5.00,13. Sunsprite,2,,259635766,98709095,8,0,15.34,-2.00,-2.00,0.00
NICK NOONAN,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,7,3,BACK,WIN,,3. Al Duca,1,,259635793,79455984,8,0,3,-1.00,-1.00,0.00
Jackson Oldham,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,7,3,BACK,WIN,$2.45,3. Al Duca,2,BEST BET,259635793,79455984,8,0,3,-2.00,-2.00,-2.00
Trent Crebbin,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,8,13,BACK,WIN,$3.00,13. Chains Of Love,2,,259635802,100232678,8,0,4.7,-2.00,-2.00,0.00
NICK NOONAN,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,8,9,BACK,WIN,,9. Ludlum,1,,259635802,100232676,8,0,11.09,-1.00,-1.00,0.00
Trent Crebbin,4/07/2026,Flemington,EXPERT TIPS,FALSE,Thoroughbred,9,1,BACK,WIN,$2.90,1. Clevor Trever,3,BEST BET,259635811,92418016,8,1,3.54,7.01,7.01,7.01
Brett & Darren Carroll,4/07/2026,Melton,EXPERT TIPS,FALSE,Harness,1,7,BACK,WIN,$1.80,7. Hoppy,3,BEST BET,259691635,70855741,8,1,1.87,2.40,2.40,2.40
Brett & Darren Carroll,4/07/2026,Melton,EXPERT TIPS,FALSE,Harness,2,1,BACK,WIN,$2.20,1. Ijustcalledtosay,1,,259691638,88330784,8,1,1.31,0.29,0.00,0.00
Brett & Darren Carroll,4/07/2026,Melton,EXPERT TIPS,FALSE,Harness,4,2,BACK,WIN,$2.20,2. Telern Lofty,2,,259691644,100231312,8,0,5.99,-2.00,-2.00,0.00
Brett & Darren Carroll,4/07/2026,Melton,EXPERT TIPS,FALSE,Harness,7,9,BACK,WIN,$1.70,9. Fairplay,2,,259691653,81747861,8,1,1.89,1.64,1.64,0.00
Will Norman,4/07/2026,Menangle,EXPERT TIPS,FALSE,Harness,1,6,BACK,WIN,$2.70,6. Huta ,2,,259693974,64208079,8,1,1.83,1.53,0.00,0.00
Will Norman,4/07/2026,Menangle,EXPERT TIPS,FALSE,Harness,3,2,BACK,WIN,$1.60,2. The Niteshift,2,BEST BET,259693980,96232416,8,0,1.94,-2.00,-2.00,-2.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,1,15,BACK,WIN,,15. Grand Millesime,2,,259636674,100232320,8,0,12,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,1,6,BACK,WIN,,6. No Bail,1,,259636674,95228246,8,0,24,-1.00,-1.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,1,16,BACK,WIN,,16. Navy Rok,1,,259636674,100232321,8,0,13.14,-1.00,-1.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,3,8,BACK,WIN,,8. Fiabesca,2,,259636692,81517766,8,0,7.39,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,3,8,BACK,PLACE,,8. Fiabesca,2,,259636693,81517766,8,0,1.69,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,WIN,,4. Budjik Boy ,1,,259636701,65292594,8,0,9.8,-1.00,-1.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,PLACE,,4. Budjik Boy ,1,,259636702,65292594,8,0,2.82,-1.00,-1.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,6,1,BACK,WIN,,1. Brave Star ,2,,259636719,7151469,8,1,10,16.56,16.56,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,6,1,BACK,PLACE,,1. Brave Star ,2,,259636720,7151469,8,1,2.98,3.64,3.64,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,7,5,BACK,WIN,,5. Jacks On Ice ,2,,259636728,99731367,8,0,8.6,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,7,5,BACK,PLACE,,5. Jacks On Ice ,2,,259636729,99731367,8,0,1.84,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,8,1,BACK,WIN,,1. Halliwell,2,,259636737,85181027,8,0,4.96,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,8,1,BACK,PLACE,,1. Halliwell,2,,259636738,85181027,8,0,1.8,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,9,1,BACK,WIN,,1. Free Beer ,2,,259636746,6067769,8,0,9.72,-2.00,-2.00,0.00
Lachlan Mosley,4/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,9,1,BACK,PLACE,,1. Free Beer ,2,,259636747,6067769,8,0,3.01,-2.00,-2.00,0.00
Mitch Lewis,4/07/2026,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,1,5,LAY,WIN,$7.00,5. Island Dec,1,BEST BET,259636802,100232578,10,0,3.25,0.40,0.40,0.40
Mitch Lewis,4/07/2026,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,10,5,BACK,WIN,$3.00,5. Supermassive,2,BEST BET,259636883,92161272,10,0,3.15,-2.00,-2.00,-2.00
Mitch Lewis,4/07/2026,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,3,3,BACK,WIN,$5.00,3. Satin Summer,1,,259636820,100232596,10,0,7,-1.00,-1.00,0.00
Mitch Lewis,4/07/2026,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,3,3,BACK,PLACE,$5.00,3. Satin Summer,1,,259636821,100232596,10,1,2.06,0.95,0.00,0.00
Mitch Lewis,4/07/2026,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,6,5,BACK,WIN,$3.50,5. Polyglot,2,,259636847,78977067,10,1,2.93,3.47,0.00,0.00
Mitch Lewis,4/07/2026,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,8,12,BACK,WIN,$2.50,12. Smashing Time,2,,259636865,78230985,10,0,3.18,-2.00,-2.00,0.00
Rory Flanagan,4/07/2026,Sandown,EXPERT TIPS,TRUE,Thoroughbred,2,7,BACK,WIN,,Indalo,4,,259673382,25803,6,1,3.75,10.34,10.34,0.00
Rory Flanagan,4/07/2026,Sandown,EXPERT TIPS,TRUE,Thoroughbred,2,6,BACK,WIN,,Classic,1,,259673382,11984943,6,0,10.36,-1.00,-1.00,0.00
Rory Flanagan,4/07/2026,Sandown,EXPERT TIPS,TRUE,Thoroughbred,4,5,BACK,WIN,,Constitution River,5,BEST BET,259673398,85791140,6,1,1.92,4.32,4.32,4.32
Rory Flanagan,4/07/2026,Sandown,EXPERT TIPS,TRUE,Thoroughbred,6,3,BACK,WIN,,Loblolly,1,,259673411,70856165,6,0,9,-1.00,-1.00,0.00
Rory Flanagan,4/07/2026,Sandown,EXPERT TIPS,TRUE,Thoroughbred,7,3,BACK,WIN,,Flying Frontier,1,,259673418,52123545,6,0,8.8,-1.00,-1.00,0.00
Tom Haylock,4/07/2026,Sunshine Coast,EXPERT TIPS,FALSE,Thoroughbred,8,8,BACK,WIN,,8. Gerringong,1,,259638225,83642474,8,0,4.99,-1.00,-1.00,0.00
darren carroll,5/07/2026,Cranbourne,EXPERT TIPS,FALSE,Harness,4,2,BACK,WIN,$1.80,2. Dot Ball,2,,259722595,76248401,8,1,2.66,3.05,3.05,0.00
darren carroll,5/07/2026,Cranbourne,EXPERT TIPS,FALSE,Harness,8,3,BACK,WIN,$2.00,3. Cloudy Canyon,2,BEST BET,259722603,100292151,8,1,4.58,6.59,6.59,6.59
Stephen Christie,5/07/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,1,6,BACK,WIN,$1.90,6. Thems The Breaks,4,,259693820,86346773,8,0,2,-4.00,-4.00,0.00
Stephen Christie,5/07/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,WIN,$3.00,4. The Little Bay,2,,259693838,93826771,8,0,4.76,-2.00,-2.00,0.00
Stephen Christie,5/07/2026,Hobart,EXPERT TIPS,FALSE,Thoroughbred,5,10,BACK,WIN,$1.90,10. Momentslikethese,2,,259693844,37454821,8,0,2.08,-2.00,-2.00,0.00
Michael Tye,6/07/2026,Ballarat,EXPERT TIPS,FALSE,Greyhounds,1,6,BACK,WIN,2,6. Adrenaline Burst ,3,BEST BET,259757352,100300471,8,1,1.32,0.88,0.00,0.88
Michael Tye,6/07/2026,Ballarat,EXPERT TIPS,FALSE,Greyhounds,11,7,LAY,WIN,2,7. Warrens Ledger ,2,,259757402,91028412,8,0,1.8,2.30,2.30,0.00
Michael Tye,6/07/2026,Ballarat,EXPERT TIPS,FALSE,Greyhounds,2,8,BACK,PLACE,2.25,8. Tribal Advisor ,2,,259757358,95063686,8,0,6.4,-2.00,-2.00,0.00
Michael Tye,6/07/2026,Ballarat,EXPERT TIPS,FALSE,Greyhounds,5,7,BACK,WIN,2.75,7. Indian Prince ,1,,259757372,95880493,8,0,2.16,-1.00,0.00,0.00
Michael Tye,6/07/2026,Ballarat,EXPERT TIPS,FALSE,Greyhounds,6,1,BACK,WIN,4.6,1. Paw Jerry ,1,,259757377,94779719,8,0,16.5,-1.00,-1.00,0.00
Michael Tye,6/07/2026,Ballarat,EXPERT TIPS,FALSE,Greyhounds,7,3,LAY,WIN,4.4,3. Tickets ,3,BEST BET,259757382,3281554,8,0,4.76,0.73,0.00,0.73
Brett & Darren Carroll,6/07/2026,Charlton,EXPERT TIPS,FALSE,Harness,2,1,BACK,WIN,2.4,1. Myrtle May,1,,259751091,92537929,8,0,4.3,-1.00,-1.00,0.00
Brett & Darren Carroll,6/07/2026,Charlton,EXPERT TIPS,FALSE,Harness,5,4,BACK,WIN,2.2,4. Hungry Hogarth,1,,259751097,65822642,8,0,3.45,-1.00,-1.00,0.00
Brett & Darren Carroll,6/07/2026,Charlton,EXPERT TIPS,FALSE,Harness,6,9,BACK,WIN,1.9,9. Aspen Belle,3,BEST BET,259751099,100292176,8,1,2.29,3.56,3.56,3.56
Scott Hill,6/07/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,1,2,BACK,WIN,2,2. Jimmys Rainbow,2,,259750777,100292297,8,0,2.51,-2.00,-2.00,0.00
Scott Hill,6/07/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,2,1,BACK,WIN,3.3,1. The Beat ,1,,259750779,57926048,8,0,2.88,-1.00,0.00,0.00
Scott Hill,6/07/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,3,6,BACK,WIN,2,6. Bumrah,2,,259750781,38124221,8,1,1.6,1.10,0.00,0.00
Scott Hill,6/07/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,5,3,BACK,WIN,2,3. He Is Talking,2,,259750785,92466579,8,1,2.19,2.19,2.19,0.00
Scott Hill,6/07/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,6,6,LAY,WIN,3.3,6. Float My Boat,3,,259750787,5628708,8,0,3.89,0.96,0.00,0.00
Scott Hill,6/07/2026,Pinjarra,EXPERT TIPS,FALSE,Harness,7,7,BACK,WIN,4,7. My Little Big Man,1,,259750789,50353154,8,1,4.14,2.89,2.89,0.00
Ryan Spice,7/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,1,1,BACK,WIN,1.5,1. Matt Dan,3,BEST BET,259783236,100292419,8,0,1.7,-3.00,-3.00,-3.00
Ryan Spice,7/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,10,9,BACK,WIN,2.8,9. Hes No Romeo,2,,259783254,93789721,8,1,3.58,4.75,4.75,0.00
Ryan Spice,7/07/2026,Albion Park,EXPERT TIPS,FALSE,Harness,9,1,BACK,WIN,2,1. Mahindi,3,BEST BET,259783252,51759968,8,0,1.77,-3.00,0.00,-3.00
Jackson Oldham,7/07/2026,Ballarat,EXPERT TIPS,FALSE,Thoroughbred,3,6,BACK,WIN,3.4,6. Filigree Shadow,1,BEST BET,259754602,99983312,8,0,5.27,-1.00,-1.00,-1.00
Brett & Darren Carroll,7/07/2026,Echuca,EXPERT TIPS,FALSE,Harness,1,2,BACK,WIN,2.5,2. Jetaway Saint,2,,259783220,72135086,8,0,3.35,-2.00,-2.00,0.00
Brett & Darren Carroll,7/07/2026,Echuca,EXPERT TIPS,FALSE,Harness,6,4,BACK,WIN,2,4. Stolen One,2,BEST BET,259783230,96455974,8,0,3.44,-2.00,-2.00,-2.00
Brett & Darren Carroll,7/07/2026,Echuca,EXPERT TIPS,FALSE,Harness,7,4,BACK,WIN,1.9,4. Clives Girl,2,,259783232,62145109,8,0,1.28,-2.00,0.00,0.00
Scott Hill,7/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,2,11,BACK,WIN,4,11. Duncan Twentytwo,1,,259783272,82860309,8,0,9,-1.00,-1.00,0.00
Scott Hill,7/07/2026,Gloucester Park,EXPERT TIPS,FALSE,Harness,4,2,BACK,WIN,2,2. Prince Of Tribeca,2,BEST BET,259783278,100292520,8,1,1.92,1.69,0.00,1.69
Will Norman,7/07/2026,Menangle,EXPERT TIPS,FALSE,Harness,1,5,LAY,WIN,6,5. Alpha Stride,1,,259781856,96537226,8,0,6.6,0.16,0.00,0.00
Will Norman,7/07/2026,Menangle,EXPERT TIPS,FALSE,Harness,4,6,LAY,WIN,6,6. Louise Luck,1,,259781865,78567539,8,1,6.22,-1.00,0.00,0.00
Will Norman,7/07/2026,Menangle,EXPERT TIPS,FALSE,Harness,6,7,LAY,WIN,4,7. Business In Heaven,1,,259781871,67506579,8,0,4.67,0.25,0.00,0.00
Will Norman,7/07/2026,Menangle,EXPERT TIPS,FALSE,Harness,9,5,BACK,WIN,7,5. Cash And Bling,1,BEST BET,259781880,70180897,8,0,10.5,-1.00,-1.00,-1.00
Will Norman,7/07/2026,Menangle,EXPERT TIPS,FALSE,Harness,9,5,BACK,PLACE,7,5. Cash And Bling,1,BEST BET,259781881,70180897,8,0,2.21,-1.00,0.00,-1.00
Lachlan Mosley,7/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,2,16,BACK,WIN,,16. Let Me Shine ,1,,259756116,100164757,8,0,46.41,-1.00,-1.00,0.00
Lachlan Mosley,7/07/2026,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,2,16,BACK,PLACE,,16. Let Me Shine ,1,,259756117,100164757,8,0,8.78,-1.00,-1.00,0.00
