LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,36841438,1,Angerstein,LOSER,929.2,LOSER,42.0,46.73,1000.0,70.0,730.0,254.48,175.35,1000.0,150.0,980.0,340.07,10.67,162.33,46.0,19.0,38.0,23.0,182.13,430.0,440.0,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,40866156,3,Collison,LOSER,3.7,WINNER,1.39,3550.28,7.0,3.4,3.7,3.94,11149.02,120.0,1.24,80.0,3.24,708.6,2355.32,1.57,1.37,1.42,1.45,4497.88,3.5,3.55,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,43308986,4,Move Like Jagger,LOSER,6.87,LOSER,1.84,1374.97,13.5,6.2,6.8,7.24,2853.02,690.0,3.35,690.0,6.76,706.84,1650.36,2.06,1.8,1.85,1.89,727.74,6.2,6.4,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,48872151,5,Runsir,WINNER,2.7,WINNER,1.39,6791.94,3.05,1.67,2.82,2.49,26752.52,130.0,1.02,1.05,2.08,2131.05,2413.76,1.41,1.14,1.39,1.3,2928.98,2.96,3.05,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,58711961,6,Segment,LOSER,11.5,LOSER,2.59,624.33,21.0,8.0,11.5,12.13,2507.24,980.0,2.0,120.0,5.52,471.04,1155.75,2.84,2.56,2.6,2.67,778.78,10.5,11.0,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,58711962,8,The Slap,LOSER,10.15,WINNER,2.48,1213.52,16.0,8.8,10.0,9.99,2157.59,70.0,5.8,70.0,9.52,79.58,1590.58,2.66,2.32,2.48,2.54,758.43,9.8,10.5,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,50560798,9,Kaminsky,LOSER,65.0,LOSER,9.5,267.04,150.0,32.0,65.0,64.91,427.55,980.0,21.0,780.0,75.89,22.76,376.64,12.0,5.3,9.4,9.58,320.81,55.0,60.0,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,58711963,10,Spirit Angel,LOSER,320.44,LOSER,36.0,117.42,370.0,48.0,310.0,152.45,234.05,980.0,150.0,980.0,494.42,0.82,158.16,36.0,15.5,36.0,22.16,54.35,240.0,290.0,1.02,0.98
2023-08-01,13:00:00,13:00:25,Pakenham,VIC,1,216568984,R1 1100m Mdn,216568985.0,Thoroughbred,1100,Mdn,58711965,12,Hebel,LOSER,120.0,LOSER,15.13,149.2,160.0,70.0,120.0,92.82,354.46,980.0,55.0,980.0,168.59,12.67,252.08,15.5,11.0,15.0,13.35,129.95,95.0,100.0,1.02,0.98
2023-08-01,13:30:00,13:30:53,Pakenham,VIC,2,216568988,R2 1400m 3yo,216568989.0,Thoroughbred,1400,3yo,58711966,1,Dual Pressure,LOSER,49.36,WINNER,8.6,499.32,55.0,15.5,50.0,41.42,2631.52,980.0,18.0,150.0,72.32,47.97,465.55,9.6,4.3,8.8,8.09,314.23,44.0,48.0,1.03,0.98
