EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,TOTAL_GOALS,HOME_SCORE,AWAY_SCORE,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,8839009,Canberra United (W),-4,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,,,,,,,,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,10475264,Melbourne City (W),-4,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,,,,,,,,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,8839009,Canberra United (W),-3.75,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,,,,,,,,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,10475264,Melbourne City (W),-3.75,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,,,,,,,,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,10475264,Melbourne City (W),-3.5,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,,,,,,,,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,8839009,Canberra United (W),-3.5,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,14.14,18.78,2.18,14.8,19.68,2.18,14.8,,2.18,2.18,18.16
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,8839009,Canberra United (W),-3.25,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,13.52,17.95,,14.48,18.82,,14.48,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,10475264,Melbourne City (W),-3.25,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,,,,,,,,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,8839009,Canberra United (W),-3,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,12.91,17.11,,12.91,17.97,,13.94,,,,
2021-12-03 00:00:00.000 +0000,Australian Soccer/Australian A-League Women/Fixtures 3 Dec/Canberra United (W) v Melbourne City (W),31107467,ASIAN_HANDICAP,191831214,Asian Handicap,10475264,Melbourne City (W),-3,LOSER,0,Canberra United (W),Melbourne City (W),1,0,1,,,,,,,,,,,
