Date,Track,Race Name,Race,Market,Selection_ID,TAB_Number,Runner_Name,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2026-03-01,Boort,R2 2250m Pace M,2,254587866,1468499,8,TO THE NINES,7.13,0.0,4.91,0.0,1.79,-0.06341353336208841
2026-03-01,Boort,R2 2250m Pace M,2,254587866,40346354,7,ANIMADO,11.95,0.0,14.0,1.0,2.78,0.012253436939629422
2026-03-01,Boort,R2 2250m Pace M,2,254587866,40949994,4,IM STUCK MAN,15.55,0.0,55.0,1.0,8.17,0.04612686349020754
2026-03-01,Boort,R2 2250m Pace M,2,254587866,48616908,1,JAMES GARNER,6.42,0.0,3.79,0.0,1.25,-0.10808900286867393
2026-03-01,Boort,R2 2250m Pace M,2,254587866,66488186,5,SHOTINTHEDARK,7.69,1.0,7.4,1.0,1.98,-0.005096123431624078
2026-03-01,Boort,R2 2250m Pace M,2,254587866,73179274,3,WAZOWSKI,4.45,0.0,4.74,0.0,1.73,0.013748636988574425
2026-03-01,Boort,R2 2250m Pace M,2,254587866,78237432,2,MAGIC MATTY,19.57,0.0,20.0,0.0,5.72,0.0010986203372508885
2026-03-01,Boort,R2 2250m Pace M,2,254587866,95580024,6,GENERAL ROCKER,6.66,0.0,32.0,0.0,7.31,0.11890015015015015
2026-03-01,Boort,R3 2250m Pace M,3,254587868,26123464,5,MISTER JIMARINGLE,5.12,0.0,22.73,0.0,3.97,0.15131777936647603
2026-03-01,Boort,R3 2250m Pace M,3,254587868,40268643,8,MY ULTIMATE BILLY,15.65,0.0,28.36,0.0,5.8,0.0286368326896993
2026-03-01,Boort,R3 2250m Pace M,3,254587868,43997223,9,HITTHEROADJACK,7.91,0.0,12.5,0.0,2.57,0.04642225031605561
2026-03-01,Boort,R3 2250m Pace M,3,254587868,77465987,1,LEWIELEWIS,7.05,1.0,4.87,1.0,1.74,-0.0634948374037019
2026-03-01,Boort,R3 2250m Pace M,3,254587868,78292498,3,FLOJOS BEST,24.61,0.0,13.0,0.0,3.4,-0.03628918825993186
2026-03-01,Boort,R3 2250m Pace M,3,254587868,81602514,7,MARTYR,12.89,0.0,11.12,0.0,3.09,-0.012348538546974694
2026-03-01,Boort,R3 2250m Pace M,3,254587868,88112015,2,WITH IN REASON,8.62,0.0,6.0,1.0,2.1,-0.05065738592420725
2026-03-01,Boort,R3 2250m Pace M,3,254587868,95580025,6,IDEAL BANDIT,4.2,0.0,3.4,1.0,1.8,-0.05602240896358546
2026-03-01,Boort,R4 1900m Pace M,4,254587870,5719013,9,REGAL ROCK,4.76,0.0,7.0,1.0,2.12,0.06722689075630253
2026-03-01,Boort,R4 1900m Pace M,4,254587870,16733768,2,WHITEHAVEN BEACH,15.11,0.0,50.0,0.0,9.55,0.04618133686300463
2026-03-01,Boort,R4 1900m Pace M,4,254587870,18833903,3,CLEM MCARDLE,8.46,0.0,16.13,0.0,2.86,0.05620702946948477
2026-03-01,Boort,R4 1900m Pace M,4,254587870,21832931,8,PRESIDENTIALCHANGE,4.95,0.0,5.32,0.0,1.74,0.014050277208171952
2026-03-01,Boort,R4 1900m Pace M,4,254587870,26721540,4,REALLY CAMPBELL,27.92,0.0,22.58,0.0,5.3,-0.00847036071681459
2026-03-01,Boort,R4 1900m Pace M,4,254587870,53727799,1,CLASSACT,11.58,1.0,11.0,1.0,4.1,-0.004553305071439792
2026-03-01,Boort,R4 1900m Pace M,4,254587870,55494466,7,EAGLE MAJOR,6.43,0.0,4.5,1.0,1.55,-0.06670122688785207
2026-03-01,Boort,R4 1900m Pace M,4,254587870,73793667,5,YANKEE RAIN,7.95,0.0,4.1,0.0,1.82,-0.11811627550237769
2026-03-01,Boort,R5 2612m Trot S,5,254587872,321010,2,MAESTRO,4.54,0.0,4.83,1.0,1.95,0.013224979706496665
2026-03-01,Boort,R5 2612m Trot S,5,254587872,9499004,3,FROSTY GIRL,6.14,0.0,4.25,0.0,3.21,-0.07242766813565815
2026-03-01,Boort,R5 2612m Trot S,5,254587872,45321414,4,EL CONQUEROR,5.73,0.0,3.16,0.0,1.8,-0.1419356263945037
2026-03-01,Boort,R5 2612m Trot S,5,254587872,53947235,5,TRIPOD,9.11,0.0,13.2,0.0,4.6,0.03401190832584905
2026-03-01,Boort,R5 2612m Trot S,5,254587872,91924783,1,THE DARK THUNDER,3.01,1.0,5.8,1.0,2.39,0.15981212051781418
2026-03-01,Boort,R6 2250m Pace M,6,254587874,4448698,7,NO EMOTION,11.09,0.0,8.7,0.0,1.57,-0.02477120321714707
2026-03-01,Boort,R6 2250m Pace M,6,254587874,5861187,6,SOAR,8.0,0.0,13.71,1.0,1.97,0.052060539752005836
2026-03-01,Boort,R6 2250m Pace M,6,254587874,24742790,8,FAVOURITEHIGHLIGHT,13.9,0.0,34.0,0.0,2.98,0.04253068133728311
2026-03-01,Boort,R6 2250m Pace M,6,254587874,27540165,1,PRINCESS ALEXANDRA,31.71,0.0,290.0,0.0,22.79,0.02808751726312813
2026-03-01,Boort,R6 2250m Pace M,6,254587874,28267218,3,GLENLEA HANOVER,23.27,0.0,244.25,0.0,21.0,0.03887962017683032
2026-03-01,Boort,R6 2250m Pace M,6,254587874,39679322,10,GOPATI,37.9,0.0,250.0,0.0,18.38,0.022385224274406333
2026-03-01,Boort,R6 2250m Pace M,6,254587874,42011774,5,MALAVA MISS,27.24,0.0,430.0,0.0,18.5,0.034385138134753954
2026-03-01,Boort,R6 2250m Pace M,6,254587874,62327500,4,REALLY SMARTIE,2.06,1.0,1.35,1.0,1.15,-0.2553038475368572
2026-03-01,Boort,R6 2250m Pace M,6,254587874,95614140,9,OUTBACK QUEENIE,11.18,0.0,21.0,1.0,2.5,0.04182639066359997
2026-03-01,Boort,R7 2612m Pace M,7,254587876,9249621,10,DHAULAGIRI,8.6,1.0,3.35,1.0,1.56,-0.1822283929191253
2026-03-01,Boort,R7 2612m Pace M,7,254587876,19156083,8,CRIME WRITER,7.99,0.0,5.0,0.0,1.89,-0.07484355444305382
2026-03-01,Boort,R7 2612m Pace M,7,254587876,22057322,5,AUCKLAND RED,12.29,0.0,36.0,0.0,6.8,0.05358918723442728
2026-03-01,Boort,R7 2612m Pace M,7,254587876,42472857,1,ANGUS INDIANA,10.73,0.0,75.51,0.0,9.1,0.07995336588489356
2026-03-01,Boort,R7 2612m Pace M,7,254587876,46970183,2,MERRYWOOD PAUL,7.41,0.0,7.06,0.0,2.72,-0.006690292958371091
2026-03-01,Boort,R7 2612m Pace M,7,254587876,59769666,7,NEATNTIDY,5.93,0.0,46.0,1.0,4.8,0.14689493364616174
2026-03-01,Boort,R7 2612m Pace M,7,254587876,68157982,9,SHADOW CELT,8.12,0.0,6.9,1.0,2.16,-0.021774826872278136
2026-03-01,Boort,R7 2612m Pace M,7,254587876,86100393,3,HOORAH PHILTRA,6.36,0.0,9.26,0.0,1.82,0.04924134371137101
2026-03-01,Boort,R8 1900m Pace M,8,254587878,21560378,9,ALLTHEWAYTOROYALTY,50.24,0.0,259.95,0.0,42.0,0.016057564965335076
2026-03-01,Boort,R8 1900m Pace M,8,254587878,32349311,8,STANDANDELIVER,7.39,0.0,12.46,0.0,2.34,0.055061175463784515
2026-03-01,Boort,R8 1900m Pace M,8,254587878,44342931,2,TELL A TALL STORY,5.78,0.0,3.95,1.0,1.74,-0.08015417633918792
2026-03-01,Boort,R8 1900m Pace M,8,254587878,51151234,1,RICH LIST,27.42,0.0,116.89,0.0,14.27,0.027914678365933948
2026-03-01,Boort,R8 1900m Pace M,8,254587878,51478113,10,TASTE IT,12.74,0.0,5.22,0.0,1.9,-0.11307794559026087
2026-03-01,Boort,R8 1900m Pace M,8,254587878,55862926,3,STELLAR QUEEN,14.97,0.0,20.0,0.0,4.38,0.016800267201068794
2026-03-01,Boort,R8 1900m Pace M,8,254587878,63297983,4,ENABLE ME,4.96,1.0,3.81,1.0,1.66,-0.0608542883752434
2026-03-01,Boort,R8 1900m Pace M,8,254587878,73527484,6,SKADI,4.51,0.0,6.2,1.0,1.82,0.0604391674415278
2026-03-01,Boort,R8 1900m Pace M,8,254587878,95580026,5,REEKO REACTOR,15.0,0.0,102.09,0.0,10.5,0.05687138799098834
2026-03-01,Boort,R9 2250m Trot S,9,254587880,13580011,1,TENSION SEEKER,23.43,1.0,8.86,1.0,2.9,-0.07018649278529102
2026-03-01,Boort,R9 2250m Trot S,9,254587880,13903943,2,LOUIEVILLE LASS,7.18,0.0,15.69,1.0,3.85,0.07554090304666848
2026-03-01,Boort,R9 2250m Trot S,9,254587880,34975737,10,SHOW ME THE MOOLAH,77.71,0.0,110.0,0.0,17.0,0.003777447619938935
2026-03-01,Boort,R9 2250m Trot S,9,254587880,40119268,4,VAN DOREN,9.24,0.0,7.56,0.0,2.1,-0.02405002405002407
2026-03-01,Boort,R9 2250m Trot S,9,254587880,49040265,9,RASTAMON,15.47,0.0,10.67,0.0,2.56,-0.029079471165583973
2026-03-01,Boort,R9 2250m Trot S,9,254587880,51440497,3,MISS AVENGER,24.12,0.0,13.35,1.0,3.98,-0.03344699722361973
2026-03-01,Boort,R9 2250m Trot S,9,254587880,62065394,7,DREAMS OF LOVE,3.74,0.0,4.41,0.0,1.79,0.04062230952987253
2026-03-01,Boort,R9 2250m Trot S,9,254587880,62394955,11,ALDEBARAN ANTON,19.15,0.0,47.86,0.0,6.6,0.03132504618016648
2026-03-01,Boort,R9 2250m Trot S,9,254587880,66805390,5,CHAMPAGNES,36.1,0.0,85.0,0.0,19.94,0.015936125142577806
2026-03-01,Boort,R9 2250m Trot S,9,254587880,71145891,6,FREMARKS PEGGY,5.15,0.0,4.4,0.0,2.02,-0.03309796999117387
2026-03-01,Boort,R9 2250m Trot S,9,254587880,80301129,8,MAORIS RETURN,20.36,0.0,55.0,0.0,9.2,0.030934095374173964
2026-03-01,Burnie,R1 2180m Pace M,1,254587882,144293,4,ROYAL CADENCE,3.81,0.0,4.75,0.0,2.82,0.05194087581157619
2026-03-01,Burnie,R1 2180m Pace M,1,254587882,5423138,5,LALIBELA,10.23,0.0,4.85,0.0,2.82,-0.10843385635537284
2026-03-01,Burnie,R1 2180m Pace M,1,254587882,19258304,6,QUEENOFDANCE,8.46,0.0,9.55,1.0,4.39,0.013491267807854646
2026-03-01,Burnie,R1 2180m Pace M,1,254587882,61115188,2,MY MATE LUKE,9.61,0.0,7.6,0.0,2.92,-0.027520674735746736
2026-03-01,Burnie,R1 2180m Pace M,1,254587882,74528776,3,CAPTAIN CHEDDAR,5.48,1.0,4.11,1.0,2.18,-0.06082725060827249
