EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-59.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-59.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-58.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-58.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-57.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-57.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-56.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-56.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,4.8,,,4.8,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-55.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-55.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-54.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-54.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-53.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-53.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406939,Victoria,-52.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,4.3,,,4.3,,,1.01,,,,
2026-02-14 00:00:00.000 Z,AFL Origin/Western Australia v Victoria,35202155,HANDICAP,253333120,Handicap,406942,Western Australia,-52.5,LOSER,0,226,Western Australia,Victoria,-24,101,125,1.01,,,1.01,,,1.01,,,,
