EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_GOALS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_KICK_OFF,BEST_LAY_KICK_OFF,MATCHED_VOLUME_KICK_OFF,HALF_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,TOTAL_MATCHED_VOLUME
2020-12-29 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 29 Dec/Brisbane Roar FC (W) v Melbourne City (W),30205950,,177353629,Match Odds,37905964,Brisbane Roar FC (W),LOSER,0,0,Brisbane Roar FC (W),Melbourne City (W),0,0,0,2.08,2.22,1218.66,2020-12-29 06:21:45.000 +0000,1.77,1.84,10067.69,17562.44
2020-12-29 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 29 Dec/Brisbane Roar FC (W) v Melbourne City (W),30205950,,177353629,Match Odds,10475264,Melbourne City (W),LOSER,0,0,Brisbane Roar FC (W),Melbourne City (W),0,0,0,3.5,3.85,505.68,2020-12-29 06:21:45.000 +0000,5.9,6.8,1320.41,2438.76
2020-12-29 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 29 Dec/Brisbane Roar FC (W) v Melbourne City (W),30205950,,177353629,Match Odds,58805,The Draw,WINNER,1,0,Brisbane Roar FC (W),Melbourne City (W),0,0,0,3.75,4.2,432.27,2020-12-29 06:21:45.000 +0000,3.35,3.55,1419.02,17290.05
2020-12-30 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 30 Dec/Western Sydney Wanderers (W) v Sydney FC (W),30208471,,177419644,Match Odds,8839012,Sydney FC (W),WINNER,1,3,Western Sydney Wanderers (W),Sydney FC (W),,0,3,1.53,1.55,1440.68,2020-12-30 06:22:32.000 +0000,1.16,1.15,7163.06,15021.58
2020-12-30 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 30 Dec/Western Sydney Wanderers (W) v Sydney FC (W),30208471,,177419644,Match Odds,58805,The Draw,LOSER,0,3,Western Sydney Wanderers (W),Sydney FC (W),,0,3,4.8,5.1,264.67,2020-12-30 06:22:32.000 +0000,8.6,9.8,569.35,743.46
2020-12-30 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 30 Dec/Western Sydney Wanderers (W) v Sydney FC (W),30208471,,177419644,Match Odds,8839006,Western Sydney (W),LOSER,0,3,Western Sydney Wanderers (W),Sydney FC (W),,0,3,6.4,7,162.93,2020-12-30 06:22:32.000 +0000,48,95,1178.73,1214.71
2020-12-30 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 30 Dec/Canberra United (W) v Adelaide United (W),30208526,,177417774,Match Odds,8839013,Adelaide United (W),LOSER,0,7,Canberra United (W),Adelaide United (W),-1,4,3,2.74,2.84,440.91,2020-12-30 08:23:07.000 +0000,1.22,1.23,8802.71,16394.43
2020-12-30 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 30 Dec/Canberra United (W) v Adelaide United (W),30208526,,177417774,Match Odds,8839009,Canberra United (W),WINNER,1,7,Canberra United (W),Adelaide United (W),-1,4,3,2.42,2.52,2273.96,2020-12-30 08:23:07.000 +0000,18.5,20,3526.78,7108.67
2020-12-30 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 30 Dec/Canberra United (W) v Adelaide United (W),30208526,,177417774,Match Odds,58805,The Draw,LOSER,0,7,Canberra United (W),Adelaide United (W),-1,4,3,4.2,4.3,1029.99,2020-12-30 08:23:07.000 +0000,7,7.6,2018.42,8774.16
2021-01-02 00:00:00.000 +0000,Australian Soccer/Australian W-League Ladies/Fixtures 2 Jan/Western Sydney (W) v Newcastle Jets (W),30210175,,177451002,Match Odds,8839000,Newcastle Jets (W),LOSER,0,3,Western Sydney Wanderers (W),Newcastle Jets (W),,2,1,4.4,5,24.9,2021-01-02 08:50:43.000 +0000,11.5,13,746.78,1365.78
