Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
23/07/2024,Greyhounds,NSW,Gosford,Joe Lannutti,230955321,69390735,BACK,TRUE,Rated Price: 2.2 | Stake: 3 Units,2. Tarzan Teddy,0,2.88,-3,-3.00,1.60
23/07/2024,Greyhounds,NSW,Gosford,Joe Lannutti,230955311,71837740,BACK,TRUE,Rated Price: 1.6 | Stake: 5 Units,8. Power And Glory,1,1.48,2.4,2.40,-5.00
23/07/2024,Greyhounds,NSW,Gosford,Joe Lannutti,230955286,66366432,LAY,TRUE,Rated Price: 2.9 | Stake: 1 Units,3. Gambino,0,2.13,0.884955752,-1.00,0.88
23/07/2024,Greyhounds,NSW,Gosford,Joe Lannutti,230955301,71146232,LAY,TRUE,Rated Price: 4 | Stake: 1 Units,7. Fernando Vella,0,4.55,0.281690141,-1.00,0.28
23/07/2024,Greyhounds,NSW,Gosford,Joe Lannutti,230955306,67821754,LAY,FALSE,Rated Price: 6 | Stake: 1 Units,8. Zipping Maradona,0,29.04,0.035663338,-1.00,0.04
23/07/2024,Harness,QLD,Albion Park,Ryan Spice,230911222,2476545,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,9. Lady Digby,0,4,-1,-1.00,0.33
23/07/2024,Harness,QLD,Albion Park,Ryan Spice,230911226,24690190,BACK,FALSE,Rated Price: 17 | Stake: 1 Units,9. Myra Dawn,0,7.6,-1,-1.00,0.15
23/07/2024,Harness,QLD,Albion Park,Ryan Spice,230911226,36593167,BACK,FALSE,Rated Price: 10 | Stake: 1 Units,11. Soextra,0,14.46,-1,-1.00,0.07
23/07/2024,Harness,QLD,Albion Park,Ryan Spice,230911220,71687043,LAY,TRUE,Rated Price: 3 | Stake: 2 Units,4. Go Oh Mickey,0,2.89,1.058201058,-2.00,1.06
23/07/2024,Harness,WA,Bunbury,Scott Hill,230911236,71687439,BACK,FALSE,Rated Price: 1.3 | Stake: 5 Units,12. Welease Woddewick,0,1.69,-5,-5.00,7.25
23/07/2024,Harness,WA,Bunbury,Scott Hill,230911248,40785388,BACK,FALSE,Rated Price: 2 | Stake: 2 Units,7. Maddy Maddy,0,2.16,-2,-2.00,1.72
23/07/2024,Harness,WA,Bunbury,Scott Hill,230911244,52942536,BACK,FALSE,Rated Price: 2.2 | Stake: 2 Units,3. Bank Notice,0,2.72,-2,-2.00,1.16
