LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,41989001,1,Delago Lad,LOSER,3.46,LOSER,1.59,2617.82,3.6,3.15,3.5,3.41,3199.37,650,3.05,650,11.4,143.97,1567.67,1.63,1.56,1.59,1.59,344.91,3.3,3.45,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,5489248,2,Quick Return,WINNER,11,WINNER,2.88,593.11,12,9.6,11,10.52,1071.16,7.4,1.01,1.01,1.07,629.94,814.69,3.6,2.8,2.82,2.98,356.94,9.8,10.5,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,40188167,3,Toppa The Mountain,LOSER,18.31,LOSER,5,901.71,22,15,18,18.57,1046.56,650,23,650,64.2,6.57,654.97,5.6,4.8,5.1,4.95,157.72,20,21,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,45169158,4,Mission Estate,LOSER,11.15,LOSER,3.05,827.07,13,8.2,11,10.52,728.02,650,9.2,650,25.66,20.43,1064.87,3.3,2.88,3,3.05,995.82,11,12,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,26516158,6,Celine,LOSER,36.7,WINNER,6.6,471.47,36,20,36,32.05,305.46,650,25,650,80.01,6.69,652.21,7.2,6.4,6.6,6.84,105.82,28,32,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,27152491,7,Nicotera,LOSER,54.61,LOSER,9.6,212.21,60,32,50,49.3,151.4,650,65,300,174.2,2.18,485.62,9.2,7.6,8.8,8.36,44.41,38,42,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,53679848,8,Omoplata,LOSER,4.16,WINNER,1.71,1562.81,4.5,3.7,4.2,3.96,5081.14,650,3.1,650,20.96,42.04,1612.18,1.79,1.61,1.71,1.7,403.57,4,4.1,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,638985,10,Bold Tropic,LOSER,38.12,LOSER,6.53,242.51,42,30,38,34.69,265.75,650,50,650,150.36,2.58,494.49,7,5.9,6.6,6.58,74.9,32,36,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,61069922,11,Ciao Uno,LOSER,80,LOSER,11.48,192.43,90,46,80,63.67,95.17,730,100,650,186.43,4.49,296.65,12,11,11.5,11.76,67.84,50,55,1.04,0.98
2023-10-01,14:50:00.000,14:52:50.000,Alice Springs,NT,1,218977762,R1 1200m Hcap,218977763,Thoroughbred,1200,Hcap,61069923,12,Talent Quest,LOSER,7.05,LOSER,2.26,831.77,8.4,6.4,6.6,7.39,2133.97,130,1.73,36,6,157.65,1586.81,2.48,2.2,2.2,2.28,709.62,7.8,8.2,1.04,0.98
