Date,Track,Race Name,Race,Market,Selection,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
2025-03-01,Alice Springs,R1 1200m Hcap,1,240173946,695472,2,Quizzle,4,1.0,16.86,1.0,4.52
2025-03-01,Alice Springs,R1 1200m Hcap,1,240173946,56528378,7,Il Don Cavallo,1,0.0,7.12,1.0,2.46
2025-03-01,Alice Springs,R1 1200m Hcap,1,240173946,59115244,11,Muselet,3,0.0,7.73,0.0,2.76
2025-03-01,Alice Springs,R1 1200m Hcap,1,240173946,66110713,1,Faithful Champion,2,0.0,6.75,0.0,2.3
2025-03-01,Alice Springs,R1 1200m Hcap,1,240173946,72916030,3,Supreme Goal,5,0.0,4.74,0.0,2.0
2025-03-01,Alice Springs,R2 1200m Hcap,2,240173951,15844961,3,Thats Justified,3,0.0,17.0,0.0,6.17
2025-03-01,Alice Springs,R2 1200m Hcap,2,240173951,25487513,1,Supreme Attraction,2,0.0,51.93,1.0,13.5
2025-03-01,Alice Springs,R2 1200m Hcap,2,240173951,43548911,2,Early Crow,5,0.0,7.2,0.0,2.83
2025-03-01,Alice Springs,R2 1200m Hcap,2,240173951,48907730,4,Otycoon,1,0.0,1.86,0.0,1.35
2025-03-01,Alice Springs,R2 1200m Hcap,2,240173951,69903461,6,Flying Yishu,4,1.0,9.8,1.0,3.3
2025-03-01,Alice Springs,R3 1100m Hcap,3,240173956,24139470,8,Tango Stepz,3,0.0,23.95,0.0,5.19
2025-03-01,Alice Springs,R3 1100m Hcap,3,240173956,40470985,2,Bold Tropic,4,0.0,15.0,1.0,3.36
2025-03-01,Alice Springs,R3 1100m Hcap,3,240173956,40879586,7,Upside,1,0.0,10.0,0.0,3.1
2025-03-01,Alice Springs,R3 1100m Hcap,3,240173956,50903424,6,Hellara,2,0.0,4.6,0.0,1.99
2025-03-01,Alice Springs,R3 1100m Hcap,3,240173956,66004806,3,Frankfurt,5,0.0,10.0,0.0,2.94
2025-03-01,Alice Springs,R4 1000m Hcap,4,240173961,2141890,2,Governor,5,0.0,7.0,0.0,2.23
2025-03-01,Alice Springs,R4 1000m Hcap,4,240173961,38999883,3,Arrogant Miss,3,0.0,5.75,0.0,2.18
2025-03-01,Alice Springs,R4 1000m Hcap,4,240173961,39242437,4,Super Famous,1,1.0,4.78,1.0,1.94
2025-03-01,Alice Springs,R4 1000m Hcap,4,240173961,62032532,6,Realtin,2,0.0,6.4,1.0,2.16
2025-03-01,Alice Springs,R4 1000m Hcap,4,240173961,80091882,1,Bad Man,4,0.0,19.0,0.0,4.41
2025-03-01,Alice Springs,R5 1600m CL2,5,240173966,244623,1,Cavendish,1,0.0,1.25,1.0,1.13
2025-03-01,Alice Springs,R5 1600m CL2,5,240173966,530356,2,Becquerel,5,1.0,13.91,1.0,2.97
2025-03-01,Alice Springs,R5 1600m CL2,5,240173966,44590452,5,Silentdeel,3,0.0,18.5,0.0,3.4
2025-03-01,Alice Springs,R5 1600m CL2,5,240173966,67532725,3,Sheer Reward,2,0.0,22.62,0.0,5.4
2025-03-01,Alice Springs,R5 1600m CL2,5,240173966,80640582,6,Nasty Streak,4,0.0,28.43,0.0,4.84
2025-03-01,Alice Springs,R6 1400m Hcap,6,240173971,22042534,2,Write Your Name,1,0.0,11.75,0.0,4.08
2025-03-01,Alice Springs,R6 1400m Hcap,6,240173971,36782890,1,Great Buy,2,1.0,4.8,1.0,2.12
2025-03-01,Alice Springs,R6 1400m Hcap,6,240173971,57450955,3,Kangaroo Court,3,0.0,2.29,1.0,1.52
2025-03-01,Alice Springs,R6 1400m Hcap,6,240173971,61592880,6,Zesty Spice,4,0.0,6.43,0.0,2.54
2025-03-01,Alice Springs,R6 1400m Hcap,6,240173971,80640583,5,Iknowhatyouredoing,5,0.0,14.72,0.0,4.8
2025-03-01,Ascot,R1 1000m 3yo,1,240172214,2585946,2,Blue Rocket,2,0.0,6.25,1.0,2.6
2025-03-01,Ascot,R1 1000m 3yo,1,240172214,79525317,1,Keep Ita Mystery,3,0.0,4.84,0.0,2.54
2025-03-01,Ascot,R1 1000m 3yo,1,240172214,80641249,3,Coondle,5,0.0,12.36,0.0,4.2
2025-03-01,Ascot,R1 1000m 3yo,1,240172214,80641250,4,Ginger Morpheus,1,0.0,2.58,0.0,1.71
2025-03-01,Ascot,R1 1000m 3yo,1,240172214,80641251,5,Kay Tee Why,4,1.0,5.7,1.0,2.83
2025-03-01,Ascot,R2 1000m 2yo,2,240172223,80641253,1,Pembeton,1,0.0,4.0,0.0,1.71
2025-03-01,Ascot,R2 1000m 2yo,2,240172223,80641254,2,My Riches,4,0.0,8.71,0.0,3.11
2025-03-01,Ascot,R2 1000m 2yo,2,240172223,80641256,4,Ripper Rupert,3,0.0,18.16,1.0,4.38
2025-03-01,Ascot,R2 1000m 2yo,2,240172223,80641259,9,Jewel Of Zavala,5,0.0,17.61,0.0,3.89
2025-03-01,Ascot,R2 1000m 2yo,2,240172223,80641260,11,Memphis Minx,2,0.0,5.67,0.0,2.26
2025-03-01,Ascot,R3 1600m Hcap,3,240172232,41199098,4,Above The Peg,4,0.0,26.0,0.0,9.8
2025-03-01,Ascot,R3 1600m Hcap,3,240172232,43510608,3,Zephyra,5,0.0,9.88,0.0,4.31
2025-03-01,Ascot,R3 1600m Hcap,3,240172232,63641697,2,Fluro Neuro,2,1.0,5.9,1.0,3.03
2025-03-01,Ascot,R3 1600m Hcap,3,240172232,73178775,1,Captain Pluto,1,0.0,4.37,0.0,2.4
2025-03-01,Ascot,R3 1600m Hcap,3,240172232,80363827,6,Memory Parade,3,0.0,5.55,1.0,2.74
2025-03-01,Ascot,R4 1600m Hcap,4,240172241,48403486,1,Here For Cheques,2,1.0,3.4,1.0,1.41
2025-03-01,Ascot,R4 1600m Hcap,4,240172241,53089449,2,Special Sort,5,0.0,17.59,0.0,3.0
2025-03-01,Ascot,R4 1600m Hcap,4,240172241,56645529,4,Covert Rose,1,0.0,5.57,1.0,1.95
2025-03-01,Ascot,R4 1600m Hcap,4,240172241,66240630,3,Stylish Lord,4,0.0,3.03,1.0,1.34
2025-03-01,Ascot,R4 1600m Hcap,4,240172241,80641263,5,Playing Around,3,0.0,8.01,0.0,2.12
2025-03-01,Ascot,R5 1400m Hcap,5,240172250,39499051,2,Famous Jurney,3,0.0,23.0,0.0,2.88
2025-03-01,Ascot,R5 1400m Hcap,5,240172250,40940984,1,War Gem,2,0.0,46.59,0.0,4.7
2025-03-01,Ascot,R5 1400m Hcap,5,240172250,50142563,7,Ex Sport Girl,5,0.0,21.58,0.0,2.5
2025-03-01,Ascot,R5 1400m Hcap,5,240172250,67858309,8,Fortunes Luck,4,0.0,17.1,1.0,1.97
2025-03-01,Ascot,R5 1400m Hcap,5,240172250,80641267,6,Terratif,1,1.0,1.36,1.0,1.11
