EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,BEST_BACK_FIRST_BALL,BEST_LAY_FIRST_BALL,MATCHED_VOLUME_FIRST_BALL,BEST_BACK_FIRST_INN_FOUR_OV,BEST_LAY_FIRST_INN_FOUR_OV,MATCHED_VOLUME_FIRST_INN_FOUR_OV,BEST_BACK_FIRST_INN_SIX_OV,BEST_LAY_FIRST_INN_SIX_OV,MATCHED_VOLUME_FIRST_INN_SIX_OV,BEST_BACK_FIRST_INN_TEN_OV,BEST_LAY_FIRST_INN_TEN_OV,MATCHED_VOLUME_FIRST_INN_TEN_OV,BEST_BACK_FIRST_INN_FIFTEEN_OV,BEST_LAY_FIRST_INN_FIFTEEN_OV,MATCHED_VOLUME_FIRST_INN_FIFTEEN_OV,BEST_BACK_FIRST_INN_CONCLUSION,BEST_LAY_FIRST_INN_CONCLUSION,MATCHED_VOLUME_FIRST_INN_CONCLUSION,BEST_BACK_SECOND_INN_FOUR_OV,BEST_LAY_SECOND_INN_FOUR_OV,MATCHED_VOLUME_SECOND_INN_FOUR_OV,BEST_BACK_SECOND_INN_SIX_OV,BEST_LAY_SECOND_INN_SIX_OV,MATCHED_VOLUME_SECOND_INN_SIX_OV,BEST_BACK_SECOND_INN_TEN_OV,BEST_LAY_SECOND_INN_TEN_OV,MATCHED_VOLUME_SECOND_INN_TEN_OV,BEST_BACK_SECOND_INN_FIFTEEN_OV,BEST_LAY_SECOND_INN_FIFTEEN_OV,MATCHED_VOLUME_SECOND_INN_FIFTEEN_OV,TOTAL_MATCHED_VOLUME
2023-10-19 00:00:00.000 +0000, WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,32713169,MATCH_ODDS,219663215,Match Odds,12217242,Melbourne Stars WBBL,WINNER,1,Sydney Sixers WBBL,Melbourne Stars WBBL,2.12,2.14,81702.32,1.89,1.86,1614368.84,1.72,1.66,2582610.72,1.87,1.84,4250536.26,1.77,1.73,4966185.64,2.46,2.44,5706017.07,1.7,1.64,7618912.15,1.58,1.29,8692690.22,1.19,1.16,11749420.61,1.85,1.7,17083780.99,18823098.83
2023-10-19 00:00:00.000 +0000, WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,32713169,MATCH_ODDS,219663215,Match Odds,12217558,Sydney Sixers WBBL,LOSER,0,Sydney Sixers WBBL,Melbourne Stars WBBL,1.87,1.88,280673.78,2.16,2.12,1038966,1.97,2.46,2090730.38,2.12,2.12,2340066.71,2.32,2.28,3126800.6,1.7,1.68,3886211.78,2.5,2.48,4978644.6,3.75,2.66,5022838.88,6.4,6.4,5046154.88,2.34,2.14,5085719.7,11487814.98
2023-10-20 00:00:00.000 +0000, WBBL/Melbourne Renegades WBBL v Brisbane Heat WBBL,32713180,MATCH_ODDS,219663391,Match Odds,12217559,Brisbane Heat WBBL,WINNER,1,Melbourne Renegades WBBL,Brisbane Heat WBBL,2.1,2.08,51406.38,1.44,1.39,801119.42,1.58,1.52,1952444.24,1.47,1.45,2416781.18,1.53,1.44,2664893.05,1.36,1.35,3753590.38,1.92,1.84,5014438.17,1.55,1.5,6084511.49,1.56,1.5,6795771.84,1.02,1.01,9960393.77,10560842.05
2023-10-20 00:00:00.000 +0000, WBBL/Melbourne Renegades WBBL v Brisbane Heat WBBL,32713180,MATCH_ODDS,219663391,Match Odds,12215569,Melbourne Renegades WBBL,LOSER,0,Melbourne Renegades WBBL,Brisbane Heat WBBL,1.88,1.89,47435.69,3.35,3.3,168221.34,2.86,2.78,181698.64,3.2,3.1,198911.02,2.94,2.88,204269.28,3.75,2.72,246348.43,2.16,2.1,401225.84,2.86,2.92,592859.71,2.82,2.78,671692.12,80,50,748232.75,753229.69
2023-10-20 00:00:00.000 +0000, WBBL/Hobart Hurricanes WBBL v Perth Scorchers WBBL,32713182,MATCH_ODDS,219663567,Match Odds,12217370,Hobart Hurricanes WBBL,LOSER,0,Hobart Hurricanes WBBL,Perth Scorchers WBBL,2.36,2.38,8556.89,2.1,2.18,32451.83,2.18,2.12,36623.9,2.22,2.18,458032.3,3.5,3.15,542132.98,7,6.8,606527.22,100,110,618382.76,110,100,619023.48,65,60,621571.1,1000,,622233.66,622233.66
2023-10-20 00:00:00.000 +0000, WBBL/Hobart Hurricanes WBBL v Perth Scorchers WBBL,32713182,MATCH_ODDS,219663567,Match Odds,12217371,Perth Scorchers WBBL,WINNER,1,Hobart Hurricanes WBBL,Perth Scorchers WBBL,1.71,1.7,187776.12,1.89,1.87,1555782.9,1.87,1.81,1597689.46,1.85,1.82,2204169.67,1.46,1.41,3127546.15,1.17,1.14,4402408.98,1.01,1.01,5774847.13,1.04,1.01,5817701.85,1.02,1.01,5921610.02,1.01,1.01,5934658.98,5934666.43
2023-10-21 00:00:00.000 +0000, WBBL/Adelaide Strikers WBBL v Melbourne Stars WBBL,32719648,MATCH_ODDS,219766486,Match Odds,12215567,Adelaide Strikers WBBL,WINNER,1,Adelaide Strikers WBBL,Melbourne Stars WBBL,2,2.04,219663.58,1.43,1.41,1557415.51,1.3,1.26,1911659.76,1.17,1.16,3181983.61,1.23,1.22,4205716.03,1.43,1.41,5632023.75,1.01,1.01,7837662.63,1.01,1.01,7845766.62,,,7845926.75,,,7845926.75,7845926.75
2023-10-21 00:00:00.000 +0000, WBBL/Adelaide Strikers WBBL v Melbourne Stars WBBL,32719648,MATCH_ODDS,219766486,Match Odds,12217242,Melbourne Stars WBBL,LOSER,0,Adelaide Strikers WBBL,Melbourne Stars WBBL,1.97,2,36035.09,3.4,3.3,123742.39,4.8,4.3,127517.56,6.8,6.8,138581.51,5.1,5.3,146460.38,3.4,3.3,155985.96,100,100,194044.87,1000,,194858.63,,,194859.39,,,194859.39,194859.39
2023-10-22 00:00:00.000 +0000, WBBL/Perth Scorchers WBBL v Brisbane Heat WBBL,32719649,MATCH_ODDS,219766662,Match Odds,12217559,Brisbane Heat WBBL,WINNER,1,Perth Scorchers WBBL,Brisbane Heat WBBL,2.06,2.08,56164.15,1.99,1.99,541042.5,1.71,1.65,685241.43,1.35,1.33,1245091.82,1.15,1.13,2084710.06,1.15,1.1,3089934.54,1.21,1.15,4301376.95,1.45,1.36,5028324.78,1.02,1.02,6681778.79,1.01,1.01,7057915.13,7060904.14
2023-10-22 00:00:00.000 +0000, WBBL/Perth Scorchers WBBL v Brisbane Heat WBBL,32719649,MATCH_ODDS,219766662,Match Odds,12217371,Perth Scorchers WBBL,LOSER,0,Perth Scorchers WBBL,Brisbane Heat WBBL,1.93,1.94,129722.15,2,1.96,538783.17,1.96,2.4,567203.08,4,3.9,587346.93,7.8,7.6,600404.51,8,10,614302.44,6.2,6.2,644185.54,3.35,3.2,654211.61,80,60,671428.01,230,220,675561.26,676107.84
