LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2025-04-01,18:22:00.000,18:22:55.000,Albion Park,QLD,1,241672665,R1 2138m Pace M,241672666,Harness,2138,Pace,76389068,1,Ruby Rules,LOSER,171.49,LOSER,5.88,70.3,240,44,170,107.58,134.71,740,24,36,81.02,10.51,310.37,7.2,5.8,5.9,6.09,235.02,100,120,1.01,0.99
2025-04-01,18:22:00.000,18:22:55.000,Albion Park,QLD,1,241672665,R1 2138m Pace M,241672666,Harness,2138,Pace,74784947,2,Fate Awaits,WINNER,1.18,WINNER,1.02,3573.92,1.36,1.15,1.19,1.21,16447.82,1.21,1.01,1.01,1.06,4995.83,892.19,1.09,1.02,1.02,1.05,3112.52,1.2,1.22,1.01,0.99
2025-04-01,18:22:00.000,18:22:55.000,Albion Park,QLD,1,241672665,R1 2138m Pace M,241672666,Harness,2138,Pace,73920682,3,Fakistra,LOSER,574.63,LOSER,36,18.69,840,120,690,415.41,35.79,950,90,90,190.47,3.96,26.92,40,17,36,27.16,52.17,470,500,1.01,0.99
2025-04-01,18:22:00.000,18:22:55.000,Albion Park,QLD,1,241672665,R1 2138m Pace M,241672666,Harness,2138,Pace,81850625,4,Path To Greatness,LOSER,8.24,WINNER,1.21,337.53,8.4,4.7,6,5.94,2259.73,780,6.8,780,21.24,161.2,25.67,1.43,1.2,1.2,1.24,936.34,6.2,6.4,1.01,0.99
2025-04-01,18:22:00.000,18:22:55.000,Albion Park,QLD,1,241672665,R1 2138m Pace M,241672666,Harness,2138,Pace,73420390,5,Ultimate Ark,LOSER,390,LOSER,136.79,93.7,1000,220,390,490.52,35.9,820,40,40,114.17,4.74,20.19,100,60,75,83.36,3.54,300,670,1.01,0.99
2025-04-01,18:22:00.000,18:22:55.000,Albion Park,QLD,1,241672665,R1 2138m Pace M,241672666,Harness,2138,Pace,74528926,6,Happy As Can Be,LOSER,667.69,LOSER,75,19.1,970,70,970,392.99,34.21,990,80,100,252.99,3.24,13.43,65,12,65,41.9,9.44,510,760,1.01,0.99
2025-04-01,18:56:00.000,18:57:06.000,Albion Park,QLD,2,241672667,R2 2138m Pace M,241672668,Harness,2138,Pace,81850626,1,Summer Punch,LOSER,85,LOSER,15,227.44,160,44,85,86.39,76.25,780,130,730,447.12,1.73,22.89,27,7.8,15,19.63,83.28,80,95,1.02,0.96
2025-04-01,18:56:00.000,18:57:06.000,Albion Park,QLD,2,241672667,R2 2138m Pace M,241672668,Harness,2138,Pace,81850627,2,Lucky Luda,LOSER,11.5,LOSER,3.19,449.66,14,6,11,9.87,1222.6,480,11,480,18.77,146,58.3,5.3,2.46,3.7,2.82,822.37,12,13.5,1.02,0.96
2025-04-01,18:56:00.000,18:57:06.000,Albion Park,QLD,2,241672667,R2 2138m Pace M,241672668,Harness,2138,Pace,81850628,3,Ideal Pursuit,LOSER,380,LOSER,37.31,27.24,430,85,380,245.08,24.68,700,440,700,628.67,0.83,22.57,46,13.5,46,26.58,13.67,220,290,1.02,0.96
2025-04-01,18:56:00.000,18:57:06.000,Albion Park,QLD,2,241672667,R2 2138m Pace M,241672668,Harness,2138,Pace,81850629,4,Bennydasook,LOSER,6.79,LOSER,2.77,764.74,8,3.6,6.6,6.65,1140.73,480,2.18,480,7.57,335.71,70.78,2.9,2.02,2.8,2.53,246.61,6.2,7,1.02,0.96
2025-04-01,18:56:00.000,18:57:06.000,Albion Park,QLD,2,241672667,R2 2138m Pace M,241672668,Harness,2138,Pace,81850630,5,Rally Around,LOSER,29.22,LOSER,6.4,131.07,42,21,23,28.09,337.97,750,7,450,38.71,37.43,8.69,7.2,6,6.4,6.46,53.35,29,34,1.02,0.96
2025-04-01,18:56:00.000,18:57:06.000,Albion Park,QLD,2,241672667,R2 2138m Pace M,241672668,Harness,2138,Pace,81758476,6,Sitting On Eight,WINNER,28.21,WINNER,5.3,433.17,42,18.5,18.5,30.6,201.17,260,1.01,1.01,1.54,1848.78,222.93,6.6,4.9,5.9,5.33,103.04,30,34,1.02,0.96
2025-04-01,18:56:00.000,18:57:06.000,Albion Park,QLD,2,241672667,R2 2138m Pace M,241672668,Harness,2138,Pace,81850631,7,Mighty Crunch,LOSER,1.39,WINNER,1.13,4617.69,1.91,1.36,1.45,1.49,10188.76,130,1.18,120,1.58,1964.22,21.51,1.24,1.11,1.13,1.16,998.49,1.45,1.5,1.02,0.96
2025-04-01,19:34:00.000,19:34:55.000,Albion Park,QLD,3,241672669,R3 2138m Trot S,241672670,Harness,2138,Trot,539365,1,Midnight Secret,LOSER,80,LOSER,29.01,134.62,110,11,80,31,459.94,970,120,970,147.53,26.09,28.91,36,3.25,28,16.67,376.91,18,19.5,1.02,0.95
2025-04-01,19:34:00.000,19:34:55.000,Albion Park,QLD,3,241672669,R3 2138m Trot S,241672670,Harness,2138,Trot,807557,2,Good Heart,LOSER,126.99,LOSER,12.3,167.09,300,110,120,158.51,48.13,750,140,430,323.2,0.84,34.73,18.5,9.8,13.5,15.58,37.66,130,170,1.02,0.95
2025-04-01,19:34:00.000,19:34:55.000,Albion Park,QLD,3,241672669,R3 2138m Trot S,241672670,Harness,2138,Trot,73498853,3,Voltain,LOSER,6,LOSER,2.19,370.74,10,5.5,7.2,6.64,1588.58,840,7.4,450,67.9,32.15,128,2.78,2.12,2.28,2.4,100,7,7.4,1.02,0.95
2025-04-01,19:34:00.000,19:34:55.000,Albion Park,QLD,3,241672669,R3 2138m Trot S,241672670,Harness,2138,Trot,60987488,4,Crookwell Eyes,LOSER,82.22,LOSER,12.5,102.31,130,70,90,101.92,45.19,750,85,750,159.2,2.89,70.56,14,11.5,11.5,12.75,46.72,110,140,1.02,0.95
2025-04-01,19:34:00.000,19:34:55.000,Albion Park,QLD,3,241672669,R3 2138m Trot S,241672670,Harness,2138,Trot,81565986,5,Yukond Me,LOSER,8.2,LOSER,3.15,293.63,13.5,7.2,8.2,8.4,521.65,440,2.6,120,5.15,174.81,71.46,3.85,2.96,3,3.09,43.68,7.4,8,1.02,0.95
2025-04-01,19:34:00.000,19:34:55.000,Albion Park,QLD,3,241672669,R3 2138m Trot S,241672670,Harness,2138,Trot,23303638,6,Natty Pagger,LOSER,31.76,WINNER,6.6,222.92,70,30,30,38.77,166.23,440,6.4,120,12.75,134.53,14.68,9,6.4,6.6,7.58,82.36,48,55,1.02,0.95
2025-04-01,19:34:00.000,19:34:55.000,Albion Park,QLD,3,241672669,R3 2138m Trot S,241672670,Harness,2138,Trot,6104240,7,Ignite,WINNER,10,WINNER,3.03,292.77,11,8.2,10,9.72,461.5,7.2,1.01,1.01,1.85,1339.38,,3.1,2.38,3,2.97,59.96,9.8,11,1.02,0.95
