Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose, Bsp , Tipster_Profit , Back_Profit , Lay_Profit 
31/01/2025,Greyhounds,VIC,Geelong,Michael Tye,238909664,59995499,LAY,TRUE,Rated Price: 3.15 | Stake: 2 Units,1. Power Out,0,2.89,0.98,-2,0.984126984
31/01/2025,Greyhounds,VIC,Geelong,Michael Tye,238909669,74745256,BACK,FALSE,Rated Price: 1.9 | Stake: 2 Units,7. Paw Xena,1,1.6,1.12,1.116,-2
31/01/2025,Greyhounds,VIC,Geelong,Michael Tye,238909639,72642130,BACK,FALSE,Rated Price: 1.55 | Stake: 3 Units,2. Serial Sticker,1,1.43,1.2,1.1997,-3
31/01/2025,Greyhounds,NSW,Richmond,Joe Lannutti,238908817,72879227,LAY,TRUE,Rated Price: 5 | Stake: 2 Units,8. Trunkey Mink,0,2.1,1.69,-2,1.690909091
31/01/2025,Greyhounds,NSW,Richmond,Joe Lannutti,238908812,71083517,BACK,TRUE,Rated Price: 1.6 | Stake: 4 Units,2. My Three Boys,1,1.35,1.3,1.302,-4
31/01/2025,Greyhounds,NSW,Richmond,Joe Lannutti,238908847,60038282,LAY,FALSE,Rated Price: 9 | Stake: 2 Units,7. Major Soko,0,21.26,0.09,-2,0.091806515
31/01/2025,Harness,VIC,Geelong,Brett & Darren Carroll,238909418,47663560,BACK,FALSE,Rated Price: 1.5 | Stake: 2 Units,3. Jeremy Lou,0,1.48,-2,-2,3.875
31/01/2025,Harness,VIC,Geelong,Brett & Darren Carroll,238909409,35710040,BACK,TRUE,Rated Price: 1.4 | Stake: 3 Units,10. Corravally Star,0,1.62,-3,-3,4.5
31/01/2025,Harness,VIC,Geelong,Brett & Darren Carroll,238909412,38276675,BACK,FALSE,Rated Price: 1.9 | Stake: 2 Units,8. Ata Rangi,0,3.5,-2,-2,0.744
31/01/2025,Harness,VIC,Geelong,Brett & Darren Carroll,238909433,79491229,LAY,TRUE,Rated Price: 9 | Stake: 3 Units,2. Davolas Legacy,0,6.02,0.56,-3,0.555776892
31/01/2025,Harness,NSW,Newcastle,Will Norman,238909079,70387508,LAY,FALSE,Rated Price: 7 | Stake: 1 Units,7. Sally Bigtime,0,16.5,0.06,-1,0.06
31/01/2025,Thoroughbred,NSW,Canterbury,Mitch Lewis,238870277,4214391,LAY,TRUE,Rated Price: 5.5 | Stake: 1 Units,7. Scintilla,1,2.26,-1,1.134,-1
31/01/2025,Thoroughbred,NSW,Canterbury,Mitch Lewis,238870261,79523868,BACK,TRUE,Rated Price: 1.8 | Stake: 3 Units,2. Bright Red,0,2.64,-3,-3,1.646341463
31/01/2025,Thoroughbred,NSW,Canterbury,Mitch Lewis,238870237,168371,BACK,FALSE,Rated Price: 3 | Stake: 2 Units,4. Namaste,0,2.76,-2,-2,1.022727273
31/01/2025,Thoroughbred,VIC,Moonee Valley,Glenn Ingram,238874217,68712874,BACK,TRUE,Rated Price: 3 | Stake: 3 Units,12. Dimora Queen ,0,4.4,-3,-3,0.820588235
31/01/2025,Thoroughbred,VIC,Moonee Valley,Jackson Oldham,238874181,35477297,BACK,TRUE,Rated Price: 2 | Stake: 3 Units,1. Glenfinnan,0,2.38,-3,-3,2.02173913
31/01/2025,Thoroughbred,QLD,Sunshine Coast,The Leg Up,238870102,59620121,LAY,FALSE,Rated Price: 4.2 | Stake: 1 Units,6. Lavoni,0,2.94,0,-1,0.479381443
