EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_FIRST_BOUNCE,BEST_LAY_FIRST_BOUNCE,MATCHED_VOLUME_FIRST_BOUNCE,BEST_BACK_PRICE_APPROX_QUARTER_TIME,BEST_LAY_PRICE_APPROX_QUARTER_TIME,MATCHED_VOLUME_QUARTER_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,BEST_BACK_PRICE_APPROX_THREE_QUARTER_TIME,BEST_LAY_PRICE_APPROX_THREE_QUARTER_TIME,MATCHED_VOLUME_APPROX_THREE_QUARTER_TIME,TOTAL_MATCHED_VOLUME
2025-08-14 00:00:00.000 Z,Women's AFL/Carlton (W) v Collingwood (W),34400344,MATCH_ODDS,245867388,Match Odds,12443132,Carlton (W),WINNER,1,66,Carlton (W),v Collingwood (W),24,45,21,,,,,,,,,,,,,
2025-08-14 00:00:00.000 Z,Women's AFL/Carlton (W) v Collingwood (W),34400344,MATCH_ODDS,245867388,Match Odds,12443130,Collingwood (W),LOSER,0,66,Carlton (W),v Collingwood (W),24,45,21,,,,,,,,,,,,,
2025-08-14 00:00:00.000 Z,Women's AFL/West Coast (W) v Gold Coast (W),34400345,MATCH_ODDS,245867632,Match Odds,26814172,Gold Coast (W),LOSER,0,55,West Coast (W),v Gold Coast (W),15,35,20,,,,,,,,,,,,,
2025-08-14 00:00:00.000 Z,Women's AFL/West Coast (W) v Gold Coast (W),34400345,MATCH_ODDS,245867632,Match Odds,26814174,West Coast (W),WINNER,1,55,West Coast (W),v Gold Coast (W),15,35,20,,,,,,,,,,,,,
2025-08-15 00:00:00.000 Z,Women's AFL/Sydney (W) v Richmond (W),34400346,MATCH_ODDS,245867876,Match Odds,26814173,Richmond (W),LOSER,0,96,Sydney (W),v Richmond (W),20,58,38,2.26,2.34,4433.48,1.6,5.1,5061.87,2,5.1,5061.87,4.1,,5061.91,5061.91
2025-08-15 00:00:00.000 Z,Women's AFL/Sydney (W) v Richmond (W),34400346,MATCH_ODDS,245867876,Match Odds,47691797,Sydney (W),WINNER,1,96,Sydney (W),v Richmond (W),20,58,38,1.74,1.8,4112.53,1.23,3.05,4257.25,1.23,3.05,4346.25,,1.01,4528.83,4528.83
2025-08-16 00:00:00.000 Z,Women's AFL/Geelong (W) v North Melbourne (W),34400347,MATCH_ODDS,245868121,Match Odds,22505676,Geelong (W),LOSER,0,72,Geelong (W),v North Melbourne (W),-30,21,51,4.1,,121.71,2,,123.49,2,,123.49,2.5,,123.49,123.49
2025-08-16 00:00:00.000 Z,Women's AFL/Geelong (W) v North Melbourne (W),34400347,MATCH_ODDS,245868121,Match Odds,22505674,North Melbourne (W),WINNER,1,72,Geelong (W),v North Melbourne (W),-30,21,51,1.19,1.27,1149.58,1.13,1.56,1189.58,1.01,1.56,1189.58,1.01,1.47,1189.67,1210.38
2025-08-16 00:00:00.000 Z,Women's AFL/GWS (W) v Essendon (W),34400348,MATCH_ODDS,245868365,Match Odds,47691799,Essendon (W),WINNER,1,114,GWS (W),v Essendon (W),-56,29,85,1.46,2.4,642.59,1.39,,987.08,1.01,1.12,1026.04,,1.01,1058.24,1058.24
2025-08-16 00:00:00.000 Z,Women's AFL/GWS (W) v Essendon (W),34400348,MATCH_ODDS,245868365,Match Odds,12543370,GWS (W),LOSER,0,114,GWS (W),v Essendon (W),-56,29,85,2.86,3.2,749.94,2,7.2,1032.91,1.03,,1032.93,1.03,,1032.93,1032.93
2025-08-16 00:00:00.000 Z,Women's AFL/Western Bulldogs (W) v Melbourne (W),34400349,MATCH_ODDS,245868609,Match Odds,12443129,Melbourne (W),WINNER,1,76,Western Bulldogs (W),v Melbourne (W),-48,14,62,1.12,1.18,3630.04,1.02,1.44,3640.21,1.02,1.21,3640.21,,1.01,3705.64,3705.64
