EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,BEST_BACK_FIRST_BALL,BEST_LAY_FIRST_BALL,MATCHED_VOLUME_FIRST_BALL,BEST_BACK_FIRST_INN_FOUR_OV,BEST_LAY_FIRST_INN_FOUR_OV,MATCHED_VOLUME_FIRST_INN_FOUR_OV,BEST_BACK_FIRST_INN_SIX_OV,BEST_LAY_FIRST_INN_SIX_OV,MATCHED_VOLUME_FIRST_INN_SIX_OV,BEST_BACK_FIRST_INN_TEN_OV,BEST_LAY_FIRST_INN_TEN_OV,MATCHED_VOLUME_FIRST_INN_TEN_OV,BEST_BACK_FIRST_INN_FIFTEEN_OV,BEST_LAY_FIRST_INN_FIFTEEN_OV,MATCHED_VOLUME_FIRST_INN_FIFTEEN_OV,BEST_BACK_FIRST_INN_CONCLUSION,BEST_LAY_FIRST_INN_CONCLUSION,MATCHED_VOLUME_FIRST_INN_CONCLUSION,BEST_BACK_SECOND_INN_FOUR_OV,BEST_LAY_SECOND_INN_FOUR_OV,MATCHED_VOLUME_SECOND_INN_FOUR_OV,BEST_BACK_SECOND_INN_SIX_OV,BEST_LAY_SECOND_INN_SIX_OV,MATCHED_VOLUME_SECOND_INN_SIX_OV,BEST_BACK_SECOND_INN_TEN_OV,BEST_LAY_SECOND_INN_TEN_OV,MATCHED_VOLUME_SECOND_INN_TEN_OV,BEST_BACK_SECOND_INN_FIFTEEN_OV,BEST_LAY_SECOND_INN_FIFTEEN_OV,MATCHED_VOLUME_SECOND_INN_FIFTEEN_OV,TOTAL_MATCHED_VOLUME
2022-12-13 00:00:00.000 +0000, Twenty20 Big Bash/Sydney Thunder v Melbourne Stars,31902907,MATCH_ODDS,207037335,Match Odds,5728187,Melbourne Stars,LOSER,0,Sydney Thunder,Melbourne Stars,2.4,2.42,123147.84,2.76,2.66,328470.31,2.66,2.62,386928.53,3.3,2.7,471274.53,9.2,8.6,513409.19,11.5,11.5,539440.39,3.75,3.65,612950.1,5.2,4,628413.01,2.62,2.5,691228.52,2.24,1.63,1763031.8,3823931.03
2022-12-13 00:00:00.000 +0000, Twenty20 Big Bash/Sydney Thunder v Melbourne Stars,31902907,MATCH_ODDS,207037335,Match Odds,5728190,Sydney Thunder,WINNER,1,Sydney Thunder,Melbourne Stars,1.71,1.72,724076.05,1.61,1.54,3116347.52,1.64,1.59,4570174.42,1.46,1.43,7642598.76,1.15,1.11,15041547.19,1.1,1.09,17669454.71,1.42,1.35,22408416.94,1.26,1.19,23361591.63,1.64,1.61,26193334.27,1.86,1.75,29477987.6,33636645.52
2022-12-14 00:00:00.000 +0000, Twenty20 Big Bash/Adelaide Strikers v Sydney Sixers,31902910,MATCH_ODDS,207066520,Match Odds,5728253,Adelaide Strikers,WINNER,1,Adelaide Strikers,Sydney Sixers,2,2.02,143401.98,1.93,1.84,602655.05,1.84,1.81,1977762.36,1.43,1.37,4853743.87,1.34,1.31,10611932.73,1.34,1.31,13439198.61,1.12,1.09,20212151.63,1.16,1.12,21057615.97,1.01,1.01,25718353.89,1.01,1.01,26012586.12,26027633.59
2022-12-14 00:00:00.000 +0000, Twenty20 Big Bash/Adelaide Strikers v Sydney Sixers,31902910,MATCH_ODDS,207066520,Match Odds,5728225,Sydney Sixers,LOSER,0,Adelaide Strikers,Sydney Sixers,1.98,1.99,1005257.71,2.12,2.02,3470879.62,2.2,2.18,3616723.29,3.6,3.35,3780542.01,4.1,3.9,3903123.42,4.1,3.9,4000001.48,11,10,4066881.32,8,8.6,4070388.84,110,100,4095842.9,210,190,4101121.54,4104241.44
2022-12-15 00:00:00.000 +0000, Twenty20 Big Bash/Brisbane Heat v Melbourne Renegades,31902911,MATCH_ODDS,207066771,Match Odds,5728194,Brisbane Heat,LOSER,0,Brisbane Heat,Melbourne Renegades,2.2,2.22,442185.83,3.95,3.9,575653.95,3.65,3.6,593852.82,2.34,2.3,725063.06,5.6,5.7,816061.59,2.82,2.78,857970.38,4.5,4.4,953021.45,9.2,8.6,961188.69,7,4.9,968910.08,15.5,13.5,1019657.48,1030520.16
2022-12-15 00:00:00.000 +0000, Twenty20 Big Bash/Brisbane Heat v Melbourne Renegades,31902911,MATCH_ODDS,207066771,Match Odds,5728189,Melbourne Renegades,WINNER,1,Brisbane Heat,Melbourne Renegades,1.83,1.84,556900.43,1.37,1.34,4350994.48,1.4,1.37,5902782.91,1.76,1.75,9848659.05,1.22,1.19,14556718.94,1.57,1.54,17234835.23,1.29,1.27,22631186.95,1.14,1.1,24116931.33,1.2,1.14,25799835.43,1.12,1.06,31865295.35,34173542.06
2022-12-16 00:00:00.000 +0000, Twenty20 Big Bash/Melbourne Stars v Hobart Hurricanes,31902913,MATCH_ODDS,207559533,Match Odds,5728193,Hobart Hurricanes,LOSER,0,Melbourne Stars,Hobart Hurricanes,1.67,1.68,1008410.12,2.48,2.46,2249662.43,2.24,2.24,2267314.59,3.55,2.92,2315214.36,3.55,3.2,2381268.7,3.5,3.5,2396410.27,3.9,3.75,2511361.21,4.6,4.7,2530777.28,4.1,4,2576159.97,26,20,2640778.67,2654061.82
2022-12-16 00:00:00.000 +0000, Twenty20 Big Bash/Melbourne Stars v Hobart Hurricanes,31902913,MATCH_ODDS,207559533,Match Odds,5728187,Melbourne Stars,WINNER,1,Melbourne Stars,Hobart Hurricanes,2.46,2.48,78897.29,1.77,1.65,1634813.3,1.8,1.76,2349775.59,1.51,1.34,4186687.82,1.47,1.38,9141272.84,1.4,1.38,11064064.1,1.36,1.34,16519058.97,1.29,1.24,18327578.62,1.34,1.31,21114200.59,1.06,1.04,28915717.17,30068660.93
2022-12-16 00:00:00.000 +0000, Twenty20 Big Bash/Sydney Thunder v Adelaide Strikers,31902918,MATCH_ODDS,207559783,Match Odds,5728253,Adelaide Strikers,WINNER,1,Sydney Thunder,Adelaide Strikers,2.04,2.06,59832.06,2.72,2.7,1293945.49,3.65,3.5,1310807.88,2.38,2.3,1356260.39,2.9,2.68,2451081.94,4.4,4.4,2472042.75,,,11359919.82,,,11359919.82,,,11359919.82,,,11359919.82,11359919.82
2022-12-16 00:00:00.000 +0000, Twenty20 Big Bash/Sydney Thunder v Adelaide Strikers,31902918,MATCH_ODDS,207559783,Match Odds,5728190,Sydney Thunder,LOSER,0,Sydney Thunder,Adelaide Strikers,1.94,1.95,183886.45,1.59,1.53,4299043.63,1.4,1.38,5523579.33,1.78,1.71,7872621,1.6,1.52,12732079.41,1.3,1.28,15414773.25,,,18055980.01,,,18055980.01,,,18055980.01,,,18055980.01,18055980.01
