MARKET_ID,LOCAL_MEETING_DATE,EXP_START_DATETIME,STATE_CODE,TRACK,RACE_NO,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RACING_TYPE,RUNNER_STATUS,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,5962191,2. Brier,Thoroughbred,LOSER,3.75,4.1,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,64520240,4. Ortega,Thoroughbred,LOSER,7.6,9.6,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,1463045,5. Bold Print,Thoroughbred,LOSER,5.9,7.8,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,66004994,10. Bonsafox,Thoroughbred,LOSER,100,150,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,52014156,3. City Hustler,Thoroughbred,LOSER,23,48,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,58671598,14. Never Let Me Go,Thoroughbred,REMOVED,16.5,18.5,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,66004996,13. Greenidge,Thoroughbred,LOSER,24,40,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,36841438,1. Angerstein,Thoroughbred,LOSER,140,390,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,66004992,6. Bravue,Thoroughbred,LOSER,28,48,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,66004995,11. Harmonett,Thoroughbred,LOSER,15.5,27,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,2611270,8. Superconstellation,Thoroughbred,LOSER,10.5,15,1.43,1.19
224822335,2024-02-15 00:00:00.000 +1100,2024-02-15 06:45:00.000 +0000,VIC,Pakenham,1,Cash Back 2nd,60415248,12. Zousuko,Thoroughbred,WINNER,2,2.1,1.43,1.19
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,58407417,7. Redoutes Night,Thoroughbred,WINNER,1.72,1.83,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,42676685,6. Danerich Dan,Thoroughbred,LOSER,48,90,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,52237905,8. Merrigold,Thoroughbred,LOSER,16,18,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,64122384,11. Just Malcolm,Thoroughbred,LOSER,55,180,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,5281625,9. Cool Heart,Thoroughbred,LOSER,14,24,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,39057082,4. Rotokura,Thoroughbred,LOSER,6.8,8,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,3678122,1. Little Max,Thoroughbred,LOSER,120,150,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,47871593,13. Springlodge,Thoroughbred,LOSER,210,300,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,51053043,2. Macedonian Marvel,Thoroughbred,LOSER,10,13.5,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,4288353,10. Soju,Thoroughbred,LOSER,2.8,3,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,63798019,3. Flying Knee,Thoroughbred,REMOVED,11,16,1.47,1.27
224822343,2024-02-15 00:00:00.000 +1100,2024-02-15 07:15:00.000 +0000,VIC,Pakenham,2,Cash Back 2nd,57883755,12. Oakleigh,Thoroughbred,LOSER,110,120,1.47,1.27
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,65292597,7. Rishiri,Thoroughbred,LOSER,9.8,12,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,66005002,11. Jungle Dreamer,Thoroughbred,LOSER,15,16.5,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,66004998,2. Turf Draw,Thoroughbred,LOSER,60,80,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,66005000,8. The Mansman,Thoroughbred,REMOVED,1.4,1.5,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,65519823,12. Magic Defense,Thoroughbred,LOSER,7.6,9,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,64997830,6. Quizlet,Thoroughbred,LOSER,36,40,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,66005001,9. Women In Uniform,Thoroughbred,LOSER,46,55,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,66004999,5. Maputo,Thoroughbred,LOSER,46,50,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,2112704,4. Freight Train,Thoroughbred,WINNER,6,7,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,65292583,3. Flanagan,Thoroughbred,LOSER,7.8,9,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,62869133,10. Cleopatra Link,Thoroughbred,LOSER,28,32,1.45,1.3
224822351,2024-02-15 00:00:00.000 +1100,2024-02-15 07:45:00.000 +0000,VIC,Pakenham,3,Cash Back 2nd,48401803,1. Affluential,Thoroughbred,LOSER,46,60,1.45,1.3
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,41331417,5. Henty,Thoroughbred,LOSER,40,1000,1.38,1.2
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,65487404,2. Magarten,Thoroughbred,WINNER,2.1,2.2,1.38,1.2
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,56321817,4. Fine Rebel,Thoroughbred,REMOVED,3.8,3.95,1.38,1.2
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,66005009,8. Cotton Eye Joe,Thoroughbred,LOSER,85,100,1.38,1.2
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,66005007,1. The Claimant,Thoroughbred,LOSER,4.6,4.9,1.38,1.2
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,41988805,9. Five Ounce,Thoroughbred,LOSER,75,80,1.38,1.2
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,38109917,7. The Marg Factor,Thoroughbred,LOSER,7,10,1.38,1.2
224822359,2024-02-15 00:00:00.000 +1100,2024-02-15 08:15:00.000 +0000,VIC,Pakenham,4,Cash Back 2nd,66005008,6. Mickio,Thoroughbred,LOSER,4.4,5.9,1.38,1.2
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005015,10. Capricorn Star,Thoroughbred,LOSER,7,7.4,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005011,4. Attain,Thoroughbred,REMOVED,22,25,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005018,14. Illative,Thoroughbred,LOSER,5.7,6.8,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005012,5. I Am Victorious,Thoroughbred,LOSER,18,19,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005014,8. Super Sleuth,Thoroughbred,LOSER,24,1000,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,636083,1. Rampant Lion,Thoroughbred,WINNER,14,21,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005016,11. Galway Miss,Thoroughbred,LOSER,130,200,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005010,3. Andiamo Rosso,Thoroughbred,LOSER,4.7,5,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,570424,7. Scorsese,Thoroughbred,LOSER,2.92,2.94,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,66005017,13. Jessup,Thoroughbred,LOSER,40,70,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,65230019,2. Vail Mountain,Thoroughbred,LOSER,8.8,9,1.32,1.17
224822367,2024-02-15 00:00:00.000 +1100,2024-02-15 08:45:00.000 +0000,VIC,Pakenham,5,Cash Back 2nd,58138294,12. Jenni The Jet,Thoroughbred,LOSER,11.5,13.5,1.32,1.17
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,66005023,7. The Jesters Son,Thoroughbred,LOSER,4.9,5.1,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,66005024,8. Tosinsky,Thoroughbred,LOSER,17,17.5,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,58962105,2. Burj Emperor,Thoroughbred,LOSER,24,29,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,66005028,13. Colonel Hathi,Thoroughbred,LOSER,120,160,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,66005025,9. Thoughtful Woman,Thoroughbred,REMOVED,20,38,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,66005021,4. Eclipsion,Thoroughbred,LOSER,3.65,5,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,58407405,1. Adiuro,Thoroughbred,LOSER,28,1000,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,9335675,3. Cavalry Man,Thoroughbred,LOSER,10,1000,1.38,1.11
224822375,2024-02-15 00:00:00.000 +1100,2024-02-15 09:15:00.000 +0000,VIC,Pakenham,6,Cash Back 2nd,66005027,11. Pure Paradise,Thoroughbred,WINNER,1.66,1.71,1.38,1.11
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,2549417,1. Legionnaire,Thoroughbred,LOSER,23,26,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,51217989,5. Aminikii,Thoroughbred,LOSER,70,110,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,66005036,15. Haraldus,Thoroughbred,LOSER,1.58,1.68,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,66005032,7. Memphis Shadow,Thoroughbred,LOSER,22,30,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,3091288,10. The Negotiator,Thoroughbred,WINNER,6.6,9,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,66005031,3. North Channel,Thoroughbred,REMOVED,7.4,19,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,63798027,4. Morryl Moral,Thoroughbred,LOSER,6.6,6.8,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,3457896,6. Komachi,Thoroughbred,LOSER,13.5,14.5,1.36,1.1
224822383,2024-02-15 00:00:00.000 +1100,2024-02-15 09:45:00.000 +0000,VIC,Pakenham,7,Cash Back 2nd,66005034,12. Primal Spirit,Thoroughbred,LOSER,9,22,1.36,1.1
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,970814,4. Sparkling Blue,Thoroughbred,LOSER,3.45,5.4,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,66005040,12. Bolsheviks,Thoroughbred,LOSER,14,15,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,49765548,9. Satin Image,Thoroughbred,LOSER,27,70,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,57916717,10. Marion Street,Thoroughbred,REMOVED,7.8,8,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,66005038,6. Frost Yourself,Thoroughbred,LOSER,9.8,13,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,40165205,1. Lulu Darling,Thoroughbred,WINNER,2.44,2.56,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,51594197,2. Lievore,Thoroughbred,LOSER,10,13.5,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,44415750,11. Morning Melody,Thoroughbred,LOSER,5,7,1.34,1.08
224822391,2024-02-15 00:00:00.000 +1100,2024-02-15 10:15:00.000 +0000,VIC,Pakenham,8,Cash Back 2nd,1179686,13. Needlework,Thoroughbred,LOSER,160,1000,1.34,1.08
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,66032885,12. Chocolate Royal,Thoroughbred,LOSER,110,200,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,65022992,5. Ceremonious,Thoroughbred,LOSER,2.86,3.05,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,51502097,3. Testing The Cugat,Thoroughbred,LOSER,170,1000,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,66032886,14. Largenincharge,Thoroughbred,LOSER,170,1000,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,40717799,6. Dragoon,Thoroughbred,WINNER,10.5,11.5,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,65757608,2. Shades Of Sheriff,Thoroughbred,LOSER,120,190,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,5635291,8. Limburg,Thoroughbred,REMOVED,1.57,1.67,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,66032883,10. Princess Pia,Thoroughbred,LOSER,3.15,4.2,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,40785608,4. Undisturbed,Thoroughbred,LOSER,80,200,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,51312610,9. Sheza Snake,Thoroughbred,LOSER,180,1000,1.45,1.27
224860002,2024-02-16 00:00:00.000 +1100,2024-02-16 07:15:00.000 +0000,VIC,Moonee Valley,1,Cash Back 2nd,66032881,1. Sconaero,Thoroughbred,LOSER,180,1000,1.45,1.27
224860011,2024-02-16 00:00:00.000 +1100,2024-02-16 07:45:00.000 +0000,VIC,Moonee Valley,2,Cash Back 2nd,66032889,2. Vilnius,Thoroughbred,REMOVED,2.02,2.04,1.39,1.32
224860011,2024-02-16 00:00:00.000 +1100,2024-02-16 07:45:00.000 +0000,VIC,Moonee Valley,2,Cash Back 2nd,766613,3. French Flirt,Thoroughbred,WINNER,6,6.6,1.39,1.32
224860011,2024-02-16 00:00:00.000 +1100,2024-02-16 07:45:00.000 +0000,VIC,Moonee Valley,2,Cash Back 2nd,66032888,1. Mawhera,Thoroughbred,LOSER,1.86,1.93,1.39,1.32
224860011,2024-02-16 00:00:00.000 +1100,2024-02-16 07:45:00.000 +0000,VIC,Moonee Valley,2,Cash Back 2nd,59723242,6. Jayzeal,Thoroughbred,LOSER,100,150,1.39,1.32
224860011,2024-02-16 00:00:00.000 +1100,2024-02-16 07:45:00.000 +0000,VIC,Moonee Valley,2,Cash Back 2nd,66032890,4. Spangled Sipper,Thoroughbred,LOSER,6,6.6,1.39,1.32
224860011,2024-02-16 00:00:00.000 +1100,2024-02-16 07:45:00.000 +0000,VIC,Moonee Valley,2,Cash Back 2nd,48908176,7. Oh No George,Thoroughbred,LOSER,120,240,1.39,1.32
224860011,2024-02-16 00:00:00.000 +1100,2024-02-16 07:45:00.000 +0000,VIC,Moonee Valley,2,Cash Back 2nd,41831149,5. Three Over Two,Thoroughbred,LOSER,180,1000,1.39,1.32
224860020,2024-02-16 00:00:00.000 +1100,2024-02-16 08:15:00.000 +0000,VIC,Moonee Valley,3,Cash Back 2nd,58601055,6. Quebeck,Thoroughbred,WINNER,2.74,3,1.29,1.09
224860020,2024-02-16 00:00:00.000 +1100,2024-02-16 08:15:00.000 +0000,VIC,Moonee Valley,3,Cash Back 2nd,65328103,9. Dougies Dream,Thoroughbred,LOSER,18.5,22,1.29,1.09
224860020,2024-02-16 00:00:00.000 +1100,2024-02-16 08:15:00.000 +0000,VIC,Moonee Valley,3,Cash Back 2nd,66032895,12. Supamano,Thoroughbred,LOSER,26,36,1.29,1.09
224860020,2024-02-16 00:00:00.000 +1100,2024-02-16 08:15:00.000 +0000,VIC,Moonee Valley,3,Cash Back 2nd,65022803,2. Son Of Zorro,Thoroughbred,LOSER,9.6,11.5,1.29,1.09
224860020,2024-02-16 00:00:00.000 +1100,2024-02-16 08:15:00.000 +0000,VIC,Moonee Valley,3,Cash Back 2nd,66032893,10. Happy Link,Thoroughbred,LOSER,2.46,2.48,1.29,1.09
224860020,2024-02-16 00:00:00.000 +1100,2024-02-16 08:15:00.000 +0000,VIC,Moonee Valley,3,Cash Back 2nd,66032891,5. Henrys Blade,Thoroughbred,LOSER,4.6,9.4,1.29,1.09
224860020,2024-02-16 00:00:00.000 +1100,2024-02-16 08:15:00.000 +0000,VIC,Moonee Valley,3,Cash Back 2nd,786507,3. Famoso,Thoroughbred,REMOVED,10,11.5,1.29,1.09
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,6861141,9. Gilmore,Thoroughbred,LOSER,3.85,4,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,66032903,6. Simply Sparklez,Thoroughbred,LOSER,16.5,20,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,47392988,7. Who Shot Suzy,Thoroughbred,LOSER,9,11,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,66032901,4. Greyt Mumma,Thoroughbred,LOSER,3.35,3.8,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,66032904,10. Bye Bye Betty,Thoroughbred,LOSER,32,48,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,66032900,2. Showies Best Shot,Thoroughbred,LOSER,26,40,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,66032902,5. End Journey,Thoroughbred,WINNER,6.4,9.2,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,66032905,11. Chalice Well,Thoroughbred,LOSER,7.8,9.4,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,64721060,3. Arctic Fairy,Thoroughbred,LOSER,8.4,8.8,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,66032899,1. Moon And Back,Thoroughbred,REMOVED,13.5,14,1.29,1.11
224860029,2024-02-16 00:00:00.000 +1100,2024-02-16 08:45:00.000 +0000,VIC,Moonee Valley,4,Cash Back 2nd,52936647,8. Frose,Thoroughbred,LOSER,90,160,1.29,1.11
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,61631139,11. Sir Peter,Thoroughbred,LOSER,180,1000,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,49513536,2. Mr Blackwood,Thoroughbred,LOSER,19.5,32,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,6166031,3. Untethered,Thoroughbred,LOSER,6.2,7.4,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,64574722,8. Rapinoe,Thoroughbred,WINNER,6.6,8.6,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,48968255,7. Farag,Thoroughbred,LOSER,11,15.5,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,40598980,1. Dubai Moon,Thoroughbred,LOSER,4.4,4.9,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,50853290,6. Kentucky Nick,Thoroughbred,LOSER,6.6,7.6,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,60264637,9. Yes Sir Icanboogie,Thoroughbred,LOSER,17.5,27,1.29,1.1
224860038,2024-02-16 00:00:00.000 +1100,2024-02-16 09:15:00.000 +0000,VIC,Moonee Valley,5,Cash Back 2nd,55013365,5. Roaring Engine,Thoroughbred,REMOVED,2.54,2.66,1.29,1.1
224860047,2024-02-16 00:00:00.000 +1100,2024-02-16 09:45:00.000 +0000,VIC,Moonee Valley,6,Cash Back 2nd,62394063,4. Staunch,Thoroughbred,LOSER,2.64,2.72,1.34,1.16
224860047,2024-02-16 00:00:00.000 +1100,2024-02-16 09:45:00.000 +0000,VIC,Moonee Valley,6,Cash Back 2nd,61631166,2. Eight Martinis,Thoroughbred,LOSER,4.2,4.6,1.34,1.16
224860047,2024-02-16 00:00:00.000 +1100,2024-02-16 09:45:00.000 +0000,VIC,Moonee Valley,6,Cash Back 2nd,54109336,7. Samuel Langhorne,Thoroughbred,LOSER,3.2,3.3,1.34,1.16
