LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,39056823,1,Keayang Marven,LOSER,4.4,WINNER,1.39,647.75,7,4.1,4.2,4.71,2522.38,180,1.26,180,3.36,1509.05,1196.08,1.69,1.38,1.4,1.49,861.01,4.7,4.9,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,11947444,2,It Aint The Money,LOSER,1.86,LOSER,1.23,2772.29,2.6,1.81,1.87,1.99,9224.84,590,1.86,590,11.04,1915.16,1776.97,1.31,1.22,1.3,1.28,309,2.06,2.1,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,3602887,3,Key Largo,WINNER,13.49,WINNER,2.44,160.39,13,4.8,12.5,7.66,1606.2,14,1.01,1.01,1.72,5903.54,356.25,2.3,1.95,2.24,2.11,314.61,7.6,8,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,18165640,4,First String,LOSER,68.33,LOSER,7.36,94.8,75,23,60,49.58,117.26,590,19.5,590,72.26,24.14,231.02,8,8,8,8,2.98,46,48,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,16407887,5,Harps,LOSER,34,LOSER,4.5,126.88,36,24,34,27.18,204.04,590,8.8,590,24.28,107.2,243,4,3.95,3.95,3.96,26.72,24,25,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,41553607,6,The Rocknroll King,LOSER,36,LOSER,4.69,132.87,48,22,36,28.71,298.88,590,10.5,590,34.8,50.14,326.1,4.7,4,4.2,4.32,62.35,22,24,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,19193870,7,Explicit Castle,LOSER,220.7,LOSER,14.83,14.32,310,95,220,143.22,48.79,790,55,700,158,7.36,119.75,23,14.5,15.5,14.69,12.02,110,170,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,4838317,9,No Doubt,LOSER,64.92,LOSER,5.28,124.83,85,34,65,50.83,118.3,440,18,340,58.49,25.38,378.44,6.4,4.5,5,4.95,650.96,48,65,1.03,0.98
1/01/2022,6:12:00 PM,6:13:04 PM,Albion Park,QLD,1,192878294,R1 1660m Pace M,192878295,Harness,1660,Pace,17980190,10,Ohoka Chopper,LOSER,15.95,WINNER,3.51,385.98,22,12.5,18,16.36,980.4,440,6.2,340,18.53,150.32,315.92,4,3,3.15,3.22,165.73,16.5,18,1.03,0.98
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,39978396,1,Sweet Jemma,LOSER,1.46,LOSER,1.11,5296,1.92,1.41,1.48,1.6,20334.93,590,1.19,440,1.66,6402.1,1693.74,1.26,1.1,1.1,1.13,1748.97,1.56,1.57,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,38828855,2,Molliesmaryelle,LOSER,96.8,WINNER,6.87,94.27,130,30,110,63.96,102.6,590,3.25,590,40,51.19,269.8,6.6,5.7,6.4,5.99,42,55,70,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,26608805,3,Heavenly Wisdom,LOSER,581.5,LOSER,20.02,39.82,660,90,560,367.8,12.67,990,980,990,985.54,0.24,98.89,15.5,15.5,15.5,15.5,3.23,260,540,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,24444151,4,Jewel Of Peak,LOSER,19.76,LOSER,2.98,229.72,20,12,19.5,14.72,2054.86,980,27,980,87.58,49.71,616.32,3,2.82,2.9,2.95,36,16.5,17.5,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,20258387,5,Mollys Secret,LOSER,368.06,WINNER,11.32,46.52,430,80,370,192.42,61.41,990,590,990,812.13,0.77,39.26,12,10.5,12,11.58,17.11,190,410,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,25018220,6,She Owns The Day,LOSER,100.26,LOSER,10.62,108.91,150,70,100,91.47,96.64,990,70,990,295.77,4.58,180.62,,,,,,80,85,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,21336574,7,Goalkicker,LOSER,287.34,LOSER,16,53.54,290,70,200,133.25,71.18,990,110,990,526.54,1.94,,11.5,11.5,11.5,11.5,3.72,150,260,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,25912288,8,Shes Koala Tee,WINNER,8.28,WINNER,1.57,482.11,8.6,5,8.2,6.86,3036.75,15.5,1.01,1.01,1.56,4555.97,969.35,1.75,1.57,1.57,1.65,791.24,7.8,8,1.02,0.99
1/01/2022,6:44:00 PM,6:44:48 PM,Albion Park,QLD,2,192878296,R2 1660m Pace M,192878297,Harness,1660,Pace,28003737,9,Girl From Oz,LOSER,15.1,LOSER,2.26,339.33,17,6,14.5,10.01,2147.47,590,2.3,590,21.3,87.22,534.11,2.34,2.14,2.24,2.25,82.92,11,12,1.02,0.99
