Date,Track,Race Name,Race,MarketId,SelectionId,Rug,Dog,Rated Price,Early Speed,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_VALUE
5/08/2024,Addington,R1 295m C0,1,231426077,69128889,2,Homebush Yogi,7.35,0.365436761,0,38,0,,0.109738632
5/08/2024,Addington,R1 295m C0,1,231426077,72312093,3,Impressive Show,8.89,Unknown,0,5.2,0,,-0.079821753
5/08/2024,Addington,R1 295m C0,1,231426077,72312094,5,Party Bus,8.57,Unknown,0,3.64,1,,-0.15803916
5/08/2024,Addington,R1 295m C0,1,231426077,44249665,6,Olive Tree,13.33,Unknown,0,22.41,0,,0.030395818
5/08/2024,Addington,R1 295m C0,1,231426077,72312095,7,Wave Dancer,3.84,0.46025181,0,6.2,0,,0.099126344
5/08/2024,Addington,R1 295m C0,1,231426077,72312096,8,Strawberry Girl,5.86,0.200182522,1,3.47,1,,-0.117535974
5/08/2024,Addington,R1 295m C0,1,231426077,70666220,9,Martias Jewel,7.76,Unknown,0,160,0,,0.122615979
5/08/2024,Addington,R10 525m Heat,10,231426095,72312098,1,Scoot On Over,3.17,0.584357181,0,4.9,0,,0.111375781
5/08/2024,Addington,R10 525m Heat,10,231426095,67325167,2,Tea Pot,13.32,0.632726168,0,34,1,,0.04566331
5/08/2024,Addington,R10 525m Heat,10,231426095,63894194,3,Opawa Marcelle,22.73,0.211931385,0,6,1,,-0.122671946
5/08/2024,Addington,R10 525m Heat,10,231426095,68890413,4,Whats On,12.48,Unknown,0,4.6,0,,-0.137263099
5/08/2024,Addington,R10 525m Heat,10,231426095,70287429,5,Keyara,10.55,0.626520058,0,28.39,0,,0.05956306
5/08/2024,Addington,R10 525m Heat,10,231426095,2524090,6,Sleep Tight,11.04,0.453595822,0,8.6,0,,-0.02569936
5/08/2024,Addington,R10 525m Heat,10,231426095,72062533,7,Ripslinger Rory,4.52,0.779417708,0,7.2,0,,0.082350049
5/08/2024,Addington,R10 525m Heat,10,231426095,49430245,8,Know Dispute,12.72,0.24028681,1,11,1,,-0.012292739
5/08/2024,Addington,R11 295m C1,11,231426097,65292855,1,Homebush Honor,3.55,0.750077957,0,8.8,0,,0.168053777
5/08/2024,Addington,R11 295m C1,11,231426097,55133349,2,Katy Did It,15.42,0.182857261,0,13,0,,-0.012072234
5/08/2024,Addington,R11 295m C1,11,231426097,54704784,3,Impressive Crush,33.47,0.498656244,0,129.41,0,,0.022150124
5/08/2024,Addington,R11 295m C1,11,231426097,47148513,4,Homebush Tessa,6.34,0.585355517,0,6.2,1,,-0.003561616
5/08/2024,Addington,R11 295m C1,11,231426097,54174739,5,Hurunui Rose,14.35,0.173869145,0,16.5,0,,0.009080351
5/08/2024,Addington,R11 295m C1,11,231426097,62136471,6,Hilton Forgot,13.57,0.149550969,0,71.88,1,,0.059779892
5/08/2024,Addington,R11 295m C1,11,231426097,42483618,7,Opawa Rhino,9.47,0.426752145,1,2.5,1,,-0.294403379
5/08/2024,Addington,R11 295m C1,11,231426097,45120108,8,Homebush Theo,4.6,0.5068123,0,5.5,0,,0.035573123
5/08/2024,Addington,R12 295m C1,12,231426099,50953065,5,Hurunui Mouse,68.87,Unknown,,,,,
5/08/2024,Addington,R12 295m C1,12,231426099,47871897,1,Homebush Madison,24.71,0.426654994,0,74.85,0,,0.027109392
5/08/2024,Addington,R12 295m C1,12,231426099,61288706,2,Master Leo,11.3,0.654582315,0,3.8,1,,-0.17466232
5/08/2024,Addington,R12 295m C1,12,231426099,70666232,3,Homebush Gomez,3.44,0.350037895,1,3.35,1,,-0.007809788
5/08/2024,Addington,R12 295m C1,12,231426099,52842080,4,Impressive Toad,9.23,0.25049432,0,19,0,,0.055710783
5/08/2024,Addington,R12 295m C1,12,231426099,45690891,6,Chanelle,3.42,0.668606999,0,7,0,,0.149540518
5/08/2024,Addington,R12 295m C1,12,231426099,72062532,7,Homebush Dominic,7.78,0.674611326,0,5.49,1,,-0.053614658
5/08/2024,Addington,R12 295m C1,12,231426099,41902113,8,Opawa Lilly,19.5,0.23085738,0,16.22,0,,-0.01037023
5/08/2024,Addington,R13 295m C1,13,231426101,66069763,1,Homebush Apollo,7.73,0.146882518,0,15.5,0,,0.064849977
5/08/2024,Addington,R13 295m C1,13,231426101,47148511,2,Homebush Chilli,11.5,0.529352877,0,40,0,,0.061956522
5/08/2024,Addington,R13 295m C1,13,231426101,57339371,3,Alpha Dave,4.36,0.587939708,1,4,1,,-0.020642202
5/08/2024,Addington,R13 295m C1,13,231426101,41523271,4,Sozins Prince,8.99,0.262571415,0,10.44,1,,0.015449265
5/08/2024,Addington,R13 295m C1,13,231426101,72312106,5,Calm Stream,9.23,0.668559935,0,4,1,,-0.141657638
5/08/2024,Addington,R13 295m C1,13,231426101,47039819,6,Homebush Leana,23.4,0.316512606,0,36,0,,0.014957265
5/08/2024,Addington,R13 295m C1,13,231426101,70422029,7,Go Lottie,3.79,0.666254,0,4.1,0,,0.019949804
5/08/2024,Addington,R13 295m C1,13,231426101,58069635,8,Is That Toby,35.28,0.412618872,0,17.44,0,,-0.028994778
5/08/2024,Addington,R14 295m C1,14,231426103,40995899,1,Homebush Cardi,12.28,0.332892416,0,20,0,,0.031433225
5/08/2024,Addington,R14 295m C1,14,231426103,56528861,2,Sweet Morgan,27.85,0.188462373,0,11.5,0,,-0.051049879
5/08/2024,Addington,R14 295m C1,14,231426103,67938476,3,Whitney Baxter,5.86,0.565927667,0,4.3,0,,-0.061909675
5/08/2024,Addington,R14 295m C1,14,231426103,60385944,4,Homebush Cash,2.27,0.513711799,1,2.62,1,,0.058849245
5/08/2024,Addington,R14 295m C1,14,231426103,59918047,5,Homebush Willow,28.34,0.354594673,0,28,0,,-0.000428471
