LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,61522802,1,Lindens Gold,LOSER,17.03,WINNER,3.91,1415.97,27,15.5,27,17.13,2067.64,890,5.7,890,22.34,108.16,270.38,3.95,3.05,3.9,3.82,209.38,17,17.5,1.02,0.99
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,62789726,2,Five Down,LOSER,11.25,LOSER,2.84,2239.69,13,8.4,12.5,11.77,1663.56,680,5.1,680,15.62,189.36,376.03,2.96,2.36,2.84,2.85,308.79,11.5,13,1.02,0.99
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,67790955,3,Red Tori,LOSER,5.22,LOSER,1.65,2765.26,5.4,4,5.3,4.6,7778.72,130,1.5,130,5.57,445.52,289.84,1.66,1.59,1.65,1.62,1988.84,4.8,4.9,1.02,0.99
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,68825776,4,Hughbert,LOSER,60,LOSER,9.6,390.88,230,46,130,66.73,860.14,900,29,900,118.52,30.04,276.43,11.5,9,10,10.06,65.2,55,60,1.02,0.99
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,15708471,5,Watch Me Rock,WINNER,2.48,WINNER,1.33,6528.74,2.68,1.81,2.46,2.43,23085.68,5.1,1.05,2.74,2.07,2914.37,1477.99,1.38,1.32,1.34,1.35,1400.35,2.52,2.56,1.02,0.99
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,68825777,6,A Lot Of Class,LOSER,42.85,LOSER,8,651.58,80,38,60,47.72,1056.37,680,13,680,41.7,72.68,304.63,9.4,7.8,7.8,8.3,130.48,44,48,1.02,0.99
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,68825778,7,Diamond Light,LOSER,12,LOSER,3.17,1005.7,17.5,8,9.2,11.96,4294.78,680,6.2,680,10.57,265.53,324.42,3.8,2.84,3.1,3.09,1188.07,11,11.5,1.02,0.99
2024-05-01,15:14:00.000,15:14:32.000,Ascot,WA,1,228270974,R1 1400m 3yo,228270975,Thoroughbred,1400,3yo,68825779,8,Cable Rock,LOSER,7,WINNER,2.08,3587.4,18.5,7,7,8.72,5630.95,70,1.6,1.65,10.52,266.05,215.97,2.84,2,2.06,2.23,2074.66,7.2,7.4,1.02,0.99
2024-05-01,15:54:00.000,15:54:38.000,Ascot,WA,2,228270981,R2 1600m Hcap,228270982,Thoroughbred,1600,Hcap,48403486,1,Here For Cheques,WINNER,3.85,WINNER,1.55,2339.52,4.8,3,3.25,3.99,6393.32,14.5,1.01,1.01,1.95,3278.49,1131.8,1.71,1.54,1.55,1.61,1905.58,4,4.1,1.02,0.98
2024-05-01,15:54:00.000,15:54:38.000,Ascot,WA,2,228270981,R2 1600m Hcap,228270982,Thoroughbred,1600,Hcap,64163367,2,Super Romani,LOSER,8.91,WINNER,2.74,1337.38,14.5,4.5,9.4,8.34,1279.95,890,7.8,460,22.2,252.66,316.33,2.76,1.88,2.74,2.64,418.03,8.6,9,1.02,0.98
2024-05-01,15:54:00.000,15:54:38.000,Ascot,WA,2,228270981,R2 1600m Hcap,228270982,Thoroughbred,1600,Hcap,59620530,3,My Fury,LOSER,4.95,LOSER,1.85,3307.58,7.2,4.5,4.7,5,3380.73,300,1.37,290,3.01,2372.75,458.6,2.02,1.78,1.86,1.82,787.38,4.7,4.9,1.02,0.98
2024-05-01,15:54:00.000,15:54:38.000,Ascot,WA,2,228270981,R2 1600m Hcap,228270982,Thoroughbred,1600,Hcap,39089296,4,Truly Reliable,LOSER,32,LOSER,5.8,440.25,38,24,32,32.47,718.48,900,12,900,40.49,118.86,443.47,7,3.95,5.8,5.74,623.32,30,34,1.02,0.98
2024-05-01,15:54:00.000,15:54:38.000,Ascot,WA,2,228270981,R2 1600m Hcap,228270982,Thoroughbred,1600,Hcap,421962,5,Cable Guy,LOSER,178.91,LOSER,24.63,139.73,180,60,140,115.2,467.13,920,140,790,291.97,6.55,77.63,25,20,24,21.82,67.87,140,180,1.02,0.98
2024-05-01,15:54:00.000,15:54:38.000,Ascot,WA,2,228270981,R2 1600m Hcap,228270982,Thoroughbred,1600,Hcap,41006300,6,Celebrity Witness,LOSER,6.59,LOSER,2.45,1717.47,8.8,5.6,6.4,6.44,4678.49,890,4.6,890,14.43,285.19,796.43,2.56,2.08,2.52,2.35,486.34,6.8,7,1.02,0.98
