LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2020-01-01,13:05:00,13:07:38,Burrumbeet,VIC,1,166871138,R1 1800m Mdn,166871137,Thoroughbred,1800,Mdn,24006665,1,Hiero,LOSER,25.0,LOSER,,421.53,40.0,14.5,25.0,30.25,662.95,1000.0,22.0,1000.0,91.37,46.41,,5.3,3.2,4.3,4.5,395.11,34.0,40.0,1.02,1.05
2020-01-01,13:05:00,13:07:38,Burrumbeet,VIC,1,166871138,R1 1800m Mdn,166871137,Thoroughbred,1800,Mdn,25008351,2,Nero To Hero,LOSER,10.5,WINNER,,1142.88,12.5,9.2,11.0,10.76,1189.4,800.0,7.4,800.0,21.3,118.56,,2.48,2.24,2.48,2.33,22.0,10.0,11.0,1.02,1.05
2020-01-01,13:05:00,13:07:38,Burrumbeet,VIC,1,166871138,R1 1800m Mdn,166871137,Thoroughbred,1800,Mdn,27379505,3,Armodan,LOSER,2.93,LOSER,,1851.28,3.5,2.72,2.9,2.93,7943.51,430.0,2.42,430.0,4.8,485.16,,1.45,1.27,1.33,1.32,247.31,2.84,2.92,1.02,1.05
2020-01-01,13:05:00,13:07:38,Burrumbeet,VIC,1,166871138,R1 1800m Mdn,166871137,Thoroughbred,1800,Mdn,27379507,5,Lets Havacrack,LOSER,7.47,WINNER,,865.9,21.0,6.8,7.4,7.99,4164.67,200.0,3.5,130.0,17.43,211.66,,2.54,1.84,1.91,2.05,71.89,7.6,8.0,1.02,1.05
2020-01-01,13:05:00,13:07:38,Burrumbeet,VIC,1,166871138,R1 1800m Mdn,166871137,Thoroughbred,1800,Mdn,27140883,6,Cases Dream,LOSER,125.91,LOSER,,109.52,150.0,36.0,130.0,101.75,110.19,920.0,10.5,920.0,144.45,20.05,,13.5,4.46,13.5,9.72,279.23,100.0,120.0,1.02,1.05
2020-01-01,13:05:00,13:07:38,Burrumbeet,VIC,1,166871138,R1 1800m Mdn,166871137,Thoroughbred,1800,Mdn,17846124,7,Feel The Beat,WINNER,2.92,WINNER,,2711.32,3.95,2.26,2.98,2.74,14224.56,2.92,1.01,1.01,1.58,2617.71,,1.33,1.14,1.3,1.23,459.37,2.66,2.3,1.02,1.05
2020-01-01,13:05:00,13:07:38,Burrumbeet,VIC,1,166871138,R1 1800m Mdn,166871137,Thoroughbred,1800,Mdn,22054733,8,Ritratto Di Donna,LOSER,34.0,LOSER,,355.11,55.0,26.0,34.0,39.34,412.55,800.0,32.0,800.0,66.39,16.57,,6.8,5.1,5.2,5.47,162.55,40.0,48.0,1.02,1.05
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,27379508,1,Billy Ace,LOSER,160.53,LOSER,,92.08,170.0,60.0,170.0,119.57,113.54,950.0,180.0,870.0,548.17,27.15,,18.5,15.0,18.5,16.04,14.27,120.0,140.0,1.02,0.98
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,27379509,2,Fonteinbolt,LOSER,18.39,WINNER,,618.71,26.0,17.0,19.5,20.31,872.25,800.0,6.2,800.0,36.53,162.0,,5.0,4.0,4.1,4.05,156.03,22.0,23.0,1.02,0.98
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,520005,3,Fort Knox,WINNER,4.19,WINNER,,2103.85,4.9,2.92,4.2,4.08,5809.8,5.4,1.01,1.01,1.5,3396.8,,1.64,1.5,1.63,1.57,530.72,3.65,3.8,1.02,0.98
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,27379510,4,Jousting,LOSER,12.5,LOSER,,647.1,30.0,11.5,12.5,14.78,1768.6,800.0,9.6,800.0,25.87,106.56,,4.1,3.15,3.2,3.21,66.07,15.0,16.5,1.02,0.98
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,27379511,5,Russian Fighter,LOSER,4.9,WINNER,,1343.85,6.8,4.7,5.1,5.18,3368.12,150.0,4.0,130.0,11.86,159.1,,1.85,1.67,1.78,1.72,175.4,4.9,5.2,1.02,0.98
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,27379512,6,Walbundrie,LOSER,7.38,LOSER,,847.41,8.6,6.4,7.0,6.95,1596.21,800.0,6.4,800.0,30.12,71.31,,2.34,2.06,2.22,2.18,308.35,7.6,7.8,1.02,0.98
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,27379513,7,The Poison Tree,LOSER,94.32,LOSER,,91.21,130.0,75.0,90.0,106.06,160.0,980.0,32.0,980.0,455.95,10.13,,16.0,13.5,16.0,14.52,48.47,110.0,140.0,1.02,0.98
2020-01-01,13:40:00,13:43:49,Burrumbeet,VIC,2,166871140,R2 1350m Mdn,166871139,Thoroughbred,1350,Mdn,1415672,8,Brooklet,LOSER,3.72,LOSER,,1950.69,3.85,2.98,3.75,3.43,6916.68,450.0,2.06,430.0,6.59,448.84,,1.54,1.4,1.49,1.45,763.93,3.5,3.65,1.02,0.98
