LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,53346678,1,Maria Allegonda,WINNER,,WINNER,,,2,1.67,1.68,1.73,625.48,,,,,,,1.35,1.17,1.35,1.24,31.65,1.74,1.88,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,56530326,2,A Guinness Rock,LOSER,,LOSER,,,410,180,370,187.08,13.85,,,,,,,,,,,,60,370,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,54634752,3,Zara Tindall,LOSER,,WINNER,,,240,85,220,94.54,12.3,,,,,,,,,,,,48,220,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,56530327,4,Kardashian,LOSER,,LOSER,,,25,18,18.5,20.84,22.34,,,,,,,3.55,2.96,2.96,3.01,0.44,18.5,25,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,56530329,6,Ceeubetty,LOSER,,LOSER,,,19,10,15,12.39,243.61,,,,,,,3.6,2.54,2.6,2.85,301.57,12,15,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,53643568,8,God Dam,LOSER,,LOSER,,,32,16.5,18,22.9,28.65,,,,,,,,,,,,21,30,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,56530330,9,Amazing Me,LOSER,,WINNER,,,24,13.5,24,15.73,141.48,,,,,,,3.8,3.05,3.1,3.23,188.08,17,24,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,49950071,10,Ambleside Drive,LOSER,,LOSER,,,32,15.5,17,22.02,24.19,,,,,,,3.1,2.84,2.84,2.93,138.6,21,29,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,56530331,11,Brilliant Lulu,LOSER,,LOSER,,,7.2,5,5.2,5.63,364.38,,,,,,,2.32,1.67,1.67,1.91,294.7,5,5.5,1.13,0.94
1/06/2023,3:06:00 PM,3:06:38 PM,Addington,NZ,1,214829058,R1 1980m Pace M,214829059,Harness,1980,Pace,56530332,12,Prides Contessa,LOSER,,LOSER,,,210,85,210,95.69,10.44,,,,,,,,,,,,44,340,1.13,0.94
1/06/2023,3:36:00 PM,3:40:44 PM,Addington,NZ,2,214829060,R2 1980m Trot M,214829061,Harness,1980,Trot,826629,1,Murano,LOSER,,LOSER,,,65,36,65,48.46,3.27,,,,,,,,,,,,27,38,1.2,0.9
1/06/2023,3:36:00 PM,3:40:44 PM,Addington,NZ,2,214829060,R2 1980m Trot M,214829061,Harness,1980,Trot,39657639,2,Kahntdoitalone,LOSER,,LOSER,,,38,25,25,32.24,8.08,,,,,,,3.2,3.2,3.2,3.2,0.1,25,38,1.2,0.9
1/06/2023,3:36:00 PM,3:40:44 PM,Addington,NZ,2,214829060,R2 1980m Trot M,214829061,Harness,1980,Trot,20695928,3,Rachmaninov,LOSER,,LOSER,,,65,21,50,53.7,1.19,,,,,,,,,,,,42,60,1.2,0.9
