Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Lachlan Mosley,1/12/2024,Clare,EXPERT TIPS,FALSE,Thoroughbred,2,7,BACK,WIN,,7. Amber Nook,3,,236582882,65787408,7,1,1.75,2.09,0,0
Lachlan Mosley,1/12/2024,Clare,EXPERT TIPS,FALSE,Thoroughbred,7,9,BACK,WIN,,9. Mr Whitacre,2,,236582912,44144289,7,0,8.6,-2,0,0
Lachlan Mosley,1/12/2024,Clare,EXPERT TIPS,FALSE,Thoroughbred,7,9,BACK,PLACE,,9. Mr Whitacre,2,,236582913,44144289,7,1,2.63,3.03,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,1,1,BACK,WIN,,1. Smokescreen,2,BEST BET,236621338,71868943,7,1,1.98,1.82,0,1.82
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,2,1,BACK,WIN,,1. Indelible,3,BEST BET,236621340,5093804,7,0,1.42,-3,0,-3
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,2,8,BACK,WIN,,8. Arden Roanoke ,1,,236621340,23483988,7,0,17.63,-1,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,3,9,BACK,WIN,,9. Vinni The Gangster ,2,,236621342,76967182,7,0,3.05,-2,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,3,2,BACK,WIN,,2. Unmatched ,1,,236621342,72892135,7,0,6.6,-1,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,4,3,BACK,WIN,,3. Watch It Happen ,3,,236621344,66581355,7,1,3.34,6.53,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,4,1,BACK,WIN,,1. Justify ,2,,236621344,4920538,7,0,29.27,-2,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,5,1,BACK,WIN,,1. Swaitek Leis,4,BEST BET,236621346,56607057,7,0,12.78,-4,0,-4
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,6,5,BACK,WIN,,5. Glenledi Elvis ,2,,236621348,64368215,7,1,3.87,5.34,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,6,12,BACK,WIN,,12. Beyond Delight ,2,,236621348,36499970,7,0,6.58,-2,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,7,1,BACK,WIN,,1. Smooth Machete ,5,,236621350,58636684,7,0,1.33,-5,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,8,6,BACK,WIN,,6. Iden Lady Lincoln,3,,236621352,47662181,7,0,4.1,-3,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,8,8,BACK,WIN,,8. Jilliby Mendoza ,1,,236621352,53727805,7,0,27.69,-1,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,9,5,BACK,WIN,,5. Major Celebrity ,3,BEST BET,236621354,48855956,7,0,1.7,-3,0,-3
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,9,11,BACK,WIN,,11. Major Lester ,2,,236621354,27399216,7,0,8.54,-2,0,0
Jamie Cockshutt,1/12/2024,Launceston,EXPERT TIPS,FALSE,Harness,10,8,BACK,WIN,,8. Octagonise ,3,BEST BET,236621356,68602640,7,1,3.4,6.7,0,6.7
Will Norman,1/12/2024,Maitland,EXPERT TIPS,FALSE,Harness,1,8,BACK,WIN,4,8. Night To Remember,2,,236618366,37834754,7,0,4.99,-2,-2,0
Will Norman,1/12/2024,Maitland,EXPERT TIPS,FALSE,Harness,4,1,BACK,WIN,2.5,1. De La Renta,2,BEST BET,236618372,38540815,7,1,2.73,3.22,3.22,3.22
Joshua Ingram,1/12/2024,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,1,7,BACK,WIN,,7. Cutepi,3,BEST BET,236584183,77082668,10,1,5.87,13.15,0,13.15
Joshua Ingram,1/12/2024,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,6,6,BACK,WIN,,6. Desi Emperor,1,,236584208,43548343,10,0,18,-1,0,0
Joshua Ingram,1/12/2024,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,6,6,BACK,PLACE,,6. Desi Emperor,1,,236584209,43548343,10,0,4.4,-1,0,0
Darren Carroll,1/12/2024,Stawell,EXPERT TIPS,FALSE,Harness,4,10,BACK,WIN,2.6,10. Sportbou,1,,236621111,77023360,7,0,3.81,-1,-1,0
Darren Carroll,1/12/2024,Stawell,EXPERT TIPS,FALSE,Harness,6,1,BACK,WIN,1.8,1. Tinsel Tiara,3,,236621115,48318670,7,0,1.64,-3,0,0
Darren Carroll,1/12/2024,Stawell,EXPERT TIPS,FALSE,Harness,7,2,BACK,WIN,1.7,2. Rudy Gee,4,BEST BET,236621117,59724106,7,0,2.01,-4,-4,-4
Chris Camilleri,1/12/2024,Warrnambool,EXPERT TIPS,FALSE,Thoroughbred,3,4,BACK,WIN,1.8,4. Colour Our World ,3,BEST BET,236572820,77082972,7,1,1.39,1.09,0,1.09
Chris Camilleri,1/12/2024,Warrnambool,EXPERT TIPS,FALSE,Thoroughbred,5,4,BACK,WIN,3.2,4. Exzello ,2,,236572836,49949132,7,1,3.55,4.74,4.74,0
Chris Camilleri,1/12/2024,Warrnambool,EXPERT TIPS,FALSE,Thoroughbred,7,4,LAY,WIN,5,4. British Angel ,2,BEST BET,236572852,77082990,7,0,7.35,0.29,0,0.29
Glenn Ingram,1/12/2024,Warrnambool,LATE MAIL,FALSE,Thoroughbred,9,3,BACK,WIN,3,3. Nanas Wish,2,BEST BET,236572868,77082991,7,0,2.89,-2,0,-2
Brett Carroll,2/12/2024,Charlton,EXPERT TIPS,FALSE,Harness,4,11,BACK,WIN,2.4,11. Metro Assassin,1,,236659835,77083523,7,0,3.12,-1,-1,0
Brett Carroll,2/12/2024,Charlton,EXPERT TIPS,FALSE,Harness,5,1,BACK,WIN,1.5,1. Mad Punta,2,BEST BET,236659837,77083525,7,0,1.6,-2,-2,-2
Brett Carroll,2/12/2024,Charlton,EXPERT TIPS,FALSE,Harness,7,5,LAY,WIN,9,5. Marlo Mareau,2,BEST BET,236659841,77083532,7,0,5.78,0.39,0.39,0.39
The Leg Up,2/12/2024,Dalby,LAY OF THE DAY,FALSE,Thoroughbred,2,2,LAY,WIN,3.4,2. Idhana,1,BEST BET,236618994,77083445,7,0,4.41,0.27,0,0.27
Mark Lawrence,2/12/2024,Globe Derby,EXPERT TIPS,FALSE,Harness,4,11,LAY,WIN,3,11. Bettor Lover,3,BEST BET,236664335,61833155,7,0,5.24,0.66,0,0.66
Mark Lawrence,2/12/2024,Globe Derby,EXPERT TIPS,FALSE,Harness,10,6,BACK,WIN,2.5,6. Lord Zarias,3,BEST BET,236664347,62565176,7,1,2.32,3.68,0,3.68
Will Norman,2/12/2024,Goulburn,EXPERT TIPS,FALSE,Harness,1,3,BACK,WIN,4,3. Sassy Mia,1,,236659811,77106122,7,0,4.8,-1,-1,0
Will Norman,2/12/2024,Goulburn,EXPERT TIPS,FALSE,Harness,4,4,BACK,WIN,1.5,4. Art Space,3,BEST BET,236659817,76293094,7,1,1.26,0.73,0,0.73
Joe Lannutti,2/12/2024,Maitland,EXPERT TIPS,FALSE,Greyhounds,5,8,BACK,WIN,2.2,8. Bumpy Blue,2,BEST BET,236667919,74814483,7,1,2.74,3.24,3.24,3.24
Joe Lannutti,2/12/2024,Maitland,EXPERT TIPS,FALSE,Greyhounds,6,5,BACK,WIN,5,5. Red Opal,1,BEST BET,236667924,59323541,7,0,8.03,-1,-1,-1
Joe Lannutti,2/12/2024,Maitland,EXPERT TIPS,FALSE,Greyhounds,6,5,BACK,PLACE,5,5. Red Opal,1,BEST BET,236667925,59323541,7,0,1.69,-1,0,-1
