Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Mark Lawrence,1/07/2024,Globe Derby,EXPERT TIPS,FALSE,Harness,6,7,BACK,WIN,2.25,7. Treacherous Rock,2,BEST BET,230259169,38904557,7,0,4.03,-2,-2,-2
Mark Lawrence,1/07/2024,Globe Derby,EXPERT TIPS,FALSE,Harness,8,10,LAY,WIN,6,10. Beaudiene Rocknroll,2,BEST BET,230259173,64085016,7,1,3.4,-2,-2,-2
Mark Lawrence,1/07/2024,Globe Derby,EXPERT TIPS,FALSE,Harness,9,2,LAY,WIN,9,2. Letsgetrowdy,2,,230259175,64796827,7,0,9.02,0.23,0,0
Joshua Ingram,1/07/2024,Gunnedah,EXPERT TIPS,FALSE,Thoroughbred,3,2,BACK,WIN,,2. Red Duster,2,BEST BET,230264711,70927825,10,1,2.18,2.12,0,2.12
Joshua Ingram,1/07/2024,Gunnedah,EXPERT TIPS,FALSE,Thoroughbred,6,8,BACK,WIN,,8. Musical Affair,1,,230264726,70169946,10,0,2.2,-1,0,0
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,4,4,LAY,WIN,3.8,4. Sunshine Gal,1,BEST BET,230287217,62064684,7,1,4.4,-1,0,-1
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,5,6,BACK,WIN,2.7,6. Banjos Express,1,BEST BET,230287222,65023559,7,0,3.1,-1,-1,-1
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,6,7,LAY,WIN,2.7,7. Smooth Avenger,1,BEST BET,230287227,57916829,7,0,4.79,0.25,0,0.25
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,7,5,BACK,WIN,3.5,5. Tick Returns ,1,,230287232,70287195,7,1,2.03,0.96,0,0
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,9,5,BACK,WIN,6,5. Zipping Sylvia,1,,230287242,58313412,7,0,3.3,-1,0,0
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,9,5,BACK,PLACE,6,5. Zipping Sylvia,1,,230287243,58313412,7,0,1.85,-1,0,0
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,10,1,BACK,WIN,2,1. Cumbria Miss,1,,230287247,47969556,7,1,1.26,0.24,0,0
Joe Lannutti,1/07/2024,Nowra,EXPERT TIPS,FALSE,Greyhounds,11,4,BACK,WIN,2,4. Enzo Hererra,1,BEST BET,230287252,42139388,7,1,1.58,0.54,0,0.54
Glenn Ingram,1/07/2024,Pakenham,LATE MAIL,FALSE,Thoroughbred,3,12,BACK,WIN,2.5,12. Lovelycut,3,BEST BET,230212765,70965720,7,1,2.36,3.79,0,3.79
Scott Hill,1/07/2024,Pinjarra,EXPERT TIPS,FALSE,Harness,1,5,BACK,WIN,2,5. Hold The Ammo,2,,230266036,70934348,7,0,3.45,-2,-2,0
Scott Hill,1/07/2024,Pinjarra,EXPERT TIPS,FALSE,Harness,3,8,LAY,WIN,3.3,8. Bundegi Blue,2,,230266040,70934352,7,0,3.8,0.66,0,0
Scott Hill,1/07/2024,Pinjarra,EXPERT TIPS,FALSE,Harness,3,1,BACK,WIN,3.3,1. Betterthan Secret,1,,230266040,51216957,7,0,7.24,-1,-1,0
Michael Tye,1/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,1,4,BACK,WIN,2.25,4. Paw Flash ,2,,230287371,69162419,7,0,3.87,-2,-2,0
Michael Tye,1/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,3,1,BACK,WIN,4,1. Akela Ninjutsu,1,,230287381,69097163,7,0,14,-1,-1,0
Michael Tye,1/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,5,2,BACK,WIN,4.6,2. Mr President ,1,,230287394,64998628,7,0,14,-1,-1,0
Michael Tye,1/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,7,1,BACK,WIN,2,1. Canya Hustle,2,BEST BET,230287447,55244966,7,0,2.32,-2,-2,-2
Michael Tye,1/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,8,4,BACK,WIN,1.9,4. Vincent Bale ,2,,230287452,66240313,7,1,1.63,1.17,0,0
Michael Tye,1/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,11,1,LAY,WIN,6,1. Buchan ,2,BEST BET,230287467,61967528,7,0,4,0.62,0.62,0.62
Brett Carroll,1/07/2024,Terang,EXPERT TIPS,FALSE,Harness,2,8,LAY,WIN,7.5,8. Shikoba,2,BEST BET,230259541,48105983,7,1,7.98,-2,0,-2
Brett Carroll,1/07/2024,Terang,EXPERT TIPS,FALSE,Harness,4,1,BACK,WIN,1.5,1. Soho The Real Deal,3,BEST BET,230259545,66332628,7,1,1.3,0.84,0,0.84
Scott Hill,2/07/2024,Gloucester Park,EXPERT TIPS,FALSE,Harness,2,1,LAY,WIN,4,1. Torrevean Pinky,3,,230292098,46507698,7,0,3.85,0.98,0.98,0
Joe Lannutti,2/07/2024,Gosford,EXPERT TIPS,FALSE,Greyhounds,4,1,BACK,WIN,2.5,1. Gambino,1,BEST BET,230305979,63085522,7,1,1.7,0.65,0,0.65
Joe Lannutti,2/07/2024,Gosford,EXPERT TIPS,FALSE,Greyhounds,5,4,LAY,WIN,5,4. Just Doug,1,BEST BET,230305984,67504224,7,0,11.26,0.09,0,0.09
Joe Lannutti,2/07/2024,Gosford,EXPERT TIPS,FALSE,Greyhounds,6,2,LAY,WIN,5.5,2. Zipper Patrol,1,BEST BET,230305989,49513881,7,0,3.72,0.34,0.34,0.34
Joe Lannutti,2/07/2024,Gosford,EXPERT TIPS,FALSE,Greyhounds,9,6,BACK,WIN,2.2,6. Dominics Girl,2,BEST BET,230306004,64243784,7,0,1.87,-2,0,-2
Joe Lannutti,2/07/2024,Gosford,EXPERT TIPS,FALSE,Greyhounds,11,1,LAY,WIN,2.5,1. Rain Down Hell,1,BEST BET,230306014,61489798,7,0,3.34,0.4,0,0.4
Jaycin Campbell,2/07/2024,Rockhampton,EXPERT TIPS,FALSE,Greyhounds,2,4,BACK,WIN,2,4. Lissys Gem,2,,230305394,71083384,7,1,2.3,2.42,2.42,0
Jaycin Campbell,2/07/2024,Rockhampton,EXPERT TIPS,FALSE,Greyhounds,3,8,BACK,WIN,2.5,8. Bahama Blue,2,BEST BET,230305399,70822347,7,0,3.99,-2,-2,-2
Jaycin Campbell,2/07/2024,Rockhampton,EXPERT TIPS,FALSE,Greyhounds,8,8,LAY,WIN,8,8. Sweet Lollipop,2,BEST BET,230305424,65487775,7,0,9.09,0.23,0,0.23
Jaycin Campbell,2/07/2024,Rockhampton,EXPERT TIPS,FALSE,Greyhounds,10,1,LAY,WIN,6,1. Too Much Scotch,2,,230305434,58601701,7,0,13.73,0.15,0,0
Mitch Lewis,2/07/2024,Scone,EXPERT TIPS,FALSE,Thoroughbred,4,11,LAY,WIN,3.5,11. Pier Pressure,2,BEST BET,230287726,54671105,10,0,3.9,0.62,0,0.62
Mitch Lewis,2/07/2024,Scone,EXPERT TIPS,FALSE,Thoroughbred,6,6,BACK,WIN,1.9,6. Presides,3,BEST BET,230287736,70965911,10,1,1.82,2.21,0,2.21
Mitch Lewis,2/07/2024,Scone,EXPERT TIPS,FALSE,Thoroughbred,7,5,BACK,WIN,3,5. Order To Charge,2,,230287741,50788076,10,0,3.6,-2,-2,0
Jackson Oldham,2/07/2024,Seymour,EXPERT TIPS,FALSE,Thoroughbred,1,13,LAY,WIN,6,13. Almighty Jab,1,BEST BET,230286314,70965821,7,0,4.61,0.26,0.26,0.26
Jackson Oldham,2/07/2024,Seymour,EXPERT TIPS,FALSE,Thoroughbred,6,6,BACK,WIN,2.2,6. Princeofnottingham,3,BEST BET,230286354,49332687,7,0,2.21,-3,-3,-3
Glenn Ingram,2/07/2024,Seymour,LATE MAIL,FALSE,Thoroughbred,7,2,BACK,WIN,3,2. Magarten,2,BEST BET,230286362,65487404,7,1,2.11,2.06,0,2.06
Linton Chataway,2/07/2024,Seymour,LAY OF THE DAY,FALSE,Thoroughbred,10,4,LAY,WIN,8,4. Simply Sparklez,1,BEST BET,230286386,70965873,7,0,10.65,0.1,0,0.1
Darren Carroll,2/07/2024,Shepparton,EXPERT TIPS,FALSE,Harness,2,4,BACK,WIN,2.2,4. Frugal Fare,2,BEST BET,230286288,70929445,7,1,2.01,1.88,0,1.88
Darren Carroll,2/07/2024,Shepparton,EXPERT TIPS,FALSE,Harness,7,7,LAY,WIN,7.5,7. Onecrowdedhour,1,BEST BET,230286298,37582113,7,0,23,0.04,0,0.04
Darren Carroll,2/07/2024,Shepparton,EXPERT TIPS,FALSE,Harness,8,8,BACK,WIN,2.4,8. Love Watch,2,,230286300,70929461,7,0,2.77,-2,-2,0
Linton Chataway,2/07/2024,Townsville,EXPERT TIPS,FALSE,Thoroughbred,3,8,LAY,WIN,5,8. City Of Boulder,1,BEST BET,230286223,66266917,7,0,5.66,0.2,0,0.2
Linton Chataway,2/07/2024,Townsville,EXPERT TIPS,FALSE,Thoroughbred,4,1,BACK,WIN,1.8,1. Deer Hunter,2,BEST BET,230286228,47016292,7,0,1.54,-2,0,-2
Linton Chataway,2/07/2024,Townsville,EXPERT TIPS,FALSE,Thoroughbred,7,8,BACK,WIN,3.8,8. Captain Bond,1,,230286243,44389158,7,0,5.61,-1,-1,0
Jaycin Campbell,3/07/2024,Albion Park,EXPERT TIPS,FALSE,Greyhounds,12,3,BACK,WIN,3,3. Showpiece,2,,230337154,55905237,7,0,3.26,-2,-2,0
Will Norman,3/07/2024,Bathurst,EXPERT TIPS,FALSE,Harness,1,1,BACK,WIN,2.2,1. Ohana Dancer,1,,230306888,49979080,7,0,2.48,-1,-1,0
Will Norman,3/07/2024,Bathurst,EXPERT TIPS,FALSE,Harness,2,7,BACK,WIN,5,7. The Ex Horseist,1,,230306891,45376715,7,0,15.57,-1,-1,0
Will Norman,3/07/2024,Bathurst,EXPERT TIPS,FALSE,Harness,3,10,BACK,WIN,2.25,10. Bracken Warrior,2,BEST BET,230306894,22547589,7,0,4.8,-2,-2,-2
Will Norman,3/07/2024,Bathurst,EXPERT TIPS,FALSE,Harness,5,3,BACK,WIN,1.75,3. Watchmedazzle,2,,230306900,38947786,7,0,1.78,-2,-2,0
Will Norman,3/07/2024,Bathurst,EXPERT TIPS,FALSE,Harness,6,2,BACK,WIN,2.5,2. Weareallalone,1,,230306903,50396679,7,1,3.05,1.91,1.91,0
Will Norman,3/07/2024,Bathurst,EXPERT TIPS,FALSE,Harness,7,7,BACK,WIN,2.5,7. Donnie Mac,2,,230306906,58352064,7,1,2.82,3.39,3.39,0
Brett Carroll,3/07/2024,Bendigo,EXPERT TIPS,FALSE,Harness,3,4,BACK,WIN,1.6,4. Epic Ernie,3,BEST BET,230305317,47223737,7,0,3.15,-3,-3,-3
Brett Carroll,3/07/2024,Bendigo,EXPERT TIPS,FALSE,Harness,5,2,BACK,WIN,1.6,2. Soho Empire State,2,,230305321,70966468,7,0,1.49,-2,0,0
Brett Carroll,3/07/2024,Bendigo,EXPERT TIPS,FALSE,Harness,6,10,BACK,WIN,2,10. Aetos Dynamis,1,,230305323,70966478,7,0,2.13,-1,-1,0
Brett Carroll,3/07/2024,Bendigo,EXPERT TIPS,FALSE,Harness,8,6,LAY,WIN,7.5,6. Smokescreen,2,BEST BET,230305327,1172835,7,0,5.22,0.44,0.44,0.44
Mitch Lewis,3/07/2024,Canterbury,EXPERT TIPS,FALSE,Thoroughbred,5,4,LAY,WIN,5.5,4. Silentsar,2,BEST BET,230306743,45541817,10,0,6.14,0.35,0,0.35
Mitch Lewis,3/07/2024,Canterbury,EXPERT TIPS,FALSE,Thoroughbred,6,5,BACK,WIN,3,5. Chief Conductor,3,BEST BET,230306751,35772957,10,0,2.39,-3,0,-3
Linton Chataway,3/07/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,1,7,BACK,WIN,1.9,7. Deep Vegas,4,BEST BET,230306506,71082692,7,0,1.88,-4,0,-4
Linton Chataway,3/07/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,2,8,LAY,WIN,8,8. Omikami,1,BEST BET,230306513,66068937,7,0,7.23,0.15,0.15,0.15
Linton Chataway,3/07/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,5,1,BACK,WIN,2.3,1. Hurts So Good,1,,230306534,55713664,7,1,2.44,1.34,1.34,0
Linton Chataway,3/07/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,7,4,BACK,WIN,2,4. Battlefield,2,,230306548,7948733,7,1,2.65,3.07,3.07,0
Lachlan Mosley,3/07/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,4,8,BACK,WIN,,8. Cincotta,2,,230305212,71082562,7,0,10.68,-2,0,0
Lachlan Mosley,3/07/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,5,4,BACK,WIN,,4. Free Vino ,2,,230305219,61068583,7,0,4.8,-2,0,0
Lachlan Mosley,3/07/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,5,9,BACK,WIN,,9. Star Siruis,1,,230305219,71082570,7,0,9,-1,0,0
Lachlan Mosley,3/07/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,7,1,BACK,WIN,,1. Kushani Karnivale,2,,230305233,53147796,7,0,8,-2,0,0
Lachlan Mosley,3/07/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,9,14,BACK,WIN,,14. Fiamette,2,BEST BET,230305247,71082594,7,0,10.86,-2,0,-2
Lachlan Mosley,3/07/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,9,14,BACK,PLACE,,14. Fiamette,2,BEST BET,230305248,71082594,7,1,3.45,4.56,0,4.56
Jackson Oldham,3/07/2024,Sandown,EXPERT TIPS,FALSE,Thoroughbred,2,11,LAY,WIN,6.85,11. Supercilious,1,BEST BET,230306146,2134404,7,1,4.06,-1,-1,-1
Glenn Ingram,3/07/2024,Sandown,LATE MAIL,FALSE,Thoroughbred,5,14,BACK,WIN,5,14. Impending Shadow,1,BEST BET,230306173,54439787,7,0,11.5,-1,-1,-1
Jackson Oldham,3/07/2024,Sandown,EXPERT TIPS,FALSE,Thoroughbred,6,7,BACK,WIN,2.6,7. Hes Beset ,1,BEST BET,230306182,51685041,7,0,2.22,-1,0,-1
Michael Tye,3/07/2024,The Meadows,EXPERT TIPS,FALSE,Greyhounds,1,2,BACK,WIN,3.15,2. Set To Sizzle ,1,,230337232,71109934,7,0,3.55,-1,-1,0
Michael Tye,3/07/2024,The Meadows,EXPERT TIPS,FALSE,Greyhounds,2,7,LAY,WIN,6,7. Captain Alice ,1,,230337237,71109940,7,0,5.6,0.2,0.2,0
Michael Tye,3/07/2024,The Meadows,EXPERT TIPS,FALSE,Greyhounds,4,2,LAY,WIN,2.5,2. Pommel Boy ,4,BEST BET,230337247,71109943,7,0,3.36,1.58,0,1.58
Michael Tye,3/07/2024,The Meadows,EXPERT TIPS,FALSE,Greyhounds,5,3,LAY,WIN,8,3. One More Burn ,1,,230337252,58883297,7,0,4.91,0.24,0.24,0
Michael Tye,3/07/2024,The Meadows,EXPERT TIPS,FALSE,Greyhounds,5,3,LAY,PLACE,8,3. One More Burn ,1,,230337253,58883297,7,1,1.64,-1,-1,0
Michael Tye,3/07/2024,The Meadows,EXPERT TIPS,FALSE,Greyhounds,6,8,BACK,WIN,3,8. Mepunga Ollie ,1,,230337257,56905913,7,0,2.37,-1,0,0
Michael Tye,3/07/2024,The Meadows,EXPERT TIPS,FALSE,Greyhounds,10,8,BACK,WIN,2.4,8. He Shines ,2,BEST BET,230337277,61523262,7,0,3.32,-2,-2,-2
Jaycin Campbell,4/07/2024,Albion Park,EXPERT TIPS,FALSE,Greyhounds,2,3,BACK,WIN,2,3. Irish Millie,3,,230372267,57655474,7,0,2.28,-3,-3,0
Jaycin Campbell,4/07/2024,Albion Park,EXPERT TIPS,FALSE,Greyhounds,5,8,BACK,WIN,1.8,8. Mackenna,5,BEST BET,230372282,61967565,7,1,2.3,6.05,6.05,6.05
Jaycin Campbell,4/07/2024,Albion Park,EXPERT TIPS,FALSE,Greyhounds,10,3,LAY,WIN,6,3. Trapper Tears,2,BEST BET,230372307,51414458,7,0,7.13,0.3,0,0.3
Darren Carroll,4/07/2024,Kilmore,EXPERT TIPS,FALSE,Harness,2,5,LAY,WIN,4,5. Alpha Crucis,1,BEST BET,230338855,36408644,7,0,2.29,0.72,0.72,0.72
Darren Carroll,4/07/2024,Kilmore,EXPERT TIPS,FALSE,Harness,4,6,BACK,WIN,2,6. Ezra Kai,2,,230338859,69577558,7,0,1.67,-2,0,0
Darren Carroll,4/07/2024,Kilmore,EXPERT TIPS,FALSE,Harness,6,9,BACK,WIN,1.8,9. Sunsup,3,BEST BET,230338863,88013,7,0,2.22,-3,-3,-3
Darren Carroll,4/07/2024,Kilmore,EXPERT TIPS,FALSE,Harness,10,4,BACK,WIN,3.5,4. Hes Lethal,2,,230338871,59148729,7,1,2.44,2.68,0,0
Linton Chataway,4/07/2024,Sale,LAY OF THE DAY,FALSE,Thoroughbred,2,9,LAY,WIN,6,9. Champagne Effort,1,BEST BET,230336166,71109467,7,0,4.48,0.27,0.27,0.27
Jackson Oldham,4/07/2024,Sale,EXPERT TIPS,FALSE,Thoroughbred,2,9,LAY,WIN,8,9. Champagne Effort,4,BEST BET,230336166,71109467,7,0,4.48,1.07,1.07,1.07
Jackson Oldham,4/07/2024,Sale,EXPERT TIPS,FALSE,Thoroughbred,2,5,BACK,WIN,3.15,5. Rockabottle,2,BEST BET,230336166,71109465,7,1,3.96,5.51,5.51,5.51
Glenn Ingram,4/07/2024,Sale,LATE MAIL,FALSE,Thoroughbred,8,14,BACK,WIN,3.5,14. Knucklebones,2,BEST BET,230336214,71109511,7,0,5.83,-2,-2,-2
Michael Tye,4/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,3,1,BACK,WIN,2.75,1. Jaya Bale ,1,,230371828,69097172,7,1,1.97,0.9,0,0
Michael Tye,4/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,4,7,LAY,WIN,5,7. Divine Nature ,2,BEST BET,230371833,53255145,7,0,4.91,0.48,0.48,0.48
Michael Tye,4/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,5,7,BACK,WIN,1.8,7. Ellas Babe ,4,BEST BET,230371838,71146252,7,1,1.5,1.86,0,1.86
Michael Tye,4/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,7,7,BACK,WIN,6,7. Raya Star ,1,,230371848,63085540,7,0,11.5,-1,-1,0
Michael Tye,4/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,8,4,LAY,WIN,6,4. Big Energy ,1,,230371853,53914446,7,0,4.82,0.24,0.24,0
Michael Tye,4/07/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,9,4,BACK,WIN,1.75,4. Fernando Phil ,2,,230371858,62591674,7,0,2.44,-2,-2,0
Joe Lannutti,4/07/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,5,2,BACK,PLACE,2,2. Zipping Duvall,2,BEST BET,230370828,70600424,7,1,2.06,1.97,1.97,1.97
Joe Lannutti,4/07/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,7,3,BACK,WIN,1.75,3. Kangaroo Jack,3,BEST BET,230370837,55060977,7,1,1.5,1.4,0,1.4
Joe Lannutti,4/07/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,9,4,LAY,WIN,6,4. Still Available,2,BEST BET,230370847,65173869,7,1,7.44,-2,0,-2
