LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,42324424,1,Hurrikane Dusty,LOSER,18,LOSER,3.96,178.02,19,10,18.5,15.92,487,750,4.9,40,29.61,23.94,50.24,4.1,3.1,4,3.44,315.75,17.5,18.5,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,6366701,2,Olivia Rose,LOSER,10.85,WINNER,3.09,303.65,14.5,8,10.5,9.84,863.65,17,1.52,1.78,4.9,112.44,38.03,4.4,2.98,3.1,3.1,45.67,9.2,9.6,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,451347,3,Foresight,LOSER,50.95,LOSER,7.81,154.65,70,21,60,30.69,392.06,750,14,390,77.95,6.41,39.81,8,5.1,7.6,6.01,83.52,26,29,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,15171824,4,Whitehaven Beach,LOSER,19.5,LOSER,4.7,176.47,21,16.5,20,18.52,285.24,1000,17,1000,64.68,12.61,25.83,5.2,4.7,4.7,4.71,11.78,19,20,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,55245273,6,Ya Bottom Dollar,LOSER,48.49,LOSER,8.63,156.23,260,32,50,58.02,194.88,750,30,170,77.7,8.65,32.31,10.5,8.2,9.4,9.19,84.18,46,50,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,65895527,7,Dooo Dont Think,LOSER,11,LOSER,2.8,373.76,13.5,3.7,11.5,10.33,1626.42,750,9.6,480,31.59,24.55,54.25,2.96,2.48,2.86,2.79,239.2,10.5,12,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,920583,8,Direct Command,LOSER,13.84,LOSER,3.23,382.12,15.5,6.8,13.5,12.75,639.86,750,12.5,390,51.94,10.6,180.79,3.9,2.58,3.45,3.64,196.77,13.5,14.5,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,16793921,9,Lenard Ess,LOSER,15.29,LOSER,3.46,319.93,28,11.5,15,14.92,1064.12,750,4.5,440,15.61,108.72,44.08,6.2,2.9,3.55,3.33,80.48,13,13.5,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,43329076,10,Popcornfriday,WINNER,60.19,WINNER,20,220.32,140,48,65,69.07,183.49,110,2.24,2.8,22.56,12.53,37.52,20,10,20,13.09,120.48,50,65,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,39008383,11,Hittheroadjack,LOSER,11.24,WINNER,2.83,385.42,23,9.2,11.5,11.66,1032.01,17,8,17,10.75,26.06,266.08,5.7,2.82,2.96,3.09,266.57,11,11.5,1.03,0.98
1/05/2025,5:22:00 PM,5:23:11 PM,Kilmore,VIC,1,243147298,R1 1690m Pace M,243147299,Harness,1690,Pace,83052546,13,Handler,LOSER,2.67,LOSER,1.65,2612.48,3.2,2.32,2.82,2.58,9673.87,44,1.86,44,2.32,1197.77,433.1,1.67,1.49,1.67,1.57,366.46,2.54,2.6,1.03,0.98
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,43817823,1,Lavada Gold,LOSER,8.24,LOSER,2.24,238.09,9,3.9,8.4,7.75,1194.14,750,4,750,8.15,151.7,67.87,2.3,1.81,2.24,2.06,1331.26,7.8,8.2,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,42572771,2,Illawong Danny,LOSER,5.75,LOSER,1.94,595.61,8.8,5.4,5.6,6.26,1277.29,750,3.35,750,11.11,87.18,144.87,2.2,1.9,1.94,2.03,470.23,6,6.2,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,78232243,3,Yankee Mojoh,LOSER,4.3,WINNER,1.83,644.18,4.7,3.8,4.4,4.05,3051.11,750,4,750,13.01,95.59,107.56,1.86,1.69,1.86,1.8,539.97,4.2,4.3,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,60816437,4,Cinquanta,LOSER,11.69,LOSER,3.55,243.54,26,9.6,11,11.42,699.42,750,11,750,24.08,46.8,56.8,3.7,3.1,3.7,3.52,88.84,10.5,11,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,42863100,5,Highview Hammer,LOSER,9,LOSER,3.66,407.94,29,8.8,9,12.35,1200.42,110,1.12,110,3.58,895.21,49.48,4,3.6,3.85,3.92,106.06,12.5,13,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,59627669,6,Wolfenden,LOSER,357.79,LOSER,50,20.11,420,85,320,285.57,66.14,860,390,860,752.84,0.43,33.1,55,14.5,50,34.45,21.28,210,320,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,40335487,7,Caruso Star,WINNER,11,WINNER,3.1,645.9,12,7,10,9.9,462.73,280,1.01,1.01,2.83,890.44,49.45,3.3,2.94,3.15,3.15,74.44,9.6,10,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,38788957,8,Isolation,LOSER,28.24,WINNER,6.2,137.91,30,16,26,23.75,273.27,95,1.3,85,29.37,84.02,34.8,7.2,5.2,6.4,5.84,138.28,22,25,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,49766922,9,Olly Odd Potts,LOSER,133.14,LOSER,22.81,38.9,210,48,170,118.05,66.36,830,90,750,345.22,0.98,40.81,26,19,25,23.6,35.33,120,160,1.02,0.97
1/05/2025,5:57:00 PM,5:57:42 PM,Kilmore,VIC,2,243147300,R2 1690m Pace M,243147301,Harness,1690,Pace,62145112,10,Blackmirra,LOSER,7.2,LOSER,2.26,502.28,13.5,5.8,7.2,6.77,1460.02,440,5.6,440,14.05,93.91,62.62,3.55,2.2,2.26,2.27,149.76,6.6,7.2,1.02,0.97
1/05/2025,6:22:00 PM,6:23:59 PM,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,37290427,1,Keepcrackingjokes,LOSER,170.47,LOSER,29,45.28,430,100,120,182.26,83.47,770,95,390,416.61,1.29,6.49,40,12,34,28.71,50.36,190,320,1.02,0.98
1/05/2025,6:22:00 PM,6:23:59 PM,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,76248401,2,Dot Ball,LOSER,25.84,LOSER,4.02,205.83,32,19,20,24.78,353.05,440,11,440,25.09,44.62,29.77,4.8,3.9,4.1,4.35,173.98,25,28,1.02,0.98
1/05/2025,6:22:00 PM,6:23:59 PM,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,52238348,3,Ittakesluv,WINNER,18.89,WINNER,3.3,84.84,19.5,12.5,17.5,16.85,217.92,750,1.01,1.01,3.7,594.26,12.92,3.4,3.15,3.3,3.26,39.33,17.5,18,1.02,0.98
1/05/2025,6:22:00 PM,6:23:59 PM,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,42170484,4,Littleblabbamouth,LOSER,1.74,WINNER,1.18,6231.02,2.24,1.58,1.61,1.74,5864.51,130,1.36,110,1.95,1287.78,180.61,1.34,1.13,1.18,1.2,3295.28,1.62,1.64,1.02,0.98
1/05/2025,6:22:00 PM,6:23:59 PM,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,28727800,5,Illawong Phoenix,LOSER,13.52,LOSER,2.78,195.43,16,8.6,14,13.27,556.5,440,13,390,55.94,26.61,79.4,3.1,2.68,2.78,2.85,173.47,14.5,15.5,1.02,0.98
1/05/2025,6:22:00 PM,6:23:59 PM,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,5646240,6,Muriel,LOSER,44,LOSER,5.22,224.93,48,18.5,46,30.47,438.44,750,40,440,75.57,8.95,46.08,5.3,3.65,5.2,4.47,258.57,30,34,1.02,0.98
1/05/2025,6:22:00 PM,6:23:59 PM,Kilmore,VIC,3,243147302,R3 2180m Pace M,243147303,Harness,2180,Pace,70966466,7,Speedy Healey,LOSER,12.53,LOSER,2.77,301.95,14,6.8,13,9.21,1237.03,440,7,400,13.79,115.08,95.61,3.05,2.18,3,2.44,2599.79,10,10.5,1.02,0.98
