EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_GOALS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_KICK_OFF,BEST_LAY_KICK_OFF,MATCHED_VOLUME_KICK_OFF,HALF_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,TOTAL_MATCHED_VOLUME
2023-10-21 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 21 Oct/Melbourne City v Western United,32669245,MATCH_ODDS,218897295,Match Odds,58805,The Draw,LOSER,0,3,Melbourne City,Western United,-1,1,2,4.3,4.5,5152.27,2023-10-21 07:18:26.000 +0000,3.05,3,12224.45,45444
2023-10-21 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 21 Oct/Melbourne City v Western United,32669245,MATCH_ODDS,218897295,Match Odds,24301731,Western United,WINNER,1,3,Melbourne City,Western United,-1,1,2,5.2,5.5,3930.58,2023-10-21 07:18:26.000 +0000,4.3,4.3,10618.23,78499.94
2023-10-22 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 22 Oct/Perth Glory v Newcastle Jets,32669252,MATCH_ODDS,218897400,Match Odds,1205125,Newcastle Jets,LOSER,0,4,Perth Glory,Newcastle Jets,-0,2,2,3.15,3.25,8285.56,2023-10-22 09:33:15.000 +0000,3.4,3.45,18512.76,28301.09
2023-10-22 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 22 Oct/Perth Glory v Newcastle Jets,32669252,MATCH_ODDS,218897400,Match Odds,370132,Perth Glory,LOSER,0,4,Perth Glory,Newcastle Jets,-0,2,2,2.34,2.36,9846.16,2023-10-22 09:33:15.000 +0000,2.72,2.7,70603.34,146272.37
2023-10-22 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 22 Oct/Perth Glory v Newcastle Jets,32669252,MATCH_ODDS,218897400,Match Odds,58805,The Draw,WINNER,1,4,Perth Glory,Newcastle Jets,-0,2,2,3.85,3.9,6186.79,2023-10-22 09:33:15.000 +0000,2.9,2.92,12643.97,43612.23
2023-10-22 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 22 Oct/Western Sydney Wanderers v Wellington Phoenix,32673271,MATCH_ODDS,219278889,Match Odds,58805,The Draw,WINNER,1,0,Western Sydney Wanderers,Wellington Phoenix,-0,0,0,4.6,4.7,1028.39,2023-10-22 04:50:17.000 +0000,3.1,3.1,11860.83,47467.32
2023-10-22 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 22 Oct/Western Sydney Wanderers v Wellington Phoenix,32673271,MATCH_ODDS,219278889,Match Odds,2469649,Wellington Phoenix,LOSER,0,0,Western Sydney Wanderers,Wellington Phoenix,-0,0,0,5.1,5.3,1602.39,2023-10-22 04:50:17.000 +0000,5.4,5.5,3922.47,8819.67
2023-10-22 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 22 Oct/Western Sydney Wanderers v Wellington Phoenix,32673271,MATCH_ODDS,219278889,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,0,Western Sydney Wanderers,Wellington Phoenix,-0,0,0,1.68,1.69,3774.58,2023-10-22 04:50:17.000 +0000,2.04,2.02,16207.54,29913.24
2023-10-27 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 27 Oct/Brisbane Roar v Sydney FC,32708007,MATCH_ODDS,219618367,Match Odds,3862627,Brisbane Roar,WINNER,1,3,Brisbane Roar,Sydney FC,3,3,0,2.76,2.8,13027.34,2023-10-27 09:34:17.000 +0000,1.2,1.2,85084.49,202802.85
2023-10-27 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 27 Oct/Brisbane Roar v Sydney FC,32708007,MATCH_ODDS,219618367,Match Odds,1205121,Sydney FC,LOSER,0,3,Brisbane Roar,Sydney FC,3,3,0,2.6,2.62,17636.58,2023-10-27 09:34:17.000 +0000,19.5,19.5,26710.6,27566.91
2023-10-27 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 27 Oct/Brisbane Roar v Sydney FC,32708007,MATCH_ODDS,219618367,Match Odds,58805,The Draw,LOSER,0,3,Brisbane Roar,Sydney FC,3,3,0,3.9,3.95,12714.86,2023-10-27 09:34:17.000 +0000,8.8,8.6,15730.19,19797.73
2023-10-28 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 28 Oct/Western Sydney Wanderers v Western United,32708010,MATCH_ODDS,219618157,Match Odds,58805,The Draw,LOSER,0,5,Western Sydney Wanderers,Western United,4.25,4.625,0.375,4.2,4.3,8546.55,2023-10-28 09:34:25.000 +0000,890,,31082.19,31113.42
2023-10-28 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 28 Oct/Western Sydney Wanderers v Western United,32708010,MATCH_ODDS,219618157,Match Odds,6480414,Western Sydney Wanderers,WINNER,1,5,Western Sydney Wanderers,Western United,4.25,4.625,0.375,2,2.02,9937.47,2023-10-28 09:34:25.000 +0000,1.01,1.01,54588.16,60089.85
2023-10-28 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 28 Oct/Western Sydney Wanderers v Western United,32708010,MATCH_ODDS,219618157,Match Odds,24301731,Western United,LOSER,0,5,Western Sydney Wanderers,Western United,4.25,4.625,0.375,3.75,3.8,2394.6,2023-10-28 09:34:25.000 +0000,1000,,4051.4,4061.92
2023-10-28 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 28 Oct/Wellington Phoenix v Perth Glory,32708014,MATCH_ODDS,219618262,Match Odds,370132,Perth Glory,LOSER,0,3,Wellington Phoenix,Perth Glory,1,2,1,3.65,3.75,4791.33,2023-10-28 05:18:23.000 +0000,14.5,9.8,11218.04,15923.6
2023-10-28 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 28 Oct/Wellington Phoenix v Perth Glory,32708014,MATCH_ODDS,219618262,Match Odds,58805,The Draw,LOSER,0,3,Wellington Phoenix,Perth Glory,1,2,1,3.8,3.85,1511.96,2023-10-28 05:18:23.000 +0000,4,4.2,4432.32,13752.14
2023-10-28 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 28 Oct/Wellington Phoenix v Perth Glory,32708014,MATCH_ODDS,219618262,Match Odds,2469649,Wellington Phoenix,WINNER,1,3,Wellington Phoenix,Perth Glory,1,2,1,2.12,2.14,15852.8,2023-10-28 05:18:23.000 +0000,1.53,1.54,67744.31,85001.12
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Adelaide United v Melbourne City/Fixtures 29 Oct,32707987,MATCH_ODDS,219618052,Match Odds,571273,Adelaide United,WINNER,1,6,,Melbourne City/Fixtures 29 Oct,,,,2.66,2.68,4558.97,2023-10-29 08:51:10.000 +0000,1.19,1.18,39943.85,96707.37
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Adelaide United v Melbourne City/Fixtures 29 Oct,32707987,MATCH_ODDS,219618052,Match Odds,8586946,Melbourne City,LOSER,0,6,,Melbourne City/Fixtures 29 Oct,,,,2.6,2.64,9706.6,2023-10-29 08:51:10.000 +0000,25,28,16621.52,17596.81
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Adelaide United v Melbourne City/Fixtures 29 Oct,32707987,MATCH_ODDS,219618052,Match Odds,58805,The Draw,LOSER,0,6,,Melbourne City/Fixtures 29 Oct,,,,4.1,4.2,3771.13,2023-10-29 08:51:10.000 +0000,9.2,9.6,13424.37,15361.27
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 29 Oct/Melbourne Victory v Newcastle Jets,32708012,MATCH_ODDS,219618532,Match Odds,1205124,Melbourne Victory,WINNER,1,8,Melbourne Victory,Newcastle Jets,2,5,3,1.57,1.58,35283.77,2023-10-29 06:49:36.000 +0000,1.02,1.02,89079.51,172525.89
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 29 Oct/Melbourne Victory v Newcastle Jets,32708012,MATCH_ODDS,219618532,Match Odds,1205125,Newcastle Jets,LOSER,0,8,Melbourne Victory,Newcastle Jets,2,5,3,6.2,6.4,2429.89,2023-10-29 06:49:36.000 +0000,270,270,7477.19,7664.79
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 29 Oct/Melbourne Victory v Newcastle Jets,32708012,MATCH_ODDS,219618532,Match Odds,58805,The Draw,LOSER,0,8,Melbourne Victory,Newcastle Jets,2,5,3,4.8,4.9,3808.71,2023-10-29 06:49:36.000 +0000,60,60,31982.52,33250.18
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 29 Oct/Central Coast Mariners v Macarthur FC,32708013,MATCH_ODDS,219618637,Match Odds,1205126,Central Coast Mariners,LOSER,0,3,Central Coast Mariners,Macarthur FC,-1,1,2,1.57,1.6,13860.76,2023-10-29 04:46:32.000 +0000,2.34,2.38,55153.54,62773.58
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 29 Oct/Central Coast Mariners v Macarthur FC,32708013,MATCH_ODDS,219618637,Match Odds,36700739,Macarthur FC,WINNER,1,3,Central Coast Mariners,Macarthur FC,-1,1,2,5.7,5.9,5101.66,2023-10-29 04:46:32.000 +0000,4.1,4.2,15222.89,55724.12
2023-10-29 00:00:00.000 +0000,Australian Soccer/Australian A-League Men/Fixtures 29 Oct/Central Coast Mariners v Macarthur FC,32708013,MATCH_ODDS,219618637,Match Odds,58805,The Draw,LOSER,0,3,Central Coast Mariners,Macarthur FC,-1,1,2,4.9,5,2286.67,2023-10-29 04:46:32.000 +0000,2.94,3.05,23055.4,43266.98
