LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,7038322,1,Defiant,WINNER,5.52,WINNER,,584.56,9.4,4.7,6.4,6.23,2226.05,12,1.01,1.01,1.74,3177.16,,2.24,1.69,1.85,1.92,1046.8,6.6,7,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,41897295,2,Hez Dusty,LOSER,2.97,LOSER,,1263.35,4.7,3,3.2,3.53,4385.15,1000,2.02,880,4.03,1539.61,,2.02,1.5,1.5,1.62,1053.2,3.7,4,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,28051829,3,Eagle Commander,LOSER,346.63,LOSER,,43.48,590,140,510,262.44,6.76,840,560,840,678.57,5.19,,18.5,18.5,18.5,18.5,0.18,230,570,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,35533341,5,Tamanisha Terror,LOSER,68.25,LOSER,,75.88,140,46,140,87.34,28.31,600,60,390,101.91,47.21,,,,,,,85,100,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,36087589,6,Cassius Deck,LOSER,24.82,LOSER,,137.7,36,26,28,29.39,129.74,600,23,600,42.79,76.57,,5.8,5.8,5.8,5.8,103.74,28,34,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,35695691,7,Braedos Lad,LOSER,10.14,WINNER,,484.78,12,8.4,11,10.05,719.79,890,1.89,700,5.17,1373.48,,3.3,2.54,2.72,2.75,740.54,9.8,10,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,264076,8,Saint Julien,LOSER,26,LOSER,,167.5,27,18.5,23,22.11,255.43,1000,26,1000,95.53,96.91,,4.8,4.7,4.7,4.75,6.78,21,23,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,37797450,9,Major Bracken,LOSER,5.98,WINNER,,561.16,5.5,3.4,5.2,4.33,2607.52,1000,1.25,650,7.75,643.6,,2,1.61,1.93,1.77,88.69,4.2,4.6,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,41897296,11,Ultimate Hughey,LOSER,28.66,LOSER,,151.75,46,29,36,36.8,155.56,920,27,390,122.41,48.35,,6.8,5.3,5.5,5.82,200.38,30,32,1.04,0.95
1/12/2021,6:03:00 PM,6:04:18 PM,Bathurst,NSW,1,191678074,R1 1730m Pace M,191678075,Harness,1730,Pace,41897297,12,The Stain,LOSER,8.44,LOSER,,553.7,8.8,4.5,7.8,7.57,992.95,880,8.4,700,24.99,138.74,,2.48,1.97,2.46,2.19,375.81,6.8,7.8,1.04,0.95
