Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Ryan Spice,1/06/2024,Albion Park,EXPERT TIPS,FALSE,Harness,3,1,BACK,PLACE,1.8,1. Always Smokin ,2,,229475419,57419724,7,1,1.64,1.19,0,0
Ryan Spice,1/06/2024,Albion Park,EXPERT TIPS,FALSE,Harness,4,6,LAY,PLACE,3,6. Major Perry,2,BEST BET,229475422,38262512,7,0,5,0.47,0,0.47
Ryan Spice,1/06/2024,Albion Park,EXPERT TIPS,FALSE,Harness,5,6,BACK,WIN,3,6. Girl From Rosedale,2,,229475424,50687852,7,0,4.3,-2,-2,0
Ryan Spice,1/06/2024,Albion Park,EXPERT TIPS,FALSE,Harness,9,6,BACK,WIN,2,6. Constantinople,3,BEST BET,229475436,422914,7,0,1.95,-3,0,-3
Ryan Spice,1/06/2024,Albion Park,EXPERT TIPS,FALSE,Harness,10,4,BACK,WIN,1.9,4. Shes Fullofspirit,3,BEST BET,229475439,61641612,7,0,2.25,-3,-3,-3
Scott Hill,1/06/2024,Bunbury,EXPERT TIPS,FALSE,Harness,1,3,BACK,WIN,2,3. Artful Miki,2,,229475738,69912975,7,1,1.4,0.74,0,0
Scott Hill,1/06/2024,Bunbury,EXPERT TIPS,FALSE,Harness,2,6,BACK,WIN,2,6. Bank Notice,2,,229475740,68900854,7,1,1.28,0.52,0,0
Scott Hill,1/06/2024,Bunbury,EXPERT TIPS,FALSE,Harness,5,1,BACK,WIN,1.5,1. Im Lord Logan,3,,229475746,69912988,7,1,1.59,1.65,1.65,0
Scott Hill,1/06/2024,Bunbury,EXPERT TIPS,FALSE,Harness,6,1,LAY,WIN,3,1. Northview Dance,2,,229475748,54086435,7,1,2.17,-2,-2,0
Scott Hill,1/06/2024,Bunbury,EXPERT TIPS,FALSE,Harness,6,8,BACK,WIN,2.5,8. Dourado,2,,229475748,47281807,7,0,2.48,-2,0,0
Jackson Oldham,1/06/2024,Caulfield,EXPERT TIPS,FALSE,Thoroughbred,3,11,BACK,WIN,4.75,11. Arqana,2,,229469511,68568481,7,0,4.6,-2,0,0
Jackson Oldham,1/06/2024,Caulfield,EXPERT TIPS,FALSE,Thoroughbred,9,15,BACK,WIN,2.65,15. Mirzann,3,BEST BET,229469565,69903441,7,0,2.68,-3,-3,-3
Linton Chataway,1/06/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,1,5,BACK,WIN,2.7,5. Poison Chalice,2,BEST BET,229466102,48426480,7,0,5.01,-2,-2,-2
Linton Chataway,1/06/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,3,5,LAY,WIN,8,5. Goldman,1,BEST BET,229466120,27379303,7,0,7.45,0.14,0.14,0.14
Linton Chataway,1/06/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,4,3,BACK,WIN,4.8,3. Adelaide River,1,,229466129,69902664,7,0,5.18,-1,-1,0
Linton Chataway,1/06/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,6,17,BACK,WIN,3.5,17. Stefi Magnetica,1,,229466147,69902674,7,0,4.15,-1,-1,0
Linton Chataway,1/06/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,7,2,LAY,WIN,8.5,2. Think About It,1,,229466156,61069854,7,0,4.23,0.29,0.29,0
Linton Chataway,1/06/2024,Eagle Farm,EXPERT TIPS,FALSE,Thoroughbred,9,19,BACK,WIN,7,19. Moesha,1,,229466174,69902689,7,0,9,-1,-1,0
Rory Flanagan,1/06/2024,Epsom,EXPERT TIPS,TRUE,Thoroughbred,2,8,BACK,WIN,5,Chic Colombine,2,,229503804,56330034,5,0,3.97,-2,0,0
Rory Flanagan,1/06/2024,Epsom,EXPERT TIPS,TRUE,Thoroughbred,3,2,BACK,WIN,3.5,Embesto,2,,229503818,55382760,5,0,4.8,-2,-2,0
Rory Flanagan,1/06/2024,Epsom,EXPERT TIPS,TRUE,Thoroughbred,5,12,BACK,WIN,7,Night On Earth,1,,229503834,30778253,5,0,19.5,-1,-1,0
Rory Flanagan,1/06/2024,Epsom,EXPERT TIPS,TRUE,Thoroughbred,5,12,BACK,PLACE,7,Night On Earth,1,,229503835,30778253,5,0,6.2,-1,0,0
Rory Flanagan,1/06/2024,Epsom,EXPERT TIPS,TRUE,Thoroughbred,6,4,LAY,PLACE,11,City Of Troy,5,BEST BET,229503842,1199902,5,1,2.2,-5,-5,-5
Rory Flanagan,1/06/2024,Epsom,EXPERT TIPS,TRUE,Thoroughbred,6,11,BACK,WIN,3,Los Angeles,3,BEST BET,229503841,738766,5,0,8.8,-3,-3,-3
