EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-50.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-50.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-49.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-49.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-48.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-48.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-47.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-47.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-46.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-46.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-45.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-45.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-44.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-44.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,43059860,Newcastle Women,-43.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-43.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
2024-07-25 00:00:00.000 Z,NRLW/Newcastle Knights Women v Sydney Roosters Women,33421664,HANDICAP,230850646,Handicap,20523536,Sydney Women,-42.5,LOSER,0,25,Newcastle Knights Women,Sydney Roosters Women,,,,,,,,,,,,,,
