LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
1/01/2024,9:31:00 PM,9:31:33 PM,Busselton,WA,1,223041592,R1 2400m Pace S,223041593,Harness,2400,Pace,49748901,1,Axle Rocks,WINNER,2.96,WINNER,1.86,1470.32,5.6,2.9,3.1,3.46,5013.25,2.8,1.01,1.01,1.56,4119.3,109.17,2.42,1.67,1.74,1.89,394.95,3.3,3.4,1.05,0.98
1/01/2024,9:31:00 PM,9:31:33 PM,Busselton,WA,1,223041592,R1 2400m Pace S,223041593,Harness,2400,Pace,61601802,2,Flys At Night,LOSER,2.3,WINNER,1.32,775.89,2.44,1.85,2.28,2.01,2558.96,950,2.4,950,4.13,379.49,1.87,1.42,1.24,1.42,1.33,399.42,2.18,2.22,1.05,0.98
1/01/2024,9:31:00 PM,9:31:33 PM,Busselton,WA,1,223041592,R1 2400m Pace S,223041593,Harness,2400,Pace,41774306,3,Delightable,LOSER,42.78,LOSER,8.8,59.71,100,26,60,39.35,74.92,300,60,85,113.89,2.87,24.22,10,10,10,10,5.46,32,42,1.05,0.98
1/01/2024,9:31:00 PM,9:31:33 PM,Busselton,WA,1,223041592,R1 2400m Pace S,223041593,Harness,2400,Pace,40112074,4,Advance Strike,LOSER,108.64,LOSER,17.56,28.06,340,48,340,102.75,22.36,280,100,100,232.93,1.04,17.5,,,,,,70,150,1.05,0.98
1/01/2024,9:31:00 PM,9:31:33 PM,Busselton,WA,1,223041592,R1 2400m Pace S,223041593,Harness,2400,Pace,39877283,5,Lil Delight,LOSER,38.37,LOSER,9.8,82.76,100,32,60,44.37,47.03,300,32,75,99.99,3.8,23.91,11,11,11,11,5.45,32,48,1.05,0.98
1/01/2024,9:31:00 PM,9:31:33 PM,Busselton,WA,1,223041592,R1 2400m Pace S,223041593,Harness,2400,Pace,21937093,6,Over Armed,LOSER,430,LOSER,82.5,24.74,500,140,500,240.76,19.54,690,220,690,596.4,0.91,,75,75,75,75,1.87,220,440,1.05,0.98
1/01/2024,9:31:00 PM,9:31:33 PM,Busselton,WA,1,223041592,R1 2400m Pace S,223041593,Harness,2400,Pace,39877352,7,Smokeys Shadow,LOSER,4.42,LOSER,2.5,1491.58,6.4,3.4,4.4,4.8,2773.55,100,3.45,100,7.31,386.65,67.33,2.98,2.02,2.28,2.37,211.37,4.8,5.5,1.05,0.98
1/01/2024,10:00:00 PM,10:01:15 PM,Busselton,WA,2,223041594,R2 2400m Pace S,223041595,Harness,2400,Pace,35634441,1,I See Fire,LOSER,3.63,WINNER,1.62,1005.31,3.7,2.78,3.1,2.97,1786.96,170,1.42,130,3.48,1109.05,99.99,2.14,1.55,1.66,1.93,475.41,2.82,2.98,1.07,0.96
1/01/2024,10:00:00 PM,10:01:15 PM,Busselton,WA,2,223041594,R2 2400m Pace S,223041595,Harness,2400,Pace,54148409,2,Rising Spirit,WINNER,2.14,WINNER,1.76,2185.8,3.8,2.2,2.28,2.43,7098.05,4,1.01,1.01,1.4,9104.49,,2.14,1.69,1.8,1.82,290.86,2.82,3.05,1.07,0.96
1/01/2024,10:00:00 PM,10:01:15 PM,Busselton,WA,2,223041594,R2 2400m Pace S,223041595,Harness,2400,Pace,540842,3,Homecoming Queen,LOSER,6.4,LOSER,2.68,560.13,7.6,4.3,7.6,5.25,1338.26,300,6.2,300,9.89,193.89,63.88,3.2,2.5,2.72,2.7,413.87,5.4,6,1.07,0.96
1/01/2024,10:00:00 PM,10:01:15 PM,Busselton,WA,2,223041594,R2 2400m Pace S,223041595,Harness,2400,Pace,1455294,4,Observation,LOSER,32.35,LOSER,8.29,116.91,32,19,30,23.2,219.32,300,23,250,48.88,18.34,24.56,8.4,6.8,8.4,7.42,347.65,21,25,1.07,0.96
1/01/2024,10:00:00 PM,10:01:15 PM,Busselton,WA,2,223041594,R2 2400m Pace S,223041595,Harness,2400,Pace,36341807,5,Cohlin,LOSER,70.91,LOSER,12,82.45,70,34,65,51.23,53.56,300,36,100,81.57,25.2,11.96,8,7.8,8,7.83,1.21,34,60,1.07,0.96
1/01/2024,10:00:00 PM,10:01:15 PM,Busselton,WA,2,223041594,R2 2400m Pace S,223041595,Harness,2400,Pace,28424742,6,Libba Racy,LOSER,180,LOSER,36,48.16,440,70,290,138.3,49.25,410,55,200,230.11,7.03,0.09,36,19,36,24.1,3.95,75,300,1.07,0.96
1/01/2024,10:00:00 PM,10:01:15 PM,Busselton,WA,2,223041594,R2 2400m Pace S,223041595,Harness,2400,Pace,37081839,7,Mega Mach,LOSER,18.69,LOSER,4.86,223.64,24,5.9,23,10.93,371.27,300,6.4,300,12.66,164.21,47.8,5.2,2.94,4.9,4.09,184.82,12,13.5,1.07,0.96
1/01/2024,10:32:00 PM,10:32:47 PM,Busselton,WA,3,223041596,R3 2030m Pace S,223041597,Harness,2030,Pace,61903404,2,Run Stella Run,LOSER,30,LOSER,10.94,149.31,370,30,30,47.68,494.55,1000,6.8,1000,368.16,93.53,120.72,18.5,6.6,8.6,7.56,479.76,110,330,1.05,0.96
1/01/2024,10:32:00 PM,10:32:47 PM,Busselton,WA,3,223041596,R3 2030m Pace S,223041597,Harness,2030,Pace,52285292,4,Abbee Bee,LOSER,43.77,LOSER,6.2,38.2,100,42,65,54.38,31.19,390,85,390,184.88,2.42,41.49,9.6,4.9,6.2,8.38,80.12,46,50,1.05,0.96
1/01/2024,10:32:00 PM,10:32:47 PM,Busselton,WA,3,223041596,R3 2030m Pace S,223041597,Harness,2030,Pace,8161150,5,Flash Mob,LOSER,15.5,LOSER,2.1,131.04,16,8.6,15.5,10.4,484.85,960,21,560,124.27,11.74,3,2.48,1.9,2.42,2.11,491.82,12,13.5,1.05,0.96
1/01/2024,10:32:00 PM,10:32:47 PM,Busselton,WA,3,223041596,R3 2030m Pace S,223041597,Harness,2030,Pace,16554537,6,Montego,WINNER,1.94,WINNER,1.3,2442.17,3.25,1.92,2.12,2.09,5064.78,1.71,1.01,1.01,1.19,2308.39,2497.43,1.78,1.16,1.31,1.23,1490.18,1.97,2.12,1.05,0.96
1/01/2024,10:32:00 PM,10:32:47 PM,Busselton,WA,3,223041596,R3 2030m Pace S,223041597,Harness,2030,Pace,6808755,7,Octavia,LOSER,310,LOSER,20,15.91,510,85,510,339.78,2.21,940,540,940,808.56,0.84,15.58,23,8.8,21,13.13,34.48,220,410,1.05,0.96
1/01/2024,10:32:00 PM,10:32:47 PM,Busselton,WA,3,223041596,R3 2030m Pace S,223041597,Harness,2030,Pace,44712527,8,Feeling Empathy,LOSER,7,WINNER,1.58,263.64,7.2,2.68,6.8,4.95,797.37,300,9.8,200,25.77,22.41,,1.93,1.39,1.6,1.63,590.24,5.9,6.4,1.05,0.96
1/01/2024,10:32:00 PM,10:32:47 PM,Busselton,WA,3,223041596,R3 2030m Pace S,223041597,Harness,2030,Pace,39465503,10,Motor On Lilly,LOSER,3.85,WINNER,1.4,1615.75,5.5,3.7,3.9,4.08,1663.36,200,4.9,200,16.15,36.14,7.67,1.67,1.35,1.41,1.45,464.94,4,4.3,1.05,0.96
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,39528398,2,Miss Laurel Lea,WINNER,1.75,WINNER,1.19,5186.87,3.05,1.61,1.92,1.76,8792.56,11,1.01,1.01,1.99,4470.99,780.7,1.97,1.16,1.19,1.19,793.84,1.86,1.91,1.02,0.98
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,44965799,4,Egyptian Queen,LOSER,55,LOSER,4.5,68.69,85,26,34,38.54,118.06,1000,29,1000,382.14,23.92,39.7,4.9,3.6,4.5,4.46,91.58,36,48,1.02,0.98
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,40954967,5,Altair Star,LOSER,11.15,LOSER,2.48,298.28,18,8.2,10,12.44,806.32,1000,5.4,1000,21.02,143.82,48.53,4.1,2.28,2.52,2.74,1027.55,9.8,10.5,1.02,0.98
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,40546497,6,Gladys Gugman,LOSER,26.47,LOSER,3.17,109.26,30,11.5,21,23.94,172.35,1000,16,1000,53.08,40.78,143.66,3.4,2.72,3.2,3.15,120.28,22,24,1.02,0.98
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,28279750,7,Rockin The Trend,LOSER,8.8,WINNER,1.9,302.28,12,7,7.4,8.43,734.7,980,4,980,14.33,116.42,29.47,2.38,1.49,1.96,1.99,396.5,7.4,7.8,1.02,0.98
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,42915206,8,Cheap Thrillz,LOSER,6.75,WINNER,1.66,319.13,7.8,4.9,6.6,6.29,1064.51,100,1.15,100,2.57,1440.03,193.21,2.02,1.32,1.7,1.85,388.05,6,6.2,1.02,0.98
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,39307483,9,Elliegozoom,LOSER,230,LOSER,23,53.87,600,140,200,209.38,47.57,620,85,95,286.52,2.5,6.62,23,14.5,18.5,17.6,17.9,260,290,1.02,0.98
1/01/2024,11:00:00 PM,11:01:05 PM,Busselton,WA,4,223041598,R4 2030m Pace S,223041599,Harness,2030,Pace,24730183,10,Tiger Toast,LOSER,879.37,LOSER,60,12.18,990,130,350,308.46,12.75,980,95,980,383.5,7.46,2.09,60,34,60,52.87,2.91,260,320,1.02,0.98
