EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_FIRST_BOUNCE,BEST_LAY_FIRST_BOUNCE,MATCHED_VOLUME_FIRST_BOUNCE,BEST_BACK_PRICE_APPROX_QUARTER_TIME,BEST_LAY_PRICE_APPROX_QUARTER_TIME,MATCHED_VOLUME_QUARTER_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,BEST_BACK_PRICE_APPROX_THREE_QUARTER_TIME,BEST_LAY_PRICE_APPROX_THREE_QUARTER_TIME,MATCHED_VOLUME_APPROX_THREE_QUARTER_TIME,TOTAL_MATCHED_VOLUME
28/01/2021,Women's AFL/Carlton (W) v Collingwood (W),30251450,,178413599,Match Odds,12443132,Carlton (W),LOSER,0,60,Carlton (W),Collingwood (W),-6,27,33,1.55,1.56,14660.02,1.5,1.69,15440.49,11,20,15664.76,9.4,20,16297.73,16503.73
28/01/2021,Women's AFL/Carlton (W) v Collingwood (W),30251450,,178413599,Match Odds,12443130,Collingwood (W),WINNER,1,60,Carlton (W),Collingwood (W),-6,27,33,2.6,2.84,4367.46,2.46,2.8,4661.4,1.54,1.12,6320.22,1.54,1.13,11870.43,15437.49
29/01/2021,Women's AFL/St Kilda (W) v Western Bulldogs (W),30251452,,178413983,Match Odds,26814175,St Kilda (W),WINNER,1,93,St Kilda (W),Western Bulldogs (W),9,51,42,1.7,1.86,4375.83,1.5,1.98,5094.65,1.3,1.92,5499.95,1.15,1.56,6279.2,8114.16
29/01/2021,Women's AFL/St Kilda (W) v Western Bulldogs (W),30251452,,178413983,Match Odds,12443127,Western Bulldogs (W),LOSER,0,93,St Kilda (W),Western Bulldogs (W),9,51,42,2,2.38,5563.27,2.16,3.35,6063.83,3.2,10.5,6306.33,3.6,10.5,6443.87,6504.47
30/01/2021,Women's AFL/Gold Coast (W) v Melbourne (W),30251453,,178414367,Match Odds,26814172,Gold Coast (W),LOSER,0,91,Gold Coast (W),Melbourne (W),-21,35,56,3,3.4,799.23,1.5,3,1357.83,1.4,1000,1557.83,15,1000,1557.83,1574.89
30/01/2021,Women's AFL/Gold Coast (W) v Melbourne (W),30251453,,178414367,Match Odds,12443129,Melbourne (W),WINNER,1,91,Gold Coast (W),Melbourne (W),-21,35,56,1.4,1.46,2985.88,1.4,1000,4117.06,1.04,1.34,4476.57,1.01,1.06,5349.18,5965.55
30/01/2021,Women's AFL/West Coast (W) v Adelaide (W),30251454,,178414751,Match Odds,12443131,Adelaide (W),WINNER,1,74,West Coast (W),Adelaide (W),-38,18,56,1.21,1.27,5273.92,1.12,1.18,6136.02,1.13,1.17,6250.07,,1.01,6695.56,6695.56
30/01/2021,Women's AFL/West Coast (W) v Adelaide (W),30251454,,178414751,Match Odds,26814174,West Coast (W),LOSER,0,74,West Coast (W),Adelaide (W),-38,18,56,4.8,5,1335.98,5.9,1000,1490.98,3.95,1000,1495.98,2.4,1000,1495.98,1496.02
31/01/2021,Women's AFL/Geelong (W) v North Melbourne (W),30251455,,178415135,Match Odds,22505676,Geelong (W),LOSER,0,80,Geelong (W),North Melbourne (W),-62,9,71,2.88,1000,674.85,6.8,1000,674.85,50,1000,679.85,1000,,679.89,679.89
31/01/2021,Women's AFL/Geelong (W) v North Melbourne (W),30251455,,178415135,Match Odds,22505674,North Melbourne (W),WINNER,1,80,Geelong (W),North Melbourne (W),-62,9,71,1.22,1000,6061.43,1.1,1.11,6127.2,,1.02,6683.08,,1.01,6705.97,6705.97
31/01/2021,Women's AFL/Richmond (W) v Brisbane (W),30251457,,178415519,Match Odds,12551709,Brisbane (W),WINNER,1,53,Richmond (W),Brisbane (W),-29,12,41,1.27,1.38,4754,1.1,1.15,4869.87,1.11,1.41,5067.28,1.01,1.03,5366.87,5506.87
31/01/2021,Women's AFL/Richmond (W) v Brisbane (W),30251457,,178415519,Match Odds,26814173,Richmond (W),LOSER,0,53,Richmond (W),Brisbane (W),-29,12,41,3.45,4.4,494.63,6.2,10.5,534.63,3.45,10.5,546.67,9,95,548.67,549.71
