Date,Track,Race Name,Race,Market,Selection,Number,Horse,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2024-01-07,Sunshine Coast,R1 1600m CL3,1,223220709,47016232,5,Redente Choice,12.19,0.0,6.38,0.0,2.84,-0.07470535744134794
2024-01-07,Sunshine Coast,R1 1600m CL3,1,223220709,63859441,7,Parisian Lady,13.1,0.0,12.0,0.0,5.2,-0.006997455470737907
2024-01-07,Sunshine Coast,R1 1600m CL3,1,223220709,64575534,1,Master Marko,8.94,0.0,6.6,0.0,3.18,-0.03965832824893227
2024-01-07,Sunshine Coast,R2 1800m Hcap,2,223220714,28170491,5,Step On Fire,6.64,0.0,7.2,0.0,3.46,0.011713520749665335
2024-01-07,Sunshine Coast,R2 1800m Hcap,2,223220714,514465,7,Big Hitter,29.74,0.0,22.75,1.0,7.6,-0.010331296141652568
2024-01-07,Sunshine Coast,R2 1800m Hcap,2,223220714,57655288,2,Googaz,3.15,1.0,3.5,1.0,1.81,0.031746031746031744
2024-01-07,Sunshine Coast,R2 1800m Hcap,2,223220714,58918388,1,End Of Month,8.11,0.0,11.33,0.0,4.4,0.03504330895900695
2024-01-07,Sunshine Coast,R2 1800m Hcap,2,223220714,60528977,4,Livingstones,19.64,0.0,20.61,0.0,8.6,0.0023963610886297837
2024-01-07,Sunshine Coast,R2 1800m Hcap,2,223220714,64575535,3,Toni Too,3.78,0.0,2.85,0.0,1.71,-0.08632692843219153
2024-01-07,Sunshine Coast,R2 1800m Hcap,2,223220714,64575536,6,Vacation Leave,16.84,0.0,32.0,0.0,10.09,0.02813242280285036
2024-01-07,Sunshine Coast,R3 1000m Hcap,3,223220719,36782574,1,Mr Brose,9.66,0.0,7.4,1.0,2.01,-0.03161546639807508
2024-01-07,Sunshine Coast,R3 1000m Hcap,3,223220719,46836565,9,Ready To Torque,4.21,0.0,4.65,1.0,1.7,0.02247592777054125
2024-01-07,Sunshine Coast,R3 1000m Hcap,3,223220719,51455340,4,Hes For The Girls,3.69,0.0,3.62,0.0,1.42,-0.005240383895551648
2024-01-07,Sunshine Coast,R3 1000m Hcap,3,223220719,55457465,7,Irish Maudie,6.81,0.0,7.68,0.0,1.92,0.01663454478707782
2024-01-07,Sunshine Coast,R3 1000m Hcap,3,223220719,63859271,5,Secret Statement,4.15,1.0,3.78,1.0,1.52,-0.023586409128577873
2024-01-07,Sunshine Coast,R4 1000m 3yo,4,223220724,64575540,4,Vindicta,1.34,1.0,1.34,1.0,1.08,0.0
2024-01-07,Sunshine Coast,R4 1000m 3yo,4,223220724,64575542,6,Beaus Girl,21.58,0.0,36.65,0.0,3.34,0.019054073361343373
2024-01-07,Sunshine Coast,R4 1000m 3yo,4,223220724,64575543,7,Daisys Pride,11.49,0.0,8.91,0.0,1.48,-0.025201243652070465
2024-01-07,Sunshine Coast,R4 1000m 3yo,4,223220724,64575544,8,Gypsy Power,28.79,0.0,54.41,0.0,4.4,0.016355308283835968
2024-01-07,Sunshine Coast,R4 1000m 3yo,4,223220724,64575548,13,Candy Raidar,96.64,0.0,55.0,1.0,4.04,-0.007834136062612882
2024-01-07,Sunshine Coast,R4 1000m 3yo,4,223220724,64575549,14,Kelanoa,13.33,0.0,11.1,1.0,1.58,-0.015071335401417932
2024-01-07,Sunshine Coast,R5 1400m Hcap,5,223220729,39648784,8,A Big Chance,12.95,1.0,10.41,1.0,2.26,-0.018841402126704723
2024-01-07,Sunshine Coast,R5 1400m Hcap,5,223220729,4939129,4,Hooks,108.0,0.0,23.49,0.0,4.85,-0.033312047679863774
2024-01-07,Sunshine Coast,R5 1400m Hcap,5,223220729,53447666,2,Adonisea,7.54,0.0,11.12,1.0,2.44,0.04269793714100338
2024-01-07,Sunshine Coast,R5 1400m Hcap,5,223220729,5773053,9,Mooloolaba,13.99,0.0,10.86,0.0,2.7,-0.020601403001617835
2024-01-07,Sunshine Coast,R5 1400m Hcap,5,223220729,63609432,3,Last Chance Saloon,2.3,0.0,2.16,1.0,1.29,-0.028180354267310692
2024-01-07,Sunshine Coast,R5 1400m Hcap,5,223220729,64575552,7,Cable Tie,3.9,0.0,4.98,0.0,1.6,0.05560704355885085
2024-01-07,Sunshine Coast,R5 1400m Hcap,5,223220729,970518,6,Applecross,54.1,0.0,40.1,0.0,6.2,-0.00645336750545079
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,60779440,7,Viganotto,10.82,0.0,21.0,0.0,4.1,0.04480239415544407
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,63893774,3,Mr Dollar,134.37,0.0,154.35,0.0,29.0,0.0009633553928699978
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,64520160,10,Laydownlily,4.7,1.0,3.12,1.0,1.48,-0.10774686306601197
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,64575538,2,Bute Moves,4.76,0.0,9.84,0.0,2.75,0.10845801735328278
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,64576498,1,Zephalong,26.47,0.0,67.83,0.0,8.2,0.023035878101663188
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,64576500,5,Fleur De Vie,16.39,0.0,9.47,0.0,2.68,-0.044583808217465895
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,64576501,6,Van Doro,40.96,0.0,83.42,0.0,9.4,0.012426529534284345
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,64576502,8,Belegato,3.34,0.0,4.7,1.0,1.88,0.08663524015798194
2024-01-07,Sunshine Coast,R6 1000m Mdn,6,223220734,64576503,9,Divine Gem,18.24,0.0,5.09,1.0,1.74,-0.1416390928204598
2024-01-07,Warrnambool,R1 1000m Mdn,1,223219428,24369070,1,Bloomin Crafty,115.26,0.0,64.71,0.0,15.5,-0.006777525259655642
2024-01-07,Warrnambool,R1 1000m Mdn,1,223219428,58918095,5,My Gal Val,6.82,0.0,8.45,0.0,2.64,0.028284370716132476
2024-01-07,Warrnambool,R1 1000m Mdn,1,223219428,64575152,2,Halvar,2.14,1.0,2.38,1.0,1.43,0.04712165239927746
2024-01-07,Warrnambool,R1 1000m Mdn,1,223219428,64575153,3,Navy King,2.87,0.0,2.52,1.0,1.41,-0.048393341076267915
2024-01-07,Warrnambool,R1 1000m Mdn,1,223219428,64575155,6,Zesty Miss,34.2,0.0,21.82,0.0,7.57,-0.01658974812527806
2024-01-07,Warrnambool,R2 1200m Mdn,2,223219435,57450721,1,Boot Of Cortez,2.93,0.0,3.12,1.0,1.68,0.020784107814824537
2024-01-07,Warrnambool,R2 1200m Mdn,2,223219435,58672068,4,Merlins Melody,10.25,1.0,10.86,1.0,4.0,0.005479944302205456
2024-01-07,Warrnambool,R2 1200m Mdn,2,223219435,62393926,2,Inala Aticus,8.01,0.0,8.0,0.0,3.16,-0.0001560549313358306
2024-01-07,Warrnambool,R2 1200m Mdn,2,223219435,64122352,7,Winter Offensive,5.81,0.0,4.79,0.0,2.33,-0.03665122763646292
2024-01-07,Warrnambool,R2 1200m Mdn,2,223219435,6567332,6,Miami Vice,3.79,0.0,4.29,0.0,2.64,0.030752009643830236
2024-01-07,Warrnambool,R3 1400m Mdn,3,223219442,6359404,6,Hot City,7.04,0.0,7.37,1.0,1.99,0.006360244233378581
2024-01-07,Warrnambool,R3 1400m Mdn,3,223219442,64575160,3,Prince Of The Nile,156.09,0.0,176.42,0.0,19.0,0.0007382687408466742
2024-01-07,Warrnambool,R3 1400m Mdn,3,223219442,64575161,4,Yankee Street Rain,105.74,0.0,75.0,0.0,9.59,-0.0038761742639177865
2024-01-07,Warrnambool,R3 1400m Mdn,3,223219442,64575162,5,Crackle N Burn,3.73,1.0,2.95,1.0,1.3,-0.07088653610214929
2024-01-07,Warrnambool,R3 1400m Mdn,3,223219442,64575163,7,Miss Italiana,10.86,0.0,8.4,0.0,2.1,-0.026966587740068396
2024-01-07,Warrnambool,R3 1400m Mdn,3,223219442,64575164,8,Trantoro,11.74,0.0,13.58,1.0,2.93,0.011541173135159677
2024-01-07,Warrnambool,R3 1400m Mdn,3,223219442,64575166,10,Rosa Juliet,2.52,0.0,3.14,0.0,1.32,0.07835405924577898
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,3356009,6,Active Duty,2.52,0.0,2.81,1.0,1.34,0.04095351070440034
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,53679839,10,Van Scotia,14.65,0.0,10.12,1.0,2.9,-0.030554843583482857
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,54705115,1,Brucestreet,199.54,0.0,486.68,0.0,57.77,0.0029567882846252805
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,57593478,4,Kimmorley,6.08,1.0,3.55,1.0,1.5,-0.11721645663454411
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,63858992,3,Crafty Boss,6.96,0.0,11.26,0.0,2.54,0.05486821420550825
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,63893932,5,Last Raider,201.82,0.0,163.78,0.0,23.0,-0.0011508413019009006
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,64319186,7,Royal Inference,8.61,0.0,8.8,0.0,2.58,0.002507654946679344
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,64319200,2,Bulbuk,11.91,0.0,13.87,0.0,2.73,0.011865002902688201
2024-01-07,Warrnambool,R4 1700m Mdn,4,223219449,64575170,12,Take It In Turns,59.16,0.0,110.0,0.0,15.5,0.007812403958448583
2024-01-07,Warrnambool,R5 1700m Hcap,5,223219456,36395957,8,The Rattlin Bog,34.06,0.0,86.7,0.0,10.95,0.017825927649219336
2024-01-07,Warrnambool,R5 1700m Hcap,5,223219456,42879230,12,Delcoff,149.69,0.0,79.25,0.0,10.49,-0.005937823552481647
2024-01-07,Warrnambool,R5 1700m Hcap,5,223219456,43400184,11,Feargal,10.49,0.0,6.87,1.0,1.75,-0.05023152291709161
2024-01-07,Warrnambool,R5 1700m Hcap,5,223219456,49547626,7,Mondo,5.32,0.0,9.07,0.0,2.4,0.07771634157057472
2024-01-07,Warrnambool,R5 1700m Hcap,5,223219456,60490426,9,One Thing Counts,7.0,1.0,7.25,1.0,2.1,0.0049261083743842304
2024-01-07,Warrnambool,R5 1700m Hcap,5,223219456,64575171,1,Likely Suspect,3.58,0.0,5.0,0.0,1.68,0.07932960893854746
2024-01-07,Warrnambool,R5 1700m Hcap,5,223219456,64575174,5,Pannier,3.87,0.0,2.51,1.0,1.33,-0.14000844168545462
2024-01-07,Warrnambool,R6 1700m Hcap,6,223219463,28246486,4,Glassey Miss,9.24,0.0,16.5,0.0,4.9,0.047619047619047616
2024-01-07,Warrnambool,R6 1700m Hcap,6,223219463,44781436,6,Saint Of Katowice,33.03,0.0,59.73,0.0,17.11,0.013533501422462235
2024-01-07,Warrnambool,R6 1700m Hcap,6,223219463,45347934,2,Mister Me,2.99,0.0,3.86,1.0,1.71,0.07538080302216366
2024-01-07,Warrnambool,R6 1700m Hcap,6,223219463,50880756,3,Extra Elusive,7.16,0.0,4.92,0.0,2.24,-0.06358722805105146
2024-01-07,Warrnambool,R6 1700m Hcap,6,223219463,52900617,1,Bold Bourbon,2.58,1.0,2.1,1.0,1.38,-0.08859357696567
2024-01-07,Warrnambool,R7 1400m Hcap,7,223219470,39000007,4,Moral Force,2.82,0.0,3.28,1.0,1.34,0.0497318802975264
2024-01-07,Warrnambool,R7 1400m Hcap,7,223219470,48843877,6,Longtimedreaming,4.83,0.0,11.0,0.0,2.82,0.11613024656502915
2024-01-07,Warrnambool,R7 1400m Hcap,7,223219470,49332695,1,Brung King,2.28,1.0,1.67,1.0,1.11,-0.1602059039815107
2024-01-07,Warrnambool,R8 1200m Hcap,8,223219477,19239704,3,Phoenix Global,7.0,,,,,
2024-01-07,Warrnambool,R8 1200m Hcap,8,223219477,27542240,9,Sunburnt,13.12,,,,,
2024-01-07,Warrnambool,R8 1200m Hcap,8,223219477,28281172,5,Rocky Path,21.93,,,,,
2024-01-07,Warrnambool,R8 1200m Hcap,8,223219477,50712936,6,Under The Palais,13.05,,,,,
2024-01-07,Warrnambool,R8 1200m Hcap,8,223219477,52643604,7,Sportsbeat,19.69,,,,,
2024-01-07,Warrnambool,R8 1200m Hcap,8,223219477,58711828,1,Grassmere Jewel,3.56,,,,,
2024-01-07,Warrnambool,R8 1200m Hcap,8,223219477,59115224,11,Loved Up Lawyer,3.06,,,,,
2024-01-08,Cairns,R1 950m 2yo,1,223256601,62135717,2,Margot Barbie,2.06,0.0,1.94,1.0,1.18,-0.03002702432188975
2024-01-08,Cairns,R1 950m 2yo,1,223256601,64575142,3,Hand Grenade,2.77,1.0,2.48,1.0,1.28,-0.04221497612670316
2024-01-08,Cairns,R1 950m 2yo,1,223256601,64575143,4,Good N Devine,12.15,0.0,22.0,0.0,6.2,0.03684998129442574
2024-01-08,Cairns,R1 950m 2yo,1,223256601,64575144,5,Magic Intent,29.48,0.0,65.0,0.0,16.71,0.01853668719340361
2024-01-08,Cairns,R1 950m 2yo,1,223256601,64575145,6,Pubsmiriclescript,26.28,0.0,26.0,0.0,6.6,-0.000409788081020962
2024-01-08,Cairns,R2 950m 3yo,2,223256606,49547282,1,Average Jane,2.54,0.0,2.04,1.0,1.17,-0.09649529102979776
2024-01-08,Cairns,R2 950m 3yo,2,223256606,54974272,5,Puss Boots,23.62,0.0,25.0,1.0,4.2,0.002337002540220151
2024-01-08,Cairns,R2 950m 3yo,2,223256606,58371317,6,Ready Boss,27.07,0.0,75.0,0.0,8.6,0.023607930057874642
2024-01-08,Cairns,R2 950m 3yo,2,223256606,60229139,3,Spontaneous Choice,5.54,0.0,5.78,0.0,1.61,0.007495034539617529
2024-01-08,Cairns,R2 950m 3yo,2,223256606,61069780,2,Nazorian,5.6,1.0,5.25,1.0,1.6,-0.01190476190476189
2024-01-08,Cairns,R2 950m 3yo,2,223256606,62433795,4,Nellyation,25.32,0.0,48.81,0.0,6.59,0.019006865775116007
2024-01-08,Cairns,R2 950m 3yo,2,223256606,64575146,7,Exo Splash,13.18,0.0,30.48,0.0,3.88,0.04306413519250913
2024-01-08,Cairns,R2 950m 3yo,2,223256606,64575147,8,Shes A Mission,18.97,0.0,44.84,0.0,6.47,0.03041329635929213
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,41690724,2,Arctic Dasher,21.82,0.0,22.82,0.0,5.1,0.0020083047417681563
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,46291951,5,Que Cee Spade,4.44,0.0,4.98,1.0,1.8,0.024422012373819607
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,46314627,4,Lord Prophet,12.29,0.0,17.01,0.0,4.2,0.022578017334368497
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,49364057,1,Ambers Power,28.54,1.0,22.0,1.0,5.3,-0.010416003057909157
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,53447569,7,Mishani Eagle,5.83,0.0,6.88,0.0,2.24,0.026177749411623902
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,59995884,6,Waitnsee,7.75,0.0,4.3,1.0,1.84,-0.10352588147036759
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,64575148,3,Late Night,12.73,0.0,26.16,0.0,5.93,0.04032829574964386
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,64575149,8,Twenty Three Wall,9.02,0.0,10.3,0.0,3.33,0.013777366370309782
2024-01-08,Cairns,R3 1250m Mdn,3,223256611,64575150,9,Hitchedinmanhattan,8.15,0.0,8.09,0.0,2.56,-0.000910007810900379
2024-01-08,Cairns,R4 1400m CL3,4,223256616,36423766,1,Revellers,185.68,0.0,310.0,0.0,70.15,0.002159803199399591
2024-01-08,Cairns,R4 1400m CL3,4,223256616,37027277,4,Miss Fubulicious,44.66,0.0,20.91,0.0,5.1,-0.02543260595009469
2024-01-08,Cairns,R4 1400m CL3,4,223256616,43400643,2,Mission House,7.31,0.0,6.62,0.0,1.96,-0.014258496203933685
2024-01-08,Cairns,R4 1400m CL3,4,223256616,47871387,9,Swanky Sue,55.62,0.0,150.0,0.0,19.0,0.011312477526069759
2024-01-08,Cairns,R4 1400m CL3,4,223256616,52238270,5,Bit Of Fun,187.8,0.0,564.79,0.0,90.0,0.0035542440392850737
2024-01-08,Cairns,R4 1400m CL3,4,223256616,59995120,8,Over The Falls,7.48,1.0,4.2,1.0,1.54,-0.10440539852304559
2024-01-08,Cairns,R4 1400m CL3,4,223256616,62661121,3,Sealion,5.06,0.0,6.25,1.0,2.02,0.03762845849802374
2024-01-08,Cairns,R4 1400m CL3,4,223256616,63572810,7,Kings Halo,6.89,0.0,8.5,1.0,2.29,0.027490822163408174
2024-01-08,Cairns,R4 1400m CL3,4,223256616,64575151,6,Cosmic Legend,2.98,0.0,3.68,0.0,1.51,0.06383133936387514
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,1415575,7,Forseti,28.24,0.0,55.0,0.0,8.8,0.017228946690703066
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,36255576,2,Nebaraz,10.04,1.0,29.0,1.0,6.46,0.06511883500480836
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,41589515,1,Loburn Lass,10.53,0.0,11.0,0.0,3.19,0.004057670724337395
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,42208946,8,Zouhope,7.46,0.0,4.14,1.0,1.67,-0.10749763634715262
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,42209067,6,Invincible Bay,12.56,0.0,15.24,1.0,4.4,0.014001036494641989
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,445026,3,Awe,6.28,0.0,8.0,0.0,2.6,0.03423566878980891
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,49765642,9,Mirror Illusion,6.61,0.0,9.08,0.0,2.62,0.041153771818163626
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,58600576,10,Acctories,53.82,0.0,60.0,0.0,10.5,0.0019137866963953934
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,64546180,5,Joes Giggle,28.95,0.0,59.01,0.0,12.0,0.017596034043584428
2024-01-08,Cairns,R5 1500m Hcap,5,223256621,888764,4,Sir Maximus,5.19,0.0,3.69,0.0,1.52,-0.07832448266679204
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,38466549,4,Starfilly,132.83,0.0,120.0,0.0,10.75,-0.0008049135486461398
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,42463687,1,Stormy Legend,2.61,1.0,1.56,1.0,1.09,-0.2578838785735337
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,44758078,6,Guapo,15.75,0.0,23.0,0.0,3.16,0.020013802622498272
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,45758899,10,Pluckercarn,32.34,0.0,32.0,0.0,4.3,-0.00032854050711193794
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,46809620,7,Mr Kobo,7.73,0.0,23.0,0.0,3.15,0.08588784521064177
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,50141033,3,Counter Command,4.35,0.0,6.22,1.0,1.7,0.06911335329120008
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,51936103,2,Barmera,12.49,0.0,24.12,1.0,3.45,0.03860468142341402
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,52696201,8,Red Lantern,34.85,0.0,114.67,0.0,8.2,0.019973727866590914
2024-01-08,Cairns,R6 1250m Hcap,6,223256626,63324981,5,Disoney,21.38,0.0,65.0,0.0,8.0,0.03138806936748939
2024-01-08,Cairns,R7 950m Hcap,7,223256631,1261297,7,Neutralize,40.43,0.0,19.88,0.0,5.3,-0.025567702529796642
2024-01-08,Cairns,R7 950m Hcap,7,223256631,36255647,8,Viburnum,7.48,0.0,7.07,1.0,2.86,-0.007752876127948949
2024-01-08,Cairns,R7 950m Hcap,7,223256631,40857512,3,Snap Chat,5.99,0.0,6.6,0.0,2.34,0.01542975666514898
2024-01-08,Cairns,R7 950m Hcap,7,223256631,42209050,4,Flying Artist,6.51,0.0,13.5,0.0,4.31,0.07953575695511181
2024-01-08,Cairns,R7 950m Hcap,7,223256631,43527527,12,October Storm,30.43,0.0,40.0,0.0,8.9,0.00786230693394676
2024-01-08,Cairns,R7 950m Hcap,7,223256631,45169167,11,Mishani Menace,40.0,0.0,55.0,0.0,13.5,0.0068181818181818205
2024-01-08,Cairns,R7 950m Hcap,7,223256631,45942704,10,Makanui,12.89,0.0,12.07,0.0,3.5,-0.005270522418038562
2024-01-08,Cairns,R7 950m Hcap,7,223256631,48908112,6,Prophetess,10.62,0.0,13.66,0.0,4.0,0.02095551640182755
2024-01-08,Cairns,R7 950m Hcap,7,223256631,51476601,2,Aglot,27.34,0.0,44.0,0.0,9.8,0.013849172042295667
2024-01-08,Cairns,R7 950m Hcap,7,223256631,52237496,9,Boomalina,18.42,0.0,16.0,1.0,4.7,-0.008211183496199786
2024-01-08,Cairns,R7 950m Hcap,7,223256631,57338926,13,Private Sector,28.42,0.0,20.0,0.0,6.09,-0.014813511611541173
2024-01-08,Cairns,R7 950m Hcap,7,223256631,8459717,5,Regal Conqueror,6.04,1.0,4.2,1.0,1.71,-0.0725323241879533
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,46675590,1,Felix Pereon,5.98,1.0,6.2,1.0,2.08,0.005933757686913371
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,62393572,9,Shrimp,7.09,0.0,3.35,1.0,1.58,-0.1574637391322653
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,63640249,10,Terreur Magique,193.49,0.0,490.0,0.0,75.0,0.0031274094215700647
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,64574557,2,Blazing Beverley,6.98,0.0,10.5,0.0,2.86,0.0480283804066039
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,64574559,4,Lerinka,3.99,0.0,5.83,0.0,2.28,0.07909997979511385
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,64574560,5,Corporal Davo,145.06,0.0,380.0,0.0,80.0,0.004262120211600282
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,64574561,6,Lake Hume,33.09,0.0,40.0,0.0,5.8,0.005220610456331213
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,64574562,7,Prophet Time,5.13,0.0,4.87,1.0,1.62,-0.01040703515576527
2024-01-08,Moruya,R1 1010m Mdn,1,223256736,64574563,8,Rockathon,16.47,0.0,17.44,0.0,4.3,0.0033770046177927157
2024-01-08,Moruya,R2 1650m CL3,2,223256741,38382217,3,No Question,12.35,0.0,15.77,1.0,4.67,0.017560119018584452
2024-01-08,Moruya,R2 1650m CL3,2,223256741,42188453,9,Breakaway Week,12.2,0.0,13.12,0.0,3.83,0.005747700919632157
2024-01-08,Moruya,R2 1650m CL3,2,223256741,42537242,6,Direct Affect,21.82,0.0,11.54,0.0,3.0,-0.04082559844449705
2024-01-08,Moruya,R2 1650m CL3,2,223256741,45541919,10,Les Goh,8.0,0.0,6.4,0.0,2.08,-0.03125
2024-01-08,Moruya,R2 1650m CL3,2,223256741,51311865,7,Heir Jordan,9.42,1.0,6.4,1.0,2.33,-0.05009288747346072
2024-01-08,Moruya,R2 1650m CL3,2,223256741,52696573,8,Foxtrot Bravo,16.25,0.0,32.0,0.0,7.45,0.030288461538461542
2024-01-08,Moruya,R2 1650m CL3,2,223256741,64342830,4,Blaazay,12.71,0.0,11.73,0.0,3.8,-0.006573285764208195
2024-01-08,Moruya,R2 1650m CL3,2,223256741,64574564,2,Saveadateforme,4.59,0.0,6.28,1.0,2.44,0.05862925495746779
2024-01-08,Moruya,R2 1650m CL3,2,223256741,64574565,5,Justela,7.58,0.0,9.0,0.0,2.81,0.020815010260920558
2024-01-08,Moruya,R2 1650m CL3,2,223256741,64574566,11,Monomakh,14.25,0.0,22.0,0.0,5.89,0.02472089314194577
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,48289704,10,Steamed Hams,24.49,0.0,27.0,0.0,4.9,0.0037959560213541507
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,49184200,7,Golden Fairy,93.32,0.0,28.8,0.0,7.4,-0.024006405677001477
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,51957639,8,Merry More,179.58,0.0,500.0,0.0,75.0,0.0035685488361732924
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,56016470,9,Occhiata,4.23,0.0,2.49,1.0,1.39,-0.16519980631746842
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574567,1,Kenseye Charmer,37.6,0.0,57.9,0.0,9.6,0.00932458751332084
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574568,2,Peruno,12.19,1.0,15.0,1.0,4.2,0.015367787804211108
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574569,4,Acheson,4.7,0.0,11.13,1.0,4.56,0.1229186977882281
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574570,5,Chentileeno,24.07,0.0,38.95,0.0,10.0,0.01587155136414811
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574571,6,Hellinda,12.31,0.0,10.01,0.0,2.84,-0.01866533141919008
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574572,11,Tenacious Lady,11.56,0.0,12.73,0.0,3.85,0.007950594867585217
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574573,12,Istoria Girl,20.82,0.0,23.13,0.0,4.64,0.004796844299417777
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,64574574,13,Juste Un Clou,8.6,0.0,8.8,0.0,2.88,0.0026427061310782263
2024-01-08,Moruya,R3 1200m Mdn,3,223256746,6679539,3,Proud George,88.02,0.0,60.0,0.0,9.4,-0.005305612360827085
2024-01-08,Moruya,R4 1425m CL1,4,223256751,38187444,12,Rangarush,28.04,0.0,29.69,0.0,6.0,0.001981963888377722
2024-01-08,Moruya,R4 1425m CL1,4,223256751,40786499,8,Albanian Eagle,10.4,0.0,13.5,0.0,4.0,0.022079772079772075
2024-01-08,Moruya,R4 1425m CL1,4,223256751,45942699,5,Karuta King,31.66,0.0,23.99,0.0,6.8,-0.010098438046806726
2024-01-08,Moruya,R4 1425m CL1,4,223256751,46291593,9,Magic Alwyns,82.04,0.0,98.75,0.0,15.5,0.002062593733220595
2024-01-08,Moruya,R4 1425m CL1,4,223256751,4631731,6,Diamond Flyer,13.11,0.0,20.0,0.0,4.4,0.026277650648360032
2024-01-08,Moruya,R4 1425m CL1,4,223256751,49915072,10,Blood Ties,7.78,0.0,6.6,0.0,2.43,-0.022980447144971577
2024-01-08,Moruya,R4 1425m CL1,4,223256751,53407740,3,Must,9.09,0.0,7.4,0.0,2.5,-0.0251241340350251
2024-01-08,Moruya,R4 1425m CL1,4,223256751,63893156,7,Sassy Missile,6.68,0.0,9.77,1.0,3.4,0.04734645345950883
2024-01-08,Moruya,R4 1425m CL1,4,223256751,6436947,1,Apollo Mission,5.2,0.0,4.92,1.0,1.85,-0.010944340212632908
2024-01-08,Moruya,R4 1425m CL1,4,223256751,64574575,2,Bentley Brook,15.76,0.0,9.65,0.0,3.66,-0.04017516635543515
2024-01-08,Moruya,R4 1425m CL1,4,223256751,64574577,11,Greatestofease,9.61,1.0,12.56,1.0,3.95,0.024440438237769854
2024-01-08,Moruya,R5 1010m Hcap,5,223256756,3220869,11,Irish Bride,23.15,0.0,55.0,0.0,7.7,0.025014726094639707
2024-01-08,Moruya,R5 1010m Hcap,5,223256756,50140763,7,Giddy Up Gidleigh,10.73,0.0,13.77,1.0,3.6,0.020575003671690614
2024-01-08,Moruya,R5 1010m Hcap,5,223256756,50739762,9,Noble Serenade,11.49,1.0,15.0,1.0,4.1,0.02036553524804177
