EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,BEST_BACK_FIRST_BALL,BEST_LAY_FIRST_BALL,MATCHED_VOLUME_FIRST_BALL,BEST_BACK_FIRST_INN_FOUR_OV,BEST_LAY_FIRST_INN_FOUR_OV,MATCHED_VOLUME_FIRST_INN_FOUR_OV,BEST_BACK_FIRST_INN_SIX_OV,BEST_LAY_FIRST_INN_SIX_OV,MATCHED_VOLUME_FIRST_INN_SIX_OV,BEST_BACK_FIRST_INN_TEN_OV,BEST_LAY_FIRST_INN_TEN_OV,MATCHED_VOLUME_FIRST_INN_TEN_OV,BEST_BACK_FIRST_INN_FIFTEEN_OV,BEST_LAY_FIRST_INN_FIFTEEN_OV,MATCHED_VOLUME_FIRST_INN_FIFTEEN_OV,BEST_BACK_FIRST_INN_CONCLUSION,BEST_LAY_FIRST_INN_CONCLUSION,MATCHED_VOLUME_FIRST_INN_CONCLUSION,BEST_BACK_SECOND_INN_FOUR_OV,BEST_LAY_SECOND_INN_FOUR_OV,MATCHED_VOLUME_SECOND_INN_FOUR_OV,BEST_BACK_SECOND_INN_SIX_OV,BEST_LAY_SECOND_INN_SIX_OV,MATCHED_VOLUME_SECOND_INN_SIX_OV,BEST_BACK_SECOND_INN_TEN_OV,BEST_LAY_SECOND_INN_TEN_OV,MATCHED_VOLUME_SECOND_INN_TEN_OV,BEST_BACK_SECOND_INN_FIFTEEN_OV,BEST_LAY_SECOND_INN_FIFTEEN_OV,MATCHED_VOLUME_SECOND_INN_FIFTEEN_OV,TOTAL_MATCHED_VOLUME
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,MATCH_ODDS,251405508,Match Odds,5728188,Perth Scorchers,WINNER,1,Perth Scorchers,Sydney Sixers,1.49,1.47,774736.59,1.3,1.22,6408343.07,1.16,1.15,8921424.92,1.4,1.39,13027527.24,1.65,1.66,429225.69,1.65,1.66,429225.69,1.36,1.22,19780665.12,1.5,1.42,24364890.65,,1.01,33051192.95,1.65,1.66,429225.69,33051192.95
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,MATCH_ODDS,251405508,Match Odds,5728225,Sydney Sixers,LOSER,0,Perth Scorchers,Sydney Sixers,3.1,3.05,95296.69,5.3,5.1,335646.41,7.2,7.2,499263.03,3.45,3.45,962928.19,2.5,2.54,83318.53,2.5,2.54,83318.53,4,3.75,3395899.77,3.2,3.1,3536572.5,1000,,3647653.22,2.5,2.54,83318.53,3647653.22
2025-12-15 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Renegades v Brisbane Heat,35024648,MATCH_ODDS,251405691,Match Odds,5728194,Brisbane Heat,LOSER,0,Melbourne Renegades,Brisbane Heat,1.89,1.9,600250.78,1.84,1.82,3974942.69,1.89,1.84,5108740.78,2.78,2.68,6197741.3,4.6,4,6999882.39,6,6,7489502.6,10,9.6,7925146.67,6.8,6.6,8079242.9,9.4,9.6,8231647.86,1000,950,8363168.33,8399769.39
2025-12-15 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Renegades v Brisbane Heat,35024648,MATCH_ODDS,251405691,Match Odds,5728189,Melbourne Renegades,WINNER,1,Melbourne Renegades,Brisbane Heat,2.1,2.12,331186.14,2.2,2.1,2122508.62,2.1,2.08,3222495.06,1.73,1.55,6568749.18,1.32,1.27,16058543.05,1.2,1.18,26047415.62,1.53,1.11,47781756.4,1.19,1.14,50901568.12,1.12,1.11,59087843.98,,1.01,69966972.19,74004019.9
2025-12-16 00:00:00.000 Z, Twenty20 Big Bash/Hobart Hurricanes v Sydney Thunder,35024761,MATCH_ODDS,251405874,Match Odds,5728193,Hobart Hurricanes,WINNER,1,Hobart Hurricanes,Sydney Thunder,1.52,1.53,1021230.16,1.85,1.82,6096638.41,1.97,1.94,7891201.56,1.42,1.34,12851794.38,1.54,1.53,19147286.2,1.79,1.74,24202044.07,1.27,1.25,38616177.01,1.41,1.39,42806894.28,1.11,1.08,50607032.94,1.12,1.09,70097231.41,84698677.93
2025-12-16 00:00:00.000 Z, Twenty20 Big Bash/Hobart Hurricanes v Sydney Thunder,35024761,MATCH_ODDS,251405874,Match Odds,5728190,Sydney Thunder,LOSER,0,Hobart Hurricanes,Sydney Thunder,2.88,2.9,108500.02,2.18,2.14,654447.38,2.06,2.04,1019741.01,3.7,3.6,1497788.3,2.84,2.84,2083708.17,2.3,2.28,2568049.81,5.5,4.8,3168662.29,3.45,3.5,3399653.04,13,12.5,3752278.7,17.5,11,3997484.37,4123802.29
2025-12-17 00:00:00.000 Z, Twenty20 Big Bash/Sydney Sixers v Adelaide Strikers,35058603,MATCH_ODDS,251718052,Match Odds,5728253,Adelaide Strikers,WINNER,1,Sydney Sixers,Adelaide Strikers,2,1.98,211220.48,2.06,2.04,3736011.08,1.87,1.82,4561048.49,2.38,2.36,6744384.12,1.76,1.69,12239278.94,1.39,1.37,19273608.45,1.7,1.66,33440039.67,1.55,1.52,34786636.85,1.27,1.24,42694096.03,1.54,1.08,59787878.33,75180042.17
2025-12-17 00:00:00.000 Z, Twenty20 Big Bash/Sydney Sixers v Adelaide Strikers,35058603,MATCH_ODDS,251718052,Match Odds,5728225,Sydney Sixers,LOSER,0,Sydney Sixers,Adelaide Strikers,2.04,2,1204905.4,1.96,1.92,2868311.1,2.2,2.16,3144334.6,1.81,1.71,4552418.14,2.34,2.32,6780388.28,3.6,3.55,7441630.3,2.48,2.44,8029402.57,2.84,2.8,8272477.69,5,4.9,8596617.39,2.98,2.9,9003076.91,9260198.41
2025-12-18 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Stars v Hobart Hurricanes,35065175,MATCH_ODDS,251797795,Match Odds,5728193,Hobart Hurricanes,LOSER,0,Melbourne Stars,Hobart Hurricanes,1.87,1.87,1834717.77,2.06,2.04,4407024.7,2.02,2,4441542.86,2,1.94,5634557.83,1.99,1.93,12062952.57,2.5,2.46,13878914.41,4.9,4.8,14780213.22,4.3,4.2,15143409.92,40,34,15413666.88,,,15460414.57,15460414.57
2025-12-18 00:00:00.000 Z, Twenty20 Big Bash/Melbourne Stars v Hobart Hurricanes,35065175,MATCH_ODDS,251797795,Match Odds,5728187,Melbourne Stars,WINNER,1,Melbourne Stars,Hobart Hurricanes,2.14,2.16,365866.89,1.98,1.71,11689248.28,2,1.94,12048175.85,2.06,1.99,13079415.24,2.04,2.02,15433959.09,1.7,1.66,23358510.3,1.28,1.25,37260707.64,1.35,1.28,44023410.73,1.07,1.02,52454193.41,,1.01,56925984.06,56925984.06
2025-12-19 00:00:00.000 Z, Twenty20 Big Bash/Brisbane Heat v Perth Scorchers,35061957,MATCH_ODDS,251727485,Match Odds,5728194,Brisbane Heat,WINNER,1,Brisbane Heat,Perth Scorchers,2.38,2.4,98223.59,2.72,2.36,1758463.84,3.6,3.5,2161593.79,7,7,2471828.9,19.5,15.5,2584657.6,44,44,2649868.79,23,24,2750579.71,14.5,13.5,2766924.21,4.2,3.75,2936497.67,1.3,1.17,21879189.91,42442559.93
