EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,BEST_BACK_FIRST_BALL,BEST_LAY_FIRST_BALL,MATCHED_VOLUME_FIRST_BALL,BEST_BACK_FIRST_INN_FOUR_OV,BEST_LAY_FIRST_INN_FOUR_OV,MATCHED_VOLUME_FIRST_INN_FOUR_OV,BEST_BACK_FIRST_INN_SIX_OV,BEST_LAY_FIRST_INN_SIX_OV,MATCHED_VOLUME_FIRST_INN_SIX_OV,BEST_BACK_FIRST_INN_TEN_OV,BEST_LAY_FIRST_INN_TEN_OV,MATCHED_VOLUME_FIRST_INN_TEN_OV,BEST_BACK_FIRST_INN_FIFTEEN_OV,BEST_LAY_FIRST_INN_FIFTEEN_OV,MATCHED_VOLUME_FIRST_INN_FIFTEEN_OV,BEST_BACK_FIRST_INN_CONCLUSION,BEST_LAY_FIRST_INN_CONCLUSION,MATCHED_VOLUME_FIRST_INN_CONCLUSION,BEST_BACK_SECOND_INN_FOUR_OV,BEST_LAY_SECOND_INN_FOUR_OV,MATCHED_VOLUME_SECOND_INN_FOUR_OV,BEST_BACK_SECOND_INN_SIX_OV,BEST_LAY_SECOND_INN_SIX_OV,MATCHED_VOLUME_SECOND_INN_SIX_OV,BEST_BACK_SECOND_INN_TEN_OV,BEST_LAY_SECOND_INN_TEN_OV,MATCHED_VOLUME_SECOND_INN_TEN_OV,BEST_BACK_SECOND_INN_FIFTEEN_OV,BEST_LAY_SECOND_INN_FIFTEEN_OV,MATCHED_VOLUME_SECOND_INN_FIFTEEN_OV,TOTAL_MATCHED_VOLUME
2020-10-25 00:00:00.000 +0000,Group C/ WBBL/Perth Scorchers WBBL v Brisbane Heat WBBL,30074548,,174514011,Match Odds,12217559,Brisbane Heat WBBL,WINNER,1,WBBL/Perth Scorchers WBBL,Brisbane Heat WBBL,2.06,2.08,9148.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776687.14
2020-10-25 00:00:00.000 +0000,Group C/ WBBL/Perth Scorchers WBBL v Brisbane Heat WBBL,30074548,,174514011,Match Odds,12217371,Perth Scorchers WBBL,LOSER,0,WBBL/Perth Scorchers WBBL,Brisbane Heat WBBL,1.92,1.93,54761.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,758532.58
2020-10-25 00:00:00.000 +0000,Group C/ WBBL/Adelaide Strikers WBBL v Hobart Hurricanes WBBL,30074556,,174514688,Match Odds,12215567,Adelaide Strikers WBBL,WINNER,1,WBBL/Adelaide Strikers WBBL,Hobart Hurricanes WBBL,1.72,1.77,4634.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,71330.93
2020-10-25 00:00:00.000 +0000,Group C/ WBBL/Adelaide Strikers WBBL v Hobart Hurricanes WBBL,30074556,,174514688,Match Odds,12217370,Hobart Hurricanes WBBL,LOSER,0,WBBL/Adelaide Strikers WBBL,Hobart Hurricanes WBBL,2.04,2.4,2641.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,4422.27
2020-10-26 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Adelaide Strikers WBBL,30086351,,174675271,Match Odds,12215567,Adelaide Strikers WBBL,LOSER,0,WBBL/Sydney Sixers WBBL,Adelaide Strikers WBBL,2.86,3,294.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,8634.72
2020-10-26 00:00:00.000 +0000,Group C/ WBBL/Sydney Sixers WBBL v Adelaide Strikers WBBL,30086351,,174675271,Match Odds,12217558,Sydney Sixers WBBL,WINNER,1,WBBL/Sydney Sixers WBBL,Adelaide Strikers WBBL,1.5,1.52,1208.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,320399.47
2020-10-31 00:00:00.000 +0000,Group C/ WBBL/Sydney Thunder WBBL v Adelaide Strikers WBBL,30089989,,174791951,Match Odds,12215567,Adelaide Strikers WBBL,LOSER,0,WBBL/Sydney Thunder WBBL,Adelaide Strikers WBBL,2,2.04,37845.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092477.97
2020-10-31 00:00:00.000 +0000,Group C/ WBBL/Sydney Thunder WBBL v Adelaide Strikers WBBL,30089989,,174791951,Match Odds,12217241,Sydney Thunder WBBL,WINNER,1,WBBL/Sydney Thunder WBBL,Adelaide Strikers WBBL,1.98,1.98,943374.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751121.77
2020-10-31 00:00:00.000 +0000,Group C/ WBBL/Melbourne Renegades WBBL v Perth Scorchers WBBL,30089990,,174791591,Match Odds,12215569,Melbourne Renegades WBBL,LOSER,0,WBBL/Melbourne Renegades WBBL,Perth Scorchers WBBL,2.44,2.86,1349.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,6263.37
2020-10-31 00:00:00.000 +0000,Group C/ WBBL/Melbourne Renegades WBBL v Perth Scorchers WBBL,30089990,,174791591,Match Odds,12217371,Perth Scorchers WBBL,WINNER,1,WBBL/Melbourne Renegades WBBL,Perth Scorchers WBBL,1.59,1.62,5294.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,224531.54
2020-11-01 00:00:00.000 +0000,Group C/ WBBL/Sydney Thunder WBBL v Brisbane Heat WBBL,30092052,,174821821,Match Odds,12217559,Brisbane Heat WBBL,LOSER,0,WBBL/Sydney Thunder WBBL,Brisbane Heat WBBL,1.7,1.71,10531.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,604164.19
2020-11-01 00:00:00.000 +0000,Group C/ WBBL/Sydney Thunder WBBL v Brisbane Heat WBBL,30092052,,174821821,Match Odds,12217241,Sydney Thunder WBBL,WINNER,1,WBBL/Sydney Thunder WBBL,Brisbane Heat WBBL,2.28,2.72,1309.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,772150.92
2020-11-01 00:00:00.000 +0000,Group C/ WBBL/Melbourne Renegades WBBL v Sydney Sixers WBBL,30092053,,174821997,Match Odds,12215569,Melbourne Renegades WBBL,LOSER,0,WBBL/Melbourne Renegades WBBL,Sydney Sixers WBBL,2.82,4.4,2573.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,26197.74
2020-11-01 00:00:00.000 +0000,Group C/ WBBL/Melbourne Renegades WBBL v Sydney Sixers WBBL,30092053,,174821997,Match Odds,12217558,Sydney Sixers WBBL,WINNER,1,WBBL/Melbourne Renegades WBBL,Sydney Sixers WBBL,1.3,1.31,30449.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701128.41
2020-11-01 00:00:00.000 +0000,Group C/ WBBL/Hobart Hurricanes WBBL v Melbourne Stars WBBL,30092054,,174822207,Match Odds,12217370,Hobart Hurricanes WBBL,LOSER,0,WBBL/Hobart Hurricanes WBBL,Melbourne Stars WBBL,2.78,5.4,1378.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505.51
2020-11-01 00:00:00.000 +0000,Group C/ WBBL/Hobart Hurricanes WBBL v Melbourne Stars WBBL,30092054,,174822207,Match Odds,12217242,Melbourne Stars WBBL,WINNER,1,WBBL/Hobart Hurricanes WBBL,Melbourne Stars WBBL,1.43,1.46,17415.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,112587.99
2020-11-03 00:00:00.000 +0000,Group C/ WBBL/Hobart Hurricanes WBBL v Melbourne Renegades WBBL,30094244,,174902394,Match Odds,12217370,Hobart Hurricanes WBBL,WINNER,1,WBBL/Hobart Hurricanes WBBL,Melbourne Renegades WBBL,2.3,2.42,4146.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414727.12
2020-11-03 00:00:00.000 +0000,Group C/ WBBL/Hobart Hurricanes WBBL v Melbourne Renegades WBBL,30094244,,174902394,Match Odds,12215569,Melbourne Renegades WBBL,LOSER,0,WBBL/Hobart Hurricanes WBBL,Melbourne Renegades WBBL,1.75,1.76,13913.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,102233.87
2020-11-03 00:00:00.000 +0000,Group C/ WBBL/Adelaide Strikers WBBL v Melbourne Stars WBBL,30094247,,174902570,Match Odds,12215567,Adelaide Strikers WBBL,LOSER,0,WBBL/Adelaide Strikers WBBL,Melbourne Stars WBBL,3.15,3.2,25505.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902879.06
2020-11-03 00:00:00.000 +0000,Group C/ WBBL/Adelaide Strikers WBBL v Melbourne Stars WBBL,30094247,,174902570,Match Odds,12217242,Melbourne Stars WBBL,WINNER,1,WBBL/Adelaide Strikers WBBL,Melbourne Stars WBBL,1.46,1.47,457173.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177826.75
2020-11-04 00:00:00.000 +0000,Group C/ WBBL/Perth Scorchers WBBL v Sydney Thunder WBBL,30094249,,174902747,Match Odds,12217371,Perth Scorchers WBBL,LOSER,0,WBBL/Perth Scorchers WBBL,Sydney Thunder WBBL,1.83,1.85,26179.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525656.9
2020-11-04 00:00:00.000 +0000,Group C/ WBBL/Perth Scorchers WBBL v Sydney Thunder WBBL,30094249,,174902747,Match Odds,12217241,Sydney Thunder WBBL,WINNER,1,WBBL/Perth Scorchers WBBL,Sydney Thunder WBBL,2.16,2.5,20603.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109638.1
2020-11-04 00:00:00.000 +0000,Group C/ WBBL/Brisbane Heat WBBL v Sydney Sixers WBBL,30094251,,174902925,Match Odds,12217559,Brisbane Heat WBBL,LOSER,0,WBBL/Brisbane Heat WBBL,Sydney Sixers WBBL,2.84,2.94,7285.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551659.89
