EVENT_DATE,EVENT_ID,MATCH,MARKET_TYPE,MARKET_NAME,MARKET_ID
20/10/2022,31815075,Leicester v Leeds,OVER_UNDER_55,Over/Under 5.5 Goals,204654458
20/10/2022,31815075,Leicester v Leeds,BOTH_TEAMS_TO_SCORE,Both teams to Score?,204654448
20/10/2022,31815075,Leicester v Leeds,FIRST_HALF_GOALS_05,First Half Goals 0.5,204654453
20/10/2022,31815075,Leicester v Leeds,CORRECT_SCORE,Correct Score,204654459
20/10/2022,31815075,Leicester v Leeds,OVER_UNDER_45,Over/Under 4.5 Goals,204654389
20/10/2022,31815075,Leicester v Leeds,MATCH_ODDS,Match Odds,204654449
20/10/2022,31815075,Leicester v Leeds,OVER_UNDER_15,Over/Under 1.5 Goals,204654392
20/10/2022,31815075,Leicester v Leeds,OVER_UNDER_35,Over/Under 3.5 Goals,204654401
20/10/2022,31815075,Leicester v Leeds,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,204654497
20/10/2022,31815075,Leicester v Leeds,TEAM_A_OVER_UNDER_15,Leicester Over/Under 1.5 Goals,204654498
20/10/2022,31815075,Leicester v Leeds,OVER_UNDER_05,Over/Under 0.5 Goals,204654454
20/10/2022,31815075,Leicester v Leeds,TEAM_B_3,Leeds +3,204654442
20/10/2022,31815075,Leicester v Leeds,TEAM_A_OVER_UNDER_05,Leicester Over/Under 0.5 Goals,204654501
20/10/2022,31815075,Leicester v Leeds,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,204654461
20/10/2022,31815075,Leicester v Leeds,FIRST_HALF_GOALS_15,First Half Goals 1.5,204654455
20/10/2022,31815075,Leicester v Leeds,TEAM_A_2,Leicester +2,204654437
20/10/2022,31815075,Leicester v Leeds,FIRST_HALF_GOALS_25,First Half Goals 2.5,204654447
20/10/2022,31815075,Leicester v Leeds,TEAM_B_OVER_UNDER_25,Leeds Over/Under 2.5 Goals,204654500
20/10/2022,31815075,Leicester v Leeds,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,204654385
20/10/2022,31815075,Leicester v Leeds,TEAM_A_3,Leicester +3,204654440
22/10/2022,31833861,Chelsea v Man Utd,OVER_UNDER_15,Over/Under 1.5 Goals,205033243
22/10/2022,31833861,Chelsea v Man Utd,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,205033438
22/10/2022,31833861,Chelsea v Man Utd,DRAW_NO_BET,Draw no Bet,205033330
22/10/2022,31833861,Chelsea v Man Utd,OVER_UNDER_05,Over/Under 0.5 Goals,205033394
22/10/2022,31833861,Chelsea v Man Utd,TEAM_A_2,Chelsea +2,205033332
22/10/2022,31833861,Chelsea v Man Utd,TEAM_A_OVER_UNDER_15,Chelsea Over/Under 1.5 Goals,205033477
22/10/2022,31833861,Chelsea v Man Utd,OVER_UNDER_25,Over/Under 2.5 Goals,205033200
22/10/2022,31833861,Chelsea v Man Utd,OVER_UNDER_45,Over/Under 4.5 Goals,205033204
22/10/2022,31833861,Chelsea v Man Utd,TEAM_B_3,Man Utd +3,205033342
22/10/2022,31833861,Chelsea v Man Utd,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,205033194
22/10/2022,31833861,Chelsea v Man Utd,TEAM_B_1,Man Utd +1,205033336
22/10/2022,31833861,Chelsea v Man Utd,TEAM_B_OVER_UNDER_05,Man Utd Over/Under 0.5 Goals,205033481
22/10/2022,31833861,Chelsea v Man Utd,HALF_TIME,Half Time,205033403
22/10/2022,31833861,Chelsea v Man Utd,MATCH_ODDS,Match Odds,205033386
22/10/2022,31833861,Chelsea v Man Utd,TEAM_A_OVER_UNDER_05,Chelsea Over/Under 0.5 Goals,205033480
22/10/2022,31833861,Chelsea v Man Utd,FIRST_HALF_GOALS_25,First Half Goals 2.5,205033375
22/10/2022,31833861,Chelsea v Man Utd,HALF_TIME_FULL_TIME,Half Time/Full Time,205033227
22/10/2022,31833861,Chelsea v Man Utd,OVER_UNDER_55,Over/Under 5.5 Goals,205033411
22/10/2022,31833861,Chelsea v Man Utd,TEAM_B_WIN_TO_NIL,Man Utd win to Nil,205033357
22/10/2022,31833861,Chelsea v Man Utd,TEAM_A_WIN_TO_NIL,Chelsea Win To Nil,205033349
22/10/2022,31833861,Chelsea v Man Utd,CORRECT_SCORE,Correct Score,205033418
22/10/2022,31833861,Chelsea v Man Utd,HALF_TIME_SCORE,Half Time Score,205033213
22/10/2022,31833861,Chelsea v Man Utd,OVER_UNDER_35,Over/Under 3.5 Goals,205033286
22/10/2022,31833861,Chelsea v Man Utd,TEAM_A_1,Chelsea +1,205033391
22/10/2022,31833861,Chelsea v Man Utd,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205033384
22/10/2022,31833861,Chelsea v Man Utd,FIRST_HALF_GOALS_15,First Half Goals 1.5,205033396
22/10/2022,31833861,Chelsea v Man Utd,TEAM_B_OVER_UNDER_15,Man Utd Over/Under 1.5 Goals,205033478
22/10/2022,31833861,Chelsea v Man Utd,TEAM_A_OVER_UNDER_25,Chelsea Over/Under 2.5 Goals,205033475
22/10/2022,31833861,Chelsea v Man Utd,TEAM_B_OVER_UNDER_25,Man Utd Over/Under 2.5 Goals,205033479
22/10/2022,31833861,Chelsea v Man Utd,TEAM_A_3,Chelsea +3,205033340
22/10/2022,31833861,Chelsea v Man Utd,TEAM_B_2,Man Utd +2,205033341
22/10/2022,31833861,Chelsea v Man Utd,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,205033476
22/10/2022,31833861,Chelsea v Man Utd,FIRST_HALF_GOALS_05,First Half Goals 0.5,205033393
22/10/2022,31833861,Chelsea v Man Utd,DOUBLE_CHANCE,Double Chance,205033389
22/10/2022,31833643,Everton v Crystal Palace,TEAM_A_2,Everton +2,205034064
22/10/2022,31833643,Everton v Crystal Palace,TEAM_B_1,Crystal Palace +1,205034065
22/10/2022,31833643,Everton v Crystal Palace,FIRST_HALF_GOALS_15,First Half Goals 1.5,205034082
22/10/2022,31833643,Everton v Crystal Palace,TEAM_A_OVER_UNDER_15,Everton Over/Under 1.5 Goals,205034125
22/10/2022,31833643,Everton v Crystal Palace,OVER_UNDER_25,Over/Under 2.5 Goals,205034015
22/10/2022,31833643,Everton v Crystal Palace,TEAM_B_2,Crystal Palace +2,205034068
22/10/2022,31833643,Everton v Crystal Palace,DRAW_NO_BET,Draw no Bet,205034063
22/10/2022,31833643,Everton v Crystal Palace,DOUBLE_CHANCE,Double Chance,205034078
22/10/2022,31833643,Everton v Crystal Palace,OVER_UNDER_35,Over/Under 3.5 Goals,205034028
22/10/2022,31833643,Everton v Crystal Palace,TEAM_A_OVER_UNDER_05,Everton Over/Under 0.5 Goals,205034128
22/10/2022,31833643,Everton v Crystal Palace,HALF_TIME,Half Time,205034084
22/10/2022,31833643,Everton v Crystal Palace,OVER_UNDER_15,Over/Under 1.5 Goals,205034019
22/10/2022,31833643,Everton v Crystal Palace,TEAM_B_OVER_UNDER_25,Crystal Palace Over/Under 2.5 Goals,205034127
22/10/2022,31833643,Everton v Crystal Palace,OVER_UNDER_05,Over/Under 0.5 Goals,205034081
22/10/2022,31833643,Everton v Crystal Palace,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,205034088
22/10/2022,31833643,Everton v Crystal Palace,OVER_UNDER_55,Over/Under 5.5 Goals,205034085
22/10/2022,31833643,Everton v Crystal Palace,FIRST_HALF_GOALS_05,First Half Goals 0.5,205034080
22/10/2022,31833643,Everton v Crystal Palace,TEAM_B_OVER_UNDER_15,Crystal Palace Over/Under 1.5 Goals,205034126
22/10/2022,31833643,Everton v Crystal Palace,TEAM_A_1,Everton +1,205034079
22/10/2022,31833643,Everton v Crystal Palace,TEAM_A_OVER_UNDER_25,Everton Over/Under 2.5 Goals,205034123
22/10/2022,31833643,Everton v Crystal Palace,TEAM_B_OVER_UNDER_05,Crystal Palace Over/Under 0.5 Goals,205034129
22/10/2022,31833643,Everton v Crystal Palace,HALF_TIME_SCORE,Half Time Score,205034017
22/10/2022,31833643,Everton v Crystal Palace,TEAM_A_WIN_TO_NIL,Everton win to Nil,205034070
22/10/2022,31833643,Everton v Crystal Palace,TEAM_A_3,Everton +3,205034067
22/10/2022,31833643,Everton v Crystal Palace,OVER_UNDER_45,Over/Under 4.5 Goals,205034016
22/10/2022,31833643,Everton v Crystal Palace,HALF_TIME_FULL_TIME,Half Time/Full Time,205034018
22/10/2022,31833643,Everton v Crystal Palace,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,205034012
22/10/2022,31833643,Everton v Crystal Palace,MATCH_ODDS,Match Odds,205034076
22/10/2022,31833643,Everton v Crystal Palace,FIRST_HALF_GOALS_25,First Half Goals 2.5,205034074
22/10/2022,31833643,Everton v Crystal Palace,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205034075
22/10/2022,31833643,Everton v Crystal Palace,TEAM_B_3,Crystal Palace +3,205034069
22/10/2022,31833643,Everton v Crystal Palace,CORRECT_SCORE,Correct Score,205034086
22/10/2022,31833643,Everton v Crystal Palace,TEAM_B_WIN_TO_NIL,Crystal Palace Win to Nil,205034071
22/10/2022,31833643,Everton v Crystal Palace,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,205034124
22/10/2022,31833863,Man City v Brighton,TEAM_B_OVER_UNDER_15,Brighton Over/Under 1.5 Goals,205031472
22/10/2022,31833863,Man City v Brighton,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,205031358
22/10/2022,31833863,Man City v Brighton,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,205031470
22/10/2022,31833863,Man City v Brighton,TEAM_B_WIN_TO_NIL,Brighton Win to Nil,205031417
22/10/2022,31833863,Man City v Brighton,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,205031434
22/10/2022,31833863,Man City v Brighton,TEAM_A_1,Man City +1,205031425
22/10/2022,31833863,Man City v Brighton,OVER_UNDER_55,Over/Under 5.5 Goals,205031431
22/10/2022,31833863,Man City v Brighton,OVER_UNDER_25,Over/Under 2.5 Goals,205031361
22/10/2022,31833863,Man City v Brighton,MATCH_ODDS,Match Odds,205031422
22/10/2022,31833863,Man City v Brighton,DRAW_NO_BET,Draw no Bet,205031409
22/10/2022,31833863,Man City v Brighton,FIRST_HALF_GOALS_25,First Half Goals 2.5,205031420
22/10/2022,31833863,Man City v Brighton,TEAM_B_1,Brighton +1,205031411
22/10/2022,31833863,Man City v Brighton,TEAM_A_2,Man City +2,205031410
22/10/2022,31833863,Man City v Brighton,TEAM_B_OVER_UNDER_25,Brighton Over/Under 2.5 Goals,205031473
22/10/2022,31833863,Man City v Brighton,HALF_TIME_SCORE,Half Time Score,205031363
22/10/2022,31833863,Man City v Brighton,OVER_UNDER_35,Over/Under 3.5 Goals,205031374
22/10/2022,31833863,Man City v Brighton,HALF_TIME_FULL_TIME,Half Time/Full Time,205031364
22/10/2022,31833863,Man City v Brighton,OVER_UNDER_15,Over/Under 1.5 Goals,205031365
22/10/2022,31833863,Man City v Brighton,TEAM_B_3,Brighton +3,205031415
22/10/2022,31833863,Man City v Brighton,TEAM_A_WIN_TO_NIL,Man City Win to Nil,205031416
22/10/2022,31833863,Man City v Brighton,FIRST_HALF_GOALS_15,First Half Goals 1.5,205031428
22/10/2022,31833863,Man City v Brighton,TEAM_A_3,Man City +3,205031413
22/10/2022,31833863,Man City v Brighton,TEAM_A_OVER_UNDER_25,Man City Over/Under 2.5 Goals,205031469
22/10/2022,31833863,Man City v Brighton,OVER_UNDER_45,Over/Under 4.5 Goals,205031362
22/10/2022,31833863,Man City v Brighton,TEAM_B_2,Brighton +2,205031414
22/10/2022,31833863,Man City v Brighton,OVER_UNDER_05,Over/Under 0.5 Goals,205031427
22/10/2022,31833863,Man City v Brighton,TEAM_B_OVER_UNDER_05,Brighton Over/Under 0.5 Goals,205031475
22/10/2022,31833863,Man City v Brighton,FIRST_HALF_GOALS_05,First Half Goals 0.5,205031426
22/10/2022,31833863,Man City v Brighton,DOUBLE_CHANCE,Double Chance,205031424
22/10/2022,31833863,Man City v Brighton,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205031421
22/10/2022,31833863,Man City v Brighton,HALF_TIME,Half Time,205031430
22/10/2022,31833863,Man City v Brighton,TEAM_A_OVER_UNDER_15,Man City Over/Under 1.5 Goals,205031471
22/10/2022,31833863,Man City v Brighton,CORRECT_SCORE,Correct Score,205031432
22/10/2022,31833863,Man City v Brighton,TEAM_A_OVER_UNDER_05,Man City Over/Under 0.5 Goals,205031474
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_A_WIN_TO_NIL,Nottm Forest Win to Nil,205032033
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_B_OVER_UNDER_25,Liverpool Over/Under 2.5 Goals,205032097
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_B_OVER_UNDER_05,Liverpool Over/Under 0.5 Goals,205032099
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_A_OVER_UNDER_15,Nottm Forest Over/Under 1.5 Goals,205032095
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_B_3,Liverpool +3,205032032
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_B_OVER_UNDER_15,Liverpool Over/Under 1.5 Goals,205032096
22/10/2022,31833862,Nottm Forest v Liverpool,HALF_TIME_FULL_TIME,Half Time/Full Time,205031972
22/10/2022,31833862,Nottm Forest v Liverpool,HALF_TIME,Half Time,205032048
22/10/2022,31833862,Nottm Forest v Liverpool,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205032039
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_A_1,Nottm Forest +1,205032043
22/10/2022,31833862,Nottm Forest v Liverpool,OVER_UNDER_35,Over/Under 3.5 Goals,205031985
22/10/2022,31833862,Nottm Forest v Liverpool,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,205032054
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_B_2,Liverpool +2,205032030
22/10/2022,31833862,Nottm Forest v Liverpool,OVER_UNDER_25,Over/Under 2.5 Goals,205031968
22/10/2022,31833862,Nottm Forest v Liverpool,OVER_UNDER_55,Over/Under 5.5 Goals,205032049
22/10/2022,31833862,Nottm Forest v Liverpool,HALF_TIME_SCORE,Half Time Score,205031971
22/10/2022,31833862,Nottm Forest v Liverpool,CORRECT_SCORE,Correct Score,205032050
22/10/2022,31833862,Nottm Forest v Liverpool,FIRST_HALF_GOALS_15,First Half Goals 1.5,205032046
22/10/2022,31833862,Nottm Forest v Liverpool,FIRST_HALF_GOALS_25,First Half Goals 2.5,205032038
22/10/2022,31833862,Nottm Forest v Liverpool,DOUBLE_CHANCE,Double Chance,205032042
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_A_OVER_UNDER_05,Nottm Forest Over/Under 0.5 Goals,205032098
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_A_OVER_UNDER_25,Nottm Forest Over/Under 2.5 Goals,205032092
22/10/2022,31833862,Nottm Forest v Liverpool,FIRST_HALF_GOALS_05,First Half Goals 0.5,205032044
22/10/2022,31833862,Nottm Forest v Liverpool,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,205032093
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_B_WIN_TO_NIL,Liverpool Win to Nil,205032035
22/10/2022,31833862,Nottm Forest v Liverpool,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,205031965
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_B_1,Liverpool +1,205032025
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_A_2,Nottm Forest +2,205032024
22/10/2022,31833862,Nottm Forest v Liverpool,MATCH_ODDS,Match Odds,205032040
22/10/2022,31833862,Nottm Forest v Liverpool,OVER_UNDER_05,Over/Under 0.5 Goals,205032045
22/10/2022,31833862,Nottm Forest v Liverpool,OVER_UNDER_15,Over/Under 1.5 Goals,205031974
22/10/2022,31833862,Nottm Forest v Liverpool,DRAW_NO_BET,Draw no Bet,205032022
22/10/2022,31833862,Nottm Forest v Liverpool,TEAM_A_3,Nottm Forest +3,205032029
22/10/2022,31833862,Nottm Forest v Liverpool,OVER_UNDER_45,Over/Under 4.5 Goals,205031970
23/10/2022,31833595,Aston Villa v Brentford,FIRST_HALF_GOALS_05,First Half Goals 0.5,205034941
23/10/2022,31833595,Aston Villa v Brentford,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,205034949
23/10/2022,31833595,Aston Villa v Brentford,FIRST_HALF_GOALS_25,First Half Goals 2.5,205034935
23/10/2022,31833595,Aston Villa v Brentford,TEAM_A_WIN_TO_NIL,Aston Villa win to nil,205034931
23/10/2022,31833595,Aston Villa v Brentford,TEAM_B_2,Brentford +2,205034929
23/10/2022,31833595,Aston Villa v Brentford,FIRST_HALF_GOALS_15,First Half Goals 1.5,205034943
23/10/2022,31833595,Aston Villa v Brentford,OVER_UNDER_55,Over/Under 5.5 Goals,205034946
23/10/2022,31833595,Aston Villa v Brentford,OVER_UNDER_15,Over/Under 1.5 Goals,205034880
23/10/2022,31833595,Aston Villa v Brentford,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,205034985
23/10/2022,31833595,Aston Villa v Brentford,TEAM_A_OVER_UNDER_15,Aston Villa Over/Under 1.5 Goals,205034986
23/10/2022,31833595,Aston Villa v Brentford,HALF_TIME_SCORE,Half Time Score,205034878
23/10/2022,31833595,Aston Villa v Brentford,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205034936
23/10/2022,31833595,Aston Villa v Brentford,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,205034873
23/10/2022,31833595,Aston Villa v Brentford,OVER_UNDER_35,Over/Under 3.5 Goals,205034889
23/10/2022,31833595,Aston Villa v Brentford,DOUBLE_CHANCE,Double Chance,205034939
23/10/2022,31833595,Aston Villa v Brentford,HALF_TIME_FULL_TIME,Half Time/Full Time,205034879
23/10/2022,31833595,Aston Villa v Brentford,OVER_UNDER_25,Over/Under 2.5 Goals,205034876
23/10/2022,31833595,Aston Villa v Brentford,DRAW_NO_BET,Draw no Bet,205034924
23/10/2022,31833595,Aston Villa v Brentford,TEAM_B_3,Brentford +3,205034930
23/10/2022,31833595,Aston Villa v Brentford,TEAM_B_WIN_TO_NIL,Brentford Win to Nil,205034932
23/10/2022,31833595,Aston Villa v Brentford,TEAM_A_1,Aston Villa +1,205034940
23/10/2022,31833595,Aston Villa v Brentford,TEAM_A_OVER_UNDER_05,Aston Villa Over/Under 0.5 Goals,205034989
23/10/2022,31833595,Aston Villa v Brentford,TEAM_A_3,Aston Villa +3,205034928
23/10/2022,31833595,Aston Villa v Brentford,TEAM_B_OVER_UNDER_05,Brentford Over/Under 0.5 Goals,205034990
23/10/2022,31833595,Aston Villa v Brentford,TEAM_A_OVER_UNDER_25,Aston Villa Over/Under 2.5 Goals,205034984
23/10/2022,31833595,Aston Villa v Brentford,CORRECT_SCORE,Correct Score,205034947
23/10/2022,31833595,Aston Villa v Brentford,TEAM_B_1,Brentford +1,205034926
23/10/2022,31833595,Aston Villa v Brentford,TEAM_A_2,Aston Villa +2,205034925
23/10/2022,31833595,Aston Villa v Brentford,OVER_UNDER_05,Over/Under 0.5 Goals,205034942
23/10/2022,31833595,Aston Villa v Brentford,TEAM_B_OVER_UNDER_25,Brentford Over/Under 2.5 Goals,205034988
23/10/2022,31833595,Aston Villa v Brentford,HALF_TIME,Half Time,205034945
23/10/2022,31833595,Aston Villa v Brentford,MATCH_ODDS,Match Odds,205034937
23/10/2022,31833595,Aston Villa v Brentford,TEAM_B_OVER_UNDER_15,Brentford Over/Under 1.5 Goals,205034987
23/10/2022,31833595,Aston Villa v Brentford,OVER_UNDER_45,Over/Under 4.5 Goals,205034877
23/10/2022,31833596,Leeds v Fulham,TEAM_A_OVER_UNDER_15,Leeds Over/Under 1.5 Goals,205034847
23/10/2022,31833596,Leeds v Fulham,OVER_UNDER_45,Over/Under 4.5 Goals,205034738
23/10/2022,31833596,Leeds v Fulham,TEAM_A_OVER_UNDER_25,Leeds Over/Under 2.5 Goals,205034845
23/10/2022,31833596,Leeds v Fulham,TEAM_B_OVER_UNDER_25,Fulham Over/Under 2.5 Goals,205034849
23/10/2022,31833596,Leeds v Fulham,TEAM_B_OVER_UNDER_05,Fulham Over/Under 0.5 Goals,205034851
23/10/2022,31833596,Leeds v Fulham,DRAW_NO_BET,Draw no Bet,205034785
23/10/2022,31833596,Leeds v Fulham,OVER_UNDER_35,Over/Under 3.5 Goals,205034750
23/10/2022,31833596,Leeds v Fulham,TEAM_B_2,Fulham +2,205034790
23/10/2022,31833596,Leeds v Fulham,FIRST_HALF_GOALS_05,First Half Goals 0.5,205034802
23/10/2022,31833596,Leeds v Fulham,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,205034734
23/10/2022,31833596,Leeds v Fulham,FIRST_HALF_GOALS_25,First Half Goals 2.5,205034796
23/10/2022,31833596,Leeds v Fulham,TEAM_B_OVER_UNDER_15,Fulham Over/Under 1.5 Goals,205034848
23/10/2022,31833596,Leeds v Fulham,OVER_UNDER_15,Over/Under 1.5 Goals,205034741
23/10/2022,31833596,Leeds v Fulham,MATCH_ODDS,Match Odds,205034798
23/10/2022,31833596,Leeds v Fulham,TEAM_A_1,Leeds +1,205034801
23/10/2022,31833596,Leeds v Fulham,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205034797
23/10/2022,31833596,Leeds v Fulham,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,205034846
23/10/2022,31833596,Leeds v Fulham,TEAM_B_1,Fulham +1,205034787
23/10/2022,31833596,Leeds v Fulham,OVER_UNDER_05,Over/Under 0.5 Goals,205034803
23/10/2022,31833596,Leeds v Fulham,OVER_UNDER_25,Over/Under 2.5 Goals,205034737
23/10/2022,31833596,Leeds v Fulham,DOUBLE_CHANCE,Double Chance,205034800
23/10/2022,31833596,Leeds v Fulham,HALF_TIME,Half Time,205034806
23/10/2022,31833596,Leeds v Fulham,TEAM_A_2,Leeds +2,205034786
23/10/2022,31833596,Leeds v Fulham,TEAM_A_OVER_UNDER_05,Leeds Over/Under 0.5 Goals,205034850
23/10/2022,31833596,Leeds v Fulham,TEAM_A_WIN_TO_NIL,Leeds win to nil,205034792
23/10/2022,31833596,Leeds v Fulham,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,205034810
23/10/2022,31833596,Leeds v Fulham,TEAM_A_3,Leeds +3,205034789
23/10/2022,31833596,Leeds v Fulham,FIRST_HALF_GOALS_15,First Half Goals 1.5,205034804
23/10/2022,31833596,Leeds v Fulham,TEAM_B_WIN_TO_NIL,Fulham Win to Nil,205034793
23/10/2022,31833596,Leeds v Fulham,HALF_TIME_SCORE,Half Time Score,205034739
23/10/2022,31833596,Leeds v Fulham,TEAM_B_3,Fulham +3,205034791
23/10/2022,31833596,Leeds v Fulham,OVER_UNDER_55,Over/Under 5.5 Goals,205034807
23/10/2022,31833596,Leeds v Fulham,CORRECT_SCORE,Correct Score,205034808
23/10/2022,31833596,Leeds v Fulham,HALF_TIME_FULL_TIME,Half Time/Full Time,205034740
23/10/2022,31833597,Southampton v Arsenal,HALF_TIME_SCORE,Half Time Score,205034573
23/10/2022,31833597,Southampton v Arsenal,TEAM_A_WIN_TO_NIL,Southampton Win to Nil,205034626
23/10/2022,31833597,Southampton v Arsenal,TEAM_B_2,Arsenal +2,205034624
23/10/2022,31833597,Southampton v Arsenal,OVER_UNDER_45,Over/Under 4.5 Goals,205034572
23/10/2022,31833597,Southampton v Arsenal,TEAM_B_1,Arsenal +1,205034621
23/10/2022,31833597,Southampton v Arsenal,HALF_TIME_FULL_TIME,Half Time/Full Time,205034574
23/10/2022,31833597,Southampton v Arsenal,OVER_UNDER_25,Over/Under 2.5 Goals,205034571
23/10/2022,31833597,Southampton v Arsenal,TEAM_B_WIN_TO_NIL,Arsenal win to nil,205034627
23/10/2022,31833597,Southampton v Arsenal,MATCH_ODDS_AND_BTTS,Match Odds and Both teams to Score,205034568
23/10/2022,31833597,Southampton v Arsenal,FIRST_HALF_GOALS_25,First Half Goals 2.5,205034630
23/10/2022,31833597,Southampton v Arsenal,TEAM_A_3,Southampton +3,205034623
23/10/2022,31833597,Southampton v Arsenal,MATCH_ODDS,Match Odds,205034632
23/10/2022,31833597,Southampton v Arsenal,DRAW_NO_BET,Draw no Bet,205034619
23/10/2022,31833597,Southampton v Arsenal,OVER_UNDER_15,Over/Under 1.5 Goals,205034575
23/10/2022,31833597,Southampton v Arsenal,TEAM_A_2,Southampton +2,205034620
23/10/2022,31833597,Southampton v Arsenal,OVER_UNDER_35,Over/Under 3.5 Goals,205034584
23/10/2022,31833597,Southampton v Arsenal,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205034631
23/10/2022,31833597,Southampton v Arsenal,TEAM_B_3,Arsenal +3,205034625
23/10/2022,31833597,Southampton v Arsenal,HALF_TIME,Half Time,205034640
23/10/2022,31833597,Southampton v Arsenal,TEAM_A_OVER_UNDER_15,Southampton Over/Under 1.5 Goals,205034681
23/10/2022,31833597,Southampton v Arsenal,DOUBLE_CHANCE,Double Chance,205034634
23/10/2022,31833597,Southampton v Arsenal,TEAM_B_OVER_UNDER_25,Arsenal Over/Under 2.5 Goals,205034683
23/10/2022,31833597,Southampton v Arsenal,OVER_UNDER_55,Over/Under 5.5 Goals,205034641
23/10/2022,31833597,Southampton v Arsenal,OVER_UNDER_05,Over/Under 0.5 Goals,205034637
23/10/2022,31833597,Southampton v Arsenal,FIRST_HALF_GOALS_05,First Half Goals 0.5,205034636
23/10/2022,31833597,Southampton v Arsenal,TEAM_B_OVER_UNDER_15,Arsenal Over/Under 1.5 Goals,205034682
23/10/2022,31833597,Southampton v Arsenal,TEAM_A_OVER_UNDER_25,Southampton Over/Under 2.5 Goals,205034679
23/10/2022,31833597,Southampton v Arsenal,FIRST_HALF_GOALS_15,First Half Goals 1.5,205034638
23/10/2022,31833597,Southampton v Arsenal,TEAM_B_OVER_UNDER_05,Arsenal Over/Under 0.5 Goals,205034685
23/10/2022,31833597,Southampton v Arsenal,TEAM_A_1,Southampton +1,205034635
23/10/2022,31833597,Southampton v Arsenal,MATCH_ODDS_AND_OU_35,Match Odds and Over/Under 3.5 Goals,205034680
23/10/2022,31833597,Southampton v Arsenal,CORRECT_SCORE,Correct Score,205034642
23/10/2022,31833597,Southampton v Arsenal,TEAM_A_OVER_UNDER_05,Southampton Over/Under 0.5 Goals,205034684
23/10/2022,31833597,Southampton v Arsenal,MATCH_ODDS_AND_OU_25,Match Odds and Over/Under 2.5 Goals,205034644
23/10/2022,31833598,Tottenham v Newcastle,TEAM_B_WIN_TO_NIL,Newcastle Win to Nil,205034488
23/10/2022,31833598,Tottenham v Newcastle,OVER_UNDER_25,Over/Under 2.5 Goals,205034432
23/10/2022,31833598,Tottenham v Newcastle,TEAM_A_3,Tottenham +3,205034484
23/10/2022,31833598,Tottenham v Newcastle,FIRST_HALF_GOALS_25,First Half Goals 2.5,205034491
23/10/2022,31833598,Tottenham v Newcastle,BOTH_TEAMS_TO_SCORE,Both teams to Score?,205034492
23/10/2022,31833598,Tottenham v Newcastle,FIRST_HALF_GOALS_15,First Half Goals 1.5,205034499
23/10/2022,31833598,Tottenham v Newcastle,HALF_TIME_SCORE,Half Time Score,205034434
23/10/2022,31833598,Tottenham v Newcastle,TEAM_A_WIN_TO_NIL,Tottenham win to nil,205034487
23/10/2022,31833598,Tottenham v Newcastle,OVER_UNDER_45,Over/Under 4.5 Goals,205034433
