gameId,gameTimeLocal,gameTimeUTC,duration,gameCode,gameStatusText,gameStatus,regulationPeriods,period,arenaId,arenaName,arenaCity,arenaState,arenaCountry,arenaTimezone,teamId,teamName,teamCity,teamTricode,score,teamStatus,status,order,personId,jerseyNum,position,starter,oncourt,played,name,nameI,firstName,familyName,statistics.assists,statistics.blocks,statistics.blocksReceived,statistics.fieldGoalsAttempted,statistics.fieldGoalsMade,statistics.fieldGoalsPercentage,statistics.foulsOffensive,statistics.foulsDrawn,statistics.foulsPersonal,statistics.foulsTechnical,statistics.freeThrowsAttempted,statistics.freeThrowsMade,statistics.freeThrowsPercentage,statistics.minus,statistics.minutes,statistics.minutesCalculated,statistics.plus,statistics.plusMinusPoints,statistics.points,statistics.pointsFastBreak,statistics.pointsInThePaint,statistics.pointsSecondChance,statistics.reboundsDefensive,statistics.reboundsOffensive,statistics.reboundsTotal,statistics.steals,statistics.threePointersAttempted,statistics.threePointersMade,statistics.threePointersPercentage,statistics.turnovers,statistics.twoPointersAttempted,statistics.twoPointersMade,statistics.twoPointersPercentage,notPlayingReason,notPlayingDescription
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,7,1628960,8,,0,1,1,Grayson Allen,G. Allen,Grayson,Allen,2,0,2,10,4,0.4,0,0,1,0,0,0,0.0,48.0,PT22M35.00S,PT23M,59.0,11.0,10,0,4,3,1,1,2,0,6,2,0.333333333333333,0,4,2,0.5,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,8,203486,22,,0,0,1,Mason Plumlee,M. Plumlee,Mason,Plumlee,0,0,0,0,0,0.0,1,0,2,0,0,0,0.0,12.0,PT06M22.89S,PT06M,16.0,4.0,0,0,0,0,3,0,3,0,0,0,0.0,1,0,0,0.0,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,9,1642346,0,,0,1,1,Ryan Dunn,R. Dunn,Ryan,Dunn,1,0,0,6,2,0.333333333333333,0,0,3,0,0,0,0.0,38.0,PT15M17.03S,PT15M,46.0,8.0,5,0,2,5,3,1,4,1,4,1,0.25,0,2,1,0.5,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,10,1642345,4,,0,1,1,Oso Ighodaro,O. Ighodaro,Oso,Ighodaro,3,0,1,6,3,0.5,0,1,1,0,1,1,1.0,31.0,PT13M52.00S,PT14M,29.0,-2.0,7,2,6,0,3,2,5,0,0,0,0.0,0,6,3,0.5,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,11,1629006,2,,0,1,1,Josh Okogie,J. Okogie,Josh,Okogie,0,0,1,2,1,0.5,0,2,2,0,2,1,0.5,8.0,PT03M10.00S,PT03M,8.0,0.0,4,0,0,1,0,0,0,0,1,1,1.0,0,1,0,0.0,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,12,1628420,23,,0,1,1,Monté Morris,M. Morris,Monté,Morris,1,0,0,1,0,0.0,0,0,0,0,0,0,0.0,8.0,PT03M10.00S,PT03M,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,13,1629626,11,,0,0,0,Bol Bol,B. Bol,Bol,Bol,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,ACTIVE,14,1627814,10,,0,0,0,Damion Lee,D. Lee,Damion,Lee,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,INACTIVE,15,1641779,15,,0,0,0,Jalen Bridges,J. Bridges,Jalen,Bridges,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_GLEAGUE_TWOWAY,
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,INACTIVE,16,1631221,12,,0,0,0,Collin Gillespie,C. Gillespie,Collin,Gillespie,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_INJURY,Right Ankle; Fracture
0022400039,2024-11-26T20:00:00-07:00,2024-11-27T03:00:00Z,139,20241126/LALPHX,Final,3,4,4,1000051,Footprint Center,Phoenix,AZ,US,America/Phoenix,1610612756,Suns,Phoenix,PHX,127,HOME,INACTIVE,17,1631102,14,,0,0,0,TyTy Washington Jr.,T. Washington Jr.,TyTy,Washington Jr.,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_GLEAGUE_TWOWAY,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,1,1631260,20,SF,1,1,1,AJ Green,A. Green,AJ,Green,2,0,0,7,3,0.428571428571429,0,0,4,0,0,0,0.0,66.0,PT28M20.00S,PT28M,70.0,4.0,9,0,0,0,1,0,1,0,7,3,0.428571428571429,1,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,2,1627752,12,PF,1,1,1,Taurean Prince,T. Prince,Taurean,Prince,0,0,0,6,3,0.5,0,2,3,0,2,2,1.0,64.0,PT31M22.93S,PT31M,77.0,13.0,10,0,0,0,3,0,3,0,4,2,0.5,1,2,1,0.5,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,3,201572,11,C,1,1,1,Brook Lopez,B. Lopez,Brook,Lopez,3,3,0,6,5,0.833333333333334,0,1,0,0,0,0,0.0,70.0,PT29M38.00S,PT30M,81.0,11.0,13,0,0,0,2,0,2,0,3,3,1.0,1,3,2,0.666666666666666,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,4,1641748,44,SG,1,1,1,Andre Jackson Jr.,A. Jackson Jr.,Andre,Jackson Jr.,1,1,0,4,3,0.75,0,2,3,0,0,0,0.0,64.0,PT26M26.00S,PT26M,75.0,11.0,6,4,6,0,9,0,9,1,1,0,0.0,2,3,3,1.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,5,203081,0,PG,1,0,1,Damian Lillard,D. Lillard,Damian,Lillard,12,1,0,17,10,0.5882352941176471,0,6,2,0,9,9,1.0,88.0,PT37M54.00S,PT38M,88.0,0.0,37,3,2,0,3,0,3,1,13,8,0.615384615384615,4,4,2,0.5,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,6,1629018,5,,0,1,1,Gary Trent Jr.,G. Trent Jr.,Gary,Trent Jr.,0,0,1,9,1,0.111111111111111,0,0,3,0,0,0,0.0,46.0,PT23M31.00S,PT24M,38.0,-8.0,2,2,2,0,1,1,2,3,4,0,0.0,0,5,1,0.2,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,7,1626171,9,,0,0,1,Bobby Portis,B. Portis,Bobby,Portis,1,0,1,15,5,0.333333333333333,0,0,0,0,0,0,0.0,33.0,PT18M22.00S,PT18M,25.0,-8.0,11,0,2,2,3,3,6,0,3,1,0.333333333333333,1,12,4,0.333333333333333,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,8,1626153,55,,0,0,1,Delon Wright,D. Wright,Delon,Wright,3,0,0,4,1,0.25,0,2,1,0,4,2,0.5,28.0,PT16M35.00S,PT17M,29.0,1.0,5,0,0,1,2,3,5,0,2,1,0.5,0,2,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,9,1626192,24,,0,0,1,Pat Connaughton,P. Connaughton,Pat,Connaughton,1,2,0,8,4,0.5,0,1,3,0,2,1,0.5,44.0,PT21M25.00S,PT21M,34.0,-10.0,10,0,6,2,6,2,8,0,4,1,0.25,0,4,3,0.75,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,10,1630699,3,,0,0,1,MarJon Beauchamp,M. Beauchamp,MarJon,Beauchamp,0,0,0,1,1,1.0,0,0,0,0,0,0,0.0,12.0,PT06M26.07S,PT07M,13.0,1.0,3,0,0,0,2,0,2,0,1,1,1.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,11,203507,34,,0,0,0,Giannis Antetokounmpo,G. Antetokounmpo,Giannis,Antetokounmpo,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DNP_INJURY,Left Knee; Effusion
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,12,1642358,77,,0,0,0,AJ Johnson,A. Johnson,AJ,Johnson,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,13,1641753,7,,0,0,0,Chris Livingston,C. Livingston,Chris,Livingston,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,14,1631157,13,,0,0,0,Ryan Rollins,R. Rollins,Ryan,Rollins,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,ACTIVE,15,1630649,17,,0,0,0,Stanley Umude,S. Umude,Stanley,Umude,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,INACTIVE,16,203114,22,,0,0,0,Khris Middleton,K. Middleton,Khris,Middleton,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_INJURY,Bilateral Ankle; Surgery
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,INACTIVE,17,1641857,15,,0,0,0,Liam Robbins,L. Robbins,Liam,Robbins,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_COACH,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612749,Bucks,Milwaukee,MIL,106,AWAY,INACTIVE,18,1641890,21,,0,0,0,Tyler Smith,T. Smith,Tyler,Smith,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_INJURY,Non-covid; Illness 
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,1,202710,22,SF,1,1,1,Jimmy Butler,J. Butler,Jimmy,Butler,5,0,2,12,6,0.5,1,9,1,0,13,11,0.846153846153846,86.0,PT36M57.91S,PT37M,85.0,-1.0,23,8,12,0,2,2,4,0,1,0,0.0,1,11,6,0.545454545454545,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,2,1629312,24,PF,1,0,1,Haywood Highsmith,H. Highsmith,Haywood,Highsmith,0,0,0,3,1,0.333333333333333,0,0,0,0,0,0,0.0,45.0,PT14M16.00S,PT14M,28.0,-17.0,2,0,2,0,0,0,0,1,1,0,0.0,0,2,1,0.5,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,3,1628389,13,C,1,1,1,Bam Adebayo,B. Adebayo,Bam,Adebayo,5,0,0,9,6,0.666666666666666,1,3,5,0,4,3,0.75,77.0,PT31M26.00S,PT32M,63.0,-14.0,16,0,8,4,4,1,5,1,2,1,0.5,1,7,5,0.714285714285714,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,4,1629130,55,SG,1,1,1,Duncan Robinson,D. Robinson,Duncan,Robinson,5,0,0,7,4,0.5714285714285711,0,1,2,0,2,1,0.5,80.0,PT31M17.00S,PT31M,74.0,-6.0,11,0,4,0,5,0,5,1,5,2,0.4,1,2,2,1.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,5,1629639,14,PG,1,1,1,Tyler Herro,T. Herro,Tyler,Herro,5,0,3,14,5,0.357142857142857,0,3,0,0,6,5,0.833333333333334,94.0,PT39M56.00S,PT40M,91.0,-3.0,18,2,4,3,5,0,5,1,9,3,0.333333333333333,1,5,2,0.4,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,6,201567,42,,0,0,1,Kevin Love,K. Love,Kevin,Love,0,0,1,5,0,0.0,0,1,0,0,2,2,1.0,16.0,PT06M57.00S,PT07M,16.0,0.0,2,0,0,0,3,1,4,1,2,0,0.0,0,3,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,7,1626179,2,,0,1,1,Terry Rozier,T. Rozier,Terry,Rozier,0,1,0,9,7,0.777777777777778,0,1,0,0,1,0,0.0,35.0,PT20M42.00S,PT21M,36.0,1.0,17,3,6,0,3,0,3,0,4,3,0.75,2,5,4,0.8,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,8,1641796,9,,0,0,1,Pelle Larsson,P. Larsson,Pelle,Larsson,3,0,0,9,3,0.333333333333333,0,1,5,0,2,1,0.5,38.0,PT22M05.00S,PT22M,52.0,14.0,8,0,4,2,1,3,4,1,5,1,0.2,0,4,2,0.5,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,9,1631170,11,,0,0,1,Jaime Jaquez Jr.,J. Jaquez Jr.,Jaime,Jaquez Jr.,2,0,0,2,1,0.5,0,0,0,0,0,0,0.0,24.0,PT13M36.00S,PT14M,22.0,-2.0,2,0,2,0,4,0,4,0,0,0,0.0,2,2,1,0.5,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,10,202692,18,,0,0,1,Alec Burks,A. Burks,Alec,Burks,0,1,0,3,1,0.333333333333333,0,0,1,0,0,0,0.0,22.0,PT13M22.09S,PT13M,24.0,2.0,2,0,2,0,1,0,1,0,0,0,0.0,0,3,1,0.333333333333333,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,11,1642276,7,,0,0,1,Kel'el Ware,K. Ware,Kel'el,Ware,1,0,1,4,1,0.25,0,0,0,0,0,0,0.0,13.0,PT09M25.00S,PT09M,24.0,11.0,2,0,2,0,1,2,3,0,0,0,0.0,0,4,1,0.25,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,12,1628418,31,,0,0,0,Thomas Bryant,T. Bryant,Thomas,Bryant,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,13,1642352,16,,0,0,0,Keshad Johnson,K. Johnson,Keshad,Johnson,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,14,1631107,5,,0,0,0,Nikola Jović,N. Jović,Nikola,Jović,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,ACTIVE,15,1626196,0,,0,0,0,Josh Richardson,J. Richardson,Josh,Richardson,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,INACTIVE,16,1630528,8,,0,0,0,Josh Christopher,J. Christopher,Josh,Christopher,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_GLEAGUE_TWOWAY,
0022400036,2024-11-26T19:30:00-05:00,2024-11-27T00:30:00Z,142,20241126/MILMIA,Final,3,4,4,1000100,Kaseya Center,Miami,FL,US,America/New_York,1610612748,Heat,Miami,MIA,103,HOME,INACTIVE,17,1630696,12,,0,0,0,Dru Smith,D. Smith,Dru,Smith,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,INACTIVE_INJURY,Right Knee; Bone Bruise
0022400038,2024-11-26T19:00:00-07:00,2024-11-27T02:00:00Z,140,20241126/SASUTA,Final,3,4,4,1000106,Delta Center,Salt Lake City,UT,US,America/Denver,1610612759,Spurs,San Antonio,SAS,128,AWAY,ACTIVE,1,1630577,30,SF,1,1,1,Julian Champagnie,J. Champagnie,Julian,Champagnie,2,0,0,9,4,0.444444444444444,0,1,1,0,3,3,1.0,82.0,PT35M43.00S,PT36M,95.0,13.0,15,3,0,0,2,1,3,3,9,4,0.444444444444444,2,0,0,0.0,,
0022400038,2024-11-26T19:00:00-07:00,2024-11-27T02:00:00Z,140,20241126/SASUTA,Final,3,4,4,1000106,Delta Center,Salt Lake City,UT,US,America/Denver,1610612759,Spurs,San Antonio,SAS,128,AWAY,ACTIVE,2,203084,40,PF,1,1,1,Harrison Barnes,H. Barnes,Harrison,Barnes,5,0,1,6,2,0.333333333333333,0,3,1,0,5,4,0.8,72.0,PT27M10.00S,PT27M,72.0,0.0,8,3,4,0,3,5,8,0,1,0,0.0,0,5,2,0.4,,
0022400038,2024-11-26T19:00:00-07:00,2024-11-27T02:00:00Z,140,20241126/SASUTA,Final,3,4,4,1000106,Delta Center,Salt Lake City,UT,US,America/Denver,1610612759,Spurs,San Antonio,SAS,128,AWAY,ACTIVE,3,1641705,1,C,1,1,1,Victor Wembanyama,V. Wembanyama,Victor,Wembanyama,2,3,1,23,13,0.565217391304348,0,5,1,0,2,2,1.0,85.0,PT36M32.00S,PT37M,102.0,17.0,34,0,12,2,7,0,7,1,14,6,0.428571428571429,2,9,7,0.777777777777778,,
0022400038,2024-11-26T19:00:00-07:00,2024-11-27T02:00:00Z,140,20241126/SASUTA,Final,3,4,4,1000106,Delta Center,Salt Lake City,UT,US,America/Denver,1610612759,Spurs,San Antonio,SAS,128,AWAY,ACTIVE,4,1642264,5,SG,1,1,1,Stephon Castle,S. Castle,Stephon,Castle,5,1,1,20,9,0.45,0,3,4,0,4,2,0.5,81.0,PT28M57.00S,PT29M,73.0,-8.0,23,4,12,0,2,1,3,0,8,3,0.375,1,12,6,0.5,,
0022400038,2024-11-26T19:00:00-07:00,2024-11-27T02:00:00Z,140,20241126/SASUTA,Final,3,4,4,1000106,Delta Center,Salt Lake City,UT,US,America/Denver,1610612759,Spurs,San Antonio,SAS,128,AWAY,ACTIVE,5,101108,3,PG,1,1,1,Chris Paul,C. Paul,Chris,Paul,4,1,1,7,4,0.5714285714285711,0,3,2,0,4,4,1.0,74.0,PT27M37.04S,PT28M,75.0,1.0,14,4,4,3,0,1,1,3,5,2,0.4,1,2,2,1.0,,
0022400038,2024-11-26T19:00:00-07:00,2024-11-27T02:00:00Z,140,20241126/SASUTA,Final,3,4,4,1000106,Delta Center,Salt Lake City,UT,US,America/Denver,1610612759,Spurs,San Antonio,SAS,128,AWAY,ACTIVE,6,1629640,0,,0,0,1,Keldon Johnson,K. Johnson,Keldon,Johnson,0,0,0,9,3,0.333333333333333,1,2,2,0,4,3,0.75,40.0,PT19M11.00S,PT19M,49.0,9.0,10,2,4,0,5,0,5,0,5,1,0.2,1,4,2,0.5,DNP_INJURY,Right Hamstring; Tightness
